index	V7-arm-healthy-BA7	V7-arm-healthy-BB3	V7-arm-healthy-BB7	V7-arm-healthy-BB6	V7-arm-psoriasis-BB9	V7-arm-healthy-BA5	V7-arm-healthy-BA3	V7-arm-healthy-BA4	V7-arm-healthy-BB4	V7-arm-healthy-BA6	V7-arm-healthy-BA8	V7-arm-healthy-BB8	V7-arm-psoriasis-BB10	V7-arm-psoriasis-BA10	V7-arm-psoriasis-BA9	V7-arm-healthy-BB12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
337.187_C12H27N5O4P_2.78_4384	65018719.6380981	444419886.20412153	11489223.565926597	4996902.954900658	27165496.806076933	234143973.8443288	350248342.3065932	412260041.3471651	130019065.06119528	194938413.16840532	337283428.5399306	37912738.3212489	15609282.077550482	97727429.69045188	159043852.49280515	932412.5971467225	185305262.29575503	157700575.53849655	157700575.53849655	84068125.94852088	231333025.12847227	157700575.53849655	74886515.2667211	162478739.1148003	113873247.37582359	113873247.37582359	21387389.441813707	214541193.50636706	113873247.37582359	62446463.2482644	2223663147.5490603	2523209208.615945	2523209208.615945	672545007.5881671	1850664201.0277781	2523209208.615945	299546061.0668844
337.105_C4H16N8O10_9.7_142	90721710.45156032	36880345.90046357	103505653.38746458	111727489.70336224	130344558.84175213	176443869.44669637	67603776.80806082	80727826.00243583	105423727.08231786	141483858.47706258	468903730.82455933	31765447.816295702	38843249.13307881	90641021.11744177	63808097.94835586	18492072.997617085	119473292.408158	109832277.24615782	109832277.24615782	72122818.10779399	147541736.3845216	109832277.24615782	80909231.76015714	97113681.91951245	90681365.78450105	90681365.78450105	71174451.2602717	90681365.78450105	90681365.78450105	77224559.53289881	1433679508.897896	1757316435.9385252	1757316435.9385252	576982544.8623519	1180333891.0761728	1757316435.9385252	323636927.04062855
336.325_C22H41NO_6.89_2098	87.62232731479776	111271593.45706168	263897332.89128798	87.62232731479776	237577338.21246904	439408359.3959205	160854790.30399555	87.62232731479776	87.62232731479776	419667136.6742239	87.62232731479776	87.62232731479776	87.62232731479776	87.62232731479776	501280324.7817728	131702929.62868965	127233555.67376192	141603781.64525247	141603781.64525247	93056193.0848522	190151370.20565277	141603781.64525247	184714459.55972412	55635840.539694495	55635840.539694495	55635840.539694495	55635840.539694495	80427438.96316144	55635840.539694495	118788712.91739818	1526802668.085143	2265660506.3240395	2265660506.3240395	744449544.6788176	1521210961.6452222	2265660506.3240395	738857838.2388965
334.331_C17H41N4O2_7.78_2078	94706055.34967764	13827507.850106759	41887561.46048268	43399603.57021358	14752170.64739829	191050806.23032615	34859065.482308395	216064882.17536983	166752923.35939202	59219706.37681295	211593601.36460683	80220950.41956817	19010836.68791881	110363343.38917154	24237687.849508382	987570.981057367	96214186.21832687	82683392.07461996	82683392.07461996	47604890.622017205	117761893.52722271	82683392.07461996	42091009.643499255	69720328.39819056	51309654.97351326	51309654.97351326	30449199.074200742	102534699.36942458	51309654.97351326	21624262.268713593	1154570234.6199224	1322934273.1939194	1322934273.1939194	380839124.97613764	942095148.2177817	1322934273.1939194	168364038.57399702
334.295_C18H39NO4_5.08_2058	60633519.82255183	80525302.45047683	10677918.838546002	53099898.56207372	42062223.48131128	78806727.69168065	41252169.79760005	242932041.8248081	76449098.77575953	31174248.745595753	40687765.10009049	59438758.52726727	98865039.06455322	150784619.7896294	133081749.16842523	9862316.033258561	65461647.18080907	75645837.35460174	75645837.35460174	53872569.4666558	97419105.24254769	75645837.35460174	106198407.87597978	56269328.54467049	60036139.17490955	60036139.17490955	56269328.54467049	69720123.75711624	60036139.17490955	115973394.11648923	785539766.1697088	1210333397.6736279	1210333397.6736279	430980555.7332464	779352841.9403815	1210333397.6736279	424793631.5039191
334.211__3.5_5202	61359275.07166928	346239677.3712593	121446752.62596366	132722493.53129362	189387881.1722103	88966394.26706809	66268308.311317466	82776540.34338413	254350658.81350592	71920934.65171948	83457154.11009586	229677411.3582486	188022126.09817472	56795243.13129123	61308939.31400333	1335389.1782955062	128376749.13615179	127252198.70934379	127252198.70934379	182897798.76861894	71606598.65006861	127252198.70934379	123878547.4289199	86211774.18858197	86211774.18858197	86211774.18858197	188705003.6351925	69094621.48151848	86211774.18858197	124665532.70608902	1540520989.6338215	2036035179.3495007	2036035179.3495007	1463182390.1489515	572852789.2005489	2036035179.3495007	495514189.7156796
333.113__5.29_6317	84226979.90922983	57446817.16911831	32418141.21785314	79227588.03233716	38643742.07833783	288284987.81486404	85951351.75485092	49.47982340376163	143125337.1777209	88197537.81808808	49.47982340376163	30429843.994196385	40666477.25908361	49.47982340376163	49.47982340376163	41549692.10684075	77571531.32956219	63135543.39073841	63135543.39073841	57938454.879436016	68332631.90204081	63135543.39073841	19827579.574267067	68337202.60072774	41108084.68296218	41108084.68296218	41108084.68296218	42113514.69452662	41108084.68296218	19321895.77908062	930858375.9547462	1010168694.2518146	1010168694.2518146	463507639.0354881	546661055.2163265	1010168694.2518146	79310318.29706827
332.331_C23H41N_6.28_136	71131437.72359414	95197826.52855124	26297349.42258163	31582632.987209562	30969505.14460151	158883707.0696711	85980873.7205178	190901168.36364287	157418842.87316695	78983421.62592292	168335721.5799068	62856626.35861412	46331745.24381568	94356837.71429199	122014454.52618782	7278437.44521949	94570670.47488321	89282536.77046847	89282536.77046847	57241620.75047002	121323452.79046693	89282536.77046847	73418135.65722425	82482147.67322037	82482147.67322037	82482147.67322037	38957189.115512624	108185646.12023991	82482147.67322037	70344291.47905384	1134848045.6985986	1428520588.3274956	1428520588.3274956	457932966.00376016	970587622.3237355	1428520588.3274956	293672542.628897
332.292_C17H37N3O3_7.79_2843	245204771.78327104	34338448.05092108	41393093.33203433	42236724.95908977	54853467.37278269	8.193700790157827	88572832.16680261	243510429.17167747	56364058.05045619	65259221.56525943	76948346.91879779	363194841.5631188	128371119.9644422	73540422.88615535	69939996.04714894	36726575.88951969	107812445.97038741	101278397.36969864	101278397.36969864	94684791.1477956	107872003.59160168	101278397.36969864	81676251.5676323	60811639.80785781	67599608.80620418	67599608.80620418	48545096.16593623	75244384.90247658	67599608.80620418	71740209.46665215	1293749351.644649	1620454357.9151783	1620454357.9151783	757478329.1823648	862976028.7328135	1620454357.9151783	326705006.2705292
331.321_C20H42O3_8.18_1968	44198903.302890524	114056085.14588	1.3606952112989061	43376363.047660336	1.3606952112989061	739681106.7755818	48937430.48826938	845525389.5177969	132154200.94039547	156733412.7998589	503124012.9730811	87271723.82350951	42675482.55127238	96003427.45698361	60070747.56273393	1.3606952112989061	226254885.96135953	182113018.15424997	182113018.15424997	52441732.448850416	311784303.85964954	182113018.15424997	49687414.73292129	100663904.48469475	73671235.69312173	73671235.69312173	43025922.79946636	126368420.12842125	73671235.69312173	51373115.057003155	2715058631.5363145	2913808290.4679995	2913808290.4679995	419533859.5908033	2494274430.8771963	2913808290.4679995	198749658.93168515
331.284_C19H38O4_7.22_165	120894344.5165445	1373097.3495068527	60682076.65988354	61993474.0145705	10997701.447005183	137298283.0804033	51199253.03967258	182811984.15176988	101887078.91285591	82451222.9525124	156572597.80864564	113482486.27145958	76368874.19635063	99210931.72078714	46602123.25783531	0.12748380587726943	89220491.57377571	81489095.59420542	81489095.59420542	53348098.622389495	109630092.56602135	81489095.59420542	58294907.65549457	92169150.93268415	79410048.57443151	79410048.57443151	61337775.33722702	110052638.11866581	79410048.57443151	61485498.727092974	1070645898.8853085	1303825529.5072868	1303825529.5072868	426784788.97911596	877040740.5281708	1303825529.5072868	233179630.62197828
330.3_C19H39NO3_5.24_355	91518366.3883682	91550023.58667511	19539398.16430231	19162933.09204446	51224411.53414087	122826812.4509112	48320544.16575108	141667969.08319914	118104706.82452637	29702782.978669025	113349410.47426891	36956539.599148564	203379795.81741104	126209627.19541319	61473428.89161083	1232764.3501411185	69494354.26316713	79763719.66228634	79763719.66228634	67643821.62104872	91883617.70352395	79763719.66228634	110571815.85964397	69919455.27705964	76495897.63998953	76495897.63998953	44090475.56664471	102433888.43131855	76495897.63998953	93841528.04351202	833932251.1580055	1276219514.5965815	1276219514.5965815	541150572.9683897	735068941.6281916	1276219514.5965815	442287263.43857586
329.316_C19H40N2O2_5.38_848	83685687.0041994	78940281.60320689	14009999.896874135	39535043.56789533	31539281.85741726	121500245.59437494	126398611.93310742	214088161.87770492	542477836.7974354	71058659.87382233	153338301.71528444	69989777.19621906	45059569.97399261	78083786.08238283	31284620.70916649	1212484.0198646127	126352924.2566657	106387646.85643426	106387646.85643426	102845534.36411317	109929759.34875534	106387646.85643426	46491814.6557398	81312984.30370314	74571222.97810258	74571222.97810258	42297306.77094397	102592966.29928717	74571222.97810258	38299425.915704936	1516235091.0799885	1702202349.702948	1702202349.702948	822764274.9129053	879438074.7900428	1702202349.702948	185967258.6229592
329.28_C18H36N2O3_4.75_4047	262617141.7077129	38297591.773305036	25977489.162925255	50038238.912563674	22919600.606806237	79968451.83179526	116709353.82119776	52036007.313665405	40729823.86749726	165415948.34016237	158464241.8119496	60267908.61282518	46799148.95907499	188706201.2342595	121258725.71928091	1449455.9620242824	87664304.42646867	89478458.10231535	89478458.10231535	35809907.23212774	143147008.97250295	89478458.10231535	94920919.12985541	56151957.96324529	56151957.96324529	56151957.96324529	39513707.82040115	139861483.76561525	56151957.96324529	84028937.33917795	1051971653.117624	1431655329.6370456	1431655329.6370456	286479257.8570219	1145176071.7800236	1431655329.6370456	379683676.51942164
329.269_C19H36O4_6.8_1400	82229494.49968563	10859556.004144842	18044256.33814469	76272552.20756726	21491656.68901559	149825989.68132243	73525992.73784234	126390081.95150894	198264967.1875723	41568040.395828426	118552032.38781987	188012036.02233493	74621576.74599749	71832236.24849501	81296104.04524884	3421982.6106018308	90580581.83536446	83513034.73457065	83513034.73457065	73873572.97567236	93152496.49346894	83513034.73457065	62310393.43218923	79251023.35362644	75447064.47678238	75447064.47678238	48056616.71750654	81762799.27246723	75447064.47678238	73226906.49724625	1086966982.0243735	1336208555.7531304	1336208555.7531304	590988583.8053789	745219971.9477515	1336208555.7531304	249241573.72875693
328.321_C20H41NO2_6.12_411	180350228.91389525	97038076.62068273	52763986.959719665	80043373.94443817	63313974.2203109	91440641.62272398	54874314.47319758	280598391.9667142	230964576.02389055	74828266.16782193	61298746.78853614	60779739.12984518	62512690.3423756	23357142.461348318	38069526.153036706	16462308.171345852	106786887.56523429	91793498.99749267	91793498.99749267	82984840.6765761	100602157.31840926	91793498.99749267	46813333.294267885	77435820.05613005	62913332.28134325	62913332.28134325	62913332.28134325	68063506.47817904	62913332.28134325	50291108.24770615	1281442650.7828114	1468695983.9598827	1468695983.9598827	663878725.4126087	804817258.5472741	1468695983.9598827	187253333.17707154
327.078_C14H18NO4P2_5.93_2513	141169440.4187047	51482266.47052938	31359849.47206822	59163906.63347286	43320694.26745765	117482058.5170045	69681680.62952945	113383394.91033587	135355528.18683302	142321683.61777085	271742226.0367247	64114568.380501434	18909901.422206976	96029357.86574174	65519142.866358384	464291.8647481729	99810074.59485193	88843749.47249925	88843749.47249925	50521375.83722721	127166123.10777128	88843749.47249925	55944774.10544118	91532537.76993266	67600411.74794391	67600411.74794391	47401480.36899351	115432726.7136702	67600411.74794391	54419918.56690802	1197720895.1382232	1421499991.559988	1421499991.559988	404171006.6978177	1017328984.8621702	1421499991.559988	223779096.42176473
326.709__3.1_3877	64241669.28972576	239782649.16473016	324052005.17168915	102630511.75237736	194115339.36664596	74760211.34971282	94154625.31109528	89876576.99088663	193335193.73611015	72297271.21980572	92559653.68949562	250464230.1381511	207858948.00581914	25243845.887595624	48469274.95262986	950925.4973528374	133258793.60926105	129674558.22023895	129674558.22023895	189148725.3541095	70200391.08636841	129674558.22023895	118921852.05317266	93357139.50029546	93357139.50029546	93357139.50029546	200987143.68623257	73528741.28475927	93357139.50029546	121292307.15963791	1599105523.3111327	2074792931.5238233	2074792931.5238233	1513189802.832876	561603128.6909473	2074792931.5238233	475687408.21269065
326.341_C21H43NO_5.59_2931	79845766.08474587	49719472.57568432	25034541.328997687	17826940.732668888	18950539.1418724	438613411.1267149	48732914.97181635	378337016.50824374	160093312.6973307	103798717.7500583	233740785.56823212	30647502.110404067	20220328.514390245	103406999.75144164	171604270.937123	6120820.994772607	131042600.20413913	117918333.79965605	117918333.79965605	41076682.26201512	194759985.337297	117918333.79965605	78545534.58620682	64782619.3302151	64782619.3302151	64782619.3302151	22627434.921693966	137701494.34359065	64782619.3302151	61813664.132915944	1572511202.4496696	1886693340.7944968	1886693340.7944968	328613458.09612095	1558079882.698376	1886693340.7944968	314182138.3448273
326.305_C20H39NO2_8.14_2918	74512380.73610447	55407749.90446858	32434105.05553058	58862431.22599683	56195153.312245145	208451106.4764115	28087024.683506995	217972181.40637544	84367462.9882308	34440961.14353254	86146649.56168878	37028399.419541165	167696473.81984198	135165515.58865032	37061378.328503236	56788658.63085672	81208259.2693537	85663602.01759282	85663602.01759282	68597554.29458898	102729649.74059665	85663602.01759282	99029630.26231018	57825544.92842677	57825544.92842677	57825544.92842677	56491905.971550934	80329515.14889663	57825544.92842677	95680334.45044774	974499111.2322444	1370617632.281485	1370617632.281485	548780434.3567119	821837197.9247732	1370617632.281485	396118521.0492407
326.305_C19H39BO3_7.01_710	329458055.59547347	53542786.076152675	13817201.742101956	33185401.55813697	11287313.726218183	202876630.91329855	136321729.75888565	229292108.3323403	84149987.06380978	154574262.91771	370705738.6884224	30513807.972732257	20948647.63278058	115936859.93149273	36005804.06575004	1083452.0334275477	136626763.5543743	113981236.75054583	113981236.75054583	31066074.725669995	196896398.77542165	113981236.75054583	46044656.33906038	110235858.41134772	68846386.56998123	68846386.56998123	25731227.80275642	178725446.91550428	68846386.56998123	28477225.84926531	1639521162.6524916	1823699788.0087333	1823699788.0087333	248528597.80535996	1575171190.2033732	1823699788.0087333	184178625.35624152
325.321_C20H40N2O_5.89_2842	108264968.5602355	88306811.92472006	19702856.759752102	41286855.53498699	61216206.125294805	113248453.151066	95164550.40985988	212290718.54559016	149571221.9749249	27883308.359761734	107527047.88668013	64556169.496170774	63664900.89420196	42076210.95951872	32574933.047062043	6466808.531110929	86189147.59457159	77112626.38505855	77112626.38505855	61846478.90514532	92378773.86497177	77112626.38505855	49883062.756519385	91735681.16728997	64110535.19518636	64110535.19518636	62440553.509748384	101345799.14827001	64110535.19518636	51646208.54240677	1034269771.1348591	1233802022.1609368	1233802022.1609368	494771831.24116254	739030190.9197742	1233802022.1609368	199532251.02607754
325.235_C14H34N3O3S_6.58_1473	78871806.86148138	9778100.76770004	16933156.244582284	65263094.371752456	35747313.99873076	121509719.88298692	82307860.78448394	173089362.8446174	240606054.61515668	68521174.4659628	121229777.39900683	127440599.49586679	28825257.93064932	27881006.914788432	72149776.47477469	7032906.131587077	92715301.15543205	79824185.57400799	79824185.57400799	66453310.44450317	93195060.70351279	79824185.57400799	41150838.8297358	80589833.82298267	70335475.47036874	70335475.47036874	32286285.964690037	80589833.82298267	70335475.47036874	32286285.964690037	1112583613.8651845	1277186969.1841278	1277186969.1841278	531626483.5560254	745560485.6281023	1277186969.1841278	164603355.3189432
325.198_C16H30O5_6.76_2416	7986097.473133773	22369624.096770193	60202926.36795466	30607203.03400194	31319440.483349737	261674719.03158343	49473176.13169894	282168849.00156474	208621338.6336066	76392352.65773556	148265526.22116587	134633974.6695105	54402565.63413992	167974409.2731664	111502066.97124697	510212.23648604605	106908833.29626769	103006530.1198197	103006530.1198197	67833410.64447746	138179649.59516197	103006530.1198197	91299620.59047575	68297639.5128451	68297639.5128451	68297639.5128451	42861003.058744825	129883796.59620643	68297639.5128451	82952316.30269344	1282905999.5552123	1648104481.9171152	1648104481.9171152	542667285.1558197	1105437196.7612958	1648104481.9171152	365198482.361903
324.325_C21H41NO_6.47_3820	163700679.5644834	56625333.154214285	27534181.11789718	97628958.55059633	23030542.813735366	102536176.30984806	10041148.96210922	321794362.38227594	83159208.16175312	65973359.013796195	85265344.41841638	42545951.680826165	94297810.4720463	250788597.60911232	114851377.1042474	27557759.316032175	90363538.55268736	97958174.41446187	97958174.41446187	56547468.15838761	139368880.6705361	97958174.41446187	120742081.99978535	74566283.58777466	84212276.29008475	84212276.29008475	49585642.417520225	108693776.70704773	84212276.29008475	104574593.78814685	1084362462.6322484	1567330790.6313899	1567330790.6313899	452379745.2671009	1114951045.3642888	1567330790.6313899	482968327.9991414
324.289_C20H37NO2_6.6_2616	181969196.84525996	36655993.307476155	19833254.761603642	24169244.406041607	17708866.25453874	137596620.48294243	98384693.94677909	135135794.32616216	118295856.20649715	122557284.22153953	289815109.2686537	29980068.86737288	19681093.09230023	121416478.63174324	77617899.61247447	1050644.977860185	99620313.46818238	89491756.20057783	89491756.20057783	33421877.734211326	145561634.66694432	89491756.20057783	59106084.39776417	108340275.07663812	88001296.77962679	88001296.77962679	22001249.583822623	128846539.27385084	88001296.77962679	48649496.352387354	1195443761.6181886	1431868099.2092452	1431868099.2092452	267375021.8736906	1164493077.3355546	1431868099.2092452	236424337.59105667
323.256_C20H34O3_7.22_3028	44382805.74760552	331967184.78846824	89406388.55407986	28642851.483458128	38704845.385994986	78135426.64211363	79919631.29894818	88864255.40748253	227316771.01534194	10026136.236182718	67030491.91847275	162279681.3569334	75258879.71599467	129941503.97699457	71699400.52822816	1831288.885936186	100816909.44458526	95337971.43388972	95337971.43388972	119425986.39827594	71249956.4695035	95337971.43388972	78901157.4018031	79027528.9705309	76697153.17905414	76697153.17905414	82332634.13503727	74917413.5851709	76697153.17905414	73479140.12211141	1209802913.3350232	1525407542.9422355	1525407542.9422355	955407891.1862075	569999651.756028	1525407542.9422355	315604629.6072124
323.234__6.89_5363	15436677.063294906	86634366.29809624	11925987.526203053	5961774.42394512	48888695.021250255	80400579.11110982	43133603.16020259	3155543926.1364145	287571562.97742194	77767341.10447685	178280353.80561936	74871132.824785	362631470.49886245	957856060.444185	66519071.971517354	1132805.9134313525	334888342.52875	340909713.017551	340909713.017551	109952224.43549941	571867201.5996025	340909713.017551	358973824.4839538	76319236.96463093	76319236.96463093	76319236.96463093	61879913.92301762	79083960.10779333	76319236.96463093	214575271.2351899	4018660110.3450003	5454555408.280816	5454555408.280816	879617795.4839953	4574937612.79682	5454555408.280816	1435895297.935815
322.31_C21H39NO_6.09_3961	254200980.31947085	46856078.248160936	9029770.579203855	32539946.356989503	6739275.878478894	173328968.26727536	120208467.32043754	123688577.38399117	91446649.32020622	217992550.67949927	272368899.16452193	50191463.29951663	54072696.659167424	224026954.28439885	113837238.39422508	1011436.1248226595	116071982.25534134	111971247.01752287	111971247.01752287	36485914.558318265	187456579.4767275	111971247.01752287	99669041.30406755	105827558.32032189	102641943.85721564	102641943.85721564	39698012.302575216	195660759.4733873	102641943.85721564	83954967.52669625	1392863787.064096	1791539952.280366	1791539952.280366	291887316.4665461	1499652635.81382	1791539952.280366	398676165.2162702
321.131_C13H22N4O3_2.44_3091	77349906.75636625	183666340.43697765	356322744.2911974	245800233.4299719	180694146.43543828	47443862.707923174	83437943.58769253	76342814.88122325	84372403.1020674	47924273.2295036	46584938.261502296	193955363.93115586	185201897.5029374	53647742.29365719	70643575.1383489	2713598.87653731	120492868.62434322	121006361.55390628	121006361.55390628	179090841.0007854	62921882.10702714	121006361.55390628	122546840.34259546	80393925.17202939	80393925.17202939	80393925.17202939	184434118.96995753	62145658.716003045	80393925.17202939	125668860.78689359	1445914423.4921186	1936101784.8625004	1936101784.8625004	1432726728.0062833	503375056.85621715	1936101784.8625004	490187361.37038183
320.316_C16H39N4O2_7.44_1280	137122921.321989	25002831.83335454	37105634.10083826	44847286.88062394	16910694.601335242	204171536.20784798	25293540.01584568	178973249.24916688	136850924.7041627	82429135.95522296	232017696.79531088	106201033.10361153	50148111.36014766	159542092.18957242	12384143.022378631	667990.3087843349	100890315.03972988	90604301.35313705	90604301.35313705	52216813.36160727	128991789.34466681	90604301.35313705	59746260.29335849	94315084.52941725	66288623.65768531	66288623.65768531	40976460.4907311	148332506.7557807	66288623.65768531	33529402.980741452	1210683780.4767585	1449668821.6501927	1449668821.6501927	417734506.89285815	1031934314.7573345	1449668821.6501927	238985041.17343396
320.242_C16H33NO5_6.78_752	3064402.162120049	29508200.884781443	50532388.295661315	28646937.898761913	24191336.274426736	379515242.7533003	63117400.0277189	393659525.9750535	291687061.74507475	80194373.2113095	213159977.2592568	182748115.17758426	42322107.285308324	216972533.46100917	147113500.02160692	315984.1737957438	143012467.46370152	134171817.9129231	134171817.9129231	81244016.46692431	187099619.3589219	134171817.9129231	107649869.26058778	71655886.6195142	71655886.6195142	71655886.6195142	35915154.08504488	180136738.64043188	71655886.6195142	94717803.65345763	1716149609.5644183	2146749086.6067696	2146749086.6067696	649952131.7353945	1496796954.871375	2146749086.6067696	430599477.0423511
319.284_C18H38O4_6.73_315	145469045.15674484	46040127.84233789	35336609.31092778	49248541.05359115	26115402.030781984	139106207.14252928	54418924.78870674	118808712.86546987	83778965.41500658	87505490.84602487	166086467.9354238	85520662.30483782	39671976.58390411	135832221.25900686	76050455.03348678	120301.69037758904	84286671.36266486	80569381.95369737	80569381.95369737	45729073.278970614	115409690.62842412	80569381.95369737	69417513.72679493	84649813.8599222	79914710.22424668	79914710.22424668	42856052.213121	127320467.06223837	79914710.22424668	57861215.80869545	1011440056.3519783	1289110111.259158	1289110111.259158	365832586.2317649	923277525.027393	1289110111.259158	277670054.9071797
319.224_C15H30N2O5_6.59_308	35292974.73340421	26928037.16080937	115665894.75639671	102964016.31221011	35405252.155292064	83928677.95558126	79850253.61488332	85835598.53519744	156218087.8013353	89179043.74005254	70103873.65558201	132042312.61610445	79116587.4925965	124207205.34352627	123438850.4394217	450030.7523847105	81538233.46949513	83789168.56654862	83789168.56654862	81098777.38089116	86479559.75220609	83789168.56654862	90541973.85770914	84882138.24538934	84882138.24538934	84882138.24538934	91040301.90240331	84882138.24538934	84882138.24538934	101277718.96600911	978458801.6339415	1340626697.0647779	1340626697.0647779	648790219.0471293	691836478.0176487	1340626697.0647779	362167895.43083656
318.227_C16H31NO5_3.49_2724	92620071.2111838	18113631.047601923	44339550.262668595	73976129.5523131	138181227.00193512	118492369.71121246	63014644.57137484	89367940.59317385	47829990.92799072	99045800.49173972	104705764.16630745	60338454.18005528	115387397.96464759	55518054.45857592	150788713.4349831	2635044.657205684	67873282.61440228	79647174.01456058	79647174.01456058	62600178.199302256	96694169.82981889	79647174.01456058	114968848.21503544	68495387.06184398	81672035.07274348	81672035.07274348	54084222.554023	95832935.85146177	81672035.07274348	126784312.48329136	814479391.3728274	1274354784.2329693	1274354784.2329693	500801425.59441805	773553358.6385511	1274354784.2329693	459875392.86014175
317.305_C19H40O3_7.76_1063	141828106.64336503	52450098.13550306	35160456.7277332	38985989.994340725	19432535.797177497	258243258.43086734	55468935.454262294	304270576.51487947	175432276.786031	78010698.28798898	308714882.25250095	100139123.70538613	22318407.56862468	136516338.4351886	39658910.40078441	353678.03097023873	129088173.41365238	110436517.07285023	110436517.07285023	55534070.843220815	165338963.30247962	110436517.07285023	54481548.05044379	89074910.99668756	66739816.87112564	66739816.87112564	37073223.361036964	139172222.5392768	66739816.87112564	30988658.984704547	1549058080.9638286	1766984273.1656036	1766984273.1656036	444272566.7457665	1322711706.419837	1766984273.1656036	217926192.20177516
317.268_C18H36O4_6.9_1967	147055395.12602141	24714499.406578574	22128929.659271788	50820286.71061035	23524024.009228606	131799081.85363095	62371804.104828805	131974813.07754761	305709478.8876069	41449258.01117062	281906757.6388698	141973393.74929035	20513271.3042148	87521371.44267029	37256756.71755059	5723027.15813843	112302227.11529714	94777634.30357687	94777634.30357687	74388363.86061747	115166904.74653625	94777634.30357687	42203855.86841607	97085442.97922987	56596045.40771958	56596045.40771958	24119261.70790359	109660226.64815062	56596045.40771958	30390390.363389596	1347626725.3835657	1516442148.85723	1516442148.85723	595106910.8849398	921335237.97229	1516442148.85723	168815423.47366428
317.174_C17H28NO2_3.31_1601	96402432.00022064	51760986.98521078	95245864.8378239	88635289.47444728	221571171.98146302	90887225.46205935	70794472.83568257	87292948.02111489	83458630.4178212	88792440.67730257	78113675.44352253	107554876.3852591	83214841.12985781	63202894.797049955	115790782.05525027	273231.22012684663	78267672.81338266	88936985.23276329	88936985.23276329	91464361.55400124	86409608.91152534	88936985.23276329	120944922.49090527	87964118.74778108	87964118.74778108	87964118.74778108	86046959.94613424	88042694.34920873	87964118.74778108	99502811.59255403	939212073.7605919	1422991763.7242126	1422991763.7242126	731714892.4320099	691276871.2922027	1422991763.7242126	483779689.9636211
316.321_C19H41NO2_5.83_2569	45764633.57113976	23490022.12846118	42410810.94625591	36779948.47730398	53875540.67751904	123427295.80374235	181323669.9019712	401083835.8297731	65411938.02746523	145692457.90514058	252720768.6816783	85556936.68828985	24015188.77563682	51081483.159489565	60035124.13302728	18192790.759668622	118487925.72674084	100678902.84166017	100678902.84166017	43716647.060075074	157641158.62324527	100678902.84166017	47251834.186418176	75484437.35787754	56955332.405273154	56955332.405273154	39595379.711779945	134559876.85444146	56955332.405273154	52478511.9185043	1421855108.72089	1610862445.4665627	1610862445.4665627	349733176.4806006	1261129268.9859622	1610862445.4665627	189007336.7456727
316.285_C18H37NO3_4.99_19	17119139.431020137	39609400.06940493	29744396.78722918	41702847.94417637	24753009.6110925	170571081.355054	56197297.30022605	149879292.79297003	116815281.22355475	87542415.11360718	209468639.19678617	111150839.71547346	93679386.12793815	171639022.7832195	110771938.90348893	183231.79830114555	85831988.56065027	89426701.2595964	89426701.2595964	57204799.15964631	121648603.3595465	89426701.2595964	100210839.35643478	71869856.20691662	90610900.62077266	90610900.62077266	40656124.00679065	130325615.84822948	90610900.62077266	102225662.51571354	1029983862.7278033	1430827220.1535425	1430827220.1535425	457638393.2771705	973188826.876372	1430827220.1535425	400843357.4257391
315.686__3.06_4498	43584683.6921956	178544833.20517427	229913861.34830114	101963318.31680986	117496665.8402096	91288044.72011632	102022212.38766995	56342542.894672096	44586276.401457764	73309021.97965284	113879872.82403682	168075854.75914443	164224136.7302781	43011311.78218432	11653399.992625844	1316511.5939161577	100402252.84359561	96325784.27927783	96325784.27927783	125765182.27441141	66886386.28414422	96325784.27927783	84096378.58632447	96625681.51846309	96625681.51846309	96625681.51846309	140860401.28524387	64825782.43716247	96625681.51846309	80253988.81119695	1204827034.1231472	1541212548.4684453	1541212548.4684453	1006121458.1952913	535091090.2731538	1541212548.4684453	336385514.3452979
315.264_C17H34N2O3_4.13_1659	441502695.347216	24108354.68190624	28402815.728530888	37641564.85644147	37504450.75060056	168036370.9878057	156982548.17422673	88303803.52580707	46730644.920817554	273727287.9893335	250105833.07570693	40698655.0216496	40370821.594051234	257396087.1255145	188387397.62979105	15707.240699867973	129688023.4625118	129994689.91563119	129994689.91563119	31934126.849337175	228055252.9819252	129994689.91563119	130914689.27498934	67517224.22331232	67517224.22331232	67517224.22331232	37573007.803521015	219246615.352749	67517224.22331232	114379109.61192115	1556256281.5501416	2079915038.650099	2079915038.650099	255473014.7946974	1824442023.8554015	2079915038.650099	523658757.09995735
