#SampleID	V7-arm-healthy-BA7	V7-arm-healthy-BB3	V7-arm-healthy-BB7	V7-arm-healthy-BB6	V7-arm-psoriasis-BB9	V7-arm-healthy-BA5	V7-arm-healthy-BA3	V7-arm-healthy-BA4	V7-arm-healthy-BB4	V7-arm-healthy-BA6	V7-arm-healthy-BA8	V7-arm-healthy-BB8	V7-arm-psoriasis-BB10	V7-arm-psoriasis-BA10	V7-arm-psoriasis-BA9	V7-arm-healthy-BB12
378.248__6.43_5366	114466384.34484851	22710295.06056165	19608404.868559465	32170027.371049553	36490750.93042943	123572516.7933108	99719474.81395492	187332059.96336952	99180376.2856222	56080716.80953927	200996299.55814764	71163903.45736969	21181407.557805225	131561771.7756212	81754490.68167107	163092.2681725006
377.743__3.54_5890	48354876.98069496	309000781.96804965	95829819.30001904	120863354.95774484	183949908.08086097	97323215.71624207	73264266.11634198	90797271.08125111	313020812.4868803	98672790.5427465	101619540.561329	266456666.24717072	186967009.0057356	74162896.29071052	55708085.01569501	846156.8211735566
377.196_C21H28O6_3.85_3040	190761158.17327437	59760143.61302752	138896786.30373794	184140012.10315675	74157677.3659192	64668621.88223818	174557275.54925454	42372520.57570394	103230721.92264818	49282484.05499577	69586890.43239772	54445353.02394536	43438630.90352719	44767819.38362354	222452872.92184857	3598713.746080224
376.379_C20H47N4O2_8.71_803	94075527.89544109	78697255.53957023	8663380.494715363	13433828.275104392	5097748.900502612	320641916.82939726	78421557.17268653	594837446.2676588	182465262.4937667	92862992.1662478	282091416.64544004	30034922.205700137	12480206.769083148	164465922.95281824	43366407.91232479	698969.4460896893
376.284_C23H37NO3_6.98_878	62025755.87987014	12657764.268470548	30630072.0312118	56989848.51843698	48042280.142131	49886556.40633308	67694720.54350622	42985638.61561999	354034538.169508	30275539.98395831	199899737.5960152	55187029.49660176	86626388.14538932	275477377.03412974	209852469.46704403	7242920.636609384
375.346_C22H46O4_8.05_2611	103926450.62449144	127689804.56982538	13654084.926587503	18199602.44119436	15611476.503511855	274736490.5756173	94254605.98271304	364656044.610162	103759370.76859164	102130386.88257356	217755293.86645743	67109011.43796474	32138730.550358005	110767867.95469576	58975819.82514425	275153.9655180484
375.179_C21H26O6_3.91_3286	96074169.22047922	33568155.22510361	230413158.5571686	64818790.67925879	78734704.57110985	220540299.5106014	36359743.38616504	64327150.73259809	50280912.61848438	76607196.0300531	115012522.19542596	77396047.29839607	278751258.4449168	96674122.30336182	57457266.58935804	4444142.935752992
374.326_C21H43NO4_5.6_406	172089028.195645	81657944.02667859	116728770.60354708	26658717.35214464	44633219.60913232	87528177.32359308	52216440.24959528	46054548.4455053	146375023.43971533	44907705.74290573	35016226.385761835	184949836.34285033	62365147.17373048	31781090.47226808	86597951.84547986	2030517.1252471344
374.238__2.41_5034	42533979.33917979	211138515.60768893	453490205.094217	130753780.53572938	52082585.12927534	41332460.83028621	123215140.06086442	26913572.40793728	36383371.23173147	38907253.67440042	30790408.72902587	379955455.1254953	128754494.4427578	21365465.061685294	24291832.429480586	24810316.84766388
374.16_C20H23NO6_5.6_805	224999320.84834096	51408202.43223298	72055811.77085169	84452225.48551685	69904384.6570624	85148561.73276007	31207425.148260497	30128097.163900044	34509892.29407154	85687433.89715892	180929675.71661308	86309434.01429793	81498833.02252367	82908576.79298824	72434028.75024347	142435.7328861308
373.306_C20H40N2O4_5.24_2990	79092567.58414277	87798682.67871317	47396143.92334992	68183172.10951774	66698337.85436703	73085502.71020398	51807655.21661959	16.284648553967017	252535001.68307123	99120242.60823911	33888760.75701921	66925003.877589695	42657636.8871166	17285323.922959734	76034571.14008464	7299088.890210543
373.294__6.11_5154	16758715.832014658	2.7836553411185303	36342301.80612845	21898791.092496846	56810369.21198458	218038545.27088	166356546.04866818	235448970.49135733	46756794.31751055	133951412.95315371	135729976.6439099	30446366.69259564	17049746.9979286	124003143.74023418	109947231.97995529	1129103.4958091571
373.128__4.15_5159	78925008.94224465	262491022.73290145	143033203.55044565	50837500.63878728	55572437.50176229	503448700.2645427	60139637.20579352	38956667.51858532	85257848.10852687	125382843.8559812	39334188.928602144	43601644.47284636	38467505.57984848	105213612.3576457	46142834.23024599	5328362.053905322
