index	V9-arm-healthy-BG3	V9-arm-healthy-BG5	V9-arm-psoriasis-BG9	V9-arm-healthy-BG6	V9-arm-healthy-BG4	V9-arm-healthy-BG8	V9-arm-psoriasis-BG10	V9-arm-healthy-BG7	V9-arm-psoriasis-BG11	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
905.398__4.79_2102	5509228.128726353	977186997.4547762	21924326.069359746	200983988.6270313	152549592.20450744	44218406.51202681	59106043.36025229	33649346.66152133	22762799.000000004	235682926.59809825	168654525.33535573	168654525.33535573	168654525.33535573	168654525.33535573	34597722.80987068	98383999.35826713	44218406.51202681	44218406.51202681	44218406.51202681	44218406.51202681	22762799.000000004	1414097559.5885894	1517890728.0182016	1517890728.0182016	1517890728.0182016	1517890728.0182016	103793168.42961204
904.692__8.41_246	27757369.486635838	70974885.0	24402417.585471503	147299299.39785364	140637522.16276625	66145428.29707819	6393351.278905669	88968553.87311657	11630036.330512172	90297176.36957508	64912095.93470442	64912095.93470442	64912095.93470442	64912095.93470442	14141935.064963115	79971719.43655828	66145428.29707819	66145428.29707819	66145428.29707819	66145428.29707819	11630036.330512172	541783058.2174505	584208863.4123398	584208863.4123398	584208863.4123398	584208863.4123398	42425805.194889344
904.692__8.11_1911	27806213.313567944	127718147.31047316	24899102.376983833	77931989.0	129016635.50820127	20608426.603213463	32513813.843677405	121838733.44858406	21252544.55590965	84153357.53067333	64842845.106734544	64842845.106734544	64842845.106734544	64842845.106734544	26221820.258856963	99885361.22429204	32513813.843677405	32513813.843677405	32513813.843677405	32513813.843677405	24899102.376983833	504920145.18403995	583585605.9606109	583585605.9606109	583585605.9606109	583585605.9606109	78665460.77657089
903.123__9.51_1200	2176020881.645343	70974885.0	31427339.627621952	30007807.602694776	183604865.9009238	16016096.580529345	33139584.7668558	36626735.65284973	14530038.619033357	418875212.0637234	288038692.8217613	288038692.8217613	288038692.8217613	288038692.8217613	26365654.337837037	53800810.32642487	33139584.7668558	33139584.7668558	33139584.7668558	33139584.7668558	31427339.627621952	2513251272.3823404	2592348235.3958516	2592348235.3958516	2592348235.3958516	2592348235.3958516	79096963.0135111
902.676__8.1_4010	167746718.40061733	61632927.027600735	13902568.776465489	95177496.6929288	83366650.0	190345578.47037727	5803618.284068321	261752626.29748315	2677510.6351324385	143336999.48150122	98045077.17607483	98045077.17607483	98045077.17607483	98045077.17607483	7461232.565222084	131462107.54677308	83366650.0	83366650.0	83366650.0	83366650.0	5803618.284068321	860021996.8890073	882405694.5846735	882405694.5846735	882405694.5846735	882405694.5846735	22383697.69566625
902.553__6.21_4644	27990835.567999054	37619590.35024508	49777826.24670722	77931989.0	23217673.486171644	40341074.65479674	45765204.0301795	116453781.28205983	33987587.93785058	53925824.05687872	50342840.28400108	50342840.28400108	50342840.28400108	50342840.28400108	43176872.73824577	38980332.50252091	40341074.65479674	40341074.65479674	40341074.65479674	40341074.65479674	45765204.0301795	323554944.34127235	453085562.5560097	453085562.5560097	453085562.5560097	453085562.5560097	129530618.21473731
901.563__8.23_5004	34771105.0	69057318.71377368	31166693.083186477	980305764.2093775	294460705.12237054	40581694.88421902	24140913.922120783	57158359.23230514	41234486.85930557	246055824.5270076	174764115.66962874	174764115.66962874	174764115.66962874	174764115.66962874	32180697.95487094	63107838.97303941	41234486.85930557	41234486.85930557	41234486.85930557	41234486.85930557	31166693.083186477	1476334947.1620457	1572877041.0266588	1572877041.0266588	1572877041.0266588	1572877041.0266588	96542093.86461282
901.562__7.32_3958	34771105.0	90596501.07302414	69245328.55064622	31598586.722196054	64045989.15425469	31793985.850860216	37880142.60453567	34130921.6449275	54841776.682056524	47822848.24087709	49878259.69805567	49878259.69805567	49878259.69805567	49878259.69805567	53989082.6124128	34451013.32246375	37880142.60453567	37880142.60453567	37880142.60453567	37880142.60453567	54841776.682056524	286937089.44526255	448904337.28250104	448904337.28250104	448904337.28250104	448904337.28250104	161967247.8372384
899.505__3.35_4812	61697299.5717436	70974885.0	49038268.333578356	71173921.4497758	76193135.51286386	29886753.318108644	78302104.51804616	45788974.37878933	55480545.18816524	59285828.20521354	59837320.80789677	59837320.80789677	59837320.80789677	59837320.80789677	60940306.013263255	66336092.285871804	61697299.5717436	61697299.5717436	61697299.5717436	61697299.5717436	55480545.18816524	355714969.2312812	538535887.271071	538535887.271071	538535887.271071	538535887.271071	182820918.03978977
897.608__7.26_1877	22133571.9969707	85775550.66378953	32557230.70775038	95439122.60962781	68805189.76217173	52991990.0	5520584.822666883	97988303.88184555	16691910.795497071	70522288.15240088	53100383.91559107	53100383.91559107	53100383.91559107	53100383.91559107	18256575.441971447	77290370.21298063	52991990.0	52991990.0	52991990.0	52991990.0	16691910.795497071	423133728.9144053	477903455.2403196	477903455.2403196	477903455.2403196	477903455.2403196	54769726.32591434
897.5__3.9_5507	91997602.72509088	32076129.912236467	62853768.34776804	77931989.0	63568196.44328917	29904477.318492826	95492084.45593628	37882810.78580845	26953485.409945413	55560201.030819625	57628949.37761861	57628949.37761861	57628949.37761861	57628949.37761861	61766446.07121658	50725503.61454881	62853768.34776804	62853768.34776804	62853768.34776804	62853768.34776804	62853768.34776804	333361206.18491775	518660544.3985675	518660544.3985675	518660544.3985675	518660544.3985675	185299338.21364975
896.605__8.31_4547	34771105.0	38470857.92087174	22507201.872934964	494840408.4498051	167686855.37149265	24189781.63314048	45061858.7273791	19858288.94379635	32243005.746214885	129969549.55318438	97736595.96284837	97736595.96284837	97736595.96284837	97736595.96284837	33270688.782176316	36620981.46043587	34771105.0	34771105.0	34771105.0	34771105.0	32243005.746214885	779817297.3191062	879629363.6656352	879629363.6656352	879629363.6656352	879629363.6656352	99812066.34652895
895.505__7.88_3479	34771105.0	49632747.33786111	91123621.26885813	455717816.78116095	81740408.29779884	18776457.7195006	35722980.62879657	30295396.08240097	25809319.56581242	111822321.86978708	91509983.63135439	91509983.63135439	91509983.63135439	91509983.63135439	50885307.15448904	42201926.16893056	35722980.62879657	35722980.62879657	35722980.62879657	35722980.62879657	35722980.62879657	670933931.2187225	823589852.6821896	823589852.6821896	823589852.6821896	823589852.6821896	152655921.46346712
895.016__3.8_5547	34771105.0	108344301.78560185	43744665.97306907	38429109.01597028	38146797.12756441	21825621.53346804	32183659.52163798	47893572.85621348	24831791.771208517	48235084.55313635	43352291.62052596	43352291.62052596	43352291.62052596	43352291.62052596	33586705.75530519	38287953.071767345	38146797.12756441	38146797.12756441	38146797.12756441	38146797.12756441	32183659.52163798	289410507.3188181	390170624.58473366	390170624.58473366	390170624.58473366	390170624.58473366	100760117.26591557
892.655__7.23_1983	29243641.110074963	70974885.0	32915415.130136773	93240194.38713782	69109598.3191794	73836717.09108064	23378924.999282986	95841932.81244774	14717148.850025337	72041161.4533201	55917606.411040634	55917606.411040634	55917606.411040634	55917606.411040634	23670496.3264817	72405801.04554032	69109598.3191794	69109598.3191794	69109598.3191794	69109598.3191794	23378924.999282986	432246968.7199206	503258457.6993657	503258457.6993657	503258457.6993657	503258457.6993657	71011488.9794451
891.564__7.58_1901	38638420.71126177	70141775.97206616	31034179.0	39392799.4582253	40981290.86850661	67362104.07050753	56670793.006598696	28978743.120054975	25652780.42645799	47582522.366770394	44316987.40374211	44316987.40374211	44316987.40374211	44316987.40374211	37785917.47768556	40187045.16336596	39392799.4582253	39392799.4582253	39392799.4582253	39392799.4582253	31034179.0	285495134.2006224	398852886.63367903	398852886.63367903	398852886.63367903	398852886.63367903	113357752.43305668
891.446__6.8_4752	34771105.0	197535735.80582634	26268915.31335932	42441892.83135837	13051587.020858262	69130082.6850783	37557740.19970145	54924465.802301295	29696936.94705768	68642478.19090377	56153162.40061566	56153162.40061566	56153162.40061566	56153162.40061566	31174530.82003948	48683179.31682983	37557740.19970145	37557740.19970145	37557740.19970145	37557740.19970145	29696936.94705768	411854869.1454226	505378461.60554093	505378461.60554093	505378461.60554093	505378461.60554093	93523592.46011844
889.644__7.23_5869	41612466.120305225	35893285.86735008	30586498.295921657	23980821.14297826	20643349.866380144	102888833.71248299	30999084.000000004	220547270.51821262	55601259.584517464	74261004.53795154	62528096.56757205	62528096.56757205	62528096.56757205	62528096.56757205	39062280.62681305	38752875.993827656	35893285.86735008	35893285.86735008	35893285.86735008	35893285.86735008	30999084.000000004	445566027.2277093	562752869.1081485	562752869.1081485	562752869.1081485	562752869.1081485	117186841.88043913
889.477__5.91_4557	98284137.21759883	34575571.84551601	34953218.94569825	62415905.88547191	44607330.49316604	36082483.53143623	30999084.0	74706344.35104331	89615239.30012938	58445295.554038726	56248812.84111778	56248812.84111778	56248812.84111778	56248812.84111778	51855847.41527587	53511618.18931897	44607330.49316604	44607330.49316604	44607330.49316604	44607330.49316604	34953218.94569825	350671773.32423234	506239315.57006	506239315.57006	506239315.57006	506239315.57006	155567542.24582762
887.666__8.45_3614	38894231.976747796	70974885.0	21486966.929559596	51323110.98008565	636195122.0372733	67365655.60019034	43363186.88084874	58370016.60026964	12528143.527131101	153853837.03242782	111166813.28134513	111166813.28134513	111166813.28134513	111166813.28134513	25792765.77917981	62867836.10022999	51323110.98008565	51323110.98008565	51323110.98008565	51323110.98008565	21486966.929559596	923123022.1945668	1000501319.5321062	1000501319.5321062	1000501319.5321062	1000501319.5321062	77378297.33753943
887.389__5.47_62	14779727.918517293	70974885.0	7000937.963251455	38161197.62915277	65741156.17220286	77643513.00466734	63719077.27670405	101108911.33670354	57460230.69638506	61401565.17687396	55176626.333064936	55176626.333064936	55176626.333064936	55176626.333064936	42726748.64544686	68358020.58610143	63719077.27670405	63719077.27670405	63719077.27670405	63719077.27670405	57460230.69638506	368409391.0612438	496589636.9975844	496589636.9975844	496589636.9975844	496589636.9975844	128180245.93634057
886.463__5.09_2434	53857678.2915571	55900684.69657746	31034179.000000004	42589996.47023961	47888792.600581996	91937318.09279318	30082627.119028233	112211583.26970033	24297352.11375693	67397675.57024162	54422245.73935942	54422245.73935942	54422245.73935942	54422245.73935942	28471386.077595055	54879181.49406728	47888792.600581996	47888792.600581996	47888792.600581996	47888792.600581996	30082627.119028233	404386053.4214497	489800211.6542348	489800211.6542348	489800211.6542348	489800211.6542348	85414158.23278517
882.722__9.38_2344	53722236.09153718	76391751.26247963	31034179.0	879321611.1471387	198875163.42951867	14103963.115373917	13060431.349772565	33185648.007360913	17606860.109801367	209266728.84223482	146366871.50144255	146366871.50144255	146366871.50144255	146366871.50144255	20567156.819857977	65056993.677008405	33185648.007360913	33185648.007360913	33185648.007360913	33185648.007360913	17606860.109801367	1255600373.0534089	1317301843.5129828	1317301843.5129828	1317301843.5129828	1317301843.5129828	61701470.45957393
882.554__7.44_4177	38860021.07533377	48828258.91956572	103966671.43561675	48714896.85689505	26351150.452085257	76753722.30314821	30999084.0	51668574.56690456	54201594.352544054	48529437.36232209	53371552.66245481	53371552.66245481	53371552.66245481	53371552.66245481	63055783.262720264	48771577.88823038	48828258.91956572	48828258.91956572	48828258.91956572	48828258.91956572	54201594.352544054	291176624.17393255	480343973.96209335	480343973.96209335	480343973.96209335	480343973.96209335	189167349.7881608
882.433__5.46_177	10989456.77394301	70974885.0	8044723.60042583	34340523.44764966	73386570.60299592	75769064.10671143	50210906.79707833	94527929.8317035	45548082.66737327	59998071.627167255	51532460.314209	51532460.314209	51532460.314209	51532460.314209	34601237.68829247	72180727.80149797	50210906.79707833	50210906.79707833	50210906.79707833	50210906.79707833	45548082.66737327	359988429.7630035	463792142.827881	463792142.827881	463792142.827881	463792142.827881	103803713.06487742
881.616__7.82_1683	116257410.93788804	61820841.5596585	15544687.253181636	86341632.59839258	83366650.0	96163168.78074972	9593582.847599	147203406.79311153	6056061.227235243	98525518.44496673	69149715.77753514	69149715.77753514	69149715.77753514	69149715.77753514	10398110.44267196	91252400.68957114	83366650.0	83366650.0	83366650.0	83366650.0	9593582.847599	591153110.6698004	622347441.9978162	622347441.9978162	622347441.9978162	622347441.9978162	31194331.32801588
879.519__8.25_5925	25025762.99437332	35475462.64790547	39325274.0582743	980358082.1805863	100755461.57427172	29743805.804884136	30999084.000000004	46621697.835046604	61012193.086304575	202996712.17284462	149924091.5757385	149924091.5757385	149924091.5757385	149924091.5757385	43778850.38152629	41048580.24147604	39325274.0582743	39325274.0582743	39325274.0582743	39325274.0582743	39325274.0582743	1217980273.0370677	1349316824.1816463	1349316824.1816463	1349316824.1816463	1349316824.1816463	131336551.14457887
878.64__6.79_498	34825250.98314884	27957283.02028047	47621048.946395814	34325078.13444372	43325386.585617304	52991990.0	45811085.011351705	34239839.10877166	36800224.91922886	37944137.97204366	39766354.07880426	39766354.07880426	39766354.07880426	39766354.07880426	43410786.29232546	34575164.55879629	36800224.91922886	36800224.91922886	36800224.91922886	36800224.91922886	45811085.011351705	227664827.83226198	357897186.70923835	357897186.70923835	357897186.70923835	357897186.70923835	130232358.87697637
877.461__3.17_5465	29937072.839744087	54640292.75241157	48542119.353290066	77931989.0	65521972.38352462	108335870.61408177	71296207.62349811	102461560.03384721	21702799.043299545	73138126.27060154	64485542.62707743	64485542.62707743	64485542.62707743	64485542.62707743	47180375.34002924	71726980.69176231	65521972.38352462	65521972.38352462	65521972.38352462	65521972.38352462	48542119.353290066	438828757.62360924	580369883.6436969	580369883.6436969	580369883.6436969	580369883.6436969	141541126.02008772
876.66__7.81_1380	76734234.28691967	50140296.37535758	19047155.887954645	82150968.63703139	83366650.0	88725399.19596438	8260818.402417607	153703796.17510098	4422251.889821319	89136890.77839567	62950174.538951956	62950174.538951956	62950174.538951956	62950174.538951956	10576742.060064524	82758809.31851569	76734234.28691967	76734234.28691967	76734234.28691967	76734234.28691967	8260818.402417607	534821344.67037404	566551570.8505676	566551570.8505676	566551570.8505676	566551570.8505676	31730226.180193573
875.57__8.0_2934	21615540.468638662	44245626.57882442	85027808.70904344	84823243.37350152	37598134.517699696	92878185.42502274	30999084.0	38089094.680501215	123605520.49635696	53208304.17403138	62098026.47217652	62098026.47217652	62098026.47217652	62098026.47217652	79877471.0684668	41167360.62966282	44245626.57882442	44245626.57882442	44245626.57882442	44245626.57882442	85027808.70904344	319249825.04418826	558882238.2495887	558882238.2495887	558882238.2495887	558882238.2495887	239632413.2054004
875.487__3.93_5754	38772637.37626969	46075950.27258308	61110299.707020774	23760907.042652115	45150456.74126027	30691537.980043568	70024663.8278345	63070179.00000001	38163723.948071264	41253611.40213478	46313372.87730392	46313372.87730392	46313372.87730392	46313372.87730392	56432895.82764218	41961547.05876498	45150456.74126027	45150456.74126027	45150456.74126027	45150456.74126027	61110299.707020774	247521668.41280872	416820355.89573526	416820355.89573526	416820355.89573526	416820355.89573526	169298687.48292655
874.645__8.11_2827	40921656.830327444	74790863.66509365	52870072.206996426	41361960.912322626	37899629.23394531	72108497.23319896	19626754.577368833	52728519.22847275	22762799.0	53301854.517226785	46118972.54308066	46118972.54308066	46118972.54308066	46118972.54308066	31753208.59478842	47045240.07039769	41361960.912322626	41361960.912322626	41361960.912322626	41361960.912322626	22762799.0	319811127.1033607	415070752.88772595	415070752.88772595	415070752.88772595	415070752.88772595	95259625.78436527
873.556__8.55_4917	34771105.0	68156163.28579347	29281515.137265462	67617667.31816456	43961649.77476629	104435640.11737888	90290895.4513302	86447918.72812605	57455380.90590651	67565024.03737153	64713103.968747936	64713103.968747936	64713103.968747936	64713103.968747936	59009263.83150073	67886915.301979	67617667.31816456	67617667.31816456	67617667.31816456	67617667.31816456	57455380.90590651	405390144.2242292	582417935.7187314	582417935.7187314	582417935.7187314	582417935.7187314	177027791.4945022
