index	V5-leg-psoriasis-4B8	V5-leg-psoriasis-4B9	V5-leg-psoriasis-4A6	V5-forehead-psoriasis-4C6	V5-leg-psoriasis-4C1	V5-leg-psoriasis-4A11	V5-leg-healthy-4A3	V5-leg-psoriasis-4A9	V5-forehead-psoriasis-4C11	V5-leg-psoriasis-4B12	V5-forehead-psoriasis-4C5	V5-forehead-healthy-4C10	V5-leg-healthy-4B3	V5-leg-healthy-4B4	V5-forehead-healthy-4C9	V5-leg-healthy-4B10	V5-forehead-psoriasis-4C7	V5-leg-psoriasis-4B7	V5-leg-healthy-4A10	V5-leg-psoriasis-4A8	V5-forehead-healthy-4C4	V5-forehead-healthy-4C8	V5-leg-healthy-4B5	V5-leg-psoriasis-4A12	V5-leg-psoriasis-4A7	V5-leg-healthy-4B1	V5-leg-healthy-4B11	V5-leg-healthy-4B6	V5-leg-healthy-4A5	V5-leg-healthy-4A4	V5-leg-healthy-4B2	V5-forehead-healthy-4C2	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Body_side_middle	GROUP_MEAN_Batch_2	GROUP_MEAN_DESCRIPTION_forehead	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_Batch_2	GROUP_MEDIAN_DESCRIPTION_forehead	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Body_side_middle	GROUP_SUM_Batch_2	GROUP_SUM_DESCRIPTION_forehead	GROUP_SUM_DESCRIPTION_2_psoriasis
631.439__8.09_1630	31527491.926429264	53511252.28320292	45414317.44327972	110565592.06876954	22665644.900992442	37747352.51699598	82905899.31190816	40089972.91146979	171590160.2092003	18918956.14803741	119888212.89721859	18153505.471671928	58846684.339247495	30688147.750824597	17455588.37847307	42222838.97363998	10177212.544485101	21199800.410216663	50887183.47605197	13820681.571978616	8445696.292617712	93045947.32943273	96399362.19183236	59836554.62557339	9837898.371447448	12664179.031399984	9975414.119898936	24234267.30941605	14249559.833105084	24720984.634840257	34331521.2978053	187897606.48434	47477905.072147384	36378085.45128669	49184858.97049384	35542175.418821305	37289987.30488528	81913280.18624544	49184858.97049384	81913280.18624544	51119406.721953146	30688147.750824597	31527491.926429264	32929506.612117283	36039436.90740064	30688147.750824597	93045947.32943273	32929506.612117283	93045947.32943273	37747352.51699598	807124386.2265055	836695965.3795938	1573915487.0558028	426506105.02585566	410189860.3537381	737219521.676209	1573915487.0558028	737219521.676209	766791100.8292972
631.439_C34H62O10_7.67_1909	66707548.43383057	40525506.915508896	16275801.883560617	23613451.25952829	11662837.645395491	16231977.06334885	40682060.874218054	34157232.85645131	59880237.9026246	57934543.580272436	42845709.11990035	45822404.37312765	66130888.56672217	161946501.22917095	41631067.23118123	24832243.0212417	41590606.40176544	35006400.617905565	30561056.234155905	31578587.801215537	86368895.38079917	36643499.57744225	50084799.44453235	41314449.64513368	28309853.88158463	25454628.869127367	32475997.83622828	72297158.9122145	19886709.690428834	50955512.39556034	25403205.4585517	47607835.78778201	50516733.22838144	42626760.99375477	43950600.309078455	30067589.721111402	56327675.109365724	47333745.22601678	43950600.309078455	47333745.22601678	36508983.000535086	41631067.23118123	34157232.85645131	40603783.89486347	29435455.05787027	50084799.44453235	42845709.11990035	40603783.89486347	42845709.11990035	35006400.617905565	858784464.8824844	980415502.8563597	1406419209.8905106	360811076.6533368	619604426.203023	426003707.034151	1406419209.8905106	426003707.034151	547634745.0080262
631.431_C26H54N12O6_7.22_3188	42664625.78258102	23090931.454531025	32261233.971691962	28097661.838303454	26344015.75853393	42101259.118316256	59643966.760760225	31014512.724024214	80095104.6065404	17007749.33672048	99009902.18976778	62221592.57230611	32352939.731172718	53157889.75740369	21127176.605653927	24553774.47694681	210864695.47263184	36844654.94459585	19705683.513589952	43472026.44530755	168185164.61207744	23357605.78019748	38880934.559858225	22762912.098892298	12706421.223699385	23447206.98770408	24553106.36520898	37614590.62300165	21034557.760131467	222859427.9890245	28199957.1688288	269554246.0572442	66497048.31300648	39838016.45880544	58712110.25897649	46600763.813497566	32460473.890050396	106945905.5260803	58712110.25897649	106945905.5260803	49889180.46440915	32352939.731172718	31014512.724024214	32307086.85143234	29607234.946426507	32352939.731172718	80095104.6065404	32307086.85143234	80095104.6065404	32261233.971691962	1130449821.3211102	916274378.5525252	1878787528.2872477	559209165.7619708	357065212.79055434	962513149.7347226	1878787528.2872477	962513149.7347226	748337706.9661373
631.346_C24H56N6O8Se_7.85_1456	12444138.901541585	17818870.40108772	42083570.65771306	59882172.23834315	9443128.5474754	26855548.948834956	38901978.17636102	49225191.664181165	99754926.4280326	20427962.614941306	59622088.68576841	48054267.87044126	69537186.86134124	66674573.90156304	60601530.90478128	13337812.39579234	53272846.86789285	15001617.748737767	24781972.965828538	49023892.369870886	50692771.14145337	51382669.307897925	44376029.27542012	36395203.35452155	22858913.79776015	83006796.6078599	24355480.39747109	37859226.13182455	28594213.495947126	52709646.80651101	65033913.9868286	104451679.11077732	50844220.549299985	36988994.34823539	44951931.955150075	43289236.90268483	30116002.470654193	65301661.395043135	44951931.955150075	65301661.395043135	38274004.88178017	50692771.14145337	36395203.35452155	46215148.57293069	40492774.41703704	20427962.614941306	59622088.68576841	46215148.57293069	59622088.68576841	36395203.35452155	864351749.3380997	850746870.0094141	1438461822.5648024	519470842.832218	331276027.17719615	587714952.5553882	1438461822.5648024	587714952.5553882	574110073.2267026
630.952__8.1_4562	67183835.29451917	44019633.13461791	20055541.225373063	60661202.94716739	19325690.83212514	26613631.802331332	30388004.571686342	55083204.36968781	92668113.5242282	31773387.37361818	79166129.60450456	38269672.04632398	94775172.99860144	36542127.86021437	68709177.34656902	33426808.486967623	17178394.645212363	28262837.16198787	58068498.707335256	40580260.31251864	47653609.67416564	18577232.649087265	40605473.09746802	206246110.72243842	92688984.8059338	28418137.85731199	64218660.88501088	168040445.19750714	26061214.0253606	43861191.84426082	25426807.5412228	72675821.17920385	52689297.40989983	55724593.91774342	55538281.67889253	54457632.31545507	57106733.84751253	55062150.40182914	55538281.67889253	55062150.40182914	58767130.517084256	40605473.09746802	40580260.31251864	42233332.470864415	35484132.44210249	40605473.09746802	60661202.94716739	42233332.470864415	60661202.94716739	44019633.13461791	895718055.9682971	1281665660.1080987	1777225013.724561	653491587.7854608	628174072.3226378	495559353.61646223	1777225013.724561	495559353.61646223	881506957.7562639
630.859__3.52_4369	30744287.549314972	33822154.76594354	49530762.63782538	55076405.12965057	26680459.087115753	22175036.642837223	40744613.13813593	18482016.235698435	101197395.15579733	38969601.209624074	55961086.09723267	40233023.64261488	38964787.16808433	40932360.758186005	65378323.91547505	25005624.76086138	52925114.05292297	15307676.277159523	28677375.561494492	34056087.91019824	73736410.7930888	76626465.33505188	42820375.80638185	24450191.707290165	26557896.19169845	27076118.00525974	34598968.67572764	32366294.275132183	35113358.77244175	25947680.646497242	39300403.92894307	181429385.69300312	49938327.69861056	31840179.639645707	44840241.92270902	31009295.11486001	32746599.12123012	78062623.3127597	44840241.92270902	78062623.3127597	39062411.37668729	39300403.92894307	32366294.275132183	37039072.97026304	27876746.78337712	33822154.76594354	65378323.91547505	37039072.97026304	65378323.91547505	33822154.76594354	848951570.8763795	732324131.7118512	1434887741.5266886	372111541.3783201	360212590.3335313	702563609.8148372	1434887741.5266886	702563609.8148372	585936170.6503093
630.477_C26H64N9O6P_6.28_3469	36618962.931713566	26685129.586505335	28673107.37180373	10621267.376443593	14410578.943864144	56206051.819507904	101055126.51032615	103875787.05209751	54122043.07693276	10993732.042892955	58711773.43419764	62088806.29597204	43019251.21740892	23930882.593776762	13811473.608815558	36231704.019056804	36694174.49920354	37014073.25021171	22270629.093279205	72656625.06354782	70732444.7066019	31370770.67211472	18500552.63313315	50156466.763524994	11480736.834644422	132339242.55999427	36483970.1909623	81982859.43230395	33296533.7896877	77413581.69048823	100541640.9157757	78839892.51710902	56700550.732165076	50253792.44810901	49150933.51543431	65830460.78872313	33261063.349257234	46332516.24304342	49150933.51543431	46332516.24304342	40594700.669806115	43019251.21740892	36618962.931713566	36854123.874707624	64431338.44152786	36231704.019056804	54122043.07693276	36854123.874707624	54122043.07693276	36694174.49920354	963909362.4468063	1155837226.306507	1572829872.493898	789965529.4646776	365871696.8418296	416992646.1873908	1572829872.493898	416992646.1873908	608920510.0470917
630.452__7.96_3390	38281061.84723987	60670512.05943213	48486986.23576823	51691919.68288954	32396468.239536997	20485398.951782163	23032679.74641836	38433953.66313163	35646063.76272295	20006980.67355405	57915533.85363526	59192166.58911862	38162622.57482952	36769838.49404522	59424953.914526924	24753083.39667639	35291652.42189064	45538088.09402195	45451628.278506085	42571706.06734883	83519289.8026771	34495176.85364184	31412450.271778166	48239614.783859566	30634072.02985571	30132273.74490297	46538013.67602494	46235575.79549641	26662480.1306989	212955289.8494584	30871460.970801443	62675193.470678225	52487304.562369384	44292271.28587687	46830443.43521716	49829795.37104437	38251335.920239605	53316883.37242012	46830443.43521716	53316883.37242012	40419334.15777797	38162622.57482952	38162622.57482952	38357507.75518575	34652707.31696653	38162622.57482952	57915533.85363526	38357507.75518575	57915533.85363526	38433953.66313163	892284177.5602795	1018722239.575168	1498574189.926949	597957544.4525324	420764695.12263566	479851950.3517811	1498574189.926949	479851950.3517811	606290012.3666695
630.44_C25H57N11O6_6.54_3600	48844398.50778576	27327365.49500629	18282625.09731751	112309247.21981159	56158596.81730468	53004114.54263842	42875057.173165165	13678100.98466196	250260481.33592355	29718033.464004148	103725615.97316805	30887685.64624562	24351665.265019227	28188691.321641374	66974812.89691533	15591355.998645512	138575889.22202057	21691800.889158774	19573849.23378444	56224926.169688694	211397597.66677594	93208960.61634564	18167115.356442917	37457923.39882022	10113791.24166334	56470418.50313138	18235191.008573726	50476171.57532765	29243050.855783656	24774134.632769533	26803830.565444186	284234353.7812025	61261996.59395375	31619661.22164255	63088339.13925585	32375151.866572376	30795489.608991824	143508293.81760097	63088339.13925585	143508293.81760097	65158194.023931555	29243050.855783656	27327365.49500629	34172804.522532925	28023440.71061392	27327365.49500629	112309247.21981159	34172804.522532925	112309247.21981159	48844398.50778576	1041453942.0972137	727252208.0977787	2018826852.4561872	388501822.3988685	338750385.69891006	1291574644.3584087	2018826852.4561872	1291574644.3584087	977372910.3589734
630.449__5.07_5211	26630407.400865987	34920528.23998769	67831169.19840218	23704808.138985366	20603136.666670103	33041084.112036895	5.2093911191052396	40198990.67594114	86404940.67010477	42076038.48397714	74264866.20892842	28169256.328058556	27078409.82771792	37013760.57007543	40665856.30803535	35639215.83877944	34517008.80390179	54616918.28846633	54252677.66141849	36781213.35051857	36226100.63286672	38331533.35695541	82184083.60976094	47588517.18778304	27174267.83370057	40551666.45470456	37538763.00705886	46635927.92774346	19494583.44591563	42904545.25695076	46981617.91301616	76473028.12588586	40596531.263196155	39205979.48525575	41890466.4604564	38066694.858314924	40448835.441918485	48750822.063746914	41890466.4604564	48750822.063746914	43356926.35068466	38331533.35695541	37538763.00705886	37935148.182007134	40375328.565322846	37013760.57007543	38331533.35695541	37935148.182007134	38331533.35695541	36781213.35051857	690141031.4743346	901737528.1608822	1340494926.7346048	456800338.2997791	444937189.8611033	438757398.57372224	1340494926.7346048	438757398.57372224	650353895.2602699
630.407_C29H59NO13_5.08_3253	76545740.94299528	23299254.679391384	17716708.949468803	22030668.55061328	40295107.7378828	31848361.810651347	102111089.91170655	58429806.16438759	38778341.3643396	152253236.5696014	34978520.30443508	75043665.21141835	23115097.473708168	56165038.44343002	50551313.26785616	31571343.12322728	21212879.868343193	45491693.32228962	14924402.989708731	100649693.34806857	67658786.36684859	34157608.58846293	18306472.06563445	140633108.41217732	23016468.303435527	123106288.73296496	18079971.544232976	38622442.43970421	18622575.324756313	104909502.8357944	37429041.52369599	32176373.65021238	49797118.440786034	56397497.68038756	52304081.36942011	64449754.02556801	47613218.031099774	41843128.57472551	52304081.36942011	41843128.57472551	55145306.02187205	37429041.52369599	38622442.43970421	38025741.9817001	47929423.844041795	38622442.43970421	34978520.30443508	38025741.9817001	34978520.30443508	38778341.3643396	846551013.4933625	1297142446.6489139	1673730603.8214436	773397048.3068161	523745398.3420975	376588157.1725296	1673730603.8214436	376588157.1725296	827179590.3280808
630.399__6.21_3353	25105571.310016293	31174427.950948074	38383177.926531486	83371604.66118315	18604831.472509637	36299065.8619869	75198322.94026664	23007907.67871581	55007921.94335428	32679480.255257122	108964523.87001383	24752968.023130927	42129091.416611694	55927727.935406946	30780116.741036355	19901623.31098542	36978469.98708534	47967747.96576313	29905730.60322254	42478857.94305824	71335531.9022766	41138668.196613826	65179398.10148204	20011774.11525892	26602173.68961395	56643255.48864659	24289187.869685676	59759467.00899774	18674333.612175964	33830178.93113345	100250569.18969354	53417827.18248558	47241999.909050085	40174082.720781215	44679735.47141086	41773778.99835867	38428959.50887852	56194181.38968666	44679735.47141086	56194181.38968666	41775835.77541974	42129091.416611694	33830178.93113345	37680823.95680842	35064622.39656018	32679480.255257122	53417827.18248558	37680823.95680842	53417827.18248558	36299065.8619869	803113998.4538515	924003902.577968	1429751535.0851476	501285347.980304	422718554.5976637	505747632.5071799	1429751535.0851476	505747632.5071799	626637536.6312962
630.368_C28H55NO14_4.02_2023	17032243.21414497	8861735.458184699	7196331.394074436	149893680.70870015	48710149.00500334	13492924.896117887	15516187.612396453	13684026.351308176	243001950.5421022	69190135.43000527	132280458.63305996	217833521.85794258	44729399.29235961	155476693.12372658	263012513.77390334	58338658.459992796	53183098.652000055	11323954.075156724	28304600.204833593	12203851.257315964	237223336.08112428	304891739.0470578	74255083.03416479	15473691.422126213	24390751.35979357	22898415.96701265	10043888.378058534	123498462.47196348	83958173.76784098	41462558.53553036	14292620.131274963	5936013.454353863	100098345.01138452	39753675.427929826	78799713.9872697	24406177.74163543	56496400.17661462	178584034.75002712	78799713.9872697	178584034.75002712	54661265.49327291	58338658.459992796	22898415.96701265	43095978.91394499	15494939.517261334	48710149.00500334	217833521.85794258	43095978.91394499	217833521.85794258	17032243.21414497	1701671865.1935368	914334534.842386	2521590847.5926304	292874132.8996252	621460401.9427608	1607256312.7502441	2521590847.5926304	1607256312.7502441	819918982.3990936
629.954__8.79_1952	27323471.802816268	23347675.14013301	38472895.877922796	29091142.86672458	26938627.792274646	42015599.46208243	79084625.72163805	30050455.244927753	35290274.57032429	30299657.956738234	45280853.0652403	33355385.90635847	48770865.79996082	57589442.991420366	21753423.556918744	24833532.734633047	29622521.080655042	23180850.29222382	30777982.8318776	39425241.046390355	44594543.44841124	43045122.35803745	43906684.617183805	47485865.99634449	11101101.903167944	72337765.6330494	24766206.522902247	57189510.797486335	34611684.70640226	73087802.30599578	61169319.294052444	72390764.13349487	48427333.13881311	41207255.06398366	40693465.545555905	46635028.33532094	35286047.85888842	39380447.88735166	40693465.545555905	39380447.88735166	31928415.60653107	44594543.44841124	38472895.877922796	36881585.22412354	40720420.25423639	27323471.802816268	35290274.57032429	36881585.22412354	35290274.57032429	30050455.244927753	823264663.3598229	947766866.471624	1302190897.457789	559620340.0238513	388146526.4477726	354424030.986165	1302190897.457789	354424030.986165	478926234.097966
629.494_C32H64N6O6_9.1_3973	1.9514488574041615	28768259.05585215	1.9514488574041615	193118735.42075056	1.9514488574041615	1.9514488574041615	19861729.38372811	38616438.908179134	407814836.0027047	38059068.03697621	248444181.96761277	83588204.24214126	40153167.805856615	49198523.549696386	128818729.74314632	1.9514488574041615	227185566.4627776	1.9514488574041615	60895273.827114046	31268531.4384638	267786398.58797163	226300469.27046224	18107728.121716104	1.9514488574041615	32326687.018351488	63446988.35305572	18484043.567929063	38254054.85535918	1.9514488574041615	1.9514488574041615	1.9514488574041615	654451002.5553813	98196842.45113844	20758283.192902897	91092144.92780359	20534638.386465456	21002259.345380105	270834236.0281054	91092144.92780359	270834236.0281054	83040154.40135743	40153167.805856615	18484043.567929063	35192877.52766385	9930865.667588484	18484043.567929063	227185566.4627776	35192877.52766385	227185566.4627776	31268531.4384638	1669346321.6693535	477440513.4367666	2914948637.689715	246415660.63758546	231024852.79918116	2437508124.2529483	2914948637.689715	2437508124.2529483	1245602316.0203614
