index	V17-leg-psoriasis-GA6	V17-leg-psoriasis-GA4	V17-leg-healthy-GA5	V17-leg-psoriasis-GA3	V17-leg-healthy-GA8	V17-leg-healthy-GA2	V17-leg-healthy-GB4	V17-leg-psoriasis-GB3	V17-leg-healthy-GA1	V17-leg-healthy-GA12	V17-leg-psoriasis-GA7	V17-leg-psoriasis-GA10	V17-leg-psoriasis-GB2	V17-leg-psoriasis-GA11	V17-leg-healthy-GB1	V17-leg-healthy-GA9	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
388.442__8.9_6233	3208060.039796035	602358185312.2627	3208060.039796035	3208060.039796035	3208060.039796035	3208060.039796035	3208060.039796035	3208060.039796035	3208060.039796035	3208060.039796035	3208060.039796035	3208060.039796035	3208060.039796035	3208060.039796035	3208060.039796035	3208060.039796035	3208060.039796035	37650394138.30373	37650394138.30373	37650394138.30373	37650394138.30373	75297580216.56766	3208060.039796035	3208060.039796035	3208060.039796035	3208060.039796035	3208060.039796035	3208060.039796035	25664480.31836828	602406306212.8596	602406306212.8596	602406306212.8596	602406306212.8596	602380641732.5413
388.254_C19H41N2OSe_2.57_838	643006.6367363497	6359965.045753997	2197841.2085379614	3166084.057935958	1879961.178247785	1259453.276487457	13743781.531072123	3065601.6129461494	12640882.966720164	3265804.0693446253	9222690.24353756	2309635.9408756234	3228365.640442609	3450326.9447695925	16281273.161653986	4144739.7383003025	6926717.14129555	5428713.32833514	5428713.32833514	5428713.32833514	5428713.32833514	3930709.51537473	3705271.903822464	3247084.8548936173	3247084.8548936173	3247084.8548936173	3247084.8548936173	3197224.8491892833	55413737.1303644	86859413.25336224	86859413.25336224	86859413.25336224	86859413.25336224	31445676.12299784
387.358_C22H46N2O3_5.17_2734	686524.5741884138	1687000.4674993334	3864338.45958779	3101712.879393443	2867748.392583918	3837217.7366132913	3757153.702453151	3810182.793468971	6358512.832420394	4662348.219730415	6528156.743235049	3465745.32270133	2753358.1297143563	1670133.2935587359	3262461.421818676	6654327.436115673	4408013.5251654135	3685432.650317684	3685432.650317684	3685432.650317684	3685432.650317684	2962851.775469954	3850778.0981005407	3611449.5125772404	3611449.5125772404	3611449.5125772404	3611449.5125772404	2927535.5045538996	35264108.20132331	58966922.40508294	58966922.40508294	58966922.40508294	58966922.40508294	23702814.203759633
387.31_C22H42O5_6.8_4304	1920415.4552940547	2149783.877066233	3321928.814155003	1558892.2240928556	2344855.347656949	1584842.1115260285	2126852.6614908003	10097243.55327267	3287975.0856824354	1027527.2047056126	1884908.7847287823	3423111.994057593	3751058.4791058307	1947507.5428896155	8254478.01591476	4389424.584641523	3292235.478221639	3316925.3585175467	3316925.3585175467	3316925.3585175467	3316925.3585175467	3341615.2388134543	2816415.216669692	2247319.6123615913	2247319.6123615913	2247319.6123615913	2247319.6123615913	2048645.7099779244	26337883.825773112	53070805.73628075	53070805.73628075	53070805.73628075	53070805.73628075	26732921.910507634
387.285__6.85_3366	1396636.355439055	1520942.550681857	2305914.2777867704	1259290.528603436	3294653.495132841	2323797.0333190304	2128782.0116038434	5135001.439947058	4322233.626821065	1272952.6797648638	4705318.074561406	2286582.891811831	7848149.22647537	5065878.276526795	16162387.46744788	4172926.8107898133	4497955.925333263	4075090.421669557	4075090.421669557	4075090.421669557	4075090.421669557	3652224.918005851	2809225.2642259356	2809225.2642259356	2809225.2642259356	2809225.2642259356	2809225.2642259356	3495950.4831866184	35983647.40266611	65201446.746712916	65201446.746712916	65201446.746712916	65201446.746712916	29217799.34404681
387.284__6.12_4975	1614839.6756342447	1909955.0369903976	2121597.4562688246	3508187.787090887	4063376.42626678	2284062.15232227	8691541.153994897	2156679.910869219	2470449.5874325023	10269703.718001457	3198034.204401423	2063393.9165964294	7293073.079419834	3998292.5038328744	40690857.59808069	3898806.667591414	9311299.344994854	6264553.179674633	6264553.179674633	6264553.179674633	6264553.179674633	3217807.0143544134	3981091.546929097	3353110.9957461553	3353110.9957461553	3353110.9957461553	3353110.9957461553	2677357.0576353213	74490394.75995883	100232850.87479413	100232850.87479413	100232850.87479413	100232850.87479413	25742456.114835307
387.273_C17H34N6O4_3.4_2661	9411475.457564218	6486178.044332992	7555991.321898088	11048683.758361345	5351881.036656902	4441737.500984205	4214472.5052762395	4464811.635368999	3046251.678648193	1784262.4784272932	2340140.0508584096	1463590.6978684335	2693771.009262323	1430430.9070300786	1178083.624695904	462535.9059107091	3504402.0065621915	4210893.60082152	4210893.60082152	4210893.60082152	4210893.60082152	4917385.19508085	3630362.0919622164	3630362.0919622164	3630362.0919622164	3630362.0919622164	3630362.0919622164	3579291.3223156612	28035216.052497532	67374297.61314432	67374297.61314432	67374297.61314432	67374297.61314432	39339081.5606468
387.237_C16H30N6O5_4.26_1252	1422308.5435980805	2619871.0486260513	3245402.9796492243	2544444.5313102533	3296956.9682642394	1834820.5028582653	3883037.9465645864	3379174.684364458	2138471.324500631	3531865.214383641	5584939.306989529	4753445.437454665	6538069.406647543	5489910.920455063	4144774.82871389	5613092.959269166	3461052.8405254553	3751286.6627280805	3751286.6627280805	3751286.6627280805	3751286.6627280805	4041520.4849307053	3414411.09132394	3455519.9493740494	3455519.9493740494	3455519.9493740494	3455519.9493740494	4066310.060909562	27688422.724203642	60020586.60364929	60020586.60364929	60020586.60364929	60020586.60364929	32332163.879445642
387.201_C19H30O8_2.57_1283	1470039.267443375	3257081.139279632	2620376.6134054246	2928480.511158863	2367148.8568495642	1429717.2701155632	4261412.592755279	2333757.3363785516	2169830.081289275	3211619.87529714	4565184.675341054	3473070.3872652445	4596422.042043441	5223841.766257506	3171576.8351835455	5664688.195242908	3112046.2900173375	3296515.465331648	3296515.465331648	3296515.465331648	3296515.465331648	3480984.640645958	2895976.724294485	3191598.3552403427	3191598.3552403427	3191598.3552403427	3191598.3552403427	3365075.763272438	24896370.3201387	52744247.44530637	52744247.44530637	52744247.44530637	52744247.44530637	27847877.125167664
387.18_C22H26O6_5.27_1010	2249074.84655882	2844206.1929511246	2876883.9065598105	2908769.913749342	3331921.4481227533	3180586.0369214686	3547053.411697733	3107677.8764631907	3337129.4270652514	4293743.503888904	4888205.23495276	4621881.60844717	3705270.3383962577	4549862.578016022	4255250.010390207	4124876.2620334327	3618430.500834945	3613899.5372633906	3613899.5372633906	3613899.5372633906	3613899.5372633906	3609368.5736918356	3442091.4193814923	3442091.4193814923	3442091.4193814923	3442091.4193814923	3442091.4193814923	3406474.107429724	28947444.00667956	57822392.59621425	57822392.59621425	57822392.59621425	57822392.59621425	28874948.589534685
387.18_C18H34NO3Se_4.82_106	2837931.400340653	2457480.136790225	2297113.388488498	2716188.0368732875	2850201.5893670274	2604473.1083631124	4348539.236899704	4032423.7596371854	3021728.6330042086	3560878.9078685925	4273206.534996134	3085963.6426451164	4308797.656317181	3424864.5959920315	4113947.4691515807	4200006.899064664	3374611.1540259235	3383359.06223745	3383359.06223745	3383359.06223745	3383359.06223745	3392106.9704489764	3291303.7704364005	3255414.1193185737	3255414.1193185737	3255414.1193185737	3255414.1193185737	3255414.1193185737	26996889.232207388	54133744.9957992	54133744.9957992	54133744.9957992	54133744.9957992	27136855.76359181
386.399_C24H51NO2_7.2_2261	233664.2471479399	2403574.5606494513	3682643.993114372	1103486.639295091	2404696.63576443	2472237.1357700382	1475561.4474230548	776360.9042460255	1554006.8767246695	2084144.3514374709	11192274.545969812	17403228.937458646	6124934.682900896	1687260.1031338423	22956974.02383258	47143938.40103917	10471775.358138222	7793686.717869218	7793686.717869218	7793686.717869218	7793686.717869218	5115598.077600213	2438466.885767234	2404135.5982069406	2404135.5982069406	2404135.5982069406	2404135.5982069406	2045417.3318916468	83774202.86510578	124698987.4859075	124698987.4859075	124698987.4859075	124698987.4859075	40924784.6208017
386.326_C22H43NO4_5.88_2879	27579880.346695136	1918143.2325833288	1762702.3251187128	1923228.5698500734	961764.4105730709	1625682.2404128897	1581296.4429607557	5082467.297148839	2138165.21836897	3475868.596319397	210448270.33800176	150028618.17618588	5719733.090770979	47087572.2227563	2520325.6089981943	4345188.0673029665	2301374.11375687	29262431.636502955	29262431.636502955	29262431.636502955	29262431.636502955	56223489.15924904	1950433.7717438415	2998097.1026587957	2998097.1026587957	2998097.1026587957	2998097.1026587957	16649806.718733057	18410992.91005496	468198906.1840473	468198906.1840473	468198906.1840473	468198906.1840473	449787913.2739923
386.296_C13H37N8O5_6.72_396	3147425.9486412546	2612484.595944152	1741014.5141214838	4191706.1927749943	2566328.1397001185	1732348.9163164292	4647706.761752603	7013828.276514568	1710783.94221176	3051588.4957043896	8385072.420702115	3414192.132400875	3665436.779737697	4398822.596490878	2038001.822614096	2626914.9834544156	2514335.946984412	3558978.5324426144	3558978.5324426144	3558978.5324426144	3558978.5324426144	4603621.117900817	2302164.9811571073	3099507.222172822	3099507.222172822	3099507.222172822	3099507.222172822	3928571.4862563456	20114687.575875297	56943656.51908183	56943656.51908183	56943656.51908183	56943656.51908183	36828968.943206534
386.238_C17H31N5O5_2.94_3553	3179593.6407018816	19617166.544288363	1368902.114161801	1973387.2240333345	2643991.415518716	1721409.0166634866	9165243.122696217	6527707.654090535	16582802.53270573	1425133.0404380197	2394639.0863098805	1692179.5446085844	3689173.148069199	3346456.262024378	68327219.6930737	3715458.4537011487	13118769.923619853	9210653.90581781	9210653.90581781	9210653.90581781	9210653.90581781	5302537.888015769	3179724.9346099324	3263024.9513631295	3263024.9513631295	3263024.9513631295	3263024.9513631295	3263024.9513631295	104950159.38895883	147370462.49308497	147370462.49308497	147370462.49308497	147370462.49308497	42420303.104126155
386.202__2.67_5072	567604.6926486996	2820010.511624981	875216.0504212886	5952646.295390592	1394806.139376038	3206214.1115632826	4330306.644664875	1662553.2583360586	4378126.105426736	7084977.322439672	2209165.92218523	1201567.42460776	4983390.236502057	2509788.330269034	23778817.80069819	4166819.358373625	6151910.4416204635	4445125.637783008	4445125.637783008	4445125.637783008	4445125.637783008	2738340.833945552	4248563.00151925	3013112.311594132	3013112.311594132	3013112.311594132	3013112.311594132	2359477.126227132	49215283.53296371	71122010.20452812	71122010.20452812	71122010.20452812	71122010.20452812	21906726.671564415
385.379_C23H48N2O2_6.46_1622	802817.3104098843	3562962.350164225	7246909.370572825	2690843.285508795	1485726.2922781638	2584356.6568581797	1937471.6363543305	609608.4890542239	8630722.172152841	3631844.1048602187	1486398.9772709974	2800092.425482341	6989694.6750060925	1737892.3075453022	14744737.32917922	5743653.839951849	5750677.6752759535	4167858.201415593	4167858.201415593	4167858.201415593	4167858.201415593	2585038.7275552326	4687748.972406033	2745467.8554955684	2745467.8554955684	2745467.8554955684	2745467.8554955684	2214367.7965270486	46005421.40220763	66685731.222649485	66685731.222649485	66685731.222649485	66685731.222649485	20680309.82044186
385.379_C23H48N2O2_5.14_4342	1590659.445375057	1025152.8459127131	4109834.726638685	4359051.657490077	1363301.286574789	1791510.4386276787	4802182.183268472	3959840.646828263	4681853.361229797	1902475.1500018646	1728991.2291912425	2999786.7310350463	5347179.544275456	3718393.4796948894	5438038.959222946	5600549.121588191	3711218.153394053	3401175.050434698	3401175.050434698	3401175.050434698	3401175.050434698	3091131.947475343	4395844.043934241	3839117.063261576	3839117.063261576	3839117.063261576	3839117.063261576	3359090.105364968	29689745.227152426	54418800.806955166	54418800.806955166	54418800.806955166	54418800.806955166	24729055.579802744
385.346_C27H44O_8.0_1786	2171143.3947877083	3130419.4790849397	712329.4769571333	3934158.6568163503	2454840.007141652	1724808.348083888	5489454.822672897	4233293.720587777	3023318.1599503946	4694209.111306901	4587933.286505371	1692331.1667080806	4043065.524985886	3413505.395731989	3495719.6817874927	3067522.9370503784	3082775.3181188423	3241753.3231349275	3241753.3231349275	3241753.3231349275	3241753.3231349275	3400731.328151013	3045420.5485003865	3271962.437408464	3271962.437408464	3271962.437408464	3271962.437408464	3673832.02627417	24662202.54495074	51868053.17015884	51868053.17015884	51868053.17015884	51868053.17015884	27205850.625208102
385.293_C21H40N2O2S_6.73_72	3080232.700094015	2796956.93012994	1692524.453178716	4256394.115181295	2301214.1490393095	2114303.6669314243	4207379.432280289	7028281.842042663	1610465.1617604294	3253828.774771869	7911965.9608404925	3240000.982472984	3415975.011505858	4356360.223378119	1736394.345135952	2459755.2069209167	2421983.1487523634	3466377.0597290173	3466377.0597290173	3466377.0597290173	3466377.0597290173	4510770.970705671	2207758.907985367	3160116.8412834993	3160116.8412834993	3160116.8412834993	3160116.8412834993	3836184.5633435766	19375865.190018907	55462032.95566428	55462032.95566428	55462032.95566428	55462032.95566428	36086167.76564537
385.292_C18H36N6O3_6.26_2902	1540858.366388447	4948373.195372821	1428204.7298934388	3876123.3611433227	1262433.7045380608	1141189.7480399618	9692909.380087284	12233505.173620313	2134995.631904409	2455339.809392764	8007161.180383205	1954048.605280073	5722356.874394271	7249409.814341005	14792160.021026079	1146526.6833521158	4256719.963529265	4974099.767447348	4974099.767447348	4974099.767447348	4974099.767447348	5691479.571365432	1781600.180898924	3165731.585268043	3165731.585268043	3165731.585268043	3165731.585268043	5335365.034883546	34053759.70823412	79585596.27915756	79585596.27915756	79585596.27915756	79585596.27915756	45531836.570923455
385.234_C22H34O4_8.0_2885	6671214.338521606	2588874.200283451	1074651.757916157	2121154.2210744005	752926.6319193635	588190.2599888468	6884979.010867523	1809998.3959645308	4030437.3194805332	1810665.867964989	680508.1568489022	3425573.042218829	8268804.204182645	7857194.695186388	6710350.184058846	4569468.362506173	3302708.674337804	3740311.915561449	3740311.915561449	3740311.915561449	3740311.915561449	4177915.156785094	2920551.593722761	3007223.62125114	3007223.62125114	3007223.62125114	3007223.62125114	3007223.62125114	26421669.39470243	59844990.64898318	59844990.64898318	59844990.64898318	59844990.64898318	33423321.254280753
385.21__6.48_6039	2840709.9239290003	1895297.0186140568	2238297.99294787	2117107.1752234506	2050553.832695932	5587720.585803788	1946225.6463986507	4082183.473704481	2031945.861310061	8325688.3275834005	4370774.945616902	3997612.927951281	4437257.199859585	3404060.068052819	4962354.492781122	4522587.654864481	3958171.7992981635	3675648.570458555	3675648.570458555	3675648.570458555	3675648.570458555	3393125.3416189468	3380442.8239061753	3700836.49800205	3700836.49800205	3700836.49800205	3700836.49800205	3700836.49800205	31665374.394385308	58810377.12733688	58810377.12733688	58810377.12733688	58810377.12733688	27145002.732951574
385.207_C16H32O10_2.61_4115	734392.941899572	57722234.99307328	1746313.2497161988	4130820.0200520265	1459915.1376476176	2294230.408648113	69929396.86827348	3929567.0432247925	36144599.037652746	1695333.222936099	5698430.002831378	3397894.461254923	4906834.960644258	2556705.5617341856	129337092.08778587	2943624.0307341297	30693813.005424283	20539211.501756795	20539211.501756795	20539211.501756795	20539211.501756795	10384609.998089302	2618927.219691121	3663730.752239858	3663730.752239858	3663730.752239858	3663730.752239858	4030193.5316384095	245550504.04339427	328627384.0281087	328627384.0281087	328627384.0281087	328627384.0281087	83076879.98471442
385.165__5.18_6220	2097191.8016249686	2393235.672751477	2249666.268672412	3093683.189558035	2055585.368533827	1634225.8233276925	4433977.620585606	1175987.7738323305	1447386.0586509863	6526387.07357941	3784575.903616671	2340704.0466667237	4256115.478649613	7268815.365938928	8041723.709936322	3532587.357897608	3740192.410147983	3520740.532113913	3520740.532113913	3520740.532113913	3520740.532113913	3301288.6540798433	2891126.81328501	2743459.431154756	2743459.431154756	2743459.431154756	2743459.431154756	2743459.431154756	29921539.281183865	56331848.51382261	56331848.51382261	56331848.51382261	56331848.51382261	26410309.232638747
385.147__3.44_4654	3692165.300082988	13512037.9549147	1450856.8487316254	1734040.3489820457	1451236.8175713536	2274356.039075644	2767490.9174957494	1505210.1785882444	9573387.676944323	1398875.4945681184	17696327.577992983	4726180.162745905	2034238.3688088937	5427571.919999376	4576053.665724927	5397285.978140013	3611192.9297814695	4951082.203147931	4951082.203147931	4951082.203147931	4951082.203147931	6290971.476514392	2520923.478285697	3229828.1087893685	3229828.1087893685	3229828.1087893685	3229828.1087893685	4209172.731414447	28889543.438251756	79217315.2503669	79217315.2503669	79217315.2503669	79217315.2503669	50327771.81211513
384.383_C24H49NO2_7.07_1106	510830.9983253191	5759176.435264729	3852669.5248689926	3835382.587458998	3342456.046896626	809859.7805333885	3179481.528334567	1999854.1929261112	1519750.2808691568	1949272.0110740033	4529130.379274065	12282062.085861336	4604867.434327311	3182587.2924626498	9350780.14974155	7977563.816155269	3997729.142309194	4292857.78402338	4292857.78402338	4292857.78402338	4292857.78402338	4587986.425737565	3260968.7876155963	3588919.3171778116	3588919.3171778116	3588919.3171778116	3588919.3171778116	4182256.4833665313	31981833.13847355	68685724.54437408	68685724.54437408	68685724.54437408	68685724.54437408	36703891.40590052
384.235__3.36_3013	1077716.4844012714	24911418.239543553	1441050.91132874	4177370.681572139	4298589.917224987	1493553.743575856	33361012.119006038	2652790.6758137173	24293643.0313566	3685618.65029984	5229302.350694707	2205125.419979496	4621609.169076944	3849551.7988587925	111124180.89840728	3206162.036209504	22862976.413426105	14476793.507959343	14476793.507959343	14476793.507959343	14476793.507959343	6090610.602492577	3992104.283762414	4013461.2402154654	4013461.2402154654	4013461.2402154654	4013461.2402154654	4013461.2402154654	182903811.30740884	231628696.1273495	231628696.1273495	231628696.1273495	231628696.1273495	48724884.81994062
384.194_C10H25N9O7_7.35_1244	2265824.529521258	3732633.433658415	1254620.6248972234	3521232.8920551236	1138129.2170562225	2010701.9878791447	6931969.823591381	6080410.071150462	1630055.669837466	1236548.5382347156	9954331.165194627	2662695.7484865966	4299329.038725696	3503835.404573104	2989042.2889796146	2220073.609530554	2426392.7200007904	3464464.627710725	3464464.627710725	3464464.627710725	3464464.627710725	4502536.53542066	1820378.8288583052	2825869.0187331056	2825869.0187331056	2825869.0187331056	2825869.0187331056	3626933.1628567693	19411141.760006323	55431434.0433716	55431434.0433716	55431434.0433716	55431434.0433716	36020292.28336528
383.363_C23H46N2O2_6.19_4492	3519598.279830131	1135292.6941337637	3090652.457451711	3783846.124650814	726321.4135913443	1650569.222268093	4333888.908691912	3473098.629518482	2238228.2967740684	1487329.2404648087	8371478.365894425	3378748.947113083	2750922.089571939	2694372.6828099554	19691097.047079746	8226741.044498837	5180603.453852564	4409511.590271445	4409511.590271445	4409511.590271445	4409511.590271445	3638419.726690324	2664440.3771128897	3234700.702282397	3234700.702282397	3234700.702282397	3234700.702282397	3425923.7883157823	41444827.63082051	70552185.44434312	70552185.44434312	70552185.44434312	70552185.44434312	29107357.813522592
383.362_C23H46N2O2_5.26_3940	715778.4647992941	2114549.4452518877	2847927.170717458	2259119.7794053243	2130164.835592653	1841809.99578457	6858772.594700311	3083449.003024144	4309128.234424436	2236470.5307325167	1347532.8637908965	359256.6564302075	7376941.236441418	4996757.775277559	6297789.228284063	6079271.195754488	4075166.7232488124	3428419.938150702	3428419.938150702	3428419.938150702	3428419.938150702	2781673.1530525913	3578527.702570947	2553523.475061391	2553523.475061391	2553523.475061391	2553523.475061391	2186834.6123286057	32601333.7859905	54854719.01041123	54854719.01041123	54854719.01041123	54854719.01041123	22253385.22442073
383.313_C19H38N6O2_7.74_121	3306949.2830792824	2987140.896514332	1773236.5345555455	3709416.005288968	1976135.908487263	2454328.204320814	5937909.787126304	6681989.860926825	2789991.3682991206	2889624.843651846	7320818.394617593	2899659.6006109193	4133069.1839897716	4207091.813073607	2659390.3536806195	2706381.543131715	2898374.8179066535	3652070.848834658	3652070.848834658	3652070.848834658	3652070.848834658	4405766.879762663	2682885.9484061673	2943400.2485626256	2943400.2485626256	2943400.2485626256	2943400.2485626256	3921242.5946393698	23186998.543253228	58433133.58135453	58433133.58135453	58433133.58135453	58433133.58135453	35246135.0381013
383.276_C18H34N6O3_6.85_4441	1121537.4097355297	1798743.3333607775	1519871.893700203	4669763.2468474405	4861918.479122395	928289.5955589685	7726433.006866242	4440371.153176831	4942442.461182858	816345.1849268189	3536847.6752703367	3063653.9332446144	4076047.2823938965	2516472.215030972	11431844.496281296	4250267.469593557	4559676.573404042	3856303.0522682955	3856303.0522682955	3856303.0522682955	3856303.0522682955	3152929.53113255	4556092.974357976	3806447.4788321164	3806447.4788321164	3806447.4788321164	3806447.4788321164	3300250.804257476	36477412.58723234	61700848.83629273	61700848.83629273	61700848.83629273	61700848.83629273	25223436.2490604
383.246_C20H40N2Se_6.68_949	2221580.4701556093	3354026.5223567025	1752842.714796958	3097394.2205425943	2053049.2133250223	3650423.400503885	1939618.2840510907	5894810.000570092	3840864.985885777	3014867.452322715	6800407.338777384	2985127.8987585143	4048775.6836154363	2266275.2401033104	2195450.7397505553	2276239.1406957977	2590419.4914164753	3211984.581638215	3211984.581638215	3211984.581638215	3211984.581638215	3833549.6718599554	2235844.9402231765	2999997.675540615	2999997.675540615	2999997.675540615	2999997.675540615	3225710.3714496484	20723355.931331802	51391753.30621144	51391753.30621144	51391753.30621144	51391753.30621144	30668397.374879643
383.245_C14H34N6O4S_5.4_2270	2678700.82963303	3064312.5114790876	1529385.3237750707	3333803.908899909	2628179.785266869	2711874.355781917	3759001.8944617924	2189930.175178947	1431479.4445238167	2215646.2875874504	6372602.792515125	3274537.4880222506	6635975.935343019	3237842.341469273	3859993.362057957	4526613.32504099	2832771.722311983	3340617.4850647817	3340617.4850647817	3340617.4850647817	3340617.4850647817	3848463.24781758	2670027.0705243926	3151077.42647418	3151077.42647418	3151077.42647418	3151077.42647418	3256189.914745762	22662173.778495863	53449879.76103651	53449879.76103651	53449879.76103651	53449879.76103651	30787705.98254064
383.204_C18H32O7_6.39_3403	7026093.452155196	1989434.3560601657	3539258.8753107935	2531562.044309303	914079.2818224089	1513477.3405872593	4669343.873008433	10610259.043350574	1228042.932345281	5932636.327400096	12911363.439092148	2728676.0522203427	9838197.960440326	9947002.489976816	4041024.473728362	3482116.29168482	3164997.4244859316	5181410.51459327	5181410.51459327	5181410.51459327	5181410.51459327	7197823.604700609	3510687.5834978065	3790141.674519578	3790141.674519578	3790141.674519578	3790141.674519578	8432145.70629776	25319979.395887453	82902568.23349231	82902568.23349231	82902568.23349231	82902568.23349231	57582588.83760487
382.44_C26H55N_7.71_2451	908485.341189481	2999403.3424439672	5609827.447647401	1015576.7154811879	2094024.5395208239	1446395.5068863851	3152657.294712092	1021322.3596205169	3053451.301664659	6960776.743780659	1586828.456365588	3440215.315823682	7226400.282086473	2900171.2196354154	13667415.430920579	8579852.228673548	5570550.061725767	4103925.2204032782	4103925.2204032782	4103925.2204032782	4103925.2204032782	2637300.379080789	4381242.371179746	3026427.322054313	3026427.322054313	3026427.322054313	3026427.322054313	2243499.8380005015	44564400.49380614	65662803.52645245	65662803.52645245	65662803.52645245	65662803.52645245	21098403.032646313
382.317_C17H41N4O5_3.36_1001	11163482.148912072	2524806.4008931117	6950939.544779735	11909305.544474104	820776.409531167	9140036.720578266	6296381.485030202	7290077.508193932	2706558.6562509565	6220724.189676498	5026143.8160989005	3357989.812559973	3464691.0899966937	4378485.595778652	1961606.3455593132	1365961.688396493	4432873.129975328	5286122.934794379	5286122.934794379	5286122.934794379	5286122.934794379	6139372.73961343	4463641.422963727	4702314.705938776	4702314.705938776	4702314.705938776	4702314.705938776	4702314.705938776	35462985.039802626	84577966.95671007	84577966.95671007	84577966.95671007	84577966.95671007	49114981.91690744
382.221__3.29_4034	2029899.2618400827	2708682.7944947015	5536960.715483002	2090239.9763851787	1889636.0968811077	1994863.1741869645	4751293.776954024	2780800.273908585	3685861.486107313	2670352.4376391564	7551859.66607717	1175793.845269275	4253044.40044013	3202780.7411635453	15954162.720831167	3292218.2404931504	4971918.581071986	4098028.1005096594	4098028.1005096594	4098028.1005096594	4098028.1005096594	3224137.6199473334	3489039.8633002318	2991790.507536065	2991790.507536065	2991790.507536065	2991790.507536065	2744741.5342016434	39775348.64857589	65568449.60815455	65568449.60815455	65568449.60815455	65568449.60815455	25793100.959578667
382.207__3.99_5091	2973940.1467032954	3447918.4781718957	1819797.4737262493	1743650.9578031988	2038862.269223867	2924066.9106372795	1726423.4915415042	2350459.186904445	3163553.7802179353	2277744.2261542333	3739029.2066037366	3058014.6422458054	5924238.52295911	11225545.24645166	11287764.833338557	4230552.792546625	3683595.722173281	3995722.635326837	3995722.635326837	3995722.635326837	3995722.635326837	4307849.548480393	2600905.568395756	3015977.39447455	3015977.39447455	3015977.39447455	3015977.39447455	3252966.5602088505	29468765.777386248	63931562.165229395	63931562.165229395	63931562.165229395	63931562.165229395	34462796.38784315
381.726__3.27_3156	1472173.7626550621	27037676.71077688	994030.2716157236	1714236.2233776057	2791658.7630920736	1277890.8752782797	30580790.921925053	4505104.417567214	14201860.90731986	2405949.237276447	17718202.421442613	2973371.373081272	1960193.56901552	1978599.2186245255	117115850.93241756	5609257.923397292	21872161.229040287	14646052.970553936	14646052.970553936	14646052.970553936	14646052.970553936	7419944.712067586	4200458.343244683	2882515.0680866726	2882515.0680866726	2882515.0680866726	2882515.0680866726	2475985.2958528986	174977289.8323223	234336847.52886298	234336847.52886298	234336847.52886298	234336847.52886298	59359557.69654069
381.334_C22H48NO_8.65_707	2112478.6332830144	2587885.5449067703	4415749.129955308	1541454.400287578	3545609.1633955156	1380175.4734295306	2430207.0776894125	2457668.876099652	4302210.754298359	5316379.6681951	7592975.078398199	4687660.066703934	2510569.7701705024	3877355.1626316793	2894256.360364625	4939966.033556475	3653069.2076105406	3537037.5745853535	3537037.5745853535	3537037.5745853535	3537037.5745853535	3421005.941560166	3923909.9588469374	3219932.7618800704	3219932.7618800704	3219932.7618800704	3219932.7618800704	2549227.6575386366	29224553.660884324	56592601.193365656	56592601.193365656	56592601.193365656	56592601.193365656	27368047.532481328
381.334_C20H40N6O_8.3_2744	1885126.2996122553	2798423.646592046	3170022.7304372373	1938097.5729769228	3287295.348010625	1735318.7579450998	4822619.20254587	3090070.055306872	3765618.4214878445	6684377.124636642	9546780.344830418	4893982.475208554	3156583.2745029093	2176953.51276339	2828211.7733454984	3057157.5189346354	3668827.6096679317	3677289.8786960514	3677289.8786960514	3677289.8786960514	3677289.8786960514	3685752.147724171	3228659.0392239313	3123326.6649048906	3123326.6649048906	3123326.6649048906	3123326.6649048906	2944246.850949459	29350620.877343453	58836638.05913682	58836638.05913682	58836638.05913682	58836638.05913682	29486017.18179337
381.299_C23H40O4_7.25_4077	2260842.0637385105	811964.1398120164	1870345.8523587938	2577762.608104542	2875173.848887884	819995.8817119759	4467865.716371902	975855.0462963597	696689.429235528	8041539.60456627	7219071.3750647595	7262195.945182767	2394669.348666007	4588257.333789162	5795706.230649751	6234979.687357988	3850287.0313925114	3680807.131987138	3680807.131987138	3680807.131987138	3680807.131987138	3511327.232581766	3671519.782629893	2726468.228496213	2726468.228496213	2726468.228496213	2726468.228496213	2486215.9783852743	30802296.25114009	58892914.11179421	58892914.11179421	58892914.11179421	58892914.11179421	28090617.860654127
