index	V11-arm-healthy-BF3	V11-arm-healthy-BH1	V11-arm-healthy-BF4	V11-arm-healthy-BH2	V11-arm-healthy-BF5	V11-arm-healthy-BH3	V11-arm-psoriasis-BF11	V11-arm-healthy-BF6	V11-arm-psoriasis-BH5	V11-arm-healthy-BH4	V11-arm-healthy-BF8	V11-arm-psoriasis-BF9	V11-arm-psoriasis-BF10	V11-arm-healthy-BF7	V11-arm-healthy-BF12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
366.266_C19H33N4O3_5.1_2840	50940285.660348825	1.0808105155091159	133426182.43280964	23227287.0	359430713.51437944	58880487.13279943	1.0808105155091159	64716080.32892491	22877688.03065342	423539950.08235097	1.0808105155091159	21162312.045278594	1.0808105155091159	29380726.03333692	1.0808105155091159	103958337.76612562	79172114.51099566	79172114.51099566	105705082.66532287	65905630.433832034	79172114.51099566	11010000.559388261	50940285.660348825	23227287.0	23227287.0	23227287.0	25271519.03930776	23227287.0	10581156.563044555	1143541715.4273818	1187581717.6649349	1187581717.6649349	528525413.3266143	659056304.3383204	1187581717.6649349	44040002.237553045
366.211_C15H25N8O3_3.45_2164	26400497.92183367	39208275.898717105	28091052.5	41096472.84929924	22939309.44452682	19673325.13612253	500855269.4886084	78192369.3949169	1.9458926681940902	68234049.61724015	314930264.90467376	18721723.298702903	1.9458926681940902	14349146.801857326	14839289.922478063	60723095.85378779	79168736.7380508	79168736.7380508	33642425.08945434	101931892.56234905	79168736.7380508	129894249.16977417	28091052.5	26400497.92183367	26400497.92183367	39208275.898717105	24669903.683180247	26400497.92183367	9360862.622297786	667954054.3916657	1187531051.0707622	1187531051.0707622	168212125.44727167	1019318925.6234906	1187531051.0707622	519576996.6790967
365.266_C17H36N2O6_7.79_4021	25056622.195904054	12830977.25697828	18344214.354633607	14046970.187615044	20687915.45008239	31310997.152810432	14997474.5	84320499.46942449	23186073.654873926	16414341.597200314	22866287.178060565	14923484.787218992	29279562.02703592	182823008.40816322	19307405.08257033	40728112.57576752	35359722.22017144	35359722.22017144	19557871.9698956	43260647.345309354	35359722.22017144	20596648.742282208	20687915.45008239	20687915.45008239	20687915.45008239	16414341.597200314	21777101.314071476	20687915.45008239	19091774.07743696	448009238.3334427	530395833.30257154	530395833.30257154	97789359.849478	432606473.4530935	530395833.30257154	82386594.96912883
365.182_C16H28O9_4.03_3671	22960332.0	22960332.0	22960332.0	22960332.0	22960332.0	22960332.0	22960332.0	22960332.0	456789123683388.0	22960332.0	22960332.0	22960332.0	22960332.0	22960332.0	22960332.0	22960332.0	30452629675202.4	30452629675202.4	91357843104943.2	22960332.0	30452629675202.4	114197298141096.0	22960332.0	22960332.0	22960332.0	22960332.0	22960332.0	22960332.0	22960332.0	252563652.0	456789445128036.0	456789445128036.0	456789215524716.0	229603320.0	456789445128036.0	456789192564384.0
365.157_C15H26N4O4_2.58_3597	14997474.5	316827482830080.5	274638537238365.5	226840701155870.0	14997474.5	258623649065760.0	14997474.5	188972977891840.0	176112928460105.5	226149902482925.5	14997474.5	14997474.5	14997474.5	14997474.5	14997474.5	135641211422928.55	111211086606982.86	111211086606982.86	240910932798948.3	46361163511000.15	111211086606982.86	44028243363132.25	188972977891840.0	14997474.5	14997474.5	226840701155870.0	14997474.5	14997474.5	14997474.5	1492053325652214.0	1668166299104743.0	1668166299104743.0	1204554663994741.5	463611635110001.5	1668166299104743.0	176112973452529.0
365.136_C17H20N2O7_6.49_250	11162907.864750251	43436163.744230375	28091052.5	22882293.937877133	2010513753.4840622	22219351.710739978	45637228.56887461	27770011.308764327	32007363.26954474	37081018.90593698	28995102.2194557	12751943.491217302	25520886.116130006	16199344.41435258	24387693.27760696	206612608.48797968	159243740.9875695	159243740.9875695	31525238.313665837	223102992.32452136	159243740.9875695	28979355.361441664	27770011.308764327	27770011.308764327	27770011.308764327	32007363.26954474	26645448.712447166	27770011.308764327	28764124.692837372	2272738693.3677764	2388656114.813543	2388656114.813543	157626191.5683292	2231029923.2452135	2388656114.813543	115917421.44576666
364.342_C18H43N4O3_7.42_309	27525887.979719955	14867893.407427976	65230781.19212408	17625000.242957063	56560696.535676606	32966236.18892462	3114973.858030016	50269739.414189465	13957694.684730453	54169908.091993086	20041299.20751402	22960332.0	17477841.101128034	32964117.23411661	24630199.527810343	36077432.6384049	30290840.044422824	30290840.044422824	26717346.52320664	32077586.805030912	30290840.044422824	14377710.410972126	32964117.23411661	24630199.527810343	24630199.527810343	17625000.242957063	26078043.75376515	24630199.527810343	15717767.892929245	396851759.02245384	454362600.6663424	454362600.6663424	133586732.6160332	320775868.0503091	454362600.6663424	57510841.6438885
363.31_C20H42O5_6.73_214	35482350.97703403	19052257.8341778	51318223.33688514	21717745.347099748	40697451.497284256	22981314.582101736	2057558.5614420152	33698817.5	10201377.575371666	38256611.83089867	17131696.783027515	12804406.578599293	7910250.184589105	23569743.613961626	48239019.13638297	32013202.948986683	25674588.35592371	25674588.35592371	22441861.433929924	27290951.816920597	25674588.35592371	8243398.225000519	33698817.5	22981314.582101736	22981314.582101736	21717745.347099748	28634280.55698081	22981314.582101736	9055813.879980385	352145232.4388535	385118825.3388556	385118825.3388556	112209307.16964962	272909518.16920596	385118825.3388556	32973592.900002077
363.311_C17H40BN2O5_6.14_2264	18280651.5	22343770.473786984	13966250.402141485	45948276.446099766	12712619.55665861	40603011.00474825	11288443.525631212	17333201.568549186	11107597.651464375	37556123.75239764	10121791.765427804	577302312.5507561	195528976.65297925	11204395.903449394	56736296.996873446	26073308.124557506	72135581.3167309	72135581.3167309	31511755.8656994	92447494.04224665	72135581.3167309	198806832.59520772	18280651.5	18280651.5	18280651.5	37556123.75239764	15649725.985345336	18280651.5	103408710.08930524	286806389.37013257	1082033719.7509634	1082033719.7509634	157558779.328497	924474940.4224665	1082033719.7509634	795227330.3808309
363.252_C21H32N4_7.99_2712	80004662.35763817	825629.8662233421	435212803.4202749	1279183.6700769882	328173779.56806153	4461186.721325122	14997474.5	356628779.5794704	6933739.373492433	3041401.5088009886	3998633.2235818347	83065591.57830329	72561952.26179215	39285226.85204032	1083987.9161895656	113999570.42578937	95436935.49315141	95436935.49315141	3308228.2279837746	141501289.12573522	95436935.49315141	44389689.42839697	4461186.721325122	14997474.5	14997474.5	3041401.5088009886	76283307.30971515	14997474.5	43779713.38089608	1253995274.6836832	1431554032.3972712	1431554032.3972712	16541141.139918873	1415012891.2573524	1431554032.3972712	177558757.71358788
363.251_C13H30N8O4_6.73_1824	182109921.87084305	96963344.96618561	178033140.5528776	95900516.3483064	126369038.12059617	6082951.297666281	3655140.4678056715	37380051.007511295	22455709.5	70961568.01838394	13168581.694128202	17852529.1138486	8069698.969141867	10076085.192794943	5123213.225774979	74742582.93591532	58280099.35639097	58280099.35639097	58472818.026108444	58183740.02153224	58280099.35639097	13008269.512699034	70961568.01838394	22455709.5	22455709.5	70961568.01838394	15510555.403988402	22455709.5	12961114.041495234	822168412.2950685	874201490.3458645	874201490.3458645	292364090.1305422	581837400.2153224	874201490.3458645	52033078.050796136
363.216_C21H30O5_3.89_2493	10108559.078220233	9856840.82221412	13840487.53168759	17941449.609265506	32933491.263841104	56855343.312162556	32891339.07698354	36552527.24683064	35738231.395946786	30837997.0	30742978.66886942	70096156.47962075	26909157.14234519	25240480.08591915	46199655.01251797	28282709.966502573	31782979.58176164	31782979.58176164	30245972.42791779	32551483.15868356	31782979.58176164	41408721.023724064	30742978.66886942	30837997.0	30837997.0	30837997.0	31817158.87292648	30837997.0	34314785.23646516	311109809.6315283	476744693.7264246	476744693.7264246	151229862.13958895	325514831.5868356	476744693.7264246	165634884.09489626
362.212_C24H27NO2_7.36_1185	18549222.812784266	15158359.0627086	45466591.97080466	18585473.488476485	36119155.09993239	15079135.713434648	4261801.34827155	35113235.92845344	21620312.467350632	31132490.763284903	12357029.000084132	22375225.586895008	21535560.0	59397845.319678985	18388587.556783963	27758829.70149332	25009335.07459624	25009335.07459624	20315154.299051054	27356425.46236884	25009335.07459624	17448224.850629296	18585473.488476485	21535560.0	21535560.0	18585473.488476485	21955392.793447502	21535560.0	21577936.233675316	305347126.7164265	375140026.11894363	375140026.11894363	101575771.49525528	273564254.6236884	375140026.11894363	69792899.40251718
362.212_C16H31N3O4S_1.13_4364	22364789.70114398	29208031.65628758	75412318.90200093	20817662.33964653	33521227.0	41685103.42242275	15853960.76476956	20152526.684673067	17810115.979353976	12781936.5736155	23948908.60570111	18095428.445807155	40326355.04888165	36146945.39887994	21421501.482904237	30678268.3424796	28636454.133739196	28636454.133739196	24460569.99426527	30724396.20347617	28636454.133739196	23021465.059703086	23948908.60570111	22364789.70114398	22364789.70114398	20817662.33964653	23156849.153422546	22364789.70114398	17952772.212580565	337460951.76727563	429546812.00608796	429546812.00608796	122302849.97132635	307243962.03476167	429546812.00608796	92085860.23881234
361.331_C21H44O4_7.74_724	36012472.67619286	14246638.82746739	74072364.03448346	14517938.910810689	61164964.04322176	36012262.22452067	3078293.723936538	54549045.19910337	11971396.880839434	59306365.85676905	13947510.734067803	22960332.0	14341750.808768623	34959951.592543736	18972994.99086999	37978409.91727734	31340952.166906357	31340952.166906357	27210920.54008145	33405967.980318807	31340952.166906357	13087943.353386149	36012262.22452067	22960332.0	22960332.0	14517938.910810689	28960141.796271868	22960332.0	13156573.844804028	417762509.09005076	470114282.50359535	470114282.50359535	136054602.70040724	334059679.8031881	470114282.50359535	52351773.413544595
361.2_C16H28N2O7_6.52_3355	22787645.685946696	46784643.547058046	11083121.564573225	52684560.54574886	15885546.084145604	28668998.384529136	6863385.405340125	25037247.51320638	2776657.5857919627	34781127.94964935	40102969.0	7686226.627148164	0.8492749031691809	40581153.23422941	39524828.50676719	32538349.274168536	25016540.83222727	25016540.83222727	33139197.602555472	20955212.44706317	25016540.83222727	4331567.616888789	34781127.94964935	25037247.51320638	25037247.51320638	34781127.94964935	19336595.88504615	25037247.51320638	4820021.495566044	357921842.0158539	375248112.48340905	375248112.48340905	165695988.01277736	209552124.4706317	375248112.48340905	17326270.467555158
360.409__8.87_6288	142.1360631617332	142.1360631617332	142.1360631617332	142.1360631617332	33521227.0	142.1360631617332	51885348.49655909	97690116.21105923	150202853.2904142	58282892.6994687	195192612.818745	142.1360631617332	142.1360631617332	95216948.71204507	19401572.62157658	45391461.8857464	46759637.78682067	46759637.78682067	41697234.47961448	49290839.440423764	46759637.78682067	50522121.5147749	19401572.62157658	19401572.62157658	19401572.62157658	142.1360631617332	26461399.81078829	19401572.62157658	25942745.316311125	499306080.7432104	701394566.8023101	701394566.8023101	208486172.3980724	492908394.4042376	701394566.8023101	202088486.0590996
360.362_C25H45N_6.78_1358	33709860.217012994	25583796.364726864	24160045.319360007	21394486.18408554	29477917.549301106	22448098.70268267	15256975.90249629	28933161.70622666	24613069.16699416	30837997.0	126788336.86810492	12959709.41161258	36295043.59502384	177360987.89388123	7810472.59358879	48045923.67263371	41175330.56500651	41175330.56500651	24975489.483697847	49275251.10566084	41175330.56500651	22281199.51903172	28933161.70622666	25583796.364726864	25583796.364726864	24613069.16699416	29205539.627763882	25583796.364726864	19935022.534745224	528505160.3989708	617629958.4750977	617629958.4750977	124877447.41848923	492752511.0566084	617629958.4750977	89124798.07612687
360.323_C22H43NO_8.41_3077	19747773.09946015	8950119.3503271	76004483.33814007	10253229.540913867	49879669.543638095	25452071.936067484	15024453.248185463	80722782.14006305	12387553.537930176	29165471.32653747	9664266.927343762	36992182.950022474	14546622.260211002	38905152.0	3544432.066747428	32026313.751748957	28749350.884372506	28749350.884372506	17241689.138355218	34503181.757381156	28749350.884372506	19737702.999087278	25452071.936067484	19747773.09946015	19747773.09946015	12387553.537930176	28369978.024741314	19747773.09946015	14785537.754198233	352289451.26923853	431240263.26558757	431240263.26558757	86208445.6917761	345031817.57381153	431240263.26558757	78950811.99634911
360.208__2.98_2665	13243127.45412244	19791339.826088134	12353820.330729816	21458127.678588055	13555498.639609808	49139595.06619633	11397930.65910416	53174512.44525182	22455709.5	43595401.820574455	23776756.257554356	52716192.52373189	26568175.973714378	32911916.413002227	16957110.104794372	27268836.912410166	27539680.979537487	27539680.979537487	31288034.778289396	25665504.080161527	27539680.979537487	28284502.16413761	21458127.678588055	22455709.5	22455709.5	22455709.5	20366933.181174364	22455709.5	24511942.73685719	299957206.03651184	413095214.6930623	413095214.6930623	156440173.89144698	256655040.80161527	413095214.6930623	113138008.65655044
359.352_C22H46O3_8.66_1250	7033816.995815846	2480801.1621952094	60168679.17475591	4199740.886191751	71181590.19806954	16979778.018843036	19268996.607313663	127188307.59938148	30125381.250314787	13401053.432223385	40102969.0	27960422.63376657	10183513.508418076	78350200.98790368	337284.1423805454	38311292.87252367	33930835.7065049	33930835.7065049	13437350.949953634	44177578.08478053	33930835.7065049	21884578.499953277	16979778.018843036	19268996.607313663	19268996.607313663	13401053.432223385	34031695.81688328	19268996.607313663	23614709.620540116	421424221.5977604	508962535.59757346	508962535.59757346	67186754.74976817	441775780.8478053	508962535.59757346	87538313.99981311
359.326_C20H42N2O3_4.62_2349	7407586.841791405	62505288.084468715	16092185.035962189	46468096.15613598	14096553.88559476	32387370.73256623	18664227.54279356	19718471.712130662	22455709.5	25574272.214703936	73145263.46508898	8012409.398350813	3798732.4344943827	72943117.10948017	47314696.564614415	37968445.618412495	31372265.378545087	31372265.378545087	37878147.33757497	28119324.399030138	31372265.378545087	13232769.718909688	32387370.73256623	22455709.5	22455709.5	32387370.73256623	17378206.289377876	22455709.5	13338318.470572187	417652901.80253744	470583980.6781763	470583980.6781763	189390736.68787488	281193243.9903014	470583980.6781763	52931078.87563875
359.315_C21H42O4_7.83_948	16791432.484306775	43902772.28088834	6930415.266878364	50626440.689990826	37931992.92093377	53297833.11001258	4747234.9594772495	49353676.48368695	17468727.599892497	30837997.0	5336130.950577738	6005972.732968286	103014829.055917	15596250.017594952	50881699.03329718	32862421.839833405	32848226.97242816	32848226.97242816	39226754.13615685	29658963.390563823	32848226.97242816	32809191.087063756	37931992.92093377	30837997.0	30837997.0	43902772.28088834	16193841.250950864	30837997.0	11737350.166430391	361486640.23816746	492723404.58642244	492723404.58642244	196133770.68078426	296589633.9056382	492723404.58642244	131236764.34825502
359.306_C23H38N2O_6.93_3663	230484681.43870646	16729580.0	34119789.5322733	5939171.786751117	283006737.8328864	121593492.50453012	1824502.7565469905	94840749.90375419	8035500.560769346	252538026.86504862	8239778.828786928	2725216.207458926	3833882.7210569833	148807463.27163732	4507291.643757919	109164251.23710294	81148391.05693097	81148391.05693097	80967154.34341983	81239009.41368654	81148391.05693097	4104775.5614580614	94840749.90375419	16729580.0	16729580.0	16729580.0	21179784.180530116	16729580.0	3279549.4642579546	1200806763.6081324	1217225865.8539646	1217225865.8539646	404835771.7170992	812390094.1368654	1217225865.8539646	16419102.245832246
359.205_C12H31N4O6P_3.88_681	48829543.588845074	23879551.43530375	21078251.152465943	21090726.509704825	10651948.01141796	13753942.305573842	109026706.19341622	48018532.238750815	21364430.93986849	31558819.62063372	85312395.35190706	22960332.0	18374251.974304352	13350894.606536029	17961633.191330753	30498748.910224523	33814130.60800393	33814130.60800393	22329494.162216924	39556448.83089741	33814130.60800393	42931430.27689727	21090726.509704825	21364430.93986849	21364430.93986849	21364430.93986849	22019291.57623297	21364430.93986849	22162381.469934247	335486238.01246977	507211959.1200589	507211959.1200589	111647470.81108463	395564488.30897415	507211959.1200589	171725721.10758907
358.368_C22H47NO2_6.58_3059	18280651.5	11827088.4222907	65731940.670604855	9191753.222655531	83641791.70699905	25663421.064180195	8851203.714450149	47650073.385550395	12484391.255455364	8842358.364504859	46797040.84677381	40355165.5096397	11680928.029489696	73953456.57886581	10189864.348844122	36524494.55556994	31676075.241353616	31676075.241353616	13601802.465817329	40713211.629121765	31676075.241353616	18342922.127258725	25663421.064180195	18280651.5	18280651.5	11827088.4222907	43576103.17820676	18280651.5	12082659.64247253	401769440.11126935	475141128.6203042	475141128.6203042	68009012.32908665	407132116.2912176	475141128.6203042	73371688.5090349
358.295_C20H39NO4_5.22_2775	13231743.6773772	25471988.83092986	30596304.06289059	21151130.654657792	48236361.71718903	34989139.69357438	17956933.361380786	25835983.4853699	13859190.554374587	26685594.54834482	48105365.69804179	21008337.211378586	40604469.88880771	32035713.618039273	15613457.5	29268434.86240133	27692114.30015708	27692114.30015708	24431408.856376287	29322467.022047482	27692114.30015708	23357232.753985416	26685594.54834482	25835983.4853699	25835983.4853699	25471988.83092986	28216143.774130244	25835983.4853699	19482635.286379687	321952783.4864146	415381714.50235623	415381714.50235623	122157044.28188144	293224670.22047484	415381714.50235623	93428931.01594166
358.295_C18H37N4O3_6.77_2478	218702482.08768928	86692802.00945403	249866054.29477614	105360483.63044038	187891792.52939078	20220236.457346328	4119295.6716534877	16205467.500025485	45147448.94318639	106332189.65499684	24626396.636960484	10444606.37340319	16218205.20548828	38905152.0	1818570.6079563408	96056511.58263963	75503412.2401845	75503412.2401845	72750632.13908479	76879802.29073434	75503412.2401845	18982389.048432834	86692802.00945403	38905152.0	38905152.0	86692802.00945403	20422300.92122438	38905152.0	13331405.789445736	1056621627.409036	1132551183.6027675	1132551183.6027675	363753160.69542396	768798022.9073434	1132551183.6027675	75929556.19373134
358.243_C13H33N4O7_2.71_1491	67106341.02155053	16524126.766049907	11674333.12931719	40233574.06012535	17888226.568280242	13223348.41117826	379669085.6567936	206482784.0603945	21064266.206252668	30837997.0	488922048.64863944	60696974.715987176	9307168.376618488	39182129.66092216	12815005.970144758	85899083.20878203	94375160.6834836	94375160.6834836	24376662.488721237	129374409.7808648	94375160.6834836	117684373.738913	30837997.0	30837997.0	30837997.0	21064266.206252668	49939552.18845467	30837997.0	40880620.46111992	944889915.2966024	1415627410.252254	1415627410.252254	121883312.44360618	1293744097.808648	1415627410.252254	470737494.955652
357.3_C21H40O4_7.37_652	16166617.32374598	10572033.67432546	48861684.44133799	25879301.323348567	85622042.67344859	42021798.26887473	11560886.787430182	33698817.5	94919898.14098018	26325688.72557593	15942156.784996413	43270974.80820481	45761121.80426834	34556977.847465225	2533181.91007218	31107300.043017372	35846212.13427164	35846212.13427164	39943744.02662097	33797446.18809697	35846212.13427164	48878220.38522088	26325688.72557593	33698817.5	33698817.5	26325688.72557593	34127897.67373261	33698817.5	44516048.30623657	342180300.4731911	537693182.0140746	537693182.0140746	199718720.13310486	337974461.8809697	537693182.0140746	195512881.5408835
357.347_C21H44N2O2_5.94_2938	18280651.5	15881416.5012406	32939144.3991598	58550931.24564873	26728182.4873946	45567436.13608505	6032847.53453163	32828756.69489234	11090994.464270359	41391589.633944824	96858579.37614773	11791745.417782454	8497336.505427148	111830020.97668241	18709500.179555055	45415109.920977384	35798608.870184176	35798608.870184176	34496473.59623791	36449676.50715732	35798608.870184176	9353230.980502896	32939144.3991598	26728182.4873946	26728182.4873946	41391589.633944824	22718841.33347483	26728182.4873946	9794165.484848753	499566209.1307512	536979133.0527626	536979133.0527626	172482367.98118955	364496765.0715732	536979133.0527626	37412923.922011584
357.169_C21H24O5_5.46_1338	25570117.23674018	12520247.64012589	27356702.565525334	23227287.0	18232217.46367808	60941918.35553589	21508514.71730685	24870726.242284764	16684545.191397326	32168549.73450472	18446363.92502125	25993891.85823037	27445912.744956322	17959245.522808272	20300902.402261082	25599479.82622595	24881809.506691754	24881809.506691754	29108509.58431276	22768459.46788125	24881809.506691754	22908216.127972715	23227287.0	23227287.0	23227287.0	23227287.0	23189620.479795806	23227287.0	23751203.28776861	281594278.0884855	373227142.6003763	373227142.6003763	145542547.9215638	227684594.6788125	373227142.6003763	91632864.51189086
356.352_C22H45NO2_8.22_4082	45526270.39010051	10292422.052127345	51935783.286555946	15652840.665299226	29510592.254072614	11880975.626346467	59694981.259092405	47763152.37317625	119487044.93029043	30837997.0	36712162.247083396	210921277.14340416	191681833.66554326	26257300.5586929	13778283.687481921	29104343.64917605	60128861.142617784	60128861.142617784	37630256.05481269	71378163.68652034	60128861.142617784	145446284.2495826	29510592.254072614	36712162.247083396	36712162.247083396	15652840.665299226	46644711.38163838	36712162.247083396	155584439.29791683	320147780.14093655	901932917.1392667	901932917.1392667	188151280.27406347	713781636.8652034	901932917.1392667	581785136.9983304
356.352_C22H45NO2_6.72_1166	23426111.16034504	6009552.255295697	63633296.01718399	12949941.083856136	67092281.565561004	7390996.6295317635	14997474.5	51818425.46788074	6814253.984933977	25728937.028099086	67964543.80057947	32029340.941477623	14309418.094332002	107397175.09463869	6981094.15226708	40035668.56865806	33902856.11839882	33902856.11839882	11778736.196343333	44964916.07942657	33902856.11839882	17037621.880185902	25728937.028099086	23426111.16034504	23426111.16034504	7390996.6295317635	41923883.20467918	23426111.16034504	14653446.297166001	440392354.2552387	508542841.7759823	508542841.7759823	58893680.98171666	449649160.7942657	508542841.7759823	68150487.52074361
356.279__4.38_5299	37081520.500168614	28441557.387122877	24986943.230109233	48906084.87462292	36624406.539760545	11678859.173297176	1918569.3932047752	24187544.36735612	14405506.310956545	33551055.925284084	40102969.0	5094142.687007931	4330461.14903263	51141124.21145422	75564504.16848065	37478779.0343324	29201016.594523888	29201016.594523888	27396612.734256722	30103218.52465747	29201016.594523888	6437169.88505047	36624406.539760545	28441557.387122877	28441557.387122877	28441557.387122877	30805674.884934887	28441557.387122877	4712301.91802028	412266569.3776564	438015248.9178583	438015248.9178583	136983063.6712836	301032185.2465747	438015248.9178583	25748679.54020188
356.245_C18H34N3O2P_6.47_2752	50194998.7192218	12082463.324548563	38396773.08511585	39868024.92896434	12883398.639717504	41618623.730910085	12466334.35452582	18550862.180053376	22117903.506263915	19154379.115404904	40102969.0	10174744.987801082	24668944.17964241	67532475.70276763	72658397.43117923	37549396.896171205	32164752.85907443	32164752.85907443	26968278.921218358	34762989.82800247	32164752.85907443	17356981.757058308	39868024.92896434	24668944.17964241	24668944.17964241	22117903.506263915	31532858.63237913	24668944.17964241	17292118.930394866	413043365.8578833	482471292.88611645	482471292.88611645	134841394.6060918	347629898.2800247	482471292.88611645	69427927.02823323
355.368_C22H46N2O_6.42_4078	18280651.5	13733780.794441007	44328974.19747262	52151586.7614601	61918981.32864837	41429440.07871377	9336936.896000782	30239778.309875954	15457916.262514371	57842312.67809335	56785236.93531693	12207106.908240298	13268258.324817766	103352815.08291286	14568156.119229648	44966519.435105875	36326795.478515856	36326795.478515856	36123007.31504452	36428689.56025153	36326795.478515856	12567554.597893305	44328974.19747262	30239778.309875954	30239778.309875954	41429440.07871377	24260214.904937975	30239778.309875954	12737682.616529033	494631713.78616464	544901932.1777378	544901932.1777378	180615036.5752226	364286895.6025153	544901932.1777378	50270218.39157322
355.283_C21H38O4_5.92_1291	33680295.813656084	99717934.00568977	44454085.61381169	147205670.74363074	23913613.811812833	22746609.999999996	4176734.1546053896	23020577.66643118	21475707.410937008	50455032.75951582	52371411.29649	17650005.948311046	9858271.893666549	14266202.044124743	26789534.11704408	48965542.53383699	39452112.48531513	39452112.48531513	68320190.98395467	25018073.23599536	39452112.48531513	13290179.851879999	33680295.813656084	23913613.811812833	23913613.811812833	50455032.75951582	23467095.739122007	23913613.811812833	13754138.920988798	538620967.8722069	591781687.279727	591781687.279727	341600954.91977334	250180732.3599536	591781687.279727	53160719.407519996
355.282_C21H38O4_7.34_1924	23608367.620089516	16729580.0	54496597.71829456	16973688.68311993	48815470.9982557	26886464.018652916	3881511.8677026723	40553440.88392248	13309777.958402937	43067541.59592915	17852181.72224171	20800405.094865337	15238608.819279816	27597211.500715066	37412373.710609734	32181174.404711887	27148214.81280543	27148214.81280543	23393410.45122099	29025616.993597664	27148214.81280543	13307575.935062692	27597211.500715066	23608367.620089516	23608367.620089516	16973688.68311993	25602789.56040229	23608367.620089516	14274193.388841376	353992918.45183074	407223222.19208145	407223222.19208145	116967052.25610495	290256169.9359766	407223222.19208145	53230303.74025077
355.282_C21H38O4_7.02_137	74254944.34330505	13258033.386340914	171407100.0414261	11973202.071797146	151811623.6870514	84565477.86025098	11376621.409692362	28805930.599087007	22455709.5	18831423.004733287	15984135.790563691	25093525.070651002	47929703.05927191	16248841.079500537	115805468.0940975	63904198.178013965	53986782.59985126	53986782.59985126	30216769.164624464	65871789.31746465	53986782.59985126	26713889.75990382	28805930.599087007	25093525.070651002	25093525.070651002	18831423.004733287	38367816.82917946	25093525.070651002	23774617.2853255	702946179.9581536	809801738.9977689	809801738.9977689	151083845.82312232	658717893.1746465	809801738.9977689	106855559.03961527
355.261_C19H36N3OS_7.39_2480	18280651.5	11406595.303392308	44442437.63837291	15371947.81655786	172321544.41434884	81267324.4000679	1.358651170568562	12195633.329351172	11190068.424989967	570271195.0763034	7352733.459720068	24121248.325063545	10168633.116305351	162446882.6518194	47818196.68281438	103925012.9338862	79243672.89985055	79243672.89985055	137901426.2042623	49914796.24764468	79243672.89985055	11369987.80625251	44442437.63837291	18280651.5	18280651.5	15371947.81655786	21200949.91253177	18280651.5	10679350.77064766	1143175142.2727482	1188655093.4977582	1188655093.4977582	689507131.0213114	499147962.4764468	1188655093.4977582	45479951.22501004
355.215_C16H34O6S_5.96_894	24673746.844720166	26545095.451532673	24354547.200823195	36038172.69969627	74400633.1075058	22746610.0	6568074.878500544	15637334.7607233	5145326.567727217	33246026.523730773	31587308.054644775	12497388.482238466	12935823.300546013	39420086.3381568	41569075.84941135	33656239.7119041	27157683.337330487	27157683.337330487	24744246.248537388	28364401.88172704	27157683.337330487	9286653.307253059	31587308.054644775	24673746.844720166	24673746.844720166	26545095.451532673	24514147.02277168	24673746.844720166	9532731.680369504	370218636.83094513	407365250.0599573	407365250.0599573	123721231.24268694	283644018.8172704	407365250.0599573	37146613.229012236
354.409_C24H51N_7.52_3481	18839513.42891728	12294030.258285685	70441928.93721779	12779443.985243034	13942588.851903824	9235463.71389372	96420878.0076655	44109983.928740956	22455709.5	13865407.482833037	63040128.772808224	51664726.235339925	29215494.13156218	15841336.548781715	4871103.616459075	25387357.22955312	31934515.82664346	31934515.82664346	14126010.988051096	40838768.24593964	31934515.82664346	49939201.9686419	13942588.851903824	18839513.42891728	18839513.42891728	12779443.985243034	36662739.03015157	18839513.42891728	40440110.18345106	279260929.5250843	479017737.3996519	479017737.3996519	70630054.94025548	408387682.4593964	479017737.3996519	199756807.8745676
354.318_C22H43NS_7.5_216	18280651.5	31030422.141385816	16002278.316341452	34200221.07691189	35595729.533008724	27350452.571021475	12553328.289216325	13704771.197238717	27812750.958248053	9645464.105496526	68251128.99376236	18945126.57807571	24225326.132372893	27957299.338949036	15610221.734549953	27057149.137151446	25411011.497771926	25411011.497771926	26007862.170612752	25112586.161351513	25411011.497771926	20884132.989478245	27350452.571021475	24225326.132372893	24225326.132372893	27812750.958248053	18612889.039037853	24225326.132372893	21585226.355224304	297628640.5086659	381165172.4665789	381165172.4665789	130039310.85306376	251125861.61351514	381165172.4665789	83536531.95791298
