index	V19-leg-healthy-GG9	V19-leg-psoriasis-GF8	V19-leg-psoriasis-GF9	V19-leg-healthy-GH2	V19-leg-psoriasis-GG8	V19-leg-psoriasis-GG1	V19-leg-psoriasis-GH6	V19-leg-psoriasis-partial-GF7	V19-leg-healthy-GG4	V19-leg-psoriasis-GH4	V19-leg-healthy-GF2	V19-leg-healthy-GF11	V19-leg-psoriasis-GG12	V19-leg-psoriasis-partial-GF4	V19-leg-psoriasis-GH1	V19-leg-psoriasis-GG2	V19-leg-psoriasis-GG10	V19-leg-psoriasis-GF10	V19-leg-healthy-GF1	V19-leg-psoriasis-GG5	V19-leg-psoriasis-GG6	V19-leg-psoriasis-GG7	V19-leg-psoriasis-partial-GF3	V19-leg-psoriasis-GF12	V19-leg-psoriasis-GG11	V19-leg-psoriasis-GG3	V19-leg-healthy-GH3	V19-leg-psoriasis-GH5	V19-leg-psoriasis-partial-GF5	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Batch_4	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Body_side_right	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Batch_4	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Body_side_right	GROUP_SUM_DESCRIPTION_2_psoriasis
475.215__4.23_5338	1608185.517669398	2418394.2471119664	1644820.2090856938	1239262.443618042	2346915.638639288	9555790.492828691	1629413.5535408233	1411427.6546229792	2068959.5060459364	4623972.450699686	1358405.0	1480108.0392673186	2990893.751224382	9293704.820723183	2382136.127005758	125670216.36250101	483905.6083823153	1283295.1854963258	928844.8539789642	3406293.725060655	56674925.535882056	22937989.947264455	11524460.169975959	1823392.021324408	3179411.9350116965	4032783.7367104106	2920427.0367313	2089719.6157003955	2018621.2149560356	1657741.7710444224	9828506.082795145	9828506.082795145	9828506.082795145	9828506.082795145	12428294.727443099	1480108.0392673186	2346915.638639288	2346915.638639288	2346915.638639288	2346915.638639288	2704643.9991681743	11604192.397310957	285026676.4010592	285026676.4010592	285026676.4010592	285026676.4010592	273422484.0037482
474.347__7.67_3387	2069528.8047610403	1122298.6982536225	1433324.535749732	2746205.4777466543	2321989.0	683216.9781365632	3474060.339657468	2165545.6234749453	1377918.6357601066	1896226.777942041	3316402.44974496	3224904.42381644	2625617.3468634365	3454937.274320469	2865326.1552642044	1102485.0666268978	1456681.3345315903	2194392.8257521526	2487291.2981429608	1209494.7370923678	2252400.394089117	878171.4700746966	1688725.6601004598	2173515.2402488156	2215734.134548881	5481901.901636581	2844119.3462971607	3190896.0415075906	1649439.6650715843	2580910.062324189	2262163.849559053	2262163.849559053	2262163.849559053	2262163.849559053	2160744.600042873	2746205.4777466543	2194392.8257521526	2194392.8257521526	2194392.8257521526	2194392.8257521526	2169530.4318618802	18066370.436269324	65602751.63721254	65602751.63721254	65602751.63721254	65602751.63721254	47536381.20094321
474.328__3.42_4955	1181330.2301087184	3823719.571446708	2801772.479854614	1176307.9389271103	2321989.0	53834321.30650939	1200855.2969125793	19499607.790845808	923737.6432723196	1657155.9261517387	598307.73206985	1031806.0675420772	13840541.038189758	128993489.31423558	860367.6105188751	249872768.47102737	605422.6445771283	894184.3711417039	681312.0118702338	4649729.979139516	452051266.8507299	243599708.42471254	83852007.97809568	1015019.605168767	11693411.47616275	886225.1314212856	5445055.279515129	2027358.8353699585	966245.151244192	1576836.7004722054	44551207.764026254	44551207.764026254	44551207.764026254	44551207.764026254	58224871.284248	1031806.0675420772	2027358.8353699585	2027358.8353699585	2027358.8353699585	2027358.8353699585	3312746.025650661	11037856.903305437	1291985025.1567614	1291985025.1567614	1291985025.1567614	1291985025.1567614	1280947168.253456
474.309_C19H47N4O5P2_6.2_4375	4318212.660805897	1446611.433977054	995635.8602187227	2685110.208502315	2815272.3581825765	1969072.4576525611	2546940.1037265095	5748883.685385038	3204931.139926128	826197.4672755997	966333.028183432	3153785.441323202	1278587.6661103691	4051961.1432628343	1172026.008989415	2927078.4790015453	400227.26911518484	2911257.815485283	703253.3557902368	901949.929761934	2386798.8622183185	1504840.0	4836073.4130348405	4649911.188485046	3438375.127324871	5235716.159880278	2419231.72982446	1133254.7280206967	6207025.745721423	2492979.6520508104	2649467.3954201993	2649467.3954201993	2649467.3954201993	2649467.3954201993	2699258.9501286414	2685110.208502315	2546940.1037265095	2546940.1037265095	2546940.1037265095	2546940.1037265095	2466869.482972414	17450857.56435567	76834554.46718578	76834554.46718578	76834554.46718578	76834554.46718578	59383696.90283011
474.291_C17H43N7O4S2_3.29_3370	1159100.3118338173	1458716.421603719	935146.3959550671	1173825.333982229	4630930.760722797	8474482.96646335	5031094.456173435	2638605.0	1139595.658116325	9961837.521149755	2568227.5341144865	1635821.5994040496	849438.6270674157	6734897.444152384	1160052.063796918	41108849.30665583	1112464.4656418806	1421781.7664742654	4204082.5283242585	794712.889189123	56898633.52790976	20678533.31803379	5475297.551671058	3544710.438028348	2561736.418752111	5154707.41673186	3094446.1852920307	1368435.6515073972	3755410.790385849	2139299.8787238854	6921571.5292804595	6921571.5292804595	6921571.5292804595	6921571.5292804595	8443203.418093914	1635821.5994040496	2638605.0	2638605.0	2638605.0	2638605.0	3650060.6142070983	14975099.151067197	200725574.3491333	200725574.3491333	200725574.3491333	200725574.3491333	185750475.19806612
473.357_C25H48N2O6_6.01_3752	2053324.8454482001	2183264.0307275564	2079302.0540432744	1131999.8472762322	907348.572223884	1062063.0122228868	1438373.044795094	1988077.0372170703	1073488.6075796855	2338613.0523564992	2164875.230539768	2651355.5113088707	2063374.9929371488	3430005.9273523446	1533835.3788596403	1885973.4781633262	3533572.46277462	1004920.9683584272	1414521.5283594243	1713823.673430385	1494422.5454099777	1504840.0	4725929.463306411	2658442.193846179	5837799.318434872	2536464.9761109445	3937522.7454548473	4715175.96179413	2495804.8615265726	2061012.6165667183	2329603.9766158024	2329603.9766158024	2329603.9766158024	2329603.9766158024	2415064.8639041474	2053324.8454482001	2063374.9929371488	2063374.9929371488	2063374.9929371488	2063374.9929371488	2071338.5234902115	14427088.315967029	67558515.32185827	67558515.32185827	67558515.32185827	67558515.32185827	53131427.00589124
473.345_C26H54O2Se_6.42_1643	1508533.1416969413	1051937.5083348993	1011228.8766188921	2162258.9742871956	1214632.2965275703	1521674.2804238722	2383961.5059213815	221087320.06086984	2581166.0423203437	1269808.918926169	997567.7579379949	2324152.5940974117	1241820.3087166043	3596534.986024271	991271.7227805724	1765154.180916222	2009193.9866972123	169790947.780107	139937576.33383718	2248203.2003092994	2215599.4115320803	150008738.20289922	1804983.5046661985	1978784.0	217511002.69396248	2025266.7857130503	2470362.9720858214	3204975.631518852	3765091.0034677023	21711659.688037556	32609646.505627457	32609646.505627457	32609646.505627457	32609646.505627457	36077187.7657697	2324152.5940974117	2162258.9742871956	2162258.9742871956	2162258.9742871956	2162258.9742871956	2017230.3862051312	151981617.8162629	945679748.6631962	945679748.6631962	945679748.6631962	945679748.6631962	793698130.8469334
473.344_C18H40N12O3_6.74_57	2176387.038469575	1605989.9222056442	1842493.917473386	1854041.6723021697	1896068.526819493	1894142.9321766691	2244019.723561563	10509.477412808177	1902694.724955134	1973620.623368435	1770416.5495293639	2135560.026181582	2046001.4625235815	2717939.142934266	1883270.8463716258	11214.701532574367	1287829.0	1854085.0727856215	1528091.8965031202	1728563.226359077	2653321.2852450544	1638977.9622170932	2735891.9226337285	2230131.195162348	2372331.690635233	3758233.939191229	2235742.976286525	2071415.5960382132	2922894.1631372855	1943276.412032496	1964892.4556556	1964892.4556556	1964892.4556556	1964892.4556556	1971770.2877174972	1902694.724955134	1902694.724955134	1902694.724955134	1902694.724955134	1902694.724955134	1934844.575093964	13602934.884227471	56981881.2140124	56981881.2140124	56981881.2140124	56981881.2140124	43378946.32978494
473.322__4.74_5046	4194111.3655954786	1355456.782812676	2071795.384643261	1078462.264381945	2010039.2297144423	2310428.8111260203	2821468.561318237	1507955.1310744036	2659368.1148253893	1281269.9312575602	953836.8048771529	1016715.5696484278	1226321.9635474565	1548460.5339574039	1420445.1711362067	3235951.2514654966	1287829.0	1386107.815589847	979473.9341444781	1530848.803704266	3019694.3402694454	4471105.88402621	6243725.745654931	2518174.699949069	2998219.6969348225	5951708.437085265	1842057.6951424358	2705612.7028580243	2747303.7835521577	1817717.9640879014	2357722.393458362	2357722.393458362	2357722.393458362	2357722.393458362	2529541.9846216906	1078462.264381945	2010039.2297144423	2010039.2297144423	2010039.2297144423	2010039.2297144423	2191112.0978846406	12724025.74861531	68373949.4102925	68373949.4102925	68373949.4102925	68373949.4102925	55649923.6616772
473.312__3.87_5323	2276428.9302086015	953184.5274272469	2545472.2717847023	1699608.612565027	909989.8491733195	2038483.2338398146	2273341.5935591036	1728435.4358099408	1212625.9366314705	2693517.248055627	1015597.0878444501	1444491.5772830285	1362805.0650244656	2219202.8150141644	1545420.502189029	3169913.2678959565	1032099.0949755344	1599909.7162219933	1829273.2474890547	2489034.636438321	2733396.8065928407	2062032.498635076	1949539.2026242595	1036724.8434174607	3111075.149456606	5442964.0	6552421.728956992	3445867.197295905	8178638.637265001	2290063.874425518	2432810.162540517	2432810.162540517	2432810.162540517	2432810.162540517	2478229.436031653	1699608.612565027	2038483.2338398146	2038483.2338398146	2038483.2338398146	2038483.2338398146	2140617.6568246204	16030447.120978625	70551494.71367499	70551494.71367499	70551494.71367499	70551494.71367499	54521047.59269637
473.295_C21H44O11_3.05_3814	1408128.661278347	1340912.929340476	703097.679466954	1416568.9929143812	1149194.0309361652	17963350.197840113	3122785.794427272	8237507.909143897	535575.9029347174	3467304.7857526615	818123.9031570336	1199277.8455229634	4342353.5352164665	21400346.519990653	1372267.031175583	45552484.88483019	741145.3705086055	958179.2457592457	1179974.9123874346	2779441.8296629773	62046508.751226656	40333101.1533113	22555973.858961698	694529.4640182527	2703915.1544171823	3227733.2691637343	3574510.5381692825	2484532.730559795	3167169.0	1447451.5366234514	8981930.892485313	8981930.892485313	8981930.892485313	8981930.892485313	11379265.232986813	1199277.8455229634	2703915.1544171823	2703915.1544171823	2703915.1544171823	2703915.1544171823	3144977.397213636	10132160.75636416	260475995.88207406	260475995.88207406	260475995.88207406	260475995.88207406	250343835.1257099
473.199_C12H34N10O5Se_3.59_1297	449388.74051006197	16075877.445829967	6956125.718795501	792393.1428785516	10164578.1003696	187958486.20082435	909228.441118987	46855315.83844271	1009610.8222559914	769449.8704891893	3019177.6976173758	550375.2601461489	71817364.7176335	423151629.9833416	783070.3319348171	924202953.7310615	462426.685255522	1395647.691946488	602637.6918636103	10750191.805264331	1109029666.0804858	665023334.0926359	229953318.30544114	1063028.1124095935	7475164.632961878	4663401.03671999	2677331.9692965997	2240564.0	2248317.3227166445	1300130.7606526199	128725863.98173265	128725863.98173265	128725863.98173265	128725863.98173265	169270415.46116722	792393.1428785516	3019177.6976173758	3019177.6976173758	3019177.6976173758	3019177.6976173758	8819871.36666574	9100915.324568339	3733050055.470247	3733050055.470247	3733050055.470247	3733050055.470247	3723949140.1456785
472.398_C23H49N7O3_8.7_2050	6982046.573127111	3863173.9543633685	1478320.0	1373462.3689628	7691251.432046304	446088.6236813769	6950317.274838794	2892647.7535242354	3100728.5221932973	618463.6399565993	1027677.97043644	518823.5802189007	447015.6497918669	97119350.10684301	233281.24162001378	823336.410374887	1575702.8731357753	82791945.05983259	3229396.087015714	737323.6344613911	945407.4525584484	629706.2710886865	4530013.11014757	1940920.6663888807	1479936.1968373673	77951304.40651338	1758436.7963101245	3304436.4111174825	4724981.338437991	2570081.6997520556	11074672.255373256	11074672.255373256	11074672.255373256	11074672.255373256	13780678.341252727	1758436.7963101245	1758436.7963101245	1758436.7963101245	1758436.7963101245	1758436.7963101245	1758311.769762328	17990571.89826439	321165495.4058244	321165495.4058244	321165495.4058244	321165495.4058244	303174923.50756
472.361__5.89_5934	1575164.5282923717	1170406.923044566	1359788.2224569302	1098113.8699911402	1793764.3456071722	2107258.0971358623	4264527.813248227	2565682.8124184078	1683355.4473586185	2236125.9547003424	1800483.624602999	1653338.3117473316	2240427.60008665	2213873.5612673773	2460029.319618008	2233770.032459234	1437508.2458500434	1831353.829130558	1816270.8446747717	1700765.313411555	1733436.0378645218	1899109.2815655163	3101482.693447063	4294381.5952372495	3797971.7176573877	4187947.6351304734	3346785.382881422	6701651.324944211	3167169.0	1853358.8585069508	2464549.771235517	2464549.771235517	2464549.771235517	2464549.771235517	2659019.607103698	1683355.4473586185	2107258.0971358623	2107258.0971358623	2107258.0971358623	2107258.0971358623	2234947.993579788	12973512.009548655	71471943.36583	71471943.36583	71471943.36583	71471943.36583	58498431.356281355
472.311_C22H47N5OSe_3.93_2844	1230749.8177308256	733900.4734410088	890466.5155035412	1398252.123175419	1798885.7092654172	2232376.5138624976	1095503.6493727327	2638605.0	2451044.8069614787	1215719.9334891604	1030096.8748866384	1658543.168104379	2748164.1959913196	2384153.8456501556	1904827.021824797	3090096.9112163153	1299557.9723883658	1231162.8831620314	958964.158905899	1441484.4058235446	4348750.011006867	2514372.010655985	1981557.486580152	2679541.208596044	2657645.8920150283	1824381.816915702	10003305.252958197	4010281.3479497754	3899719.400015115	2675850.886103262	2322486.565774082	2322486.565774082	2322486.565774082	2322486.565774082	2210052.4638511613	1398252.123175419	1904827.021824797	1904827.021824797	1904827.021824797	1904827.021824797	2106967.000221325	18730956.202722836	67352110.40744838	67352110.40744838	67352110.40744838	67352110.40744838	48621154.20472555
472.287__3.56_2870	1070565.7881872992	1138916.9669255787	2908422.872544255	4936194.250016423	2987399.316018968	1965896.8018803508	3071918.254101229	2523761.3154552397	3101732.9111389746	683839.5756271478	1585245.5199310964	2465404.45306176	887877.4960294311	2985482.4291302594	3520952.9658682607	3934455.1973941824	1248750.070497455	2363420.6758564343	1308162.422765415	1322399.2220223614	3791562.978187061	1793895.3447015942	3340156.346118767	2195580.1943161837	1268311.8161711537	5412364.433689812	1788788.5328589012	2240564.0	10001241.531142853	2322299.125422838	2684250.4717806363	2684250.4717806363	2684250.4717806363	2684250.4717806363	2799416.8092581173	1788788.5328589012	2363420.6758564343	2363420.6758564343	2363420.6758564343	2363420.6758564343	2443590.995655837	16256093.877959868	77843263.68163845	77843263.68163845	77843263.68163845	77843263.68163845	61587169.80367858
472.276_C20H41NO11_3.55_4229	4906976.599352282	703575.358907212	1936237.7467205569	1543869.9738549008	2274808.875875297	5076276.112362423	4894628.133869421	1947496.593455163	1292041.6866169774	2667284.954218942	1502835.3256337142	1402595.323770514	1820219.605904837	2453816.49809429	1164725.3152564734	1919427.423742958	847217.9605785448	2377525.1348034325	1099602.544135231	1965849.4489980626	9481174.771630155	7078032.109298092	3645217.780777925	876271.7255451971	3896164.855263118	5442964.0	1527474.8218762607	6270212.727826261	11292337.742186166	1896485.182177126	3217477.970708773	3217477.970708773	3217477.970708773	3217477.970708773	3637793.8579688426	1502835.3256337142	1965849.4489980626	1965849.4489980626	1965849.4489980626	1965849.4489980626	2415670.8164488613	13275396.275239881	93306861.15055442	93306861.15055442	93306861.15055442	93306861.15055442	80031464.87531453
472.274__3.1_4354	683118.7943737861	1118666.1062152374	1403055.2488566258	2211186.7792286063	2736533.705524825	2295794.234157185	5224270.751959301	1627038.4690263292	830183.1629683344	1852817.4996677265	2934040.948457271	481892.38559100754	686797.0513088482	640656.3403182455	4481437.486690609	2602222.9185377476	496272.4147609505	3199902.170646344	2009184.0101426856	1188631.260372636	2882575.3512375997	1516911.123664725	516624.50919954805	1560179.6651685047	604426.4958672851	4475792.510926721	2943210.0	2900368.9112064512	6481033.537998191	1727545.1543945274	2158097.373933563	2158097.373933563	2158097.373933563	2158097.373933563	2295091.2619687105	2009184.0101426856	1852817.4996677265	1852817.4996677265	1852817.4996677265	1852817.4996677265	1739927.9843470277	12092816.080761692	62584823.84407333	62584823.84407333	62584823.84407333	62584823.84407333	50492007.76331163
472.272__2.67_4804	1049115.7151563964	1541427.4248574174	2977425.43157302	3395881.9730049097	750571.1526563796	2128942.718821159	4450227.812035871	1649421.9925133237	2100791.4140656027	2845507.944193059	2818786.8572365753	1026196.488887782	4211316.378921709	1089348.0601668835	1907416.1666461288	1936071.4821645364	762162.0040502659	2517025.561225174	1741348.669126491	1825468.3446767416	2082439.0	938267.692660834	2377521.9439808647	1554887.1649137773	1188476.087236527	5321632.403744572	3085479.7545215855	5266846.154592277	6219464.89055325	2173942.981714192	2439981.6787649347	2439981.6787649347	2439981.6787649347	2439981.6787649347	2524630.3550992627	2100791.4140656027	2082439.0	2082439.0	2082439.0	2082439.0	2009255.2410822683	15217600.871999342	70759468.6841831	70759468.6841831	70759468.6841831	70759468.6841831	55541867.812183775
