index	V16-back-psoriasis-BG9	V16-back-healthy-BG3	V16-back-healthy-BH8	V16-back-healthy-BG10	V16-back-healthy-BG2	V16-back-healthy-BH9	V16-back-healthy-BH10	V16-back-healthy-BG4	V16-back-psoriasis-BH7	V16-back-psoriasis-BG12	V16-back-psoriasis-BH1	V16-back-psoriasis-BG6	V16-back-healthy-BG1	V16-back-healthy-BG5	V16-back-healthy-BH11	V16-back-psoriasis-BH2	V16-back-healthy-BH12	V16-back-psoriasis-BH5	V16-back-psoriasis-BG7	V16-back-healthy-BH3	V16-back-healthy-BF12	V16-back-healthy-BH4	V16-back-psoriasis-BG8	V16-back-psoriasis-BG11	V16-back-psoriasis-BH6	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_male	GROUP_MEAN_Batch_4	GROUP_MEAN_DESCRIPTION_back	GROUP_MEAN_Body_side_middle	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_DESCRIPTION_back	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_male	GROUP_SUM_Batch_4	GROUP_SUM_DESCRIPTION_back	GROUP_SUM_Body_side_middle	GROUP_SUM_DESCRIPTION_2_psoriasis
683.522_C40H72N2O4_9.67_4028	2060548.1850345489	2866035.8142666696	2409387.2358793616	1920104.567552807	1746979.7787984356	1898218.4734344417	2699704.189329	1746979.7787984356	1982790.0	4506921.171238708	2056035.1029345419	2975069.456477125	10362500.589045417	4405803.91894138	2152289.526083874	2150137.23655779	3631443.7769802473	2328905.0594133628	2086066.2677281809	2941305.4145366843	2768382.402925383	1980738.5990454513	3956715.257514442	2781699.694368027	1803921.288572892	3109276.7189726843	2888747.3114182884	2888747.3114182884	2888747.3114182884	2888747.3114182884	2608073.51998542	2554545.712604181	2328905.0594133628	2328905.0594133628	2328905.0594133628	2328905.0594133628	2150137.23655779	43529874.06561758	72218682.78545721	72218682.78545721	72218682.78545721	72218682.78545721	28688808.71983962
683.493__6.53_5553	1511612.727671317	1723819.0	2355875.7074393914	3322470.2326942678	1469922.604478506	1704339.454540318	2676018.141160172	3015429.7412496693	4364742.792060009	2130964.8755619037	4705810.15351358	6320099.5653028805	3117229.8458219673	1657008.054982383	1702040.8681760756	1538977.5931330782	2595142.9643206643	3824726.9369176147	2492754.5774754845	3877204.8323859978	1691112.8431731942	4259884.398850541	4317154.262502006	2840717.6980217826	2816076.0730152847	2511964.1920909393	2881245.437777924	2881245.437777924	2881245.437777924	2881245.437777924	3351239.750470449	2475509.335880028	2676018.141160172	2676018.141160172	2676018.141160172	2676018.141160172	2840717.6980217826	35167498.68927315	72031135.9444481	72031135.9444481	72031135.9444481	72031135.9444481	36863637.25517494
683.456__6.28_4789	874462.6198014388	1642005.4424634415	2531340.0	2412189.4779894967	1772737.5237736064	1196348.5044171861	1938037.6717611232	2437075.7493188013	2251886.9502465515	1980925.5589602406	2307529.0316132866	1932437.0276156624	1156978.5218219361	3570265.8533513104	3014179.169022185	3986528.9561864175	1527064.9501145545	1225195.0039504822	2251743.7519587413	2112970.291241998	1771997.6659532543	5614835.095782695	3891668.0459726765	4471293.346633605	6045034.574205897	2335573.279786542	2556669.2313662637	2556669.2313662637	2556669.2313662637	2556669.2313662637	2838064.0788313635	2025503.9815015607	2251743.7519587413	2251743.7519587413	2251743.7519587413	2251743.7519587413	2251886.9502465515	32698025.91701159	63916730.78415659	63916730.78415659	63916730.78415659	63916730.78415659	31218704.867145
681.43_C30H61N6O9P_7.04_1117	1011059.7024055173	1209474.4786096031	3127559.6023601773	3015488.6495018527	697763.8376455839	2098643.6589579796	2039705.1572950094	1664461.4243883423	2074978.459015052	1753002.7851199207	5149306.721906413	6033176.290628838	2688215.0	8177153.860672241	10123441.41103048	4311085.907081242	1151452.1477154735	2451321.051504585	1965767.813110639	650237.4790119482	3755871.15165068	789450.899796765	1678610.2640297613	5017788.22668029	624900.9945355431	2942065.6256168666	2930396.6789861578	2930396.6789861578	2930396.6789861578	2930396.6789861578	2915545.292365255	2069174.4081264944	2074978.459015052	2074978.459015052	2074978.459015052	2074978.459015052	2074978.459015052	41188918.75863613	73259916.97465394	73259916.97465394	73259916.97465394	73259916.97465394	32070998.2160178
681.43_C23H52N16O8_6.62_1656	1859452.8274408735	1268868.7105188598	2044943.5695975942	1351989.6959404233	1770490.1588305118	2151413.900787787	1593567.0694887645	1576270.6329734311	1822082.168121103	1660120.666792017	6107154.069150256	5388679.714332898	3767311.541921549	7595668.449373145	11342330.104301438	4112808.007641459	7496795.198421204	1897088.9395654162	2332610.4015599205	906201.9930474932	1507097.970189116	2196713.1981292022	9030941.983104337	5913434.634342372	4168079.0	3326404.4423943223	3634484.584222847	3634484.584222847	3634484.584222847	3634484.584222847	4026586.5829136954	1907716.864214053	2151413.900787787	2151413.900787787	2151413.900787787	2151413.900787787	4112808.007641459	46569662.19352051	90862114.60557118	90862114.60557118	90862114.60557118	90862114.60557118	44292452.41205065
681.378__3.62_4123	1382082.061131213	3027523.672252904	3451212.0211388306	2488883.65892211	2691791.826890116	1559099.2030089507	1788225.8946867264	7892079.741573034	2805484.9647686156	2122741.320319939	2088195.0	2058551.7868977338	1241304.870119977	2278162.3334602932	3468920.2852789946	3657774.126832984	12708849.22967054	4410850.224338221	1994900.2852789944	4720176.4044943815	1362717.5947438583	3600200.0453247	4096780.007236717	4177933.9173490764	2661900.651304513	3734224.770111815	3349453.645080937	3349453.645080937	3349453.645080937	3349453.645080937	2859744.9404961825	2859657.74957151	2691791.826890116	2691791.826890116	2691791.826890116	2691791.826890116	2661900.651304513	52279146.78156541	83736341.12702343	83736341.12702343	83736341.12702343	83736341.12702343	31457194.34545801
680.564_C29H69N13O5_9.34_4252	2097197.0614430103	609564.2898994813	1289454.6160243205	2233227.4476443855	1618007.5093427468	1805055.0	2302438.548777248	1281205.7573232297	3065448.2203507973	3019979.2156233503	1364212.986393924	705716.1261779797	1957190.6962805	413879.2704306808	1500931.0197137997	2799352.8697502045	2979058.3986307657	5729271.490388099	2263073.242718179	144505.1386418769	571731.2410066357	5658652.7058423655	5805016.484884246	5532826.571023854	822186.3568739498	1740350.117111288	2302767.2906074254	2302767.2906074254	2302767.2906074254	2302767.2906074254	3018570.9659661446	1559469.2645282731	1957190.6962805	1957190.6962805	1957190.6962805	1957190.6962805	2799352.8697502045	24364901.639558032	57569182.26518563	57569182.26518563	57569182.26518563	57569182.26518563	33204280.625627592
680.427_C28H57N9O10_5.44_4232	1214266.5004834032	1363579.2007734452	2605645.0406058654	1650128.4531098937	2368835.0	1440509.9113760877	1337822.3206574284	2398636.4679342574	1781808.0180470513	1488633.0164357075	4514148.9078311315	1534984.4537544313	1387371.4021914278	1786071.5436674186	1920934.3490170804	3059367.70866903	1696479.8904286176	2621806.107315501	2367927.5604253947	3367191.377699001	4038103.226232678	4216263.862713504	5703254.845633258	9568820.67998711	4577154.021914276	2255540.860457622	2800389.7546761204	2800389.7546761204	2800389.7546761204	2800389.7546761204	3493833.801863299	1853502.9463422494	2367927.5604253947	2367927.5604253947	2367927.5604253947	2367927.5604253947	2621806.107315501	31577572.04640671	70009743.866903	70009743.866903	70009743.866903	70009743.866903	38432171.82049629
680.425_C26H61N7O11S_6.39_1060	1172616.9015337331	1287844.5309147807	5155709.701700334	2682662.702201056	5370288.394940666	6225747.82933592	1706160.4617883877	2240431.1031005885	2614951.438937058	1581473.4195392234	1926491.0432329515	8188279.426933516	2548006.9959786916	5806932.950125251	2313199.553639341	2112479.555212482	2809844.4861355256	2187130.4686512374	3119163.0186333344	1687902.4850295596	3805267.0241084304	4181001.614747482	3135632.7292283596	5861876.140162095	4168079.0000000005	3415785.70241043	3355566.9190324005	3355566.9190324005	3355566.9190324005	3355566.9190324005	3278924.8310967265	2746253.5941682905	2682662.702201056	2682662.702201056	2682662.702201056	2682662.702201056	2614951.438937058	47820999.83374602	83889172.97581	83889172.97581	83889172.97581	83889172.97581	36068173.14206399
680.37__3.26_4574	709293.1509922142	1698991.6407140144	19536479.97210881	1636817.5637936764	2075516.2389028675	2264355.2031902773	2023414.9164451195	13892342.954804406	2834322.014455944	1697380.0	2500662.022882643	2620925.674788739	1697380.0	2577260.2841934105	3297190.26389812	1470496.242107387	24227361.72533707	3762173.7917774403	1692217.7133379225	3075458.719913122	5139245.236244303	1952296.2335620015	2582251.334029624	3902381.497519464	3628684.6132619637	6078150.782364801	4499795.960330422	4499795.960330422	4499795.960330422	4499795.960330422	2490980.7322866675	2420807.743691844	2577260.2841934105	2577260.2841934105	2577260.2841934105	2577260.2841934105	2582251.334029624	85094110.95310721	112494899.00826055	112494899.00826055	112494899.00826055	112494899.00826055	27400788.05515334
679.509_C38H62N8O3_6.91_3102	3311095.266385707	2446883.0625847057	1147312.6996577738	1512251.7459418648	1820452.436428222	3223689.1759340055	2529504.72464091	2901121.659426075	3650721.9782906016	950905.1436050722	941322.745978996	1109578.9058970597	6283035.493288528	3463068.5721181515	3184353.0500219692	1746982.1220813298	3340208.061811138	2101627.876897561	981439.7267140709	3333559.5117860744	716761.5369858097	3646750.0	2113521.243710896	2759349.1161217657	6477292.313369103	2824925.1236160877	2627711.5267870952	2627711.5267870952	2627711.5267870952	2627711.5267870952	2376712.4035501964	3042737.354724022	2529504.72464091	2529504.72464091	2529504.72464091	2529504.72464091	2101627.876897561	39548951.73062523	65692788.169677384	65692788.169677384	65692788.169677384	65692788.169677384	26143836.43905216
679.478__8.87_2167	1454378.498282115	2085476.9604170644	1611911.4556690208	2710736.2109419736	2175674.104075205	2997874.89024623	1492666.533522619	2207619.9033689634	3778517.9829881657	1473542.2239454095	1834882.6237831647	3279493.4405420884	2849567.173959725	3751266.4518514983	1807058.620920023	3979316.6642011832	1706226.6418448177	2136605.2549389196	1524539.1315136477	1966675.0	2226549.0094722277	5554878.980673793	4638745.907448941	13736053.654156327	3264963.920428517	2510298.7097830824	3049808.8495676653	3049808.8495676653	3049808.8495676653	3049808.8495676653	3736458.1183844064	2191647.003722084	2207619.9033689634	2207619.9033689634	2207619.9033689634	2207619.9033689634	3264963.920428517	35144181.936963156	76245221.23919164	76245221.23919164	76245221.23919164	76245221.23919164	41101039.30222847
679.458_C35H62N6O5S_6.46_2123	2560018.008089407	1452799.420231481	2635203.995688018	2885456.515587821	2548280.0098122517	2128431.1186751914	1046317.2831939836	1715765.3213045492	2766872.669817099	812365.6829277935	2290130.896876821	3941348.584855122	3941039.9362948462	2332059.0	2103580.2330796523	1840445.978246434	4470206.535689588	6089861.902062544	1556711.102190998	2530597.520432642	1863901.9326864404	2882615.879920521	3737453.4753395985	4818825.752591572	2929415.552960434	2466875.335899785	2715188.1723421924	2715188.1723421924	2715188.1723421924	2715188.1723421924	3031222.691450711	2431328.260216321	2548280.0098122517	2548280.0098122517	2548280.0098122517	2548280.0098122517	2766872.669817099	34536254.70259699	67879704.30855481	67879704.30855481	67879704.30855481	67879704.30855481	33343449.60595782
679.44_C28H58N10O9_8.09_886	1652879.0	3027725.196910064	2033277.5501410733	3619843.3886926575	1651644.6095451887	4886502.477285977	3681570.057887483	1950338.1947543242	729410.1921985508	1153534.2270344489	2528547.121370953	2224522.121762783	3689162.527465317	2240488.193892414	3329954.4903656654	3060819.1504480327	3374489.183390485	1437573.561124548	2006196.8274041396	129047.57640572115	4419378.769516309	4663083.228613466	2546330.307112128	2964673.1794876466	2845560.2911405424	3049750.3889190108	2633862.0569579965	2633862.0569579965	2633862.0569579965	2633862.0569579965	2104549.634462161	3352221.8368780753	2546330.307112128	2546330.307112128	2546330.307112128	2546330.307112128	2224522.121762783	42696505.44486615	65846551.42394991	65846551.42394991	65846551.42394991	65846551.42394991	23150045.979083773
679.438_C34H58N6O8_7.69_2157	2234194.1372439223	299646.01598469925	2899812.8680238435	326051.6521770502	1789782.304440482	7116588.567202759	5063393.48846625	2752813.253596151	443634.7322240215	1697380.0	3417833.4616823005	3323303.359256852	348163.00986785104	3283378.199826525	324774.13677390374	4233170.192690372	4561292.114984855	227933.4322926697	3250160.6431277934	174433.42109809569	5973667.8468984105	389999.91434735747	546934.0826308036	4007344.4193165977	530567.1024472982	2521699.770977731	2368650.0942640346	2368650.0942640346	2368650.0942640346	2368650.0942640346	2173859.5966284205	2271297.7790183164	2234194.1372439223	2234194.1372439223	2234194.1372439223	2234194.1372439223	2234194.1372439223	35303796.79368823	59216252.356600866	59216252.356600866	59216252.356600866	59216252.356600866	23912455.562912628
679.422_C35H64N4O4Se_5.53_3533	1605163.0250649517	1923337.706922679	4116832.9685250255	1385923.2137710138	2368835.0	1229111.0044401037	2205549.770517341	1496674.0144275208	1531487.6873096258	2210142.412846152	2908644.6989595145	9852165.83219973	1978899.8893552143	12306570.579923524	12692030.76805312	1403171.5208630539	1313627.5522313493	1800610.8772269264	2435010.8008287842	3572058.632625651	1364168.5922134854	4258112.440847761	14360600.823930442	3001735.9579750584	6541109.291948908	3729409.438132413	3994463.0025202776	3994463.0025202776	3994463.0025202776	3994463.0025202776	4331803.902650286	2092224.8299362776	2210142.412846152	2210142.412846152	2210142.412846152	2210142.412846152	2435010.8008287842	52211732.133853786	99861575.06300694	99861575.06300694	99861575.06300694	99861575.06300694	47649842.92915315
679.407_C27H54N10O10_3.27_4114	1652879.0	5137934.766107002	10480453.038324947	1648646.475189189	3188813.4501154656	813663.249532745	2608275.8969514077	8522707.476672579	4301483.126019389	2301439.361145881	2194305.344009728	1681684.263249179	1525201.9325840147	2034334.837581951	2066198.0170283103	1638366.3448579642	11834436.86478426	4183407.6081342897	587092.25031516	3123772.955578611	4686878.297251135	2213685.464149849	1498301.4898966572	1761132.306662799	3341810.063644105	4277500.194417961	3401076.155191465	3401076.155191465	3401076.155191465	3401076.155191465	2285627.3779941048	2866024.4262650097	2213685.464149849	2213685.464149849	2213685.464149849	2213685.464149849	1761132.306662799	59885002.72185145	85026903.87978663	85026903.87978663	85026903.87978663	85026903.87978663	25141901.157935154
679.373__3.06_5352	3529342.6871055	1369865.9731766216	1394496.032979903	1404247.753490252	5536798.436895618	783642.6877999232	1542326.5435050733	1955910.9413782738	2656251.646372936	905873.5388824973	2578126.43405574	1332358.0698879594	2688215.0	3373760.9518775325	4298335.50449302	4610111.940238176	1373315.296031425	2093828.1314532093	8494439.54356726	4490918.053543111	1033621.0775680689	2168665.6208554874	6160997.708145476	5116839.20001451	9949011.747302633	2386722.8481138796	3233652.0208248086	3233652.0208248086	3233652.0208248086	3233652.0208248086	4311561.877002355	1749118.7424416735	2578126.43405574	2578126.43405574	2578126.43405574	2578126.43405574	3529342.6871055	33414119.873594314	80841300.52062021	80841300.52062021	80841300.52062021	80841300.52062021	47427180.6470259
678.588__9.45_5165	1826719.4619968631	1721251.792861304	2735713.862298902	904811.9996531481	3171287.2989020837	998418.2046157294	2475681.298819628	1127067.0092789603	1639193.1720994846	4789126.636713422	1995177.0437732467	1787356.5143983867	8986893.409594443	3273858.0758099933	5024236.730551647	2433827.303798342	831100.187069684	2626995.4362536413	1601085.7443898723	1400584.4161505713	5308887.879877212	850012.9548223169	4461294.0	7584209.796177459	1579056.1685054896	2772128.937164687	2845353.8559364737	2845353.8559364737	2845353.8559364737	2845353.8559364737	2938549.2071005646	2098466.545840466	1995177.0437732467	1995177.0437732467	1995177.0437732467	1995177.0437732467	1995177.0437732467	38809805.12030562	71133846.39841184	71133846.39841184	71133846.39841184	71133846.39841184	32324041.27810621
678.462__4.04_5976	934886.8434895085	769860.7101589127	3120866.7917847224	4387189.398616187	4019830.5552361794	2635726.754917259	3597532.911482501	2511521.1326941242	934886.8434895085	1393615.339999179	1942778.8934765055	3194365.052950355	2688215.0	2505784.7727863784	832633.1925361694	904530.8657865562	2165426.1917559784	4631729.795966274	1082232.9195034152	4208162.7204177445	7150819.685767667	6464678.922357273	2347234.5813657455	2568170.9063565065	2358655.7880069534	3361303.4814650784	2774053.462836064	2774053.462836064	2774053.462836064	2774053.462836064	2026644.3482173188	2904540.895892361	2511521.1326941242	2511521.1326941242	2511521.1326941242	2511521.1326941242	1942778.8934765055	47058248.7405111	69351336.5709016	69351336.5709016	69351336.5709016	69351336.5709016	22293087.830390505
678.452__6.51_426	1863090.0308156577	1258126.2888814593	1664297.689653734	2534440.1227085153	3061648.0354590192	1681789.544405179	1551666.805400943	1343850.1098767	1671905.0091086589	823010.5542180002	2040824.5390725979	2622578.486676952	4906313.594299835	2791936.039906261	6802882.77252821	2423845.0	2060599.6460230711	1036954.1525367273	4942575.502489161	2003972.5769441975	2117010.915323715	5739457.683558466	7877718.086135662	5840921.306560227	3952567.6107981503	2822713.7017835216	2984559.284135244	2984559.284135244	2984559.284135244	2984559.284135244	3190544.5707647083	2088805.280673393	2117010.915323715	2117010.915323715	2117010.915323715	2117010.915323715	2423845.0	39517991.8249693	74613982.1033811	74613982.1033811	74613982.1033811	74613982.1033811	35095990.27841179
