index	V7-arm-healthy-BA7	V10-arm-healthy-BC3	V7-arm-healthy-BB3	V8-arm-healthy-BD3	V8-arm-healthy-BE3	V11-arm-healthy-BF3	V9-arm-healthy-BG3	V7-arm-healthy-BB7	V7-arm-healthy-BB6	V7-arm-psoriasis-BB9	V7-arm-healthy-BA5	V7-arm-healthy-BA3	V7-arm-healthy-BA4	V11-arm-healthy-BH1	V9-arm-healthy-BG5	V8-arm-healthy-BD4	V8-arm-healthy-BE4	V7-arm-healthy-BB4	V11-arm-healthy-BF4	V11-arm-healthy-BH2	V8-arm-healthy-BE5	V7-arm-healthy-BA6	V8-arm-healthy-BD6	V7-arm-healthy-BA8	V11-arm-healthy-BF5	V11-arm-healthy-BH3	V9-arm-psoriasis-BG9	V9-arm-healthy-BG6	V9-arm-healthy-BG4	V8-arm-healthy-BE7	V8-arm-healthy-BD5	V8-arm-healthy-BD8	V7-arm-healthy-BB8	V8-arm-healthy-BE8	V7-arm-psoriasis-BB10	V8-arm-psoriasis-BE10	V7-arm-psoriasis-BA10	V8-arm-psoriasis-BE9	V9-arm-healthy-BG8	V10-arm-healthy-BC6	V10-back-healthy-BC9	V8-arm-healthy-BD7	V9-arm-psoriasis-BG10	V8-arm-healthy-BE6	V10-arm-psoriasis-BC7	V10-back-healthy-BC8	V10-back-healthy-BE12	V8-arm-psoriasis-BD10	V12-leg-healthy-BH8	V9-arm-healthy-BG7	V10-arm-healthy-BC4	V7-arm-psoriasis-BA9	V11-arm-psoriasis-BF11	V10-arm-healthy-BC5	V11-arm-healthy-BF6	V11-arm-psoriasis-BH5	V11-arm-healthy-BH4	V8-arm-psoriasis-BD9	V12-leg-healthy-BH9	V12-leg-healthy-BH7	V10-back-psoriasis-BD11	V10-back-healthy-BC10	V11-arm-healthy-BF8	V9-arm-psoriasis-BG11	V11-arm-psoriasis-BF9	V10-back-psoriasis-BD12	V11-arm-psoriasis-BF10	V10-back-healthy-BC11	V10-back-psoriasis-BE11	V12-leg-healthy-BH10	V10-back-healthy-BC12	V11-arm-healthy-BF7	V12-leg-psoriasis-BA11	V11-arm-healthy-BF12	V12-leg-psoriasis-BA12	V12-leg-psoriasis-BB11	V12-leg-healthy-BH11	V12-leg-healthy-BH12	V7-arm-healthy-BB12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_DESCRIPTION_back	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Body_side_middle	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_DESCRIPTION_back	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_DESCRIPTION_back	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Body_side_middle	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
319.284_C18H38O4_6.73_315	8824.979850746267	696.0898507462687	2123.916119402985	605.1231343283582	593.2283582089552	734.946119402985	198.77492537313432	1088.9950746268655	1498.7795522388058	766.2879104477612	4050.643283582089	1492.8132835820895	3164.8789552238804	274.63716417910445	340.34164179104476	704.095223880597	625.2120895522388	2044.3532835820895	772.3674626865671	252.4713432835821	394.6044776119403	2095.066567164179	515.4025373134328	3931.9220895522385	610.5607462686567	317.34507462686565	105.46701492537312	449.9623880597015	293.1779104477612	591.4913432835821	441.95701492537313	607.955223880597	1900.3320895522386	203.11746268656717	858.9916417910447	157.50194029850746	2910.8971641791045	112.26402985074625	273.2022388059701	469.3338805970149	392.94298507462685	600.4029850746268	64.98701492537313	543.4968656716418	34.06059701492537	726.2232835820895	374.4022388059701	141.34014925373134	310.43477611940295	325.5014925373134	904.3428358208955	1535.8610447761193	31.98373134328358	339.510895522388	465.7088059701492	126.49999999999999	453.02104477611937	166.79119402985074	323.0092537313433	388.4494029850746	142.77507462686566	659.1216417910447	185.6717910447761	32.399104477611935	169.47223880597014	64.68492537313432	97.00850746268657	637.1446268656716	45.7665671641791	214.97447761194027	450.9064179104477	238.99059701492536	13.631791044776119	408.9159701492537	37.30805970149253	47.88119402985075	195.67850746268655	84.73611940298507	1.6992537313432834	919.4274391201885	960.8692835820895	901.0025177391728	179.5670646766169	388.2186401326699	300.97559701492537	567.0686616915423	989.1299328358207	388.2186401326699	760.395252219913	348.3573134328358	469.3338805970149	543.4968656716418	465.7088059701492	195.67850746268655	392.94298507462685	273.9197014925373	332.9215671641791	453.83291044776115	392.94298507462685	394.6044776119403	108.86552238805969	52407.364029850745	52847.81059701492	54961.153582089544	1616.103582089552	3493.967761194029	7223.414328358209	17012.059850746267	39565.19731343283	3493.967761194029	60071.22492537313	7663.860895522387
319.284_C18H38O4_6.05_1467	45918.96563573884	5532.405498281787	7940.415807560138	542.5455326460482	483.81357388316155	61.63230240549829	62.17611683848798	5263.579896907217	7596.181271477663	4359.035223367698	12176.911512027493	10358.396048109966	7928.995704467355	63.44501718213059	110.03178694158076	627.3805841924399	756.0833333333334	6433.506013745705	38.24828178694158	92.8109965635739	623.0300687285223	12279.873711340208	374.68814432989694	11777.026632302406	148.09879725085912	67.25171821305842	25.015463917525775	161.1503436426117	216.80068728522338	361.09278350515467	165.319587628866	209.91237113402062	4557.527491408935	117.64518900343643	3321.256013745705	113.8384879725086	10299.845360824744	28.09707903780069	92.62972508591066	2380.2757731958764	920.8591065292097	532.5756013745705	26.828178694158076	927.9286941580757	810.6460481099657	1602.6211340206187	3079.4398625429553	110.75687285223368	153.8994845360825	145.37972508591065	4710.883161512028	6698.706185567011	13.051546391752579	1684.3745704467356	47.855670103092784	9.607388316151203	66.34536082474227	84.47250859106529	94.26116838487972	224.59536082474227	717.6537800687286	1887.5798969072166	60.00085910652921	25.196735395189005	18.127147766323024	513.7233676975945	16.858247422680414	1328.7199312714777	439.9458762886598	105.5	2090.6039518900343	37.1606529209622	9.244845360824742	70.33333333333334	16.133161512027492	7.613402061855671	94.26116838487972	33.172680412371136	2.175257731958763	2902.111834569241	3480.181661980631	2946.986873978931	82.07569683085147	1397.905211912944	69.83483676975946	1468.3291809851091	3411.3751288659796	1397.905211912944	2444.1269302709993	1257.5296782255546	374.68814432989694	756.0833333333334	209.91237113402062	94.26116838487972	1328.7199312714777	61.90420962199313	131.51245704467354	159.60953608247425	1328.7199312714777	216.80068728522338	56.28479381443299	165420.37457044676	191409.9914089347	179766.19931271477	738.6812714776632	12581.146907216496	1676.036082474227	44049.87542955327	136455.0051546392	12581.146907216496	193086.02749140895	27665.652920962202
319.139__3.32_5682	1452.0633802816901	1517.4295774647887	929.1338028169015	663.0	522.9295774647887	4.669014084507043	2329.8380281690143	317.4929577464789	4.669014084507043	387.52816901408454	4.669014084507043	672.3380281690141	4.669014084507043	1031.8521126760563	2043090.5281690143	368.8521126760564	536.9366197183099	4.669014084507043	247.45774647887325	4.669014084507043	331.5	485.5774647887324	719.0281690140846	639.6549295774648	364.1830985915493	340.8380281690141	9580.81690140845	115147.22535211268	123654.16901408452	901.1197183098592	308.1549295774648	485.5774647887324	471.5704225352113	326.830985915493	518.2605633802817	4.669014084507043	448.2253521126761	429.54929577464793	5163.929577464789	1522.0985915492959	312.82394366197184	4.669014084507043	22313.218309859156	555.612676056338	261.46478873239437	191.42957746478874	4.669014084507043	354.84507042253523	336.16901408450707	5112.570422535212	312.82394366197184	424.88028169014086	322.1619718309859	4.669014084507043	4.669014084507043	443.556338028169	4.669014084507043	4.669014084507043	4.669014084507043	396.8661971830986	172.75352112676057	462.2323943661972	275.4718309859155	3072.211267605634	4.669014084507043	284.8098591549296	200.76760563380282	4.669014084507043	4.669014084507043	368.8521126760564	1097.218309859155	186.7605633802817	163.4154929577465	4.669014084507043	350.17605633802816	182.09154929577466	219.443661971831	4.669014084507043	60.69718309859155	40605.26871756858	391.34827144686307	38522.4278457631	225.15023474178406	281.69718309859155	97204.39876760564	77919.77535211269	357.5297535211268	281.69718309859155	29802.90791584954	1814.9731113956468	340.8380281690141	336.16901408450707	387.52816901408454	219.443661971831	191.42957746478874	352.5105633802817	520.5950704225352	310.48943661971833	191.42957746478874	340.8380281690141	336.169014084507	2314500.316901409	21524.154929577468	2349868.0985915493	2026.3521126760565	2535.274647887324	2332905.5704225353	2337593.2605633806	14301.190140845072	2535.274647887324	2354429.7253521136	39929.40845070423
318.3_C18H39NO3_5.38_400	7.208760484622554	238.91891891891893	46.136067101584345	307.0931966449208	404.7204100652377	522.84109972041	657.9538676607642	8.75349487418453	12.151910531220876	3.398415657036347	71.8816402609506	9.577353215284251	35.21994408201305	99.68685927306618	615.7311276794036	460.22786579683134	235.72646784715752	14.108574091332713	568.1533084808947	188.76654240447346	331.5	4.943150046598323	219.35228331780058	17.71295433364399	858.0484622553589	387.522367194781	420.7856477166822	675.9757688723206	560.4296365330848	340.9743709226468	360.4380242311277	439.116495806151	4.943150046598323	328.1015843429637	4.634203168685928	236.55032618825723	10.6071761416589	372.692917054986	805.7334575955266	409.4575955265611	1643.082479030755	234.38769804287048	593.898881640261	306.47530288909604	216.0568499534017	1159.0657036346693	19.051724137931036	185.9860205032619	340.66542404473444	877.3061509785648	591.5302889095993	5.046132339235788	271.66728797763284	404.20549860205034	513.9846225535881	493.49114631873255	608.8313140726934	181.2488350419385	502.450605778192	302.25302889095997	1611.7758620689656	2530.892823858341	450.1356011183598	279.3909599254427	845.4846225535881	711.710624417521	778.2371854613234	1643.8033550792172	427.0675675675676	117.39981360671017	50.461323392357876	555.589468779124	2.6775396085740915	4.634203168685928	5.5610438024231135	17.198042870456664	94.12581547064306	3.8103448275862073	1.3387698042870457	407.09803633034124	331.73592307040593	322.8967579790078	154.01573987780887	1088.545718131925	526.4283162472817	330.5903230817024	279.12835507921716	1088.545718131925	390.88297922540625	348.87124036261963	331.5	219.35228331780058	307.0931966449208	94.12581547064306	1159.0657036346693	558.0095526561045	329.8007921714818	236.6533084808947	1159.0657036346693	307.0931966449208	254.10880708294502	23204.58807082945	18245.475768872326	19696.702236719477	1386.1416589002797	9796.911463187325	12634.279589934762	9917.709692451073	11165.134203168687	9796.911463187325	30879.75535880709	7675.167287977632
318.194__3.1_1692	2084.6308370044053	10750.680176211454	2939.3471365638766	335.32422907488984	294.7145374449339	641.0740088105726	674.4740088105726	803.2185022026431	1211.8167400881057	1163.1145374449338	1037.1656387665198	678.5938325991189	711.4052863436123	366.81145374449335	631.215859030837	389.02907488986784	222.91189427312773	577.069603524229	128.3030837004405	396.5330396475771	263.2273127753304	1013.9180616740088	889.1462555066079	796.0088105726871	133.15859030837004	306.77973568281936	111.97092511013216	512.3295154185022	102.25991189427312	231.74008810572687	272.79118942731276	219.9691629955947	882.8193832599119	224.67753303964756	695.3674008810573	235.71277533039645	294.7145374449339	167.0	319.1392070484581	3361.923348017621	215.55506607929513	609.4396475770925	261.31453744493393	578.8352422907489	271.02555066079293	523.6590308370044	1329.5259911894273	573.3911894273127	73.56828193832598	246.3066079295154	7674.790308370044	936.6713656387665	47.966519823788545	2294.447577092511	110.35242290748899	91.96035242290749	324.4361233480176	457.1533039647577	195.83876651982376	113.58942731277533	211.28810572687223	341.20969162995596	349.5964757709251	223.50044052863436	143.31101321585902	359.16035242290747	62.68017621145374	1295.5374449339206	416.54361233480176	183.47929515418502	214.2308370044053	270.4370044052863	179.5066079295154	164.64581497797357	131.3929515418502	134.1885462555066	136.39559471365638	130.8044052863436	1.7656387665198237	908.4676095525157	951.4733039647576	865.0182711056547	142.08487518355358	545.1900146842878	275.8565345080763	502.07900146842877	974.5627092511013	545.1900146842878	746.222639826019	325.86067280736887	349.5964757709251	389.02907488986784	349.5964757709251	134.1885462555066	359.16035242290747	253.81057268722466	312.9594713656387	283.75286343612333	359.16035242290747	319.1392070484581	229.6066079295154	51782.65374449339	52331.03171806167	52766.11453744493	1278.7638766519822	4906.710132158591	6620.556828193832	15062.370044052863	38982.50837004405	4906.710132158591	58951.5885462555	7168.934801762115
317.305_C19H40O3_7.76_1063	1749.0995575221239	235.38053097345133	491.74778761061947	809.8407079646017	852.0199115044247	1248.9159292035397	475.4933628318584	220.15486725663717	241.141592920354	115.83849557522123	1528.7389380530974	309.24557522123894	1647.6637168141592	208.01548672566372	901.6061946902655	2362.2411504424776	2015.1371681415928	870.3318584070796	1978.3075221238937	308.216814159292	1378.5398230088495	379.61283185840705	1360.433628318584	1485.7367256637167	1654.2477876106195	760.6659292035398	170.56858407079645	1162.9115044247787	744.0	1252.6194690265486	1183.692477876106	2176.6526548672564	452.2433628318584	658.612831858407	98.14380530973452	255.33849557522123	594.6238938053098	268.0951327433628	576.3119469026549	780.0066371681415	241.55309734513273	1204.0619469026549	96.90929203539822	2285.0840707964603	46.08849557522124	445.0420353982301	5.761061946902655	270.1526548672566	456.1526548672566	786.7964601769911	1005.9225663716813	162.75	79.42035398230088	335.9933628318584	1172.787610619469	213.98230088495575	1183.2809734513273	219.33185840707964	531.4579646017698	565.4070796460177	57.610619469026545	372.6172566371681	321.38495575221236	93.20575221238938	427.7588495575221	18.106194690265486	279.20575221238937	370.3539823008849	18.72345132743363	302.8672566371681	53.9070796460177	701.4092920353983	3.90929203539823	140.3230088495575	6.584070796460177	3.497787610619469	239.08407079646017	9.053097345132743	0.8230088495575221	827.907196087564	636.4514481094126	770.309299289134	235.334808259587	175.96386430678467	653.5719026548672	637.9278761061947	749.2261061946903	175.96386430678467	641.6525988573987	159.0838696701529	701.4092920353983	372.6172566371681	594.6238938053098	239.08407079646017	57.610619469026545	525.9026548672566	483.62057522123894	493.80530973451323	57.610619469026545	427.7588495575221	106.99115044247787	47190.710176991146	35004.82964601769	46988.86725663717	2118.013274336283	1583.674778761062	15685.725663716814	19137.836283185843	29969.04424778761	1583.674778761062	50690.555309734504	3499.8451327433636
317.268_C18H36O4_6.9_1967	528.3375	54.29375	67.525	48.81875	26.918750000000003	438.0	1394.7562500000001	40.150000000000006	91.25	40.60625	227.2125	101.28750000000001	208.05	121.81875000000001	880.10625	542.9375	804.3687500000001	441.65000000000003	399.21875	337.16875000000005	763.7625	58.400000000000006	532.9	395.1125	609.09375	244.09375	205.3125	1647.5187500000002	1371.4875000000002	1220.925	387.35625000000005	536.09375	186.60625000000002	93.075	26.00625	317.09375	110.86875	286.06875	1310.3500000000001	2443.21875	2871.6375000000003	525.1437500000001	449.8625	740.95	281.96250000000003	1276.5875	222.19375000000002	129.11875	125.0125	1330.4250000000002	2946.4625	44.25625	25.55	1668.5062500000001	42.8875	198.925	67.98125	218.0875	124.55625	146.0	1467.7562500000001	2113.80625	91.25	203.4875	159.6875	818.96875	97.18125	840.8687500000001	1445.85625	182.04375000000002	983.21875	173.83125	21.44375	28.743750000000002	12.318750000000001	16.425	62.50625	21.44375	4.5625	616.5698464912282	543.5015909090909	474.8964139344263	79.08333333333334	1337.8770833333335	492.86406250000005	497.16041666666666	369.14046875	1337.8770833333335	528.1180379746836	298.94744318181824	387.35625000000005	222.19375000000002	227.2125	62.50625	1276.5875	224.703125	265.08125	152.84375	1276.5875	222.19375000000002	179.30625	35144.481250000004	29892.587499999994	28968.68125	711.7500000000001	12040.893750000001	11828.737500000001	14914.8125	14765.618750000001	12040.893750000001	41721.325000000004	6576.843750000001
316.285_C18H37NO3_4.99_19	71.010548313265	1075.0	124.93705841377252	333.65757786844466	520.875957806747	610.2221614090954	712.3412777390786	62.67713205294059	86.77878395860284	49.65817494278038	339.6161309583043	105.40327395760772	272.9915912031048	555.3649616877301	454.9574584535775	825.136580754304	483.15628420738386	194.89924370584137	706.8534182505722	857.0581649915415	570.8122698775998	143.30480644840284	168.67947059408897	339.0705542840084	692.9572594287989	927.9510399044682	273.2590307493283	885.9630311473779	659.4952234053139	212.29351179221814	241.6155836401632	541.2227584834312	168.87202706736988	166.01577271370286	138.6941486715096	131.15235346800677	251.50014926858395	274.1683252064882	759.7636580754304	651.6431983281919	513.3983480943377	244.00114439247687	260.0047268384914	506.9370086575779	251.6178226689223	667.5932928649618	193.6797193750622	25.888148074435268	612.8965568713305	898.3829236739974	1303.414767638571	152.9540252761469	185.21793213255052	718.9416857398746	560.6709622848044	554.4342720668724	910.2893322718679	71.79147178823764	501.2993830231864	417.15220419942284	543.6618071449896	995.3030152253956	562.896059309384	125.42914717882377	979.2459448701363	361.71733505821476	657.4840780177133	725.9272066872326	127.30122400238831	431.9469598965071	665.7854015324908	818.4184993531695	26.316051348392875	355.83366504129765	75.8565528908349	155.9065578664544	501.6310080605036	55.23161508607822	0.1711613095830431	503.2350823072209	352.6029953229178	439.09925789859204	308.69298769363456	532.7074833316748	623.5205928450592	417.5597820678675	425.91245397551995	532.7074833316748	434.90707558280883	257.8754217968318	513.3983480943377	251.6178226689223	339.6161309583043	417.15220419942284	543.6618071449896	658.4896507115136	364.56289183003287	347.724897999801	543.6618071449896	417.15220419942284	170.56224499950247	28684.399691511593	19393.16474276048	26785.054731814114	2778.236889242711	4794.367349985073	14964.494228281423	12526.793462036025	17036.498159020797	4794.367349985073	34357.6589710419	5673.2592795303
315.686__3.06_4498	2588.7265625	47567.5	8069.0859375	670.3203125	476.796875	120.6015625	252.421875	6941.6015625	3040.28125	3376.84375	2602.75	2740.1796875	1469.65625	392.65625	353.390625	89.75	182.3046875	1065.78125	75.7265625	398.265625	89.75	1719.2734375	131.8203125	2639.2109375	201.9375	179.5	56.09375	89.75	375.828125	89.75	64.5078125	235.59375	3657.3125	129.015625	3483.421875	305.7109375	900.3046875	123.40625	252.421875	31196.5390625	3946.1953125	482.40625	117.796875	185.109375	3273.0703125	2944.921875	10346.4921875	86.9453125	53.2890625	193.5234375	40533.34375	229.984375	42.0703125	18620.3203125	75.7265625	193.5234375	215.9609375	103.7734375	137.4296875	179.5	1999.7421875	5497.1875	350.5859375	140.234375	95.359375	2002.546875	78.53125	9129.2578125	2605.5546875	50.484375	6537.7265625	218.765625	173.890625	204.7421875	47.6796875	56.09375	162.671875	53.2890625	16.828125	3864.6625548245615	4274.598721590909	3177.9408299180327	101.59201388888889	5001.069444444444	194.80891927083334	1148.1455729166667	4008.1087890625	5001.069444444444	3035.168908227848	886.0262784090909	350.5859375	900.3046875	235.59375	56.09375	3946.1953125	193.5234375	234.19140625	190.71875	3946.1953125	235.59375	157.0625	220285.765625	235102.9296875	193854.390625	914.328125	45009.625	4675.4140625	34444.3671875	160324.3515625	45009.625	239778.34375	19492.578125
315.264_C17H34N2O3_4.13_1659	133775.76309707243	13646.978428351309	5554.819722650231	37.199922958397536	53.51810477657935	76.33590138674884	53.37981510015408	4371.889830508475	5721.458782742681	5496.461479198767	24438.966486902926	21508.46995377504	11748.676040061633	179.5	264.96302003081666	63.336671802773495	53.10323574730354	5695.322033898305	61.40061633281972	204.5304314329738	45.22072419106318	32732.75154083205	123.9075500770416	29572.970724191062	36.78505392912172	12.999229583975346	41.76348228043143	195.12673343605547	348.4899845916795	418.7411402157165	61.53890600924499	49.78428351309707	4516.817411402157	67.62365177195686	4365.943374422188	41.76348228043143	27550.207627118645	21.988058551617872	80.89946070878274	7635.249614791987	1493.3902157164869	196.23305084745763	14.658705701078583	87.39907550077042	1990.8181818181818	2531.669106317411	4307.723420647149	86.15446841294299	4567.984591679507	192.08436055469954	14738.222265023112	19001.969568567027	31.391756548536208	4827.969183359014	32.22149460708783	56.422187981510014	70.25115562403698	30.56201848998459	4029.2080123266564	3211.6394453004623	1499.0600924499229	2339.0315870570107	186.8293528505393	30.008859784283512	21.158320493066256	867.4911402157164	52.96494607087828	3502.0477657935285	493.69414483821265	3495.9630200308166	4202.899845916795	173.41525423728814	502.8212634822804	119.62057010785824	1014.0781972265023	1270.1906779661017	3249.669106317411	3429.169106317411	1.1063174114021572	6392.881849268781	7751.611577251715	6276.526339387204	2752.3026022941276	2359.6674798835816	105.7166955572676	1275.2751284026706	9234.514406779661	2359.6674798835816	5428.808068888846	2930.980546995377	348.4899845916795	3211.6394453004623	123.9075500770416	3249.669106317411	2339.0315870570107	65.82588597842835	84.14926810477658	1142.134437596302	2339.0315870570107	348.4899845916795	289.9243066255778	364394.26540832047	426338.63674884435	382868.1067026194	24770.723420647148	21237.007318952234	2537.2006933744224	38258.25385208012	369380.57627118647	21237.007318952234	428875.8374422188	64481.5720338983
315.253_C18H34O4_6.48_2745	686.7450980392157	521.9607843137254	166.50980392156862	418.43137254901956	356.3137254901961	929.1764705882352	1282.0392156862745	113.88235294117646	123.37254901960783	97.49019607843137	192.39215686274508	204.47058823529412	210.50980392156862	319.2156862745098	281.2549019607843	255.37254901960782	401.17647058823525	457.2549019607843	752.313725490196	461.5686274509804	441.7254901960784	156.15686274509804	298.5098039215686	106.11764705882352	1735.8431372549019	425.3333333333333	207.92156862745097	434.8235294117647	176.0	935.2156862745097	116.47058823529412	897.2549019607842	84.54901960784314	188.94117647058823	96.62745098039215	287.2941176470588	115.60784313725489	111.29411764705881	886.9019607843137	1188.862745098039	19730.11764705882	429.6470588235294	92.31372549019608	495.2156862745098	134.58823529411762	12795.372549019607	2089.5686274509803	159.6078431372549	196.70588235294116	747.1372549019608	4877.098039215686	157.88235294117646	100.07843137254902	1523.6078431372548	262.27450980392155	324.3921568627451	681.5686274509803	100.07843137254902	81.09803921568627	50.03921568627451	6177.254901960784	13853.098039215685	76.7843137254902	90.58823529411764	87.13725490196077	3693.411764705882	91.45098039215685	7164.235294117647	3351.7647058823527	67.29411764705881	9349.568627450979	155.2941176470588	57.803921568627445	87.13725490196077	44.0	176.0	107.84313725490195	49.17647058823529	25.882352941176467	1598.2882696938423	1748.5176470588233	456.1092896174863	92.21786492374727	8689.37690631808	445.3562091503268	359.79346405228756	446.47058823529403	8689.37690631808	1352.6205013651027	716.1176470588235	401.17647058823525	204.47058823529412	255.37254901960782	67.29411764705881	7164.235294117647	300.2352941176471	303.2549019607843	158.7450980392157	7164.235294117647	255.37254901960782	113.45098039215685	91102.431372549	96168.47058823529	27822.666666666664	829.9607843137254	78204.39215686273	10688.549019607843	10793.803921568628	17858.823529411762	78204.39215686273	106857.01960784312	15754.588235294117
315.227__2.49_6125	46250.0	1715.2777777777778	1770.8333333333335	798.6111111111112	250.00000000000003	506.94444444444446	305.5555555555556	9597.222222222223	3520.8333333333335	3993.0555555555557	486.11111111111114	2777.777777777778	826.3888888888889	361.11111111111114	541.6666666666667	451.3888888888889	90.27777777777779	361.11111111111114	319.44444444444446	208.33333333333334	222.22222222222223	1388.888888888889	430.5555555555556	1291.6666666666667	6.944444444444445	562.5	6.944444444444445	388.8888888888889	500.00000000000006	291.6666666666667	1041.6666666666667	437.50000000000006	659.7222222222223	90.27777777777779	409.72222222222223	6.944444444444445	347.22222222222223	236.11111111111114	381.94444444444446	423.61111111111114	6.944444444444445	298.61111111111114	319.44444444444446	319.44444444444446	361.11111111111114	131.94444444444446	236.11111111111114	6.944444444444445	35215.27777777778	76.3888888888889	243.05555555555557	1125.0	215.2777777777778	277.77777777777777	409.72222222222223	6.944444444444445	222.22222222222223	104.16666666666667	57479.16666666667	18222.222222222223	493.0555555555556	361.11111111111114	326.3888888888889	486.11111111111114	125.00000000000001	465.2777777777778	312.5	569.4444444444445	180.55555555555557	64659.722222222226	250.00000000000003	409.72222222222223	15902.77777777778	83.33333333333334	48013.88888888889	36722.222222222226	69493.05555555556	96152.77777777778	55.55555555555556	7451.876218323588	9591.161616161617	1476.0928961748634	49095.67901234568	299.3827160493827	295.1388888888889	874.7685185185186	12641.493055555557	299.3827160493827	6767.053445850913	4992.739898989899	409.72222222222223	451.3888888888889	361.11111111111114	48013.88888888889	250.00000000000003	319.44444444444446	319.44444444444446	468.75	250.00000000000003	388.8888888888889	333.33333333333337	424756.9444444445	527513.8888888889	90041.66666666667	441861.1111111111	2694.4444444444443	7083.333333333334	26243.05555555556	505659.72222222225	2694.4444444444443	534597.2222222221	109840.27777777778
314.341_C20H43NO_6.47_3275	448.625	71893.16666666666	497.125	468.8333333333333	165.70833333333331	412.25	258.66666666666663	218.25	177.83333333333331	351.625	137.41666666666666	97.0	198.04166666666666	299.0833333333333	739.625	254.625	266.75	52.541666666666664	1345.875	234.41666666666666	230.375	80.83333333333333	266.75	137.41666666666666	1010.4166666666666	351.625	84.875	335.4583333333333	262.7083333333333	444.5833333333333	242.5	258.66666666666663	230.375	125.29166666666666	72.75	76.79166666666666	97.0	101.04166666666666	549.6666666666666	119689.91666666666	19642.5	226.33333333333331	161.66666666666666	254.625	11829.958333333332	36657.916666666664	2412.875	262.7083333333333	270.79166666666663	311.2083333333333	127975.33333333333	88.91666666666666	282.91666666666663	91774.125	258.66666666666663	436.5	1147.8333333333333	97.0	468.8333333333333	105.08333333333333	16599.125	36144.625	622.4166666666666	113.16666666666666	185.91666666666666	8604.708333333332	161.66666666666666	54950.5	6143.333333333333	76.79166666666666	7978.25	703.25	44.45833333333333	189.95833333333331	101.04166666666666	101.04166666666666	222.29166666666666	105.08333333333333	76.79166666666666	10262.4298245614	11281.761363636362	7218.4829234972685	166.1574074074074	21014.87037037037	435.82638888888886	287.63194444444434	10829.847916666666	21014.87037037037	7986.793776371305	2090.8276515151515	266.75	242.5	258.66666666666663	105.08333333333333	16599.125	305.1458333333333	244.52083333333331	248.5625	16599.125	258.66666666666663	137.41666666666666	584958.4999999999	620496.8749999999	440327.4583333334	1495.4166666666665	189133.8333333333	10459.833333333332	8628.95833333333	433193.9166666666	189133.8333333333	630956.7083333331	45998.20833333333
