index	V20-arm-psoriasis-RB7	V20-arm-healthy-RA3	V20-arm-psoriasis-RB6	V20-arm-healthy-RA1	V20-arm-healthy-RB4	V20-arm-healthy-RB8	V20-arm-psoriasis-RA6	V20-arm-healthy-RB12	V20-arm-psoriasis-RB2	V20-arm-healthy-RA4	V20-arm-healthy-RB3	V20-arm-healthy-RA2	V20-arm-psoriasis-RB10	V20-arm-healthy-RC6	V20-arm-healthy-RB9	V20-arm-healthy-RC5	V20-arm-healthy-RC4	V20-arm-psoriasis-RA12	V20-arm-psoriasis-RA8	V20-arm-healthy-RB11	V20-arm-healthy-RA11	V20-arm-psoriasis-RC2	V20-arm-healthy-RA10	V20-arm-psoriasis-RC3	V20-arm-psoriasis-RB1	V20-arm-psoriasis-RA7	V20-arm-healthy-RC1	V20-arm-psoriasis-RA9	V20-arm-healthy-RA5	V20-arm-psoriasis-RB5	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Batch_4	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Body_side_right	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Batch_4	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Body_side_right	GROUP_SUM_DESCRIPTION_2_psoriasis
440.321__4.36_6069	10.596226415094339	21.192452830188678	12.362264150943396	10.596226415094339	2.6490566037735848	5.2981132075471695	13.245283018867925	17.660377358490567	27.37358490566038	12.362264150943396	6.181132075471698	27.37358490566038	6.181132075471698	5.2981132075471695	4.415094339622642	12.362264150943396	11.479245283018868	11.479245283018868	17.660377358490567	13.245283018867925	7.947169811320755	3.5320754716981133	0.8830188679245283	2.6490566037735848	8.830188679245284	20.30943396226415	7.064150943396227	20.30943396226415	0.8830188679245283	13.245283018867925	9.817092119866816	11.15547169811321	11.15547169811321	11.15547169811321	11.15547169811321	12.90566037735849	7.947169811320755	11.037735849056602	11.037735849056602	11.037735849056602	11.037735849056602	12.362264150943396	166.89056603773588	334.6641509433963	334.6641509433963	334.6641509433963	334.6641509433963	167.77358490566039
440.311_C23H41N3O5_5.98_4380	18.720000000000002	18.720000000000002	9.360000000000001	6.24	6.24	12.48	12.48	12.48	24.96	18.720000000000002	3.12	6.24	9.360000000000001	15.600000000000001	9.360000000000001	9.360000000000001	9.360000000000001	9.360000000000001	6.24	6.24	24.96	9.360000000000001	28.080000000000002	12.48	3.12	12.48	6.24	6.24	9.360000000000001	28.080000000000002	11.929411764705884	12.168000000000001	12.168000000000001	12.168000000000001	12.168000000000001	12.480000000000002	9.360000000000001	9.360000000000001	9.360000000000001	9.360000000000001	9.360000000000001	9.360000000000001	202.80000000000004	365.04	365.04	365.04	365.04	162.24000000000004
440.228_C18H29N7O6_3.28_2549	8.901734104046243	70.89595375722543	3.4971098265895955	2.861271676300578	0.953757225433526	3.815028901734104	36.87861271676301	22.572254335260116	95.69364161849711	6.994219653179191	46.41618497109827	4.4508670520231215	20.346820809248555	1.907514450867052	42.91907514450867	3.4971098265895955	41.96531791907515	3.4971098265895955	6.358381502890174	6.358381502890174	48.641618497109825	24.161849710982658	3.179190751445087	32.10982658959538	2.5433526011560694	136.70520231213874	14.30635838150289	135.7514450867052	24.479768786127167	3.179190751445087	20.36552193131588	28.52793834296724	28.52793834296724	28.52793834296724	28.52793834296724	39.20186749666519	6.994219653179191	11.604046242774565	11.604046242774565	11.604046242774565	11.604046242774565	20.346820809248555	346.21387283236993	855.8381502890172	855.8381502890172	855.8381502890172	855.8381502890172	509.62427745664746
439.388_C26H50N2O3_5.57_2880	10.0	20.0	10.0	10.0	10.0	20.0	10.0	20.0	10.0	10.0	10.0	20.0	10.0	10.0	10.0	40.0	10.0	10.0	10.0	10.0	10.0	50.0	10.0	20.0	10.0	10.0	10.0	10.0	10.0	10.0	14.117647058823529	14.0	14.0	14.0	14.0	13.846153846153847	10.0	10.0	10.0	10.0	10.0	10.0	240.0	420.0	420.0	420.0	420.0	180.0
439.377_C23H46N6O2_8.85_3200	12.5	20.0	15.0	12.5	7.5	10.0	12.5	7.5	10.0	10.0	12.5	12.5	10.0	25.0	5.0	7.5	10.0	22.5	5.0	5.0	7.5	27.5	12.5	2.5	2.5	22.5	22.5	7.5	17.5	27.5	12.058823529411764	12.75	12.75	12.75	12.75	13.653846153846153	10.0	11.25	11.25	11.25	11.25	12.5	205.0	382.5	382.5	382.5	382.5	177.5
439.34_C22H42N6O3_8.13_1197	25.842323651452283	25.1701244813278	11.203319502074688	15.385892116182573	11.87551867219917	18.78423236514523	16.431535269709542	12.622406639004149	17.327800829875518	8.178423236514522	8.589211618257261	13.966804979253112	5.526970954356846	9.784232365145227	3.5850622406639	30.697095435684645	9.522821576763485	11.12863070539419	9.821576763485476	6.012448132780083	5.190871369294606	3.771784232365145	4.742738589211618	4.518672199170124	14.153526970954356	17.58921161825726	16.50622406639004	11.50207468879668	7.132780082987551	12.659751037344398	12.220405174517941	12.307468879668049	12.307468879668049	12.307468879668049	12.307468879668049	12.421321417172038	9.784232365145227	11.352697095435683	11.352697095435683	11.352697095435683	11.352697095435683	11.50207468879668	207.746887966805	369.22406639004146	369.22406639004146	369.22406639004146	369.22406639004146	161.4771784232365
439.318_C27H44O3_7.38_3938	8.763485477178424	6.572614107883818	6.572614107883818	6.572614107883818	13.145228215767636	12.049792531120332	15.336099585062241	6.572614107883818	9.858921161825727	27.385892116182575	15.336099585062241	8.763485477178424	5.477178423236515	6.572614107883818	8.763485477178424	24.099585062240664	9.858921161825727	8.763485477178424	10.95435684647303	3.286307053941909	12.049792531120332	12.049792531120332	25.195020746887966	9.858921161825727	14.240663900414939	18.62240663900415	13.145228215767636	15.336099585062241	19.717842323651453	21.90871369294606	12.887478642909446	12.560995850622406	12.560995850622406	12.560995850622406	12.560995850622406	12.134056814554741	12.049792531120332	11.50207468879668	11.50207468879668	11.50207468879668	11.50207468879668	10.95435684647303	219.0871369294606	376.82987551867217	376.82987551867217	376.82987551867217	376.82987551867217	157.74273858921163
439.29__4.66_5206	13.968253968253968	24.444444444444443	6.984126984126984	10.476190476190476	3.492063492063492	13.968253968253968	6.984126984126984	6.984126984126984	38.41269841269841	31.428571428571427	10.476190476190476	20.952380952380953	34.92063492063492	13.968253968253968	13.968253968253968	13.968253968253968	6.984126984126984	6.984126984126984	31.428571428571427	20.952380952380953	10.476190476190476	6.984126984126984	3.492063492063492	6.984126984126984	17.46031746031746	83.80952380952381	6.984126984126984	6.984126984126984	6.984126984126984	10.476190476190476	12.941176470588236	16.412698412698415	16.412698412698415	16.412698412698415	16.412698412698415	20.95238095238095	10.476190476190476	10.476190476190476	10.476190476190476	10.476190476190476	10.476190476190476	10.476190476190476	220.0	492.3809523809524	492.3809523809524	492.3809523809524	492.3809523809524	272.38095238095235
439.29_C21H42O9_4.27_4487	54.16666666666667	86.66666666666667	19.166666666666668	15.833333333333334	0.8333333333333334	3.3333333333333335	19.166666666666668	16.666666666666668	40.833333333333336	11.666666666666668	2.5	21.666666666666668	8.333333333333334	3.3333333333333335	3.3333333333333335	3.3333333333333335	7.5	15.0	35.833333333333336	18.333333333333336	2.5	1.6666666666666667	1.6666666666666667	4.166666666666667	35.0	41.66666666666667	3.3333333333333335	30.0	1.6666666666666667	7.5	12.009803921568627	17.222222222222225	17.222222222222225	17.222222222222225	17.222222222222225	24.03846153846154	3.3333333333333335	10.0	10.0	10.0	10.0	19.166666666666668	204.16666666666666	516.6666666666667	516.6666666666667	516.6666666666667	516.6666666666667	312.5
439.254_C20H38O10_3.64_3236	10.430856067732831	22.44214487300094	11.537158984007526	13.907808090310441	4.267168391345249	13.907808090310441	15.33019755409219	16.594543744120415	14.539981185324553	11.695202257761053	14.223894637817498	10.904985888993414	4.8993414863593605	18.17497648165569	4.8993414863593605	9.008466603951081	8.534336782690499	15.33019755409219	14.539981185324553	9.166509877704609	5.689557855126999	4.109125117591722	10.272812793979304	4.267168391345249	15.646284101599248	11.379115710253998	10.430856067732831	13.591721542803386	6.795860771401693	2.054562558795861	11.230369099662441	10.95239887111947	10.95239887111947	10.95239887111947	10.95239887111947	10.588899341486357	10.430856067732831	11.142050799623707	11.142050799623707	11.142050799623707	11.142050799623707	11.537158984007526	190.91627469426152	328.5719661335841	328.5719661335841	328.5719661335841	328.5719661335841	137.65569143932265
439.231_C19H30N6O6_4.75_1054	26.614785992217897	8.124513618677042	42.86381322957198	1.4007782101167314	0.2801556420233463	19.61089494163424	6.863813229571984	6.583657587548638	5.182879377431906	9.105058365758754	9.105058365758754	1.961089494163424	5.3229571984435795	67.65758754863813	8.964980544747082	11.766536964980544	20.8715953307393	27.035019455252918	12.326848249027236	7.56420233463035	26.894941634241242	11.766536964980544	28.43579766536965	24.373540856031127	2.1011673151750974	12.04669260700389	15.688715953307392	3.782101167315175	20.59143968871595	18.070038910505836	15.565117875944152	15.431906614785989	15.431906614785989	15.431906614785989	15.431906614785989	15.257707273271476	9.105058365758754	11.766536964980544	11.766536964980544	11.766536964980544	11.766536964980544	12.04669260700389	264.60700389105057	462.95719844357967	462.95719844357967	462.95719844357967	462.95719844357967	198.3501945525292
438.379_C21H49N4O5_7.01_251	12.634560906515581	18.01699716713881	7.705382436260624	13.654390934844194	19.886685552407933	10.028328611898019	18.69688385269122	10.708215297450426	11.61473087818697	9.801699716713882	6.402266288951842	9.178470254957508	16.600566572237963	8.498583569405099	20.0	13.824362606232295	13.937677053824364	9.688385269121813	9.801699716713882	11.388101983002834	18.923512747875357	29.74504249291785	7.195467422096318	22.889518413597735	7.705382436260624	9.801699716713882	9.518413597733712	10.368271954674222	9.858356940509916	12.46458923512748	12.401266455590735	13.017941454202079	13.017941454202079	13.017941454202079	13.017941454202079	13.824362606232295	10.708215297450426	11.04815864022663	11.04815864022663	11.04815864022663	11.04815864022663	11.61473087818697	210.82152974504248	390.53824362606235	390.53824362606235	390.53824362606235	390.53824362606235	179.71671388101984
438.297_C23H39N3O5_6.08_4262	42.0	36.0	24.0	2.0	6.0	14.0	12.0	8.0	62.0	10.0	14.0	24.0	18.0	10.0	6.0	22.0	8.0	10.0	26.0	10.0	10.0	10.0	8.0	6.0	12.0	8.0	6.0	66.0	2.0	14.0	11.529411764705882	16.866666666666667	16.866666666666667	16.866666666666667	16.866666666666667	23.846153846153847	10.0	10.0	10.0	10.0	10.0	14.0	196.0	506.0	506.0	506.0	506.0	310.0
438.239_C25H31N3O4_2.68_3308	17.23926380368098	16.07361963190184	12.45398773006135	7.852760736196319	6.012269938650307	9.386503067484663	15.153374233128833	10.736196319018404	18.71165644171779	6.56441717791411	7.2392638036809815	13.865030674846626	9.815950920245399	20.1840490797546	7.730061349693251	11.16564417177914	6.993865030674846	16.07361963190184	13.374233128834355	9.01840490797546	7.484662576687116	14.723926380368097	6.380368098159509	10.184049079754601	17.116564417177912	16.809815950920246	9.815950920245399	9.938650306748466	4.662576687116564	10.858895705521473	9.480332010104656	11.453987730061352	11.453987730061352	11.453987730061352	11.453987730061352	14.03492213308164	7.852760736196319	10.460122699386503	10.460122699386503	10.460122699386503	10.460122699386503	14.723926380368097	161.16564417177915	343.61963190184053	343.61963190184053	343.61963190184053	343.61963190184053	182.45398773006133
437.286_C16H36N8O6_4.09_1957	11.761006289308177	14.612159329140463	17.463312368972748	0.7127882599580714	0.3563941299790357	34.57023060796646	9.622641509433963	18.532494758909856	8.553459119496855	4.276729559748428	16.39412997903564	1.069182389937107	11.404612159329142	115.11530398322851	2.8511530398322855	4.989517819706499	22.809224318658284	36.35220125786164	13.18658280922432	6.771488469601677	38.84696016771489	38.49056603773585	13.899371069182392	23.165618448637318	1.4255765199161428	3.207547169811321	22.452830188679247	3.207547169811321	3.920335429769392	52.74633123689728	18.951781970649897	18.425576519916145	18.425576519916145	18.425576519916145	18.425576519916145	17.737461699725852	13.899371069182392	12.473794549266248	12.473794549266248	12.473794549266248	12.473794549266248	11.761006289308177	322.18029350104825	552.7672955974843	552.7672955974843	552.7672955974843	552.7672955974843	230.5870020964361
437.276_C21H40O9_4.19_3259	15.483870967741934	21.114369501466275	12.668621700879765	1.407624633431085	4.222873900293255	16.89149560117302	19.70674486803519	9.853372434017595	5.63049853372434	8.44574780058651	21.114369501466275	5.63049853372434	8.44574780058651	15.483870967741934	4.222873900293255	9.853372434017595	9.853372434017595	36.59824046920821	8.44574780058651	14.07624633431085	14.07624633431085	33.78299120234604	9.853372434017595	21.114369501466275	4.222873900293255	7.038123167155425	18.299120234604104	4.222873900293255	14.07624633431085	11.26099706744868	11.675004312575467	12.903225806451616	12.903225806451616	12.903225806451616	12.903225806451616	14.509361606135798	9.853372434017595	10.557184750733137	10.557184750733137	10.557184750733137	10.557184750733137	11.26099706744868	198.47507331378296	387.09677419354847	387.09677419354847	387.09677419354847	387.09677419354847	188.62170087976537
437.238_C16H32N6O8_3.58_2515	16.0	18.285714285714285	22.857142857142858	3.4285714285714284	3.4285714285714284	6.857142857142857	10.285714285714286	4.571428571428571	17.142857142857142	22.857142857142858	4.571428571428571	8.0	4.571428571428571	16.0	9.142857142857142	8.0	10.285714285714286	12.571428571428571	16.0	24.0	16.0	12.571428571428571	17.142857142857142	9.142857142857142	16.0	5.714285714285714	19.428571428571427	4.571428571428571	8.0	4.571428571428571	11.764705882352942	11.733333333333333	11.733333333333333	11.733333333333333	11.733333333333333	11.692307692307695	9.142857142857142	10.285714285714286	10.285714285714286	10.285714285714286	10.285714285714286	12.571428571428571	200.0	352.0	352.0	352.0	352.0	152.00000000000003
437.235_C21H38N4OSe_2.7_1073	23.633063209076173	10.65413290113452	15.688816855753645	3.3374392220421387	7.3880064829821706	10.45445705024311	15.574716369529982	7.530632090761749	5.776337115072932	11.281685575364666	10.768233387358183	18.84084278768233	9.91247974068071	21.92155591572123	11.352998379254455	11.18184764991896	11.096272285251214	4.521231766612641	5.348460291734197	4.221717990275526	8.771474878444083	7.673257698541327	7.445056726094002	10.540032414910858	22.534846029173416	32.14781199351701	12.32285251215559	5.59092382495948	6.86029173419773	11.666774716369527	10.319382209934213	11.534608319827118	11.534608319827118	11.534608319827118	11.534608319827118	13.123750155840916	10.65413290113452	10.59708265802269	10.59708265802269	10.59708265802269	10.59708265802269	10.540032414910858	175.42949756888163	346.0382495948135	346.0382495948135	346.0382495948135	346.0382495948135	170.60875202593192
437.192__2.7_5047	20.0	24.0	16.0	4.0	4.0	16.0	4.0	8.0	12.0	8.0	12.0	4.0	8.0	16.0	20.0	12.0	4.0	20.0	8.0	8.0	12.0	12.0	4.0	16.0	4.0	12.0	16.0	16.0	8.0	12.0	10.588235294117647	11.333333333333334	11.333333333333334	11.333333333333334	11.333333333333334	12.307692307692308	8.0	12.0	12.0	12.0	12.0	12.0	180.0	340.0	340.0	340.0	340.0	160.0
437.141__2.67_4759	29.333333333333332	9.777777777777777	22.814814814814813	3.259259259259259	6.518518518518518	9.777777777777777	9.777777777777777	6.518518518518518	9.777777777777777	22.814814814814813	16.296296296296298	6.518518518518518	19.555555555555554	26.074074074074073	6.518518518518518	6.518518518518518	6.518518518518518	29.333333333333332	13.037037037037036	6.518518518518518	16.296296296296298	22.814814814814813	35.851851851851855	22.814814814814813	3.259259259259259	9.777777777777777	6.518518518518518	13.037037037037036	26.074074074074073	6.518518518518518	12.845315904139435	14.340740740740738	14.340740740740738	14.340740740740738	14.340740740740738	16.296296296296294	6.518518518518518	9.777777777777777	9.777777777777777	9.777777777777777	9.777777777777777	13.037037037037036	218.37037037037038	430.2222222222222	430.2222222222222	430.2222222222222	430.2222222222222	211.85185185185182
436.774__3.43_2662	12.3	15.5	9.8	10.2	1.2	9.4	13.4	12.8	15.3	10.4	8.2	7.9	4.1	16.3	4.0	8.8	9.7	12.3	11.2	11.6	10.8	4.3	9.8	5.4	13.2	13.9	18.8	12.2	7.4	10.9	10.164705882352942	10.37	10.37	10.37	10.37	10.63846153846154	9.8	10.600000000000001	10.600000000000001	10.600000000000001	10.600000000000001	12.2	172.8	311.09999999999997	311.09999999999997	311.09999999999997	311.09999999999997	138.3
436.399_C22H51N4O4_8.03_1691	16.824742268041238	15.670103092783505	14.350515463917526	8.577319587628866	9.731958762886597	11.381443298969073	12.041237113402062	15.34020618556701	16.164948453608247	1.8144329896907216	4.948453608247423	5.443298969072165	8.082474226804123	7.917525773195877	10.22680412371134	18.309278350515463	13.360824742268042	13.360824742268042	7.257731958762887	8.907216494845361	9.072164948453608	10.721649484536082	8.577319587628866	9.402061855670103	6.597938144329897	8.742268041237113	14.02061855670103	11.711340206185566	10.391752577319588	13.195876288659793	10.217101273499091	10.738144329896908	10.738144329896908	10.738144329896908	10.738144329896908	11.419508326724822	9.731958762886597	10.309278350515463	10.309278350515463	10.309278350515463	10.309278350515463	11.711340206185566	173.69072164948454	322.14432989690727	322.14432989690727	322.14432989690727	322.14432989690727	148.4536082474227
436.32__7.37_5054	13.090909090909092	29.157024793388434	22.016528925619838	18.446280991735538	8.925619834710744	7.140495867768596	16.06611570247934	8.330578512396695	17.85123966942149	19.041322314049587	9.520661157024794	104.13223140495869	7.7355371900826455	34.51239669421488	5.355371900826447	5.9504132231404965	5.9504132231404965	6.545454545454546	87.4710743801653	8.330578512396695	6.545454545454546	6.545454545454546	2.3801652892561984	29.157024793388434	141.02479338842977	11.305785123966944	16.06611570247934	6.545454545454546	2.3801652892561984	11.900826446280993	17.186193485658727	22.314049586776864	22.314049586776864	22.314049586776864	22.314049586776864	29.019707565162115	8.330578512396695	10.41322314049587	10.41322314049587	10.41322314049587	10.41322314049587	13.090909090909092	292.1652892561984	669.4214876033059	669.4214876033059	669.4214876033059	669.4214876033059	377.2561983471075
436.254_C20H37NO9_4.24_811	20.2	18.0	13.4	3.8	1.6	7.4	7.2	4.0	4.8	18.6	4.8	7.2	10.0	13.0	33.0	11.0	11.2	12.0	11.0	24.8	17.0	11.0	10.4	5.0	7.4	17.6	16.2	12.8	17.0	12.0	12.882352941176471	12.113333333333333	12.113333333333333	12.113333333333333	12.113333333333333	11.107692307692307	11.2	11.1	11.1	11.1	11.1	11.0	219.0	363.4	363.4	363.4	363.4	144.4
435.81__7.23_2810	4.852941176470589	21.029411764705884	29.11764705882353	3.235294117647059	11.323529411764707	3.235294117647059	3.235294117647059	16.176470588235293	8.088235294117647	14.558823529411764	4.852941176470589	6.470588235294118	9.705882352941178	8.088235294117647	19.411764705882355	4.852941176470589	6.470588235294118	24.264705882352942	11.323529411764707	14.558823529411764	17.794117647058822	6.470588235294118	6.470588235294118	19.411764705882355	14.558823529411764	16.176470588235293	1.6176470588235294	3.235294117647059	11.323529411764707	19.411764705882355	10.086505190311419	11.377450980392158	11.377450980392158	11.377450980392158	11.377450980392158	13.065610859728508	8.088235294117647	10.514705882352942	10.514705882352942	10.514705882352942	10.514705882352942	11.323529411764707	171.47058823529412	341.32352941176475	341.32352941176475	341.32352941176475	341.32352941176475	169.8529411764706
435.808__6.39_4932	40.78651685393259	22.24719101123596	3.7078651685393265	11.12359550561798	18.53932584269663	7.415730337078653	37.07865168539326	25.955056179775283	14.831460674157306	7.415730337078653	7.415730337078653	11.12359550561798	7.415730337078653	14.831460674157306	7.415730337078653	18.53932584269663	11.12359550561798	11.12359550561798	29.66292134831461	3.7078651685393265	25.955056179775283	18.53932584269663	14.831460674157306	3.7078651685393265	7.415730337078653	11.12359550561798	3.7078651685393265	14.831460674157306	3.7078651685393265	3.7078651685393265	12.650363516192996	13.966292134831464	13.966292134831464	13.966292134831464	13.966292134831464	15.687121866897147	11.12359550561798	11.12359550561798	11.12359550561798	11.12359550561798	11.12359550561798	11.12359550561798	215.05617977528092	418.98876404494393	418.98876404494393	418.98876404494393	418.98876404494393	203.93258426966293
435.367_C24H50O6_7.39_379	11.293188548864759	13.820335636722607	14.827245804540969	8.82527147087858	9.437314906219152	10.20730503455084	15.518262586377098	12.438302073050346	12.497532082922014	15.755182625863771	10.16781836130306	7.186574531095755	9.634748272458046	11.806515301085884	13.01085883514314	13.583415597235934	10.16781836130306	11.549851924975322	11.431391905231985	9.47680157946693	9.713721618953603	15.972359328726554	13.366238894373149	18.3218163869694	6.5153010858835145	9.239881539980257	9.516288252714709	8.43040473840079	13.721618953603159	12.951628825271472	11.305963649033158	11.679499835472198	11.679499835472198	11.679499835472198	11.679499835472198	12.167970233123246	10.20730503455084	11.490621915103652	11.490621915103652	11.490621915103652	11.490621915103652	11.549851924975322	192.20138203356368	350.38499506416593	350.38499506416593	350.38499506416593	350.38499506416593	158.1836130306022
435.345_C22H46N2O6_8.87_2906	6.0	12.0	12.0	16.0	13.0	7.0	33.0	4.0	9.0	5.0	11.0	8.0	15.0	12.0	11.0	19.0	9.0	4.0	11.0	3.0	11.0	27.0	8.0	13.0	13.0	25.0	20.0	5.0	9.0	17.0	10.470588235294118	12.266666666666667	12.266666666666667	12.266666666666667	12.266666666666667	14.615384615384615	11.0	11.0	11.0	11.0	11.0	13.0	178.0	368.0	368.0	368.0	368.0	190.0
435.31_C26H42O5_7.61_3805	25.707842645953395	30.06765221748935	13.936356802806314	4.540215484840892	5.772989225757955	17.25883237283889	7.005762966675019	20.536206464545227	23.34753194688048	6.599849661738912	4.224505136557254	18.2059634176898	4.254572788774743	3.6983212227511904	0.8418942620897019	25.001252818842396	6.810323227261338	11.696316712603357	15.36457028313706	5.772989225757955	2.4655474818341268	2.5707842645953396	0.3157103482836382	7.667251315459785	15.514908544224506	20.92708594337259	17.769982460536205	18.371335504885995	0.19543973941368079	10.253069406163869	10.004569104013441	11.556502129792031	11.556502129792031	11.556502129792031	11.556502129792031	13.585953009656341	5.772989225757955	8.960160360811827	8.960160360811827	8.960160360811827	8.960160360811827	13.936356802806314	170.0776747682285	346.69506389376096	346.69506389376096	346.69506389376096	346.69506389376096	176.61738912553244
435.283_C24H38N2O5_5.31_2002	10.536585365853659	17.5609756097561	19.317073170731707	7.902439024390244	4.390243902439025	7.024390243902439	8.78048780487805	20.195121951219512	20.195121951219512	7.024390243902439	8.78048780487805	7.902439024390244	2.6341463414634148	10.536585365853659	13.170731707317074	8.78048780487805	7.024390243902439	22.82926829268293	10.536585365853659	16.682926829268293	8.78048780487805	21.073170731707318	6.146341463414634	12.292682926829269	14.048780487804878	12.292682926829269	25.463414634146343	12.292682926829269	15.804878048780488	8.78048780487805	11.362984218077475	12.29268292682927	12.29268292682927	12.29268292682927	12.29268292682927	13.508442776735459	8.78048780487805	10.536585365853659	10.536585365853659	10.536585365853659	10.536585365853659	12.292682926829269	193.1707317073171	368.78048780487813	368.78048780487813	368.78048780487813	368.78048780487813	175.60975609756096
435.271_C16H34N8O6_4.56_939	16.23749312809236	6.8609125893348	16.0087960417812	0.91478834524464	1.37218251786696	10.06267179769104	12.807036833424961	11.434854315558	15.55140186915888	6.17482133040132	6.8609125893348	2.2869708631116	17.60967564595932	125.55470038482684	6.8609125893348	4.34524463991204	19.89664650907092	13.95052226498076	16.46619021440352	6.63221550302364	26.75755909840572	19.66794942275976	10.74876305662452	5.717427157779	4.5739417262232	15.55140186915888	11.89224848818032	5.03133589884552	10.74876305662452	39.33589884551952	15.847362804385087	15.597141286421113	15.597141286421113	15.597141286421113	15.597141286421113	15.269928532160531	6.8609125893348	11.09180868609126	11.09180868609126	11.09180868609126	11.09180868609126	15.55140186915888	269.4051676745465	467.9142385926334	467.9142385926334	467.9142385926334	467.9142385926334	198.5090709180869
435.239_C17H34N6O5S_6.19_3687	11.212121212121211	13.434343434343434	9.797979797979798	17.373737373737374	19.393939393939394	13.93939393939394	20.2020202020202	11.616161616161616	10.808080808080808	9.292929292929292	6.161616161616162	9.393939393939394	12.929292929292929	3.4343434343434343	14.444444444444445	14.94949494949495	12.626262626262626	8.585858585858585	10.0	12.121212121212121	14.14141414141414	17.07070707070707	4.444444444444445	16.565656565656564	9.09090909090909	8.88888888888889	10.202020202020202	9.393939393939394	8.383838383838384	9.898989898989898	11.491384432560906	11.65993265993266	11.65993265993266	11.65993265993266	11.65993265993266	11.88034188034188	12.121212121212121	11.01010101010101	11.01010101010101	11.01010101010101	11.01010101010101	10.0	195.3535353535354	349.7979797979798	349.7979797979798	349.7979797979798	349.7979797979798	154.44444444444446
435.217_C25H32O5_4.26_375	32.783861671469744	37.002881844380404	12.172910662824208	7.60806916426513	5.2564841498559085	12.587896253602306	12.172910662824208	19.227665706051877	33.19884726224784	5.809798270893372	5.325648414985591	25.867435158501443	6.708933717579251	1.452449567723343	3.1123919308357353	13.279538904899136	4.84149855907781	11.827089337175794	22.27089337175793	11.965417867435159	5.809798270893372	1.867435158501441	0.276657060518732	1.590778097982709	21.371757925072046	23.10086455331412	8.230547550432277	22.34005763688761	0.069164265129683	8.853025936599424	9.866078996440073	12.59942363112392	12.59942363112392	12.59942363112392	12.59942363112392	16.173797384172026	5.809798270893372	10.34005763688761	10.34005763688761	10.34005763688761	10.34005763688761	12.172910662824208	167.72334293948126	377.98270893371756	377.98270893371756	377.98270893371756	377.98270893371756	210.25936599423636
435.192_C14H26N8O8_3.52_3273	23.661971830985916	11.830985915492958	10.140845070422536	5.070422535211268	5.070422535211268	8.450704225352112	10.140845070422536	25.352112676056336	16.901408450704224	15.211267605633802	3.380281690140845	13.52112676056338	13.52112676056338	25.352112676056336	5.070422535211268	6.76056338028169	15.211267605633802	15.211267605633802	20.281690140845072	5.070422535211268	18.591549295774648	11.830985915492958	3.380281690140845	3.380281690140845	10.140845070422536	10.140845070422536	10.140845070422536	15.211267605633802	6.76056338028169	10.140845070422536	10.83678541839271	11.830985915492956	11.830985915492956	11.830985915492956	11.830985915492956	13.131094257854821	8.450704225352112	10.140845070422536	10.140845070422536	10.140845070422536	10.140845070422536	11.830985915492958	184.22535211267606	354.9295774647887	354.9295774647887	354.9295774647887	354.9295774647887	170.70422535211267
435.165_C22H26O9_3.41_1490	13.58695652173913	6.630434782608696	11.08695652173913	1.3043478260869565	0.5434782608695653	24.021739130434785	10.108695652173914	30.760869565217394	20.97826086956522	17.17391304347826	20.0	2.065217391304348	12.934782608695652	18.695652173913047	5.978260869565218	8.804347826086957	16.304347826086957	7.065217391304349	12.608695652173914	7.82608695652174	14.56521739130435	14.347826086956523	17.39130434782609	11.08695652173913	0.6521739130434783	7.717391304347827	8.043478260869566	9.021739130434783	17.608695652173914	10.760869565217392	12.80690537084399	11.989130434782613	11.989130434782613	11.989130434782613	11.989130434782613	10.919732441471574	14.56521739130435	11.08695652173913	11.08695652173913	11.08695652173913	11.08695652173913	11.08695652173913	217.71739130434784	359.67391304347836	359.67391304347836	359.67391304347836	359.67391304347836	141.95652173913047
435.165_C22H26O9_3.03_957	13.91923076923077	15.696153846153846	26.653846153846157	3.553846153846154	3.553846153846154	5.923076923076923	12.142307692307693	10.661538461538463	14.807692307692308	3.85	6.811538461538462	0.8884615384615385	21.02692307692308	34.94615384615385	10.069230769230769	7.403846153846154	10.365384615384617	13.623076923076924	40.276923076923076	31.68846153846154	25.765384615384615	22.211538461538463	13.623076923076924	18.657692307692308	0.5923076923076923	9.476923076923077	24.284615384615385	3.85	22.211538461538463	14.807692307692308	13.605656108597286	14.778076923076924	14.778076923076924	14.778076923076924	14.778076923076924	16.311242603550298	10.365384615384617	13.623076923076924	13.623076923076924	13.623076923076924	13.623076923076924	14.807692307692308	231.29615384615386	443.3423076923077	443.3423076923077	443.3423076923077	443.3423076923077	212.04615384615386
