index	V17-leg-psoriasis-GA6	V17-leg-psoriasis-GA4	V17-leg-healthy-GA5	V17-leg-psoriasis-GA3	V17-leg-healthy-GA8	V17-leg-healthy-GA2	V17-leg-healthy-GB4	V17-leg-psoriasis-GB3	V17-leg-healthy-GA1	V17-leg-healthy-GA12	V17-leg-psoriasis-GA7	V17-leg-psoriasis-GA10	V17-leg-psoriasis-GB2	V17-leg-psoriasis-GA11	V17-leg-healthy-GB1	V17-leg-healthy-GA9	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
372.186__2.47_4545	2.727272727272727	21.818181818181817	2.727272727272727	5.454545454545454	2.727272727272727	2.727272727272727	21.818181818181817	2.727272727272727	5.454545454545454	2.727272727272727	5.454545454545454	8.181818181818182	8.181818181818182	8.181818181818182	62.72727272727272	8.181818181818182	13.636363636363637	10.738636363636363	10.738636363636363	10.738636363636363	10.738636363636363	7.840909090909091	4.090909090909091	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	6.818181818181818	109.0909090909091	171.8181818181818	171.8181818181818	171.8181818181818	171.8181818181818	62.72727272727273
372.158__3.5_4659	2.823529411764706	5.647058823529412	9.882352941176471	9.882352941176471	1.411764705882353	4.235294117647059	8.470588235294118	1.411764705882353	2.823529411764706	12.705882352941178	2.823529411764706	2.823529411764706	16.941176470588236	5.647058823529412	9.882352941176471	11.294117647058824	7.588235294117648	6.794117647058824	6.794117647058824	6.794117647058824	6.794117647058824	6.0	9.176470588235293	5.647058823529412	5.647058823529412	5.647058823529412	5.647058823529412	4.235294117647059	60.70588235294118	108.70588235294119	108.70588235294119	108.70588235294119	108.70588235294119	48.0
371.363_C22H46N2O2_5.96_2620	1.7142857142857144	6.857142857142858	6.857142857142858	8.571428571428573	8.571428571428573	1.7142857142857144	13.714285714285715	1.7142857142857144	3.428571428571429	8.571428571428573	1.7142857142857144	6.857142857142858	5.142857142857143	1.7142857142857144	10.285714285714286	5.142857142857143	7.2857142857142865	5.7857142857142865	5.7857142857142865	5.7857142857142865	5.7857142857142865	4.2857142857142865	7.714285714285715	6.0	6.0	6.0	6.0	3.428571428571429	58.28571428571429	92.57142857142858	92.57142857142858	92.57142857142858	92.57142857142858	34.28571428571429
371.327_C21H42N2O3_5.34_77	5.161624891961971	4.134831460674158	6.848746758859118	6.088159031979257	3.941227312013829	3.6923076923076925	4.442523768366465	6.395851339671564	6.547968885047537	4.898876404494382	9.583405358686258	8.691443388072601	8.318063958513397	5.8634399308556615	7.633535004321521	5.811581676750216	5.477095937770095	6.128349178910977	6.128349178910977	6.128349178910977	6.128349178910977	6.779602420051859	5.3552290406223	5.975799481417459	5.975799481417459	5.975799481417459	5.975799481417459	6.242005185825411	43.81676750216076	98.05358686257563	98.05358686257563	98.05358686257563	98.05358686257563	54.23681936041487
371.206_C19H30O7_3.15_1234	4.490861618798956	5.378590078328982	7.310704960835509	6.214099216710183	6.005221932114883	4.960835509138382	6.422976501305484	5.378590078328982	4.908616187989557	6.214099216710183	9.765013054830288	6.579634464751959	6.109660574412533	5.326370757180157	4.647519582245431	6.318537859007833	5.848563968668407	6.001958224543081	6.001958224543081	6.001958224543081	6.001958224543081	6.155352480417755	6.109660574412533	6.057441253263708	6.057441253263708	6.057441253263708	6.057441253263708	5.744125326370758	46.78851174934726	96.0313315926893	96.0313315926893	96.0313315926893	96.0313315926893	49.24281984334204
371.15_C21H22O6_3.54_1341	4.761904761904762	4.285714285714286	6.666666666666666	13.809523809523808	6.19047619047619	1.9047619047619047	17.142857142857142	6.666666666666666	8.095238095238095	5.238095238095238	13.333333333333332	3.333333333333333	4.761904761904762	6.666666666666666	4.761904761904762	15.238095238095237	8.154761904761905	7.678571428571429	7.678571428571429	7.678571428571429	7.678571428571429	7.202380952380952	6.428571428571428	6.428571428571428	6.428571428571428	6.428571428571428	6.428571428571428	5.7142857142857135	65.23809523809524	122.85714285714286	122.85714285714286	122.85714285714286	122.85714285714286	57.61904761904761
370.331_C22H43NO3_7.64_3172	5.806451612903226	5.806451612903226	6.129032258064516	3.225806451612903	4.516129032258064	1.9354838709677418	5.806451612903226	5.806451612903226	7.096774193548387	5.161290322580645	6.774193548387097	3.225806451612903	12.258064516129032	3.225806451612903	10.0	7.741935483870967	6.048387096774194	5.907258064516128	5.907258064516128	5.907258064516128	5.907258064516128	5.766129032258064	5.967741935483871	5.806451612903226	5.806451612903226	5.806451612903226	5.806451612903226	5.806451612903226	48.38709677419355	94.51612903225805	94.51612903225805	94.51612903225805	94.51612903225805	46.12903225806451
370.331_C22H43NO3_6.89_2455	8.0	3.0	1.0	9.0	2.0	3.0	8.0	8.0	2.0	7.0	8.0	3.0	9.0	1.0	12.0	13.0	6.0	6.0625	6.0625	6.0625	6.0625	6.125	5.0	7.5	7.5	7.5	7.5	8.0	48.0	97.0	97.0	97.0	97.0	49.0
370.297__4.54_5401	25.0	5.0	5.0	40.0	5.0	5.0	5.0	10.0	5.0	5.0	15.0	5.0	5.0	5.0	5.0	5.0	5.0	9.375	9.375	9.375	9.375	13.75	5.0	5.0	5.0	5.0	5.0	7.5	40.0	150.0	150.0	150.0	150.0	110.0
370.295_C19H43N2O2_6.62_1702	6.461538461538462	4.3076923076923075	6.461538461538462	16.153846153846153	2.1538461538461537	3.230769230769231	6.461538461538462	4.3076923076923075	5.384615384615384	9.692307692307692	22.615384615384613	9.692307692307692	5.384615384615384	6.461538461538462	6.461538461538462	3.230769230769231	5.384615384615385	7.403846153846154	7.403846153846154	7.403846153846154	7.403846153846154	9.423076923076923	5.923076923076923	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	43.07692307692308	118.46153846153847	118.46153846153847	118.46153846153847	118.46153846153847	75.38461538461539
370.242__3.35_5473	10.0	5.0	10.0	5.0	5.0	5.0	10.0	5.0	5.0	5.0	5.0	5.0	5.0	15.0	20.0	5.0	8.125	7.5	7.5	7.5	7.5	6.875	5.0	5.0	5.0	5.0	5.0	5.0	65.0	120.0	120.0	120.0	120.0	55.0
370.226__5.5_4757	4.444444444444445	4.444444444444445	4.444444444444445	17.77777777777778	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	8.88888888888889	13.333333333333332	31.11111111111111	8.88888888888889	8.333333333333332	8.055555555555555	8.055555555555555	8.055555555555555	8.055555555555555	7.777777777777778	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	66.66666666666666	128.88888888888889	128.88888888888889	128.88888888888889	128.88888888888889	62.22222222222222
369.384_C23H48N2O_6.92_3258	1.1267605633802817	5.070422535211268	11.267605633802818	10.704225352112676	11.830985915492958	5.633802816901409	7.887323943661972	3.943661971830986	11.267605633802818	5.070422535211268	6.19718309859155	3.3802816901408455	7.323943661971831	3.943661971830986	6.760563380281691	22.535211267605636	10.281690140845072	7.746478873239437	7.746478873239437	7.746478873239437	7.746478873239437	5.211267605633803	9.577464788732396	6.47887323943662	6.47887323943662	6.47887323943662	6.47887323943662	4.507042253521127	82.25352112676057	123.94366197183099	123.94366197183099	123.94366197183099	123.94366197183099	41.690140845070424
369.384_C22H48BNO2_6.48_1162	0.16216216216216214	6.70619006102877	13.218831734960766	6.214472537053181	5.163034001743679	2.8927637314734085	4.425457715780296	1.4071490845684393	9.47340889276373	9.797733217088055	1.5431560592850915	0.17785527462946815	5.539668700959023	1.156059285091543	15.42109851787271	10.509154315605928	8.862685265911072	5.863012205754141	5.863012205754141	5.863012205754141	5.863012205754141	2.8633391455972097	9.635571054925894	5.351351351351351	5.351351351351351	5.351351351351351	5.351351351351351	1.4751525719267655	70.90148212728857	93.80819529206626	93.80819529206626	93.80819529206626	93.80819529206626	22.906713164777678
369.352_C27H44_9.64_164	12.285714285714286	6.285714285714286	4.285714285714286	2.857142857142857	2.2857142857142856	2.0	4.0	6.0	7.142857142857143	5.714285714285714	38.285714285714285	2.0	13.714285714285714	10.285714285714286	3.4285714285714284	5.714285714285714	4.321428571428571	7.892857142857143	7.892857142857143	7.892857142857143	7.892857142857143	11.464285714285714	4.142857142857142	5.714285714285714	5.714285714285714	5.714285714285714	5.714285714285714	8.285714285714286	34.57142857142857	126.28571428571429	126.28571428571429	126.28571428571429	126.28571428571429	91.71428571428571
369.351_C27H44_8.78_3012	12.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	48.0	6.0	6.0	6.0	6.0	6.0	9.0	9.0	9.0	9.0	12.0	6.0	6.0	6.0	6.0	6.0	6.0	48.0	144.0	144.0	144.0	144.0	96.0
369.298_C22H40O4_7.42_81	8.197036751972291	5.1144891283432745	3.9022512988262457	7.562055031749085	4.190879353473157	4.167789109101404	10.829324610352126	12.145468539542042	3.994612276313257	4.987492784298634	13.784875889936501	4.80277082932461	6.015008658841639	6.465268424090821	3.3596305560900515	3.8098903213392337	4.905233788724264	6.4580527227246485	6.4580527227246485	6.4580527227246485	6.4580527227246485	8.010871656725033	4.0812006927073305	5.050990956320954	5.050990956320954	5.050990956320954	5.050990956320954	7.013661727919953	39.24187030979411	103.32884356359438	103.32884356359438	103.32884356359438	103.32884356359438	64.08697325380027
369.261_C22H32N4O_6.64_3195	9.0	3.0	3.0	9.0	9.0	3.0	15.0	3.0	15.0	3.0	9.0	3.0	15.0	6.0	81.0	6.0	16.875	12.0	12.0	12.0	12.0	7.125	7.5	7.5	7.5	7.5	7.5	7.5	135.0	192.0	192.0	192.0	192.0	57.0
369.23_C19H33N2O3P_6.15_2817	6.0	3.0	5.5	4.0	4.0	3.0	4.5	3.5	2.5	5.0	13.5	8.5	6.0	9.5	8.0	4.5	4.625	5.6875	5.6875	5.6875	5.6875	6.75	4.5	4.75	4.75	4.75	4.75	6.0	37.0	91.0	91.0	91.0	91.0	54.0
368.719__3.15_5125	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	25.0	5.0	5.0	5.0	30.0	10.0	8.75	8.125	8.125	8.125	8.125	7.5	5.0	5.0	5.0	5.0	5.0	5.0	70.0	130.0	130.0	130.0	130.0	60.0
368.425_C25H53N_8.65_1949	7.682539682539684	6.2857142857142865	5.587301587301588	2.793650793650794	10.476190476190478	2.793650793650794	5.587301587301588	4.190476190476191	5.587301587301588	6.984126984126985	10.476190476190478	11.873015873015873	1.396825396825397	1.396825396825397	16.063492063492067	5.587301587301588	7.333333333333335	6.547619047619049	6.547619047619049	6.547619047619049	6.547619047619049	5.761904761904763	5.587301587301588	5.587301587301588	5.587301587301588	5.587301587301588	5.587301587301588	5.238095238095239	58.66666666666668	104.76190476190479	104.76190476190479	104.76190476190479	104.76190476190479	46.0952380952381
368.425_C25H53N_8.0_1466	2.5815602836879434	6.553191489361702	8.73758865248227	2.1843971631205674	13.900709219858156	1.9858156028368794	5.560283687943262	1.7872340425531916	8.73758865248227	20.25531914893617	12.51063829787234	23.0354609929078	2.382978723404255	1.9858156028368794	6.3546099290780145	10.921985815602838	9.556737588652481	8.092198581560282	8.092198581560282	8.092198581560282	8.092198581560282	6.627659574468085	8.73758865248227	6.453900709219859	6.453900709219859	6.453900709219859	6.453900709219859	2.4822695035460995	76.45390070921985	129.47517730496452	129.47517730496452	129.47517730496452	129.47517730496452	53.02127659574468
368.316_C15H39N6O4_6.37_3546	3.3000000000000007	3.3000000000000007	6.600000000000001	6.600000000000001	3.3000000000000007	6.600000000000001	3.3000000000000007	3.3000000000000007	6.600000000000001	6.600000000000001	9.900000000000002	3.3000000000000007	23.100000000000005	3.3000000000000007	13.200000000000003	6.600000000000001	6.600000000000001	6.806250000000002	6.806250000000002	6.806250000000002	6.806250000000002	7.012500000000001	6.600000000000001	6.600000000000001	6.600000000000001	6.600000000000001	6.600000000000001	3.3000000000000007	52.80000000000001	108.90000000000003	108.90000000000003	108.90000000000003	108.90000000000003	56.10000000000001
368.289__4.88_5768	5.454545454545454	5.454545454545454	5.454545454545454	16.363636363636363	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	27.27272727272727	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	7.5	7.5	7.5	7.5	9.545454545454545	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	43.63636363636363	120.0	120.0	120.0	120.0	76.36363636363636
368.181_C17H25N3O6_3.09_1513	3.8671875	6.875	7.3046875	6.4453125	9.0234375	5.15625	7.3046875	4.296875	3.8671875	5.5859375	11.6015625	4.7265625	8.59375	3.4375	4.296875	5.5859375	6.015625	6.123046875	6.123046875	6.123046875	6.123046875	6.23046875	5.5859375	5.5859375	5.5859375	5.5859375	5.5859375	5.5859375	48.125	97.96875	97.96875	97.96875	97.96875	49.84375
367.417__8.93_6245	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	48.0	96.0	96.0	96.0	96.0	48.0
367.368_C23H46N2O_6.16_3079	2.5806451612903225	7.741935483870967	11.18279569892473	7.741935483870967	2.5806451612903225	3.440860215053763	7.741935483870967	6.021505376344086	5.161290322580645	2.5806451612903225	6.881720430107526	2.5806451612903225	26.666666666666664	5.161290322580645	27.526881720430104	22.36559139784946	10.32258064516129	9.247311827956988	9.247311827956988	9.247311827956988	9.247311827956988	8.172043010752688	6.451612903225806	6.451612903225806	6.451612903225806	6.451612903225806	6.451612903225806	6.451612903225806	82.58064516129032	147.9569892473118	147.9569892473118	147.9569892473118	147.9569892473118	65.3763440860215
367.336_C27H42_8.0_1154	6.126760563380282	7.605633802816902	4.056338028169015	7.605633802816902	5.281690140845071	2.95774647887324	9.169014084507044	6.464788732394367	5.323943661971832	7.901408450704226	7.859154929577466	2.830985915492958	5.577464788732395	5.450704225352113	4.943661971830986	3.7605633802816905	5.424295774647888	5.807218309859156	5.807218309859156	5.807218309859156	5.807218309859156	6.190140845070423	5.112676056338028	5.514084507042254	5.514084507042254	5.514084507042254	5.514084507042254	6.295774647887324	43.3943661971831	92.9154929577465	92.9154929577465	92.9154929577465	92.9154929577465	49.521126760563384
367.245_C19H36O5_7.02_3141	7.466666666666667	5.6000000000000005	1.8666666666666667	3.7333333333333334	9.333333333333334	5.6000000000000005	5.6000000000000005	14.933333333333334	1.8666666666666667	5.6000000000000005	22.400000000000002	3.7333333333333334	9.333333333333334	3.7333333333333334	7.466666666666667	3.7333333333333334	5.133333333333333	7.0	7.0	7.0	7.0	8.866666666666667	5.6000000000000005	5.6000000000000005	5.6000000000000005	5.6000000000000005	5.6000000000000005	6.533333333333333	41.06666666666666	112.0	112.0	112.0	112.0	70.93333333333334
367.21_C19H28N4O2_3.92_1626	3.428571428571429	4.2857142857142865	13.714285714285715	7.714285714285715	4.2857142857142865	6.000000000000001	3.428571428571429	12.85714285714286	4.2857142857142865	28.71428571428572	5.571428571428572	3.8571428571428577	5.571428571428572	6.42857142857143	10.714285714285715	7.714285714285715	9.857142857142858	8.035714285714288	8.035714285714288	8.035714285714288	8.035714285714288	6.214285714285715	6.857142857142858	5.7857142857142865	5.7857142857142865	5.7857142857142865	5.7857142857142865	5.571428571428572	78.85714285714286	128.5714285714286	128.5714285714286	128.5714285714286	128.5714285714286	49.71428571428572
367.209_C15H30N2O8_3.49_792	5.648148148148148	3.518518518518518	4.0740740740740735	3.796296296296296	2.0370370370370368	2.0370370370370368	16.203703703703702	3.148148148148148	4.62962962962963	2.314814814814815	15.833333333333332	4.907407407407407	10.555555555555555	12.87037037037037	14.444444444444443	11.574074074074073	7.164351851851851	7.349537037037036	7.349537037037036	7.349537037037036	7.349537037037036	7.534722222222221	4.351851851851851	4.768518518518519	4.768518518518519	4.768518518518519	4.768518518518519	5.277777777777778	57.31481481481481	117.59259259259258	117.59259259259258	117.59259259259258	117.59259259259258	60.27777777777777
366.285_C16H37N4O5_5.38_2666	5.0	10.0	5.0	5.0	5.0	5.0	5.0	5.0	10.0	5.0	10.0	5.0	5.0	5.0	5.0	20.0	7.5	6.875	6.875	6.875	6.875	6.25	5.0	5.0	5.0	5.0	5.0	5.0	60.0	110.0	110.0	110.0	110.0	50.0
366.284_C18H39NO6_4.74_2748	4.736842105263158	9.473684210526317	11.052631578947368	11.052631578947368	1.5789473684210527	3.1578947368421053	3.1578947368421053	1.5789473684210527	3.1578947368421053	1.5789473684210527	4.736842105263158	12.631578947368421	3.1578947368421053	9.473684210526317	7.894736842105264	6.315789473684211	4.7368421052631575	5.921052631578947	5.921052631578947	5.921052631578947	5.921052631578947	7.105263157894737	3.1578947368421053	4.736842105263158	4.736842105263158	4.736842105263158	4.736842105263158	7.105263157894738	37.89473684210526	94.73684210526315	94.73684210526315	94.73684210526315	94.73684210526315	56.8421052631579
366.266_C19H33N4O3_5.1_2840	1.6793893129770991	4.198473282442748	0.8396946564885496	10.916030534351146	7.557251908396947	3.3587786259541983	12.595419847328245	10.916030534351146	5.038167938931298	5.038167938931298	10.916030534351146	3.3587786259541983	6.717557251908397	6.717557251908397	5.038167938931298	1.6793893129770991	5.143129770992367	6.0353053435114505	6.0353053435114505	6.0353053435114505	6.0353053435114505	6.927480916030534	5.038167938931298	5.038167938931298	5.038167938931298	5.038167938931298	5.038167938931298	6.717557251908397	41.145038167938935	96.56488549618321	96.56488549618321	96.56488549618321	96.56488549618321	55.41984732824427
365.352_C23H44N2O_5.81_3661	6.666666666666666	6.666666666666666	8.88888888888889	15.555555555555555	2.2222222222222223	2.2222222222222223	6.666666666666666	4.444444444444445	4.444444444444445	2.2222222222222223	6.666666666666666	2.2222222222222223	31.11111111111111	13.333333333333332	33.333333333333336	11.11111111111111	8.88888888888889	9.86111111111111	9.86111111111111	9.86111111111111	9.86111111111111	10.833333333333332	5.555555555555555	6.666666666666666	6.666666666666666	6.666666666666666	6.666666666666666	6.666666666666666	71.11111111111111	157.77777777777777	157.77777777777777	157.77777777777777	157.77777777777777	86.66666666666666
365.277_C16H36N4O5_4.76_2410	4.864864864864865	3.891891891891892	10.378378378378379	6.162162162162163	3.2432432432432434	4.540540540540541	2.9189189189189193	5.837837837837839	2.5945945945945947	3.2432432432432434	14.270270270270272	12.324324324324326	9.081081081081082	5.837837837837839	10.378378378378379	6.162162162162163	5.432432432432433	6.608108108108109	6.608108108108109	6.608108108108109	6.608108108108109	7.783783783783784	3.891891891891892	5.837837837837839	5.837837837837839	5.837837837837839	5.837837837837839	6.000000000000001	43.45945945945947	105.72972972972974	105.72972972972974	105.72972972972974	105.72972972972974	62.270270270270274
365.266_C22H36O4_7.03_2388	5.0	8.0	6.0	4.0	2.0	1.0	6.0	9.0	6.0	1.0	5.0	5.0	7.0	8.0	10.0	3.0	4.375	5.375	5.375	5.375	5.375	6.375	4.5	5.5	5.5	5.5	5.5	6.0	35.0	86.0	86.0	86.0	86.0	51.0
364.342_C18H43N4O3_7.42_309	7.845766974015088	5.331098072087175	1.6596814752724225	6.8398994132439235	3.0678960603520538	3.520536462699078	10.762782900251468	12.875104777870915	2.6655490360435876	4.677284157585918	15.993294216261527	5.683151718357083	6.387259010896899	6.487845766974015	3.520536462699078	3.319362950544845	4.149203688181057	6.2898155909471924	6.2898155909471924	6.2898155909471924	6.2898155909471924	8.430427493713328	3.4199497066219617	5.507124895222129	5.507124895222129	5.507124895222129	5.507124895222129	6.663872590108969	33.193629505448456	100.63704945515508	100.63704945515508	100.63704945515508	100.63704945515508	67.44341994970662
363.31_C20H42O5_6.73_214	7.20524017467249	5.829694323144105	2.587336244541485	8.384279475982533	4.323144104803494	3.8973799126637556	7.532751091703057	12.609170305676857	2.12882096069869	5.403930131004367	13.853711790393014	5.141921397379913	5.600436681222708	6.353711790393014	3.176855895196507	3.8973799126637556	4.118449781659389	6.1203602620087345	6.1203602620087345	6.1203602620087345	6.1203602620087345	8.12227074235808	3.8973799126637556	5.502183406113538	5.502183406113538	5.502183406113538	5.502183406113538	6.779475982532752	32.94759825327511	97.92576419213975	97.92576419213975	97.92576419213975	97.92576419213975	64.97816593886463
363.311_C17H40BN2O5_6.14_2264	7.200000000000001	7.200000000000001	2.4000000000000004	7.200000000000001	2.4000000000000004	2.4000000000000004	33.6	4.800000000000001	2.4000000000000004	7.200000000000001	19.200000000000003	2.4000000000000004	9.600000000000001	4.800000000000001	9.600000000000001	4.800000000000001	8.1	7.95	7.95	7.95	7.95	7.800000000000001	3.6000000000000005	6.000000000000001	6.000000000000001	6.000000000000001	6.000000000000001	7.200000000000001	64.8	127.2	127.2	127.2	127.2	62.400000000000006
363.216_C21H30O5_3.89_2493	1.656272927366104	14.413426265590607	3.019809244314013	14.636830520909756	12.764856933235508	3.1276595744680846	11.694057226705795	6.702127659574467	2.2417461482024943	14.436537050623622	25.2061628760088	1.3019075568598677	2.5961115187087302	9.914526779163609	2.341892883345561	2.4805575935436535	6.513389581804842	8.033405172413792	8.033405172413792	8.033405172413792	8.033405172413792	9.553420763022743	3.073734409391049	4.914893617021276	4.914893617021276	4.914893617021276	4.914893617021276	8.308327219369037	52.107116654438734	128.53448275862067	128.53448275862067	128.53448275862067	128.53448275862067	76.42736610418194
363.157_C19H18N6O2_5.38_3909	3.733333333333333	3.733333333333333	3.733333333333333	14.933333333333332	3.733333333333333	8.213333333333333	7.466666666666666	7.466666666666666	8.959999999999999	9.706666666666665	6.72	10.453333333333333	11.2	4.4799999999999995	4.4799999999999995	8.959999999999999	6.906666666666666	7.373333333333333	7.373333333333333	7.373333333333333	7.373333333333333	7.84	7.84	7.466666666666666	7.466666666666666	7.466666666666666	7.466666666666666	7.093333333333333	55.25333333333333	117.97333333333333	117.97333333333333	117.97333333333333	117.97333333333333	62.72
362.222__3.26_2509	1.9672131147540985	12.78688524590164	1.9672131147540985	1.9672131147540985	11.80327868852459	1.9672131147540985	26.557377049180328	2.9508196721311477	21.639344262295083	5.901639344262295	19.672131147540984	2.9508196721311477	1.9672131147540985	10.819672131147541	69.8360655737705	4.918032786885246	18.07377049180328	12.479508196721314	12.479508196721314	12.479508196721314	12.479508196721314	6.885245901639344	8.852459016393443	5.409836065573771	5.409836065573771	5.409836065573771	5.409836065573771	2.9508196721311477	144.59016393442624	199.67213114754102	199.67213114754102	199.67213114754102	199.67213114754102	55.08196721311475
362.212_C24H27NO2_7.36_1185	6.0	10.799999999999999	2.4	6.0	1.2	3.0	10.2	11.4	5.3999999999999995	5.3999999999999995	10.799999999999999	4.8	5.3999999999999995	8.4	1.2	3.5999999999999996	4.049999999999999	6.0	6.0	6.0	6.0	7.949999999999999	3.3	5.3999999999999995	5.3999999999999995	5.3999999999999995	5.3999999999999995	7.2	32.39999999999999	96.0	96.0	96.0	96.0	63.599999999999994
362.205__2.84_4132	2.5	7.5	15.0	5.0	2.5	2.5	10.0	10.0	5.0	2.5	40.0	5.0	7.5	20.0	5.0	2.5	5.625	8.90625	8.90625	8.90625	8.90625	12.1875	3.75	5.0	5.0	5.0	5.0	7.5	45.0	142.5	142.5	142.5	142.5	97.5
361.331_C21H44O4_7.74_724	6.724890829694323	3.056768558951965	3.14410480349345	8.209606986899564	3.668122270742358	4.8034934497816595	11.004366812227074	13.449781659388647	3.3187772925764194	6.026200873362446	15.109170305676857	4.978165938864629	6.026200873362446	4.454148471615721	3.4061135371179043	4.978165938864629	5.043668122270743	6.397379912663756	6.397379912663756	6.397379912663756	6.397379912663756	7.751091703056769	4.235807860262009	4.978165938864629	4.978165938864629	4.978165938864629	4.978165938864629	6.3755458515283845	40.349344978165945	102.3580786026201	102.3580786026201	102.3580786026201	102.3580786026201	62.00873362445415
360.409__8.87_6288	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	48.0	96.0	96.0	96.0	96.0	48.0
360.208__2.98_2665	1.0	5.0	3.0	11.0	2.0	4.0	11.0	6.0	10.0	4.0	12.0	5.0	5.0	7.0	26.0	11.0	8.875	7.6875	7.6875	7.6875	7.6875	6.5	7.0	5.5	5.5	5.5	5.5	5.5	71.0	123.0	123.0	123.0	123.0	52.0
359.326_C20H42N2O3_4.62_2349	5.161290322580645	5.161290322580645	2.5806451612903225	9.032258064516128	3.8709677419354835	2.5806451612903225	14.193548387096774	6.451612903225806	9.032258064516128	9.032258064516128	11.612903225806452	5.161290322580645	10.32258064516129	6.451612903225806	5.161290322580645	5.161290322580645	6.451612903225806	6.935483870967742	6.935483870967742	6.935483870967742	6.935483870967742	7.419354838709677	5.161290322580645	5.806451612903226	5.806451612903226	5.806451612903226	5.806451612903226	6.451612903225806	51.61290322580645	110.96774193548387	110.96774193548387	110.96774193548387	110.96774193548387	59.354838709677416
359.306_C23H38N2O_6.93_3663	3.1914893617021276	5.1063829787234045	7.0212765957446805	12.127659574468085	1.9148936170212767	5.74468085106383	5.1063829787234045	1.9148936170212767	18.51063829787234	5.74468085106383	5.1063829787234045	2.5531914893617023	8.936170212765958	2.5531914893617023	22.340425531914892	18.51063829787234	10.611702127659575	7.898936170212766	7.898936170212766	7.898936170212766	7.898936170212766	5.1861702127659575	6.382978723404255	5.425531914893617	5.425531914893617	5.425531914893617	5.425531914893617	4.148936170212766	84.8936170212766	126.38297872340425	126.38297872340425	126.38297872340425	126.38297872340425	41.48936170212766
358.368_C22H47NO2_6.58_3059	3.841688654353562	12.70712401055409	2.659630606860158	19.20844327176781	2.955145118733509	7.683377308707124	6.205804749340369	2.0686015831134563	18.617414248021106	2.3641160949868074	4.137203166226913	2.3641160949868074	8.274406332453825	8.569920844327177	13.889182058047492	10.047493403693931	8.052770448548811	7.849604221635884	7.849604221635884	7.849604221635884	7.849604221635884	7.6464379947229535	6.944591029023746	6.944591029023746	6.944591029023746	6.944591029023746	6.944591029023746	6.205804749340369	64.42216358839049	125.59366754617415	125.59366754617415	125.59366754617415	125.59366754617415	61.17150395778363
358.295_C20H39NO4_5.22_2775	7.894736842105264	1.5789473684210527	7.894736842105264	3.1578947368421053	3.1578947368421053	1.5789473684210527	3.1578947368421053	3.1578947368421053	6.315789473684211	4.736842105263158	42.631578947368425	12.631578947368421	12.631578947368421	12.631578947368421	4.736842105263158	6.315789473684211	4.736842105263158	8.388157894736842	8.388157894736842	8.388157894736842	8.388157894736842	12.039473684210527	4.736842105263158	5.526315789473685	5.526315789473685	5.526315789473685	5.526315789473685	10.263157894736842	37.89473684210527	134.21052631578948	134.21052631578948	134.21052631578948	134.21052631578948	96.31578947368422
