index	V9-arm-healthy-BG3	V9-arm-healthy-BG5	V9-arm-psoriasis-BG9	V9-arm-healthy-BG6	V9-arm-healthy-BG4	V9-arm-healthy-BG8	V9-arm-psoriasis-BG10	V9-arm-healthy-BG7	V9-arm-psoriasis-BG11	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
478.228_C21H35NO11_2.7_961	8265.577235772358	6908.8579171506	7090.904374758033	6132.794425087108	6787.493612078978	5558.262485481998	7052.490902051877	5752.0	5482.548974061169	6567.497612595173	6558.9922140491235	6558.9922140491235	6558.9922140491235	6558.9922140491235	6541.981416957026	6460.144018583043	6787.493612078978	6787.493612078978	6787.493612078978	6787.493612078978	7052.490902051877	39404.98567557104	59030.92992644211	59030.92992644211	59030.92992644211	59030.92992644211	19625.944250871078
477.354_C25H44N6O3_8.4_2863	1895.8681992337163	6485.238314176245	16321.728735632183	5366.170114942528	12657.970881226052	8390.035249042145	3883.9999999999995	4006.0260536398464	6482.262068965517	6466.8848020434225	7276.588846317582	7276.588846317582	7276.588846317582	7276.588846317582	8895.9969348659	5925.704214559386	6482.262068965517	6482.262068965517	6482.262068965517	6482.262068965517	6482.262068965517	38801.30881226053	65489.29961685823	65489.29961685823	65489.29961685823	65489.29961685823	26687.9908045977
473.199_C12H34N10O5Se_3.59_1297	2471.384805435454	7572.867201976529	6173.423512456248	49829.51657401688	68870.01235330451	6118.0	11718.294008647314	3728.4908379658227	2302.5950175005146	23098.3786287832	17642.73159014481	17642.73159014481	17642.73159014481	17642.73159014481	6731.437512868026	6845.4336009882645	6173.423512456248	6173.423512456248	6173.423512456248	6173.423512456248	6173.423512456248	138590.2717726992	158784.58431130328	158784.58431130328	158784.58431130328	158784.58431130328	20194.312538604077
471.365_C28H46N4O2_7.7_116	6119.5	8253.732287037037	2942.2329351851854	13725.245231481482	9678.442546296297	10310.79087962963	2379.91887962963	10848.17363888889	1215.967314814815	9822.647430555557	7274.889301440329	7274.889301440329	7274.889301440329	7274.889301440329	2179.373043209877	9994.616712962965	8253.732287037037	8253.732287037037	8253.732287037037	8253.732287037037	2379.91887962963	58935.88458333334	65474.00371296296	65474.00371296296	65474.00371296296	65474.00371296296	6538.11912962963
471.259_C24H38O9_4.85_880	18334.46914556962	8102.9240506329115	9298.853639240506	7600.5	4854.538765822785	4525.825158227848	4761.002373417721	5507.9572784810125	3089.373417721519	8154.369066455696	7341.715981012658	7341.715981012658	7341.715981012658	7341.715981012658	5716.409810126582	6554.228639240506	5507.9572784810125	5507.9572784810125	5507.9572784810125	5507.9572784810125	4761.002373417721	48926.21439873418	66075.44382911392	66075.44382911392	66075.44382911392	66075.44382911392	17149.229430379746
470.253__3.42_4334	6119.5	266833.2924528302	3502.35534591195	13124.210691823899	37756.16037735849	4618.490566037736	7389.584905660377	4772.440251572327	2386.2201257861634	55537.34905660377	38500.25052410901	38500.25052410901	38500.25052410901	38500.25052410901	4426.053459119496	9621.85534591195	6119.5	6119.5	6119.5	6119.5	3502.35534591195	333224.09433962265	346502.2547169811	346502.2547169811	346502.2547169811	346502.2547169811	13278.16037735849
469.352_C20H48N6O4S_7.79_1676	2366.077628242637	12191.675443729277	2089.7991027891553	1958.0354983421105	7264.0	8302.523893114882	7383.012287887654	4033.666471620831	4120.092061634484	6019.32982250829	5523.209154151225	5523.209154151225	5523.209154151225	5523.209154151225	4530.967817437097	5648.833235810415	4120.092061634484	4120.092061634484	4120.092061634484	4120.092061634484	4120.092061634484	36115.97893504974	49708.88238736103	49708.88238736103	49708.88238736103	49708.88238736103	13592.903452311293
469.232_C20H36O12_3.05_3987	6119.5	1448191.508287293	4429.030386740332	8553.776243093924	3752.842541436464	3888.080110497238	2434.276243093923	4090.9364640883978	3313.3204419889503	245766.1072744015	164974.80785758136	164974.80785758136	164974.80785758136	164974.80785758136	3392.209023941068	5105.218232044199	4090.9364640883978	4090.9364640883978	4090.9364640883978	4090.9364640883978	3313.3204419889503	1474596.643646409	1484773.2707182323	1484773.2707182323	1484773.2707182323	1484773.2707182323	10176.627071823204
469.231_C20H36O12_2.35_4443	6192.999999999999	193441.6818181818	2200.8181818181815	7600.499999999999	14561.227272727272	3966.5909090909086	4734.318181818181	3403.590909090909	1637.8181818181818	38194.431818181816	26415.505050505046	26415.505050505046	26415.505050505046	26415.505050505046	2857.6515151515146	6896.749999999999	4734.318181818181	4734.318181818181	4734.318181818181	4734.318181818181	2200.8181818181815	229166.59090909088	237739.5454545454	237739.5454545454	237739.5454545454	237739.5454545454	8572.954545454544
468.389_C22H51N4O6_6.7_183	7801.346950951453	10753.5	4206.716793317842	14277.89439804057	10476.834139295359	10622.708409219367	3651.5841549959177	350.2783395088865	2047.6425296740563	9047.093706169273	7132.056190555939	7132.056190555939	7132.056190555939	7132.056190555939	3301.981159329272	10549.771274257364	7801.346950951453	7801.346950951453	7801.346950951453	7801.346950951453	3651.5841549959177	54282.562237015634	64188.50571500345	64188.50571500345	64188.50571500345	64188.50571500345	9905.943477987816
468.245_C20H43NO6Se_3.54_1937	1061.2394366197184	620584.7042253522	4222.281690140845	60200.394366197186	75679.07042253521	6118.0	11514.901408450703	3650.845070422535	879.830985915493	127882.37558685445	87101.25195618154	87101.25195618154	87101.25195618154	87101.25195618154	5539.00469483568	33159.19718309859	6118.0	6118.0	6118.0	6118.0	4222.281690140845	767294.2535211267	783911.2676056338	783911.2676056338	783911.2676056338	783911.2676056338	16617.014084507042
466.41_C23H53N4O5_7.7_337	7571.825246544338	10753.500000000002	3934.445830975669	178.41369937757662	11955.239046964676	13725.033404736885	2905.2530413871154	14740.318183655325	1772.6194224395765	9820.7215968798	7504.07198623124	7504.07198623124	7504.07198623124	7504.07198623124	2870.77276493412	11354.369523482339	7571.825246544338	7571.825246544338	7571.825246544338	7571.825246544338	2905.2530413871154	58924.3295812788	67536.64787608116	67536.64787608116	67536.64787608116	67536.64787608116	8612.31829480236
465.378_C25H52O7_6.95_523	6307.608216432865	5967.563627254509	5948.591182364729	6540.62875751503	5353.148296593186	6873.37625250501	3884.0	4933.808617234468	4052.806112224449	5996.022294589179	5540.170118013805	5540.170118013805	5540.170118013805	5540.170118013805	4628.465764863059	6137.585921843687	5948.591182364729	5948.591182364729	5948.591182364729	5948.591182364729	4052.806112224449	35976.13376753507	49861.531062124246	49861.531062124246	49861.531062124246	49861.531062124246	13885.397294589178
464.831_C7H13O5PS8_7.52_3038	4153.993975903614	8224.850736278448	4283.0	13921.183400267737	10409.352744310576	10154.20749665328	3328.355421686747	12808.864792503347	2193.102409638554	9945.408857652836	7719.656775249144	7719.656775249144	7719.656775249144	7719.656775249144	3268.1526104417667	10281.780120481928	8224.850736278448	8224.850736278448	8224.850736278448	8224.850736278448	3328.355421686747	59672.45314591701	69476.9109772423	69476.9109772423	69476.9109772423	69476.9109772423	9804.4578313253
463.232_C25H34O8_3.78_1649	2948.020994832041	3446.044250645995	4283.0	4890.31169250646	3416.9928940568475	17057.29651162791	13149.197351421188	11870.937661498709	12546.035852713178	7271.600667527993	8178.6485788113705	8178.6485788113705	8178.6485788113705	8178.6485788113705	9992.74440137812	4168.177971576228	4890.31169250646	4890.31169250646	4890.31169250646	4890.31169250646	12546.035852713178	43629.60400516796	73607.83720930234	73607.83720930234	73607.83720930234	73607.83720930234	29978.23320413436
457.35_C26H48O6_7.37_65	6119.499999999999	7970.037921750586	2941.4403677607834	11915.561914036392	8542.948664337133	9186.669912737965	2447.8701094116973	10246.490519562352	1733.2215061770826	8996.86815540407	6789.30454619711	6789.30454619711	6789.30454619711	6789.30454619711	2374.1773277831876	8864.809288537548	7970.037921750586	7970.037921750586	7970.037921750586	7970.037921750586	2447.8701094116973	53981.20893242442	61103.74091577399	61103.74091577399	61103.74091577399	61103.74091577399	7122.531983349563
455.225_C19H30N6O7_4.46_565	13546.347501277867	8464.717807572839	7229.155192073291	7357.109896591043	7264.0	5648.857468643101	6150.965438603389	3537.604844100185	5052.782762552589	7636.439586364172	7139.060101268256	7139.060101268256	7139.060101268256	7139.060101268256	6144.301131076423	7310.554948295521	7229.155192073291	7229.155192073291	7229.155192073291	7229.155192073291	6150.965438603389	45818.63751818503	64251.540911414304	64251.540911414304	64251.540911414304	64251.540911414304	18432.90339322927
455.19_C22H36O5Se_2.88_129	1011.5400673400674	3181.741414141414	230.16296296296295	3546.6020202020204	8795.232996632996	12946.012794612794	3884.0	16347.455218855219	4042.237037037037	7638.097418630753	5998.331612420501	5998.331612420501	5998.331612420501	5998.331612420501	2718.8	6170.9175084175085	3884.0	3884.0	3884.0	3884.0	3884.0	45828.58451178452	53984.98451178451	53984.98451178451	53984.98451178451	53984.98451178451	8156.400000000001
455.19_C16H36N4O6Se_4.16_4	2234.375513100957	167.97733086868323	637.4751248656006	4320.241521585992	7263.999999999999	6665.03731402573	4156.496326859213	8324.034681652303	3745.902173164621	4829.2777268722775	4168.393331791455	4168.393331791455	4168.393331791455	4168.393331791455	2846.6245416298116	5492.639417805861	4156.496326859213	4156.496326859213	4156.496326859213	4156.496326859213	3745.902173164621	28975.666361233663	37515.5399861231	37515.5399861231	37515.5399861231	37515.5399861231	8539.873624889435
453.344__3.07_5364	183369.78658536586	33460.737804878045	3583.9756097560976	7600.5	37909.810975609755	3305.9085365853657	40134.347560975606	4078.3170731707314	1143.1646341463413	44954.17682926828	34954.060975609755	34954.060975609755	34954.060975609755	34954.060975609755	14953.829268292682	20530.618902439022	7600.5	7600.5	7600.5	7600.5	3583.9756097560976	269725.0609756097	314586.5487804878	314586.5487804878	314586.5487804878	314586.5487804878	44861.487804878045
453.281_C23H38N3O6_3.71_798	8147.638453038674	8174.1409944751385	4283.0	11886.389834254143	4442.015248618784	3778.5051933701657	1622.3341436464088	11049.666740331491	5496.437790055249	7913.0594106814	6542.23648864334	6542.23648864334	6542.23648864334	6542.23648864334	3800.590644567219	8160.889723756906	5496.437790055249	5496.437790055249	5496.437790055249	5496.437790055249	4283.0	47478.3564640884	58880.12839779006	58880.12839779006	58880.12839779006	58880.12839779006	11401.771933701657
452.394_C22H51N4O5_7.37_217	6119.5	8712.496387367439	3216.4636843025287	12426.735505768558	9197.435205686983	10040.90783416851	2565.1837198461717	11191.032950705045	1550.3779279804216	9614.684647282755	7224.459246202851	7224.459246202851	7224.459246202851	7224.459246202851	2444.0084440430405	9619.171519927746	8712.496387367439	8712.496387367439	8712.496387367439	8712.496387367439	2565.1837198461717	57688.10788369653	65020.13321582566	65020.13321582566	65020.13321582566	65020.13321582566	7332.025332129122
451.363_C24H50O7_6.7_417	7371.388579953886	9250.19612098196	3505.399701613997	12846.235724942357	7264.0	7816.706361047063	2250.234097382341	11837.374203173742	1137.9248609792485	9397.650165016503	7031.05107223051	7031.05107223051	7031.05107223051	7031.05107223051	2297.852886658529	8533.45124101451	7371.388579953886	7371.388579953886	7371.388579953886	7371.388579953886	2250.234097382341	56385.90099009901	63279.45965007459	63279.45965007459	63279.45965007459	63279.45965007459	6893.558659975586
451.218_C20H34O11_3.66_297	3.756286266924565	456959.73694390716	4466.224371373308	34696.8162475822	49729.47388781431	3023.8104448742747	3884.0	3425.733075435203	3.756286266924565	91306.55448097999	61799.256393724485	61799.256393724485	61799.256393724485	61799.256393724485	2784.6602192134105	19061.2746615087	3884.0	3884.0	3884.0	3884.0	3884.0	547839.32688588	556193.3075435204	556193.3075435204	556193.3075435204	556193.3075435204	8353.980657640232
450.235_C19H41N3O4Se_4.13_12	2159.4630479351754	122.09782290344626	483.36707995704387	3820.3915844967296	7511.291223274432	7395.070780044909	3884.0	9531.02430928439	3548.42057990823	5089.889794656513	4272.791825311595	4272.791825311595	4272.791825311595	4272.791825311595	2638.595886621758	5607.73118227082	3820.3915844967296	3820.3915844967296	3820.3915844967296	3820.3915844967296	3548.42057990823	30539.33876793908	38455.12642780435	38455.12642780435	38455.12642780435	38455.12642780435	7915.787659865274
449.383_C25H52O6_7.71_1047	6119.5	7112.968260399784	2019.9970286331713	12184.450162074556	8370.920583468396	9000.723257698543	1498.467517558077	10272.726296596435	1252.166734197731	8843.54809337295	6425.768871180743	6425.768871180743	6425.768871180743	6425.768871180743	1590.2104267963266	8685.821920583468	7112.968260399784	7112.968260399784	7112.968260399784	7112.968260399784	1498.467517558077	53061.28856023771	57831.91984062669	57831.91984062669	57831.91984062669	57831.91984062669	4770.63128038898
449.324_C23H40N6O3_8.01_1745	2452.725262154433	9405.114204003814	10431.353288846522	3866.7469971401338	7264.0	7884.452240228789	6347.171020019066	5358.325262154433	6667.091706387036	6038.560660946933	6630.775553437135	6630.775553437135	6630.775553437135	6630.775553437135	7815.2053384175415	6311.162631077217	6667.091706387036	6667.091706387036	6667.091706387036	6667.091706387036	6667.091706387036	36231.3639656816	59676.97998093422	59676.97998093422	59676.97998093422	59676.97998093422	23445.616015252624
448.337__6.93_1714	6119.5	3743.1198572628045	6237.676742233417	6209.417086481948	4516.406801007557	5675.0526868178	8603.780646515534	8888.946263643997	8488.172963895886	5858.740449202352	6498.008116428772	6498.008116428772	6498.008116428772	6498.008116428772	7776.5434508816115	5897.2763434089	6209.417086481948	6209.417086481948	6209.417086481948	6209.417086481948	8488.172963895886	35152.44269521411	58482.07304785895	58482.07304785895	58482.07304785895	58482.07304785895	23329.630352644836
447.257_C22H38O9_4.69_561	18062.51551312649	8640.011933174224	5154.835322195704	3684.231503579952	9058.713603818615	3483.4606205250593	2345.7589498806683	5752.0	3214.0501193317423	8113.488862370723	6599.508618403606	6599.508618403606	6599.508618403606	6599.508618403606	3571.5481304693712	7196.005966587112	5154.835322195704	5154.835322195704	5154.835322195704	5154.835322195704	3214.0501193317423	48680.93317422434	59395.577565632455	59395.577565632455	59395.577565632455	59395.577565632455	10714.644391408114
445.233_C20H39O7P_6.96_30	6665.774777044389	8023.035521741321	9111.495137804202	7220.947750289716	5930.887287751297	6118.0	7280.133319897213	5122.634352798911	5397.908903108782	6513.546614937605	6763.424116715092	6763.424116715092	6763.424116715092	6763.424116715092	7263.179120270066	6391.887388522195	6665.774777044389	6665.774777044389	6665.774777044389	6665.774777044389	7280.133319897213	39081.27968962563	60870.81705043583	60870.81705043583	60870.81705043583	60870.81705043583	21789.537360810198
445.207_C21H32O10_2.65_509	8434.277450286882	7838.868820246797	6449.129922188164	6581.7443475071395	5766.919122848385	5802.483900547565	6237.549634520161	5752.0	4784.668186224423	6696.0489402394605	6405.293487152168	6405.293487152168	6405.293487152168	6405.293487152168	5823.782580977582	6192.114124027352	6237.549634520161	6237.549634520161	6237.549634520161	6237.549634520161	6237.549634520161	40176.293641436765	57647.64138436951	57647.64138436951	57647.64138436951	57647.64138436951	17471.347742932747
443.335_C21H42N6O4_6.97_107	6319.890310676407	7878.695609126776	3460.4278963711918	6621.408259702074	7264.0	8707.079941795053	2918.523754519134	9330.493091912813	4651.5709035268	7686.927868868855	6350.232196403361	6350.232196403361	6350.232196403361	6350.232196403361	3676.8408514723756	7571.347804563387	6621.408259702074	6621.408259702074	6621.408259702074	6621.408259702074	3460.4278963711918	46121.56721321313	57152.08976763025	57152.08976763025	57152.08976763025	57152.08976763025	11030.522554417126
443.167_C22H28O8_3.3_1034	6946.9846972721225	3778.4574184963403	7668.1373918829	6189.714570858283	5272.4274783765795	6045.484031936127	6647.760146373918	5752.0	4982.292082501664	5664.178032823242	5920.361979744215	5920.361979744215	5920.361979744215	5920.361979744215	6432.729873586161	5898.742015968064	6045.484031936127	6045.484031936127	6045.484031936127	6045.484031936127	6647.760146373918	33985.06819693945	53283.25781769794	53283.25781769794	53283.25781769794	53283.25781769794	19298.189620758483
439.29__4.66_5206	15558.070469798658	51.010067114093964	7294.439597315436	7600.5	327229.5805369128	51.010067114093964	51.010067114093964	7651.510067114094	51.010067114093964	59690.280201342284	40615.348993288586	40615.348993288586	40615.348993288586	40615.348993288586	2465.486577181208	7626.005033557047	7294.439597315436	7294.439597315436	7294.439597315436	7294.439597315436	51.010067114093964	358141.6812080537	365538.1409395973	365538.1409395973	365538.1409395973	365538.1409395973	7396.459731543623
439.231_C19H30N6O6_4.75_1054	9860.187910307784	7047.857447352715	7986.126694517861	6138.696223036917	7264.0	5568.922158751811	5873.008099582232	4866.61369255691	5202.284934777048	6791.046238667689	6645.299684542586	6645.299684542586	6645.299684542586	6645.299684542586	6353.80657629238	6593.276835194816	6138.696223036917	6138.696223036917	6138.696223036917	6138.696223036917	5873.008099582232	40746.277432006136	59807.697160883276	59807.697160883276	59807.697160883276	59807.697160883276	19061.41972887714
438.379_C21H49N4O5_7.01_251	4987.806944199101	7940.9410979607055	3546.6694930224344	2458.4025594221675	7264.0	8798.951107970715	5491.663271114252	9600.501835168501	4445.313077783666	6841.767257453532	6059.361042960171	6059.361042960171	6059.361042960171	6059.361042960171	4494.54861397345	7602.470548980353	5491.663271114252	5491.663271114252	5491.663271114252	5491.663271114252	4445.313077783666	41050.60354472119	54534.24938664154	54534.24938664154	54534.24938664154	54534.24938664154	13483.645841920352
437.286_C16H36N8O6_4.09_1957	6119.5	6496.9140969163	9646.524596182086	6015.0371696035245	5915.067364170338	7885.258810572687	6298.097742290749	5159.115914096917	3177.6919052863436	6265.14889255996	6301.467511013217	6301.467511013217	6301.467511013217	6301.467511013217	6374.104747919726	6067.268584801763	6119.5	6119.5	6119.5	6119.5	6298.097742290749	37590.89335535976	56713.20759911895	56713.20759911895	56713.20759911895	56713.20759911895	19122.314243759178
436.399_C22H51N4O4_8.03_1691	6119.5	9120.376305662452	1574.4507971412863	16360.158603628366	10947.142935678945	8797.412039582188	743.4906542056075	11757.917811984607	635.8358988455195	10517.084616089427	7339.587227414329	7339.587227414329	7339.587227414329	7339.587227414329	984.5924500641377	10033.759620670698	8797.412039582188	8797.412039582188	8797.412039582188	8797.412039582188	743.4906542056075	63102.50769653656	66056.28504672897	66056.28504672897	66056.28504672897	66056.28504672897	2953.777350192413
436.254_C20H37NO9_4.24_811	13912.120897652096	7448.89713322091	6592.58347386172	6015.623297444546	5902.929562848619	6118.0	5979.910494227526	5385.490725126476	4299.821507329096	7463.843602715441	6850.597454634553	6850.597454634553	6850.597454634553	6850.597454634553	5624.10515847278	6066.811648722272	6015.623297444546	6015.623297444546	6015.623297444546	6015.623297444546	5979.910494227526	44783.061616292645	61655.37709171098	61655.37709171098	61655.37709171098	61655.37709171098	16872.31547541834
435.367_C24H50O6_7.39_379	7240.053759350832	9297.588436667935	2839.471535438063	14355.771269177128	7264.000000000001	10015.054646887284	1755.4436414352733	12300.078610371498	1179.8128565994675	10078.75778707578	7360.808306214165	7360.808306214165	7360.808306214165	7360.808306214165	1924.9093444909347	9656.321541777608	7264.000000000001	7264.000000000001	7264.000000000001	7264.000000000001	1755.4436414352733	60472.54672245468	66247.27475592749	66247.27475592749	66247.27475592749	66247.27475592749	5774.728033472804
435.283_C24H38N2O5_5.31_2002	12824.37306501548	38261.340557275544	1545.1996904024768	7600.5	5757.241486068111	17036.414860681114	1768.7438080495356	42292.978328173376	1396.170278637771	20628.8080495356	14275.8846749226	14275.8846749226	14275.8846749226	14275.8846749226	1570.0379256965944	14930.393962848297	7600.5	7600.5	7600.5	7600.5	1545.1996904024768	123772.84829721361	128482.9620743034	128482.9620743034	128482.9620743034	128482.9620743034	4710.113777089783
435.271_C16H34N8O6_4.56_939	9625.242551739822	10753.5	8336.387764384808	2078.7980441209916	6206.231180350239	4751.887764384807	7321.445189902206	1768.2011598817376	2980.4257448260178	5863.976783412933	5980.235488843403	5980.235488843403	5980.235488843403	5980.235488843403	6212.752899704344	5479.059472367523	6206.231180350239	6206.231180350239	6206.231180350239	6206.231180350239	7321.445189902206	35183.8607004776	53822.11939959063	53822.11939959063	53822.11939959063	53822.11939959063	18638.25869911303
435.165_C22H26O9_3.03_957	6119.5	9129.329239230065	5794.173693858846	3952.153712190651	3480.9914757103575	7307.5019248395965	6235.046929422549	4649.92254812099	4679.089734188818	5773.233150015276	5705.301028617986	5705.301028617986	5705.301028617986	5705.301028617986	5569.436785823404	5384.711274060495	5794.173693858846	5794.173693858846	5794.173693858846	5794.173693858846	5794.173693858846	34639.398900091655	51347.70925756187	51347.70925756187	51347.70925756187	51347.70925756187	16708.31035747021
434.274_C13H37N8O8_4.78_1057	12337.767702360314	9577.206560874783	7337.462595012668	6929.399653287104	7240.816108814508	5655.35351380184	6496.791572209628	5752.0	5201.268435791439	7915.423923189758	7392.007349128031	7392.007349128031	7392.007349128031	7392.007349128031	6345.174201004578	7085.107881050806	6929.399653287104	6929.399653287104	6929.399653287104	6929.399653287104	6496.791572209628	47492.54353913855	66528.06614215228	66528.06614215228	66528.06614215228	66528.06614215228	19035.522603013735
433.244_C17H32N6O7_4.47_627	13922.153906300906	331.9137290675702	7011.248582784909	7194.895679937446	7264.0	5826.535479246758	5776.363849612302	5668.565843487327	4536.035967941617	6701.344106340001	6392.41255981987	6392.41255981987	6392.41255981987	6392.41255981987	5774.549466779609	6510.715579592103	5826.535479246758	5826.535479246758	5826.535479246758	5826.535479246758	5776.363849612302	40208.06463804001	57531.71303837883	57531.71303837883	57531.71303837883	57531.71303837883	17323.64840033883
433.222_C24H32O7_3.75_976	6119.5	7270.954001924222	4671.701493563019	5044.024579649059	4010.8840885142254	6476.403078755669	4510.772689787877	4270.781302973382	4239.941288312641	5532.09117530276	5179.440280386678	5179.440280386678	5179.440280386678	5179.440280386678	4474.138490554512	5581.76228982453	4671.701493563019	4671.701493563019	4671.701493563019	4671.701493563019	4510.772689787877	33192.54705181656	46614.9625234801	46614.9625234801	46614.9625234801	46614.9625234801	13422.415471663537
433.209_C20H38O5Se_4.15_8	1874.1188252286952	5543.566939496068	480.34190338629435	4029.2370406034347	8603.019483229016	8326.757438613386	3884.0	10812.243171240572	3547.897801316001	6531.490483068529	5233.464733679274	5233.464733679274	5233.464733679274	5233.464733679274	2637.413234900765	6935.162189054727	4029.2370406034347	4029.2370406034347	4029.2370406034347	4029.2370406034347	3547.897801316001	39188.94289841117	47101.18260311347	47101.18260311347	47101.18260311347	47101.18260311347	7912.239704702295
433.208_C20H32O10_3.75_3364	27355.24342105263	527462.6118421053	3058.210526315789	27613.842105263157	30750.756578947367	1090.6118421052631	2799.611842105263	11.243421052631579	2563.5	102380.71820175438	69189.51461988305	69189.51461988305	69189.51461988305	69189.51461988305	2807.1074561403507	27484.542763157893	3058.210526315789	3058.210526315789	3058.210526315789	3058.210526315789	2799.611842105263	614284.3092105263	622705.6315789474	622705.6315789474	622705.6315789474	622705.6315789474	8421.322368421052
430.376_C27H47N3O_8.85_560	2487.5877750611244	3093.404400977995	12396.055256723716	8648.967237163813	10844.86552567237	6117.999999999999	2710.4684596577017	5934.0112469437645	1441.9931540342297	6187.806030969845	5963.928117359412	5963.928117359412	5963.928117359412	5963.928117359412	5516.172290138548	6026.005623471881	5934.0112469437645	5934.0112469437645	5934.0112469437645	5934.0112469437645	2710.4684596577017	37126.83618581907	53675.35305623471	53675.35305623471	53675.35305623471	53675.35305623471	16548.516870415646
430.352__6.36_5657	337.45144804088585	4521.408290743895	5496.268029528677	9157.505962521294	28039.348097671776	4805.92617830778	3884.0	11627.738784781375	1457.878478137422	9748.229793677836	7703.0583633036795	7703.0583633036795	7703.0583633036795	7703.0583633036795	3612.715502555366	6981.716070414537	4805.92617830778	4805.92617830778	4805.92617830778	4805.92617830778	3884.0	58489.37876206701	69327.52526973312	69327.52526973312	69327.52526973312	69327.52526973312	10838.146507666099
430.32_C23H43NO6_4.74_3507	8999.365030674846	12354.521611823759	4603.537646402677	7600.5	7117.2557166759625	5921.861963190184	309.44590072504184	6638.2504182933635	260.69757389849417	8105.292456776352	5978.381762409369	5978.381762409369	5978.381762409369	5978.381762409369	1724.560373675404	7358.877858337981	6638.2504182933635	6638.2504182933635	6638.2504182933635	6638.2504182933635	309.44590072504184	48631.754740658114	53805.435861684324	53805.435861684324	53805.435861684324	53805.435861684324	5173.681121026212
429.372_C29H48O2_8.96_540	6119.5	6937.404186795491	10465.23188405797	6188.479871175523	6153.9899355877615	5060.166264090177	117186.94685990337	62416.92914653784	80928.17028985507	15479.411567364465	33495.20204866702	33495.20204866702	33495.20204866702	33495.20204866702	69526.78301127214	6171.234903381643	6937.404186795491	6937.404186795491	6937.404186795491	6937.404186795491	80928.17028985507	92876.46940418679	301456.8184380032	301456.8184380032	301456.8184380032	301456.8184380032	208580.34903381643
429.372_C29H48O2_8.65_53	9007.162628317765	10753.5	9866.076851937483	34.47590862850273	68.28881901414964	5764.76972163137	8000.0682974197725	4253.796726162952	5543.328308517525	4980.33230062579	5921.274140181058	5921.274140181058	5921.274140181058	5921.274140181058	7803.157819291594	5009.2832238971605	5764.76972163137	5764.76972163137	5764.76972163137	5764.76972163137	8000.0682974197725	29881.99380375474	53291.46726162952	53291.46726162952	53291.46726162952	53291.46726162952	23409.47345787478
429.318_C24H44O6_6.72_71	9310.362386980109	343.5900180831826	207.33396021699818	16806.131211573236	459.33743218806507	12236.07493670886	3884.0	15017.384159132007	2367.4841229656417	9028.813357444244	6736.85535864979	6736.85535864979	6736.85535864979	6736.85535864979	2152.93936106088	10773.218661844483	3884.0	3884.0	3884.0	3884.0	2367.4841229656417	54172.88014466546	60631.69822784811	60631.69822784811	60631.69822784811	60631.69822784811	6458.818083182639
429.173_C20H34O5Se_3.47_4446	646.0926589077887	200641.48701880037	4283.0	28863.278871978513	29870.442106833783	985.4350940017905	8140.384064458371	690.1880035810207	694.0223813786929	43616.15395901721	30534.925577771144	30534.925577771144	30534.925577771144	30534.925577771144	4372.468815279021	14924.356982990152	4283.0	4283.0	4283.0	4283.0	4283.0	261696.92375410328	274814.3301999403	274814.3301999403	274814.3301999403	274814.3301999403	13117.406445837063
428.204_C15H25N9O6_2.72_329	7050.020630845406	10753.5	4879.797496790758	6538.27787456446	4634.279295800477	4734.853016688062	4803.874197689345	4824.58055198973	5002.063588850175	6422.58522831469	5913.471850357602	5913.471850357602	5913.471850357602	5913.471850357602	4895.245094443426	5681.429213277095	4879.797496790758	4879.797496790758	4879.797496790758	4879.797496790758	4879.797496790758	38535.51136988814	53221.24665321842	53221.24665321842	53221.24665321842	53221.24665321842	14685.735283330278
427.34_C23H48O5_7.73_92	6119.5	7637.229848894904	2970.3175236806496	13986.521628326569	9532.839512855211	10251.19759810555	2314.0653247631935	10110.700281912495	1464.3187866486244	9606.331478349122	7154.076722798577	7154.076722798577	7154.076722798577	7154.076722798577	2249.5672116974893	9821.769897383852	7637.229848894904	7637.229848894904	7637.229848894904	7637.229848894904	2314.0653247631935	57637.988870094734	64386.690505187195	64386.690505187195	64386.690505187195	64386.690505187195	6748.701635092468
427.341_C25H46O5_8.31_1451	744.4590964590965	10005.717541717542	12002.64713064713	7465.660561660562	6290.445258445258	8727.49531949532	8050.927146927147	5752.0	4164.757020757021	6497.6296296296305	7022.678786234342	7022.678786234342	7022.678786234342	7022.678786234342	8072.777099443766	6878.05291005291	7465.660561660562	7465.660561660562	7465.660561660562	7465.660561660562	8050.927146927147	38985.77777777778	63204.109076109075	63204.109076109075	63204.109076109075	63204.109076109075	24218.331298331297
