index	V19-leg-healthy-GG9	V19-leg-psoriasis-GF8	V19-leg-psoriasis-GF9	V19-leg-healthy-GH2	V19-leg-psoriasis-GG8	V19-leg-psoriasis-GG1	V19-leg-psoriasis-GH6	V19-leg-psoriasis-partial-GF7	V19-leg-healthy-GG4	V19-leg-psoriasis-GH4	V19-leg-healthy-GF2	V19-leg-healthy-GF11	V19-leg-psoriasis-GG12	V19-leg-psoriasis-partial-GF4	V19-leg-psoriasis-GH1	V19-leg-psoriasis-GG2	V19-leg-psoriasis-GG10	V19-leg-psoriasis-GF10	V19-leg-healthy-GF1	V19-leg-psoriasis-GG5	V19-leg-psoriasis-GG6	V19-leg-psoriasis-GG7	V19-leg-psoriasis-partial-GF3	V19-leg-psoriasis-GF12	V19-leg-psoriasis-GG11	V19-leg-psoriasis-GG3	V19-leg-healthy-GH3	V19-leg-psoriasis-GH5	V19-leg-psoriasis-partial-GF5	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Batch_4	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Body_side_right	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Batch_4	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Body_side_right	GROUP_SUM_DESCRIPTION_2_psoriasis
509.846__6.58_2365	6.0	6.0	3.0	3.0	3.0	3.0	3.0	6.0	3.0	3.0	3.0	3.0	9.0	15.0	3.0	3.0	3.0	3.0	3.0	3.0	6.0	3.0	9.0	9.0	6.0	6.0	3.0	3.0	15.0	3.4285714285714284	5.068965517241379	5.068965517241379	5.068965517241379	5.068965517241379	5.590909090909091	3.0	3.0	3.0	3.0	3.0	3.0	24.0	147.0	147.0	147.0	147.0	123.0
509.82__3.77_5960	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	12.0	3.0	3.0	6.0	6.0	3.0	6.0	3.0	3.0	3.0	3.0	18.0	6.0	3.0	3.0	3.857142857142857	4.241379310344827	4.241379310344827	4.241379310344827	4.241379310344827	4.363636363636363	3.0	3.0	3.0	3.0	3.0	3.0	27.0	123.0	123.0	123.0	123.0	96.0
509.502__7.8_6291	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	28.0	116.0	116.0	116.0	116.0	88.0
509.457_C22H56N10O3_7.37_4315	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.137931034482759	4.137931034482759	4.137931034482759	4.137931034482759	4.181818181818182	4.0	4.0	4.0	4.0	4.0	4.0	28.0	120.0	120.0	120.0	120.0	92.0
509.43__5.45_4794	6.375	6.75	4.125	4.125	1.125	4.125	3.0	5.625	6.0	5.25	1.5	16.875	5.25	5.25	0.375	1.5	1.875	0.375	0.375	5.625	5.25	2.25	5.25	5.625	7.5	0.75	4.5	1.125	7.875	5.678571428571429	4.331896551724138	4.331896551724138	4.331896551724138	4.331896551724138	3.903409090909091	4.5	4.5	4.5	4.5	4.5	4.6875	39.75	125.625	125.625	125.625	125.625	85.875
509.417__9.12_5491	15.4	7.2	5.4	5.8	22.4	0.2	24.6	46.4	37.2	0.6	1.8	20.6	0.4	151.6	3.0	1.0	2.6	32.0	1.6	0.6	0.2	0.2	7.0	0.8	2.2	38.6	1.6	0.2	6.0	12.0	15.075862068965517	15.075862068965517	15.075862068965517	15.075862068965517	16.054545454545455	5.8	3.0	3.0	3.0	3.0	2.8	84.0	437.2	437.2	437.2	437.2	353.2
509.345_C30H44N4O3_7.68_1051	7.348837209302325	3.441860465116279	3.3488372093023258	9.209302325581396	9.674418604651162	0.6511627906976745	8.232558139534884	10.0	4.4186046511627906	3.5348837209302326	1.5813953488372092	4.046511627906977	3.255813953488372	5.069767441860465	5.8604651162790695	1.1162790697674418	3.953488372093023	8.372093023255815	3.6744186046511627	2.0	0.27906976744186046	1.069767441860465	4.837209302325581	3.7209302325581395	2.511627906976744	5.8604651162790695	6.4186046511627906	2.13953488372093	2.9767441860465116	5.2425249169435215	4.434643143544507	4.434643143544507	4.434643143544507	4.434643143544507	4.177589852008457	4.4186046511627906	3.7209302325581395	3.7209302325581395	3.7209302325581395	3.7209302325581395	3.488372093023256	36.69767441860465	128.6046511627907	128.6046511627907	128.6046511627907	128.6046511627907	91.90697674418605
508.856__7.55_3264	6.25	2.5	2.5	5.0	6.25	6.25	6.25	16.25	5.0	1.25	7.5	6.25	2.5	18.75	3.75	7.5	1.25	6.25	3.75	1.25	13.75	1.25	3.75	10.0	3.75	6.25	7.5	1.25	5.0	5.892857142857143	5.818965517241379	5.818965517241379	5.818965517241379	5.818965517241379	5.795454545454546	6.25	5.0	5.0	5.0	5.0	4.375	41.25	168.75	168.75	168.75	168.75	127.5
508.582_C35H73N_8.97_3860	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	384.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	17.103448275862068	17.103448275862068	17.103448275862068	17.103448275862068	21.272727272727273	4.0	4.0	4.0	4.0	4.0	4.0	28.0	496.0	496.0	496.0	496.0	468.0
508.581_C35H73N_9.6_4122	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	336.0	3.5	17.5	3.5	3.5	3.5	3.5	3.5	3.5	7.0	3.5	3.5	7.0	3.5	3.5	3.5	3.5	15.689655172413794	15.689655172413794	15.689655172413794	15.689655172413794	19.568181818181817	3.5	3.5	3.5	3.5	3.5	3.5	24.5	455.0	455.0	455.0	455.0	430.5
508.4_C26H49N7O3_8.2_3220	6.0	2.0	12.0	2.0	14.0	2.0	18.0	10.0	4.0	6.0	2.0	4.0	6.0	22.0	2.0	4.0	2.0	20.0	2.0	4.0	2.0	2.0	12.0	2.0	4.0	18.0	2.0	2.0	6.0	3.142857142857143	6.689655172413793	6.689655172413793	6.689655172413793	6.689655172413793	7.818181818181818	2.0	4.0	4.0	4.0	4.0	5.0	22.0	194.0	194.0	194.0	194.0	172.0
508.457_C26H59N4O5_8.61_211	6.260869565217391	0.06521739130434782	5.217391304347826	4.434782608695652	10.108695652173912	0.6521739130434783	9.391304347826086	8.152173913043478	6.0	2.282608695652174	3.326086956521739	4.826086956521739	4.043478260869565	0.45652173913043476	2.4130434782608696	4.239130434782608	2.0217391304347827	14.021739130434781	4.5	1.7608695652173911	2.8043478260869565	1.0434782608695652	0.19565217391304346	4.630434782608695	2.7391304347826084	33.71739130434783	3.5869565217391304	2.217391304347826	3.0	4.704968944099378	5.107196401799099	5.107196401799099	5.107196401799099	5.107196401799099	5.235177865612648	4.5	3.5869565217391304	3.5869565217391304	3.5869565217391304	3.5869565217391304	2.7717391304347823	32.93478260869565	148.10869565217388	148.10869565217388	148.10869565217388	148.10869565217388	115.17391304347827
508.399_C20H49N11O4_7.54_3803	8.666666666666666	3.25	1.0833333333333333	8.666666666666666	2.1666666666666665	2.1666666666666665	3.25	16.25	19.5	3.25	2.1666666666666665	6.5	1.0833333333333333	13.0	3.25	5.416666666666666	2.1666666666666665	2.1666666666666665	1.0833333333333333	3.25	6.5	2.1666666666666665	3.25	10.833333333333332	3.25	4.333333333333333	3.25	1.0833333333333333	2.1666666666666665	7.119047619047619	5.005747126436781	5.005747126436781	5.005747126436781	5.005747126436781	4.333333333333332	6.5	3.25	3.25	3.25	3.25	3.25	49.83333333333333	145.16666666666666	145.16666666666666	145.16666666666666	145.16666666666666	95.33333333333331
508.37_C19H45N11O5_6.53_4026	18.333333333333336	1.6666666666666667	1.6666666666666667	8.333333333333334	5.0	3.3333333333333335	5.0	5.0	16.666666666666668	1.6666666666666667	1.6666666666666667	18.333333333333336	3.3333333333333335	33.333333333333336	3.3333333333333335	1.6666666666666667	8.333333333333334	1.6666666666666667	3.3333333333333335	3.3333333333333335	5.0	1.6666666666666667	1.6666666666666667	6.666666666666667	1.6666666666666667	5.0	5.0	1.6666666666666667	13.333333333333334	10.238095238095239	6.4367816091954015	6.4367816091954015	6.4367816091954015	6.4367816091954015	5.2272727272727275	8.333333333333334	3.3333333333333335	3.3333333333333335	3.3333333333333335	3.3333333333333335	3.3333333333333335	71.66666666666667	186.66666666666666	186.66666666666666	186.66666666666666	186.66666666666666	115.00000000000001
508.303__6.21_5011	3.0	3.0	3.0	3.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	33.0	3.0	3.0	3.0	3.0	6.0	9.0	3.0	3.0	6.0	3.0	3.0	3.0	6.0	3.0	4.655172413793103	4.655172413793103	4.655172413793103	4.655172413793103	5.181818181818182	3.0	3.0	3.0	3.0	3.0	3.0	21.0	135.0	135.0	135.0	135.0	114.0
508.291_C27H41NO8_4.68_3697	4.705882352941177	4.9411764705882355	4.0	5.176470588235294	3.764705882352941	37.1764705882353	4.470588235294118	6.823529411764706	5.176470588235294	11.764705882352942	2.3529411764705883	1.8823529411764706	2.588235294117647	42.11764705882353	8.0	284.94117647058823	1.411764705882353	2.1176470588235294	2.1176470588235294	6.117647058823529	255.2941176470588	99.76470588235294	51.529411764705884	2.823529411764706	5.882352941176471	9.647058823529411	7.294117647058823	2.1176470588235294	2.3529411764705883	4.100840336134453	30.28803245436105	30.28803245436105	30.28803245436105	30.28803245436105	38.62032085561497	4.705882352941177	5.176470588235294	5.176470588235294	5.176470588235294	5.176470588235294	6.0	28.705882352941174	878.3529411764705	878.3529411764705	878.3529411764705	878.3529411764705	849.6470588235294
507.425_C28H58O7_7.98_2651	4.8936170212765955	4.432624113475177	5.815602836879433	4.716312056737589	7.375886524822695	3.297872340425532	8.120567375886525	5.921985815602837	3.1560283687943262	4.042553191489362	3.652482269503546	2.872340425531915	4.326241134751773	12.446808510638299	5.567375886524823	5.0	0.7092198581560284	5.886524822695035	4.432624113475177	2.269503546099291	4.574468085106383	1.9148936170212767	6.099290780141844	2.872340425531915	2.624113475177305	10.921985815602838	4.680851063829787	2.6950354609929077	1.950354609929078	4.05775075987842	4.733431156762045	4.733431156762045	4.733431156762045	4.733431156762045	4.948420373952289	4.432624113475177	4.432624113475177	4.432624113475177	4.432624113475177	4.432624113475177	4.50354609929078	28.40425531914894	137.2695035460993	137.2695035460993	137.2695035460993	137.2695035460993	108.86524822695037
507.366_C20H47N10O3P_8.29_1137	7.954545454545454	4.0	3.272727272727273	7.2272727272727275	8.090909090909092	2.5	4.863636363636363	10.727272727272727	6.7727272727272725	1.1818181818181819	3.727272727272727	6.5	3.8181818181818183	0.7272727272727273	6.590909090909091	1.2272727272727273	3.6818181818181817	0.5454545454545454	5.363636363636363	1.3181818181818181	1.7727272727272727	1.1363636363636365	5.5	2.272727272727273	3.772727272727273	10.045454545454545	5.545454545454546	2.909090909090909	3.9545454545454546	6.155844155844156	4.379310344827585	4.379310344827585	4.379310344827585	4.379310344827585	3.8140495867768593	6.5	3.8181818181818183	3.8181818181818183	3.8181818181818183	3.8181818181818183	3.4772727272727275	43.09090909090909	126.99999999999999	126.99999999999999	126.99999999999999	126.99999999999999	83.9090909090909
507.365__6.77_1738	7.0	5.0	3.5	34.0	2.5	1.0	1.0	18.5	14.0	1.5	0.5	9.0	1.5	34.0	3.0	3.0	3.5	3.0	2.0	4.0	4.0	2.0	1.5	11.0	3.5	3.0	7.0	2.0	3.5	10.5	6.517241379310345	6.517241379310345	6.517241379310345	6.517241379310345	5.25	7.0	3.5	3.5	3.5	3.5	3.0	73.5	189.0	189.0	189.0	189.0	115.5
507.296_C21H42N6O6S_7.28_1329	5.838709677419355	4.612903225806452	3.5161290322580645	7.709677419354839	8.32258064516129	4.032258064516129	8.483870967741936	11.193548387096774	5.161290322580645	2.5806451612903225	3.903225806451613	5.451612903225806	2.4838709677419355	14.0	7.32258064516129	3.4516129032258065	2.0	5.258064516129032	5.612903225806452	1.8064516129032258	3.193548387096774	0.9032258064516129	4.806451612903226	3.806451612903226	2.032258064516129	10.580645161290322	4.709677419354839	1.3548387096774193	3.935483870967742	5.483870967741935	5.10567296996663	5.10567296996663	5.10567296996663	5.10567296996663	4.9853372434017595	5.451612903225806	4.612903225806452	4.612903225806452	4.612903225806452	4.612903225806452	3.870967741935484	38.387096774193544	148.06451612903226	148.06451612903226	148.06451612903226	148.06451612903226	109.67741935483872
507.243_C20H30N10O6_3.47_4280	3.0	6.0	3.0	9.0	3.0	18.0	3.0	6.0	3.0	3.0	3.0	3.0	3.0	15.0	3.0	42.0	3.0	3.0	9.0	3.0	42.0	15.0	15.0	3.0	9.0	6.0	9.0	9.0	3.0	5.571428571428571	8.793103448275861	8.793103448275861	8.793103448275861	8.793103448275861	9.818181818181818	3.0	3.0	3.0	3.0	3.0	4.5	39.0	255.0	255.0	255.0	255.0	216.0
506.441_C28H59NO6_8.43_4224	8.333333333333334	5.0	8.0	4.0	16.666666666666668	0.3333333333333333	16.666666666666668	15.0	9.666666666666666	2.6666666666666665	1.6666666666666667	9.333333333333334	1.0	34.0	3.0	0.6666666666666666	2.0	10.333333333333334	2.3333333333333335	2.6666666666666665	0.3333333333333333	0.6666666666666666	11.666666666666666	2.6666666666666665	5.666666666666667	31.333333333333332	4.0	2.3333333333333335	2.6666666666666665	5.6190476190476195	7.402298850574713	7.402298850574713	7.402298850574713	7.402298850574713	7.969696969696969	4.0	4.0	4.0	4.0	4.0	2.833333333333333	39.333333333333336	214.66666666666669	214.66666666666669	214.66666666666669	214.66666666666669	175.33333333333331
506.287__5.83_5293	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	24.0	4.0	4.0	4.0	4.0	4.0	12.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.9655172413793105	4.9655172413793105	4.9655172413793105	4.9655172413793105	5.2727272727272725	4.0	4.0	4.0	4.0	4.0	4.0	28.0	144.0	144.0	144.0	144.0	116.0
505.445_C30H56N4O2_8.71_3325	4.0	7.0	5.0	4.0	7.0	3.0	6.0	6.0	3.0	7.0	4.0	16.0	2.0	14.0	2.0	3.0	3.0	4.0	2.0	2.0	1.0	1.0	11.0	2.0	3.0	7.0	8.0	4.0	6.0	5.857142857142857	5.068965517241379	5.068965517241379	5.068965517241379	5.068965517241379	4.818181818181818	4.0	4.0	4.0	4.0	4.0	4.0	41.0	147.0	147.0	147.0	147.0	106.0
505.388__8.57_2065	9.454545454545455	10.909090909090908	9.454545454545455	2.909090909090909	5.090909090909091	1.4545454545454546	8.0	7.2727272727272725	8.727272727272727	0.7272727272727273	1.4545454545454546	18.181818181818183	2.909090909090909	82.18181818181819	1.4545454545454546	3.6363636363636362	5.818181818181818	18.90909090909091	5.090909090909091	2.909090909090909	2.909090909090909	1.4545454545454546	5.818181818181818	2.909090909090909	6.545454545454546	16.0	2.909090909090909	5.090909090909091	8.727272727272727	6.961038961038961	8.927899686520375	8.927899686520375	8.927899686520375	8.927899686520375	9.553719008264462	5.090909090909091	5.090909090909091	5.090909090909091	5.090909090909091	5.090909090909091	5.454545454545455	48.72727272727273	258.9090909090909	258.9090909090909	258.9090909090909	258.9090909090909	210.18181818181816
505.386_C26H52N2O7_8.89_2372	6.428571428571428	11.571428571428571	6.428571428571428	1.7142857142857142	11.142857142857142	0.8571428571428571	10.285714285714285	14.142857142857142	11.142857142857142	0.42857142857142855	2.142857142857143	6.857142857142857	1.7142857142857142	43.285714285714285	0.8571428571428571	1.2857142857142856	7.7142857142857135	34.285714285714285	3.0	0.8571428571428571	1.7142857142857142	1.2857142857142856	3.4285714285714284	2.142857142857143	2.571428571428571	4.714285714285714	5.571428571428571	3.0	5.142857142857142	5.265306122448979	7.093596059113302	7.093596059113302	7.093596059113302	7.093596059113302	7.675324675324674	5.571428571428571	3.4285714285714284	3.4285714285714284	3.4285714285714284	3.4285714285714284	3.2142857142857144	36.857142857142854	205.71428571428575	205.71428571428575	205.71428571428575	205.71428571428575	168.85714285714283
505.374__6.5_5041	21.0	7.0	2.0	14.0	3.0	6.0	4.0	10.0	5.0	1.0	1.0	14.0	3.0	15.0	1.0	4.0	1.0	1.0	1.0	6.0	9.0	3.0	10.0	8.0	3.0	4.0	11.0	1.0	5.0	9.571428571428571	6.0	6.0	6.0	6.0	4.863636363636363	11.0	4.0	4.0	4.0	4.0	4.0	67.0	174.0	174.0	174.0	174.0	107.0
505.35_C30H48O6_8.15_397	9.29032258064516	4.451612903225806	2.4193548387096775	4.354838709677419	11.903225806451612	0.1935483870967742	15.483870967741934	10.258064516129032	3.7741935483870965	1.6451612903225805	2.4193548387096775	2.6129032258064515	3.290322580645161	20.419354838709676	3.0	3.0	2.032258064516129	18.193548387096772	5.806451612903225	2.4193548387096775	1.064516129032258	1.7419354838709677	6.870967741935483	2.225806451612903	2.9032258064516125	9.193548387096774	5.612903225806451	2.032258064516129	2.225806451612903	4.838709677419354	5.5461624026696335	5.5461624026696335	5.5461624026696335	5.5461624026696335	5.771260997067448	4.354838709677419	3.0	3.0	3.0	3.0	2.951612903225806	33.87096774193548	160.83870967741936	160.83870967741936	160.83870967741936	160.83870967741936	126.96774193548386
504.388_C23H49N7O5_7.7_2497	6.8	6.4	6.4	4.4	8.4	1.6	8.0	3.2	2.0	2.8	2.8	4.8	4.8	11.2	3.2	1.6	10.4	16.8	10.4	1.2	0.8	1.2	5.2	5.6	2.8	6.4	6.4	3.6	2.0	5.371428571428572	5.2137931034482765	5.2137931034482765	5.2137931034482765	5.2137931034482765	5.163636363636363	4.8	4.8	4.8	4.8	4.8	4.2	37.6	151.20000000000002	151.20000000000002	151.20000000000002	151.20000000000002	113.6
503.371__7.13_2912	3.0	12.0	1.2	28.799999999999997	1.2	2.4	2.4	1.7999999999999998	1.2	4.2	10.799999999999999	26.4	10.799999999999999	1.2	3.0	3.5999999999999996	13.2	1.2	11.4	7.199999999999999	4.8	4.8	24.599999999999998	24.599999999999998	0.6	5.3999999999999995	1.2	9.6	3.0	11.828571428571427	7.779310344827584	7.779310344827584	7.779310344827584	7.779310344827584	6.49090909090909	10.799999999999999	4.2	4.2	4.2	4.2	3.9	82.8	225.59999999999994	225.59999999999994	225.59999999999994	225.59999999999994	142.79999999999998
503.307__7.63_5674	3.2	4.8	1.6	7.2	4.8	2.4	4.8	5.6	4.0	4.0	7.2	4.0	3.2	7.2	5.6	4.8	2.4	1.6	3.2	2.4	8.8	1.6	2.4	3.2	8.0	18.4	3.2	5.6	1.6	4.571428571428571	4.7172413793103445	4.7172413793103445	4.7172413793103445	4.7172413793103445	4.763636363636363	4.0	4.0	4.0	4.0	4.0	4.4	32.0	136.79999999999998	136.79999999999998	136.79999999999998	136.79999999999998	104.79999999999998
503.307_C22H46O12_3.59_4196	4.0	4.0	2.0	8.0	8.0	4.0	4.0	6.0	4.0	2.0	2.0	4.0	10.0	2.0	6.0	10.0	2.0	8.0	4.0	2.0	12.0	6.0	4.0	2.0	2.0	4.0	2.0	4.0	18.0	4.0	5.172413793103448	5.172413793103448	5.172413793103448	5.172413793103448	5.545454545454546	4.0	4.0	4.0	4.0	4.0	4.0	28.0	150.0	150.0	150.0	150.0	122.0
503.306_C22H48BN3O4Se_2.9_2018	2.692307692307692	3.8167420814479636	5.131221719457013	4.402714932126696	7.0	10.705882352941176	4.165158371040723	4.782805429864253	2.5814479638009047	7.665158371040723	4.751131221719457	2.3280542986425337	8.916289592760181	5.257918552036199	9.138009049773755	19.004524886877828	1.6628959276018098	4.687782805429864	4.608597285067873	2.9615384615384612	21.205882352941174	12.004524886877828	5.907239819004524	2.0588235294117645	3.515837104072398	6.509049773755656	2.7873303167420813	5.052036199095022	2.6131221719457014	3.4502262443438916	6.1349664534248705	6.1349664534248705	6.1349664534248705	6.1349664534248705	6.989201974496092	2.7873303167420813	4.751131221719457	4.751131221719457	4.751131221719457	4.751131221719457	5.194570135746606	24.15158371040724	177.91402714932124	177.91402714932124	177.91402714932124	177.91402714932124	153.76244343891403
502.813__3.55_2874	1.0	3.0	9.0	9.0	5.0	8.0	9.0	2.0	2.0	3.0	5.0	4.0	6.0	11.0	5.0	12.0	1.0	2.0	4.0	2.0	13.0	3.0	8.0	1.0	3.0	8.0	4.0	2.0	21.0	4.142857142857143	5.724137931034483	5.724137931034483	5.724137931034483	5.724137931034483	6.2272727272727275	4.0	4.0	4.0	4.0	4.0	5.0	29.0	166.0	166.0	166.0	166.0	137.0
502.422_C30H57NO3_9.34_3660	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	12.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.275862068965517	4.275862068965517	4.275862068965517	4.275862068965517	4.363636363636363	4.0	4.0	4.0	4.0	4.0	4.0	28.0	124.0	124.0	124.0	124.0	96.0
502.379__8.17_716	6.0	4.0	6.0	4.0	8.0	4.0	4.0	4.0	2.0	4.0	4.0	4.0	4.0	4.0	2.0	2.0	2.0	4.0	4.0	6.0	2.0	2.0	2.0	2.0	2.0	16.0	2.0	4.0	4.0	3.7142857142857144	4.068965517241379	4.068965517241379	4.068965517241379	4.068965517241379	4.181818181818182	4.0	4.0	4.0	4.0	4.0	4.0	26.0	118.0	118.0	118.0	118.0	92.0
502.357__3.86_5827	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	12.0	4.0	12.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.142857142857143	4.551724137931035	4.551724137931035	4.551724137931035	4.551724137931035	4.363636363636363	4.0	4.0	4.0	4.0	4.0	4.0	36.0	132.0	132.0	132.0	132.0	96.0
502.341_C19H48N7O6P_7.27_2776	6.914893617021276	4.787234042553191	1.4893617021276595	8.085106382978724	8.936170212765957	3.1914893617021276	8.829787234042552	12.872340425531915	5.319148936170213	2.553191489361702	3.085106382978723	2.234042553191489	1.0638297872340425	19.25531914893617	9.46808510638298	4.148936170212766	1.1702127659574468	4.787234042553191	5.531914893617021	2.6595744680851063	0.9574468085106382	0.9574468085106382	5.74468085106383	4.680851063829787	1.9148936170212765	13.51063829787234	5.0	0.9574468085106382	3.829787234042553	5.1671732522796345	5.308143800440206	5.308143800440206	5.308143800440206	5.308143800440206	5.352998065764024	5.319148936170213	4.680851063829787	4.680851063829787	4.680851063829787	4.680851063829787	3.9893617021276593	36.170212765957444	153.93617021276597	153.93617021276597	153.93617021276597	153.93617021276597	117.76595744680853
502.321__3.72_5361	6.0	3.0	3.0	3.0	3.0	18.0	9.0	3.0	3.0	3.0	3.0	3.0	3.0	18.0	9.0	51.0	3.0	3.0	3.0	3.0	15.0	27.0	12.0	3.0	3.0	3.0	3.0	3.0	3.0	3.4285714285714284	7.758620689655173	7.758620689655173	7.758620689655173	7.758620689655173	9.136363636363637	3.0	3.0	3.0	3.0	3.0	3.0	24.0	225.0	225.0	225.0	225.0	201.0
501.462_C29H60N2O4_6.38_87	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	28.0	116.0	116.0	116.0	116.0	88.0
501.333__7.5_4558	4.0	4.0	2.0	8.0	6.0	2.0	4.0	20.0	6.0	4.0	8.0	2.0	4.0	12.0	6.0	4.0	2.0	4.0	6.0	2.0	2.0	4.0	6.0	2.0	4.0	18.0	6.0	2.0	2.0	5.714285714285714	5.379310344827586	5.379310344827586	5.379310344827586	5.379310344827586	5.2727272727272725	6.0	4.0	4.0	4.0	4.0	4.0	40.0	156.0	156.0	156.0	156.0	116.0
501.287__3.48_3884	2.0	2.0	2.0	2.0	16.0	2.0	8.0	2.0	4.0	6.0	4.0	4.0	4.0	4.0	4.0	60.0	2.0	4.0	2.0	2.0	34.0	10.0	2.0	2.0	6.0	10.0	4.0	2.0	6.0	3.142857142857143	7.310344827586207	7.310344827586207	7.310344827586207	7.310344827586207	8.636363636363637	4.0	4.0	4.0	4.0	4.0	4.0	22.0	212.0	212.0	212.0	212.0	190.0
500.841__7.53_4272	4.0	2.5	5.5	4.0	7.5	1.0	7.0	4.0	3.0	4.5	1.5	5.0	2.5	4.5	10.5	8.5	2.0	13.0	6.0	5.0	7.5	2.5	4.0	2.5	0.5	18.0	5.0	2.5	4.5	4.071428571428571	5.120689655172414	5.120689655172414	5.120689655172414	5.120689655172414	5.454545454545454	4.0	4.5	4.5	4.5	4.5	4.5	28.5	148.5	148.5	148.5	148.5	120.0
500.394__6.52_5652	6.0	3.0	3.0	9.0	3.0	3.0	9.0	3.0	3.0	9.0	3.0	3.0	3.0	3.0	3.0	9.0	3.0	9.0	3.0	3.0	6.0	3.0	12.0	3.0	3.0	3.0	3.0	12.0	6.0	4.285714285714286	4.9655172413793105	4.9655172413793105	4.9655172413793105	4.9655172413793105	5.181818181818182	3.0	3.0	3.0	3.0	3.0	3.0	30.0	144.0	144.0	144.0	144.0	114.0
500.394_C28H53NO6_8.15_936	6.0	2.6666666666666665	1.3333333333333333	5.333333333333333	10.666666666666666	0.6666666666666666	31.333333333333332	14.0	1.3333333333333333	2.0	4.666666666666667	2.6666666666666665	5.333333333333333	33.333333333333336	3.3333333333333335	2.6666666666666665	2.0	26.666666666666668	8.666666666666666	1.3333333333333333	0.6666666666666666	2.0	4.666666666666667	2.6666666666666665	0.6666666666666666	19.333333333333332	8.0	2.0	2.0	5.238095238095238	7.172413793103448	7.172413793103448	7.172413793103448	7.172413793103448	7.787878787878787	5.333333333333333	2.6666666666666665	2.6666666666666665	2.6666666666666665	2.6666666666666665	2.6666666666666665	36.666666666666664	208.0	208.0	208.0	208.0	171.33333333333331
500.379__2.53_6342	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	28.0	116.0	116.0	116.0	116.0	88.0
499.833__7.11_5914	3.5	3.5	3.5	3.5	3.5	3.5	7.0	3.5	3.5	3.5	3.5	3.5	7.0	3.5	3.5	3.5	3.5	7.0	3.5	7.0	14.0	3.5	3.5	3.5	3.5	17.5	3.5	3.5	3.5	3.5	4.827586206896552	4.827586206896552	4.827586206896552	4.827586206896552	5.25	3.5	3.5	3.5	3.5	3.5	3.5	24.5	140.0	140.0	140.0	140.0	115.5
