index	V7-arm-healthy-BA7	V7-arm-healthy-BB3	V7-arm-healthy-BB7	V7-arm-healthy-BB6	V7-arm-psoriasis-BB9	V7-arm-healthy-BA5	V7-arm-healthy-BA3	V7-arm-healthy-BA4	V7-arm-healthy-BB4	V7-arm-healthy-BA6	V7-arm-healthy-BA8	V7-arm-healthy-BB8	V7-arm-psoriasis-BB10	V7-arm-psoriasis-BA10	V7-arm-psoriasis-BA9	V7-arm-healthy-BB12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
413.258_C15H36N6O5S_6.43_2913	7086.934638721641	4752.074577157884	580.9327703223456	1092.8658629435697	551.9974216089721	2194.634910106639	2597.5039960389936	1925.3135874667776	1785.0884360096597	1903.0556269180286	2815.6320094167327	1262.026363114061	418.4496583164788	977.1244680900755	1250.8973828396868	13.354776329249324	2334.118129545465	1950.4929053375497	1950.4929053375497	1307.0987332252776	2593.887077449822	1950.4929053375497	799.6172327138033	1914.184607192403	1523.5573995618604	1523.5573995618604	836.8993166329576	2059.9742487867084	1523.5573995618604	764.5609448495238	28009.41755454558	31207.886485400795	31207.886485400795	10456.78986580222	20751.096619598575	31207.886485400795	3198.4689308552133
412.746__3.3_4914	6742.082316148855	7050.785718902924	1716.3909193126208	617.4068055081369	2457.279085922385	1741.0871915329462	1457.0800609992032	1123.6803860248092	2235.012635939456	3272.2560691931258	469.2291721861841	3185.8191164219866	568.014261067486	1469.428197109366	765.5844388300899	37.04440833048822	2470.656233375061	2181.7612989643785	2181.7612989643785	2233.4691189256855	2130.0534790030724	2181.7612989643785	1315.0764957323318	1728.7390554227836	1592.9095582109935	1592.9095582109935	1975.7017776260382	1463.2541290542845	1592.9095582109935	1117.506317969728	29647.874800500733	34908.180783430056	34908.180783430056	17867.752951405484	17040.42783202458	34908.180783430056	5260.305982929327
411.362_C24H46N2O3_9.09_2094	2057.521205718062	1803.3568214823015	1065.0698006069968	2989.4572812491842	774.5962186232705	1863.8721510622445	1658.1200304904382	11969.932190912727	786.699284539259	2154.345733045971	2590.0561060215605	883.5238118671679	617.2563617154186	689.8747572113502	1234.5127234308372	24.206131831977203	2487.180045735658	2072.650038113048	2072.650038113048	1118.020713989447	3027.2793622366485	2072.650038113048	829.0600152452191	1833.614486272273	1446.3163769606376	1446.3163769606376	835.1115482032135	1960.6966783901532	1446.3163769606376	732.2354879173104	29846.160548827895	33162.40060980877	33162.40060980877	8944.165711915575	24218.234897893188	33162.40060980877	3316.2400609808765
411.345_C24H44N4_8.34_1504	2971.0853014539757	871.171620119984	1027.2023580519215	767.1511281653591	630.6242324749138	3777.244114102319	663.1306362107341	5448.073266123482	9556.882698331168	1365.2689569044526	2125.9188043226477	923.1818660972965	1176.731815236695	2457.484122428015	741.1460051767028	32.5064037358203	2460.7347628015964	2158.425208058468	2158.425208058468	1873.1815152766449	2443.668900840291	2158.425208058468	1251.4965438290815	1196.235657478187	1101.9670866443082	1101.9670866443082	897.1767431086403	2291.7014633753315	1101.9670866443082	958.9389102066989	29528.81715361916	34534.803328935486	34534.803328935486	14985.452122213159	19549.351206722327	34534.803328935486	5005.986175316326
411.321__3.67_5972	1845.6961313515349	8624.509556632373	68.38963343847205	211.7606722131002	483.6712629925674	4202.254584773584	4711.468963869677	4229.0336581079255	2397.7570277825744	2656.4840747666735	3488.28329110568	617.9786154078799	212.58464370031072	1055.507475116659	1599.7406424191986	3.2958859488420265	2754.742674616527	2275.5260074766907	2275.5260074766907	1577.493412264515	2973.558602688867	2275.5260074766907	837.876006057184	2527.1205512746237	1722.7183868853667	1722.7183868853667	348.1279533464391	3072.3836829361767	1722.7183868853667	769.5893690546131	33056.91209539832	36408.41611962705	36408.41611962705	12619.94729811612	23788.468821510935	36408.41611962705	3351.504024228736
411.308_C20H38N6O3_8.25_771	13701.941584535012	2644.1798935501315	391.0406884827659	564.8365500306619	328.9707379299459	2594.5239331078756	446.9036439803039	1151.3975827548109	4000.408313129248	2371.0721111177236	4034.5467859332994	462.4211316185089	1067.6031495085037	4965.596044225599	1123.4661050060417	211.03783187958797	2714.5258375099943	2503.7466304243762	2503.7466304243762	1208.8122870161692	3798.680973832583	2503.7466304243762	1871.4090091675225	1761.2348469362673	1137.4318438804262	1137.4318438804262	513.6288408245854	2482.7980221127996	1137.4318438804262	1095.5346272572729	32574.310050119933	40059.94608679002	40059.94608679002	9670.498296129354	30389.447790660663	40059.94608679002	7485.63603667009
411.308_C18H40N6O3_7.75_1603	5781.9059130238165	296.90868202014195	1740.822483002306	2369.018747065975	337.53829113868767	3175.3602203417286	781.3386368951104	3391.009684124779	2834.6965746554606	1497.0448282910315	2506.5343471595143	1228.2643371991135	853.2217914894605	481.304600327388	584.4413003975426	40.629609118545744	2136.961171908127	1743.7525028906625	1743.7525028906625	1212.6375644612112	2274.867441320114	1743.7525028906625	564.1264958382696	2054.9206150341406	1362.6545827450725	1362.6545827450725	1040.743064344287	2001.789587725273	1362.6545827450725	532.8729503624653	25643.53406289753	27900.0400462506	27900.0400462506	9701.10051568969	18198.93953056091	27900.0400462506	2256.5059833530786
410.324__5.98_4712	5487.314823636854	14.671964769082498	792.2860975304549	1217.7730758338473	1584.5721950609097	2684.969552742097	2949.064918585582	2347.5143630531998	894.9898509140323	1247.1170053720123	4871.092303335389	865.6459213758674	909.6618156831148	1863.3395256734773	2567.593834589437	146.71964769082498	1959.9299604032706	1902.7704309903866	1902.7704309903866	803.2900711072667	3002.250790873506	1902.7704309903866	1731.2918427517347	1232.4450406029298	1415.844600216461	1415.844600216461	880.3178861449499	2626.2816936657673	1415.844600216461	1723.9558603671935	23519.159524839248	30444.326895846185	30444.326895846185	6426.320568858134	24018.00632698805	30444.326895846185	6925.167371006939
410.238_C18H35NO9_3.56_1251	1369.2620273552966	664.1942670007036	8430.158004239698	412.14105798505193	5020.6274336360875	1498.6947563092797	1553.192747447799	347.42469350806033	715.2861336930654	878.7801071086232	6723.689656714814	1972.1460543251658	41711.39996764418	4792.417095743538	1284.1089162013602	23.842871123102178	2049.067698067555	4837.335361877239	4837.335361877239	7368.724473705883	2305.9462500485965	4837.335361877239	13202.138353306293	1124.02106723196	1433.9783918322883	1433.9783918322883	1343.7160940091155	1433.9783918322883	1433.9783918322883	4906.522264689813	24588.81237681066	77397.36579003582	77397.36579003582	58949.79578964706	18447.570000388772	77397.36579003582	52808.55341322517
409.257_C19H32N6O4_6.99_4214	5067.908473919741	3060.8160090010315	7359.339038035267	5519.50427852645	2191.075940869591	2743.026368722236	1856.560530049806	1170.803937869247	1388.238954902107	1689.3028246399135	1137.3523967872684	2174.3501703286015	869.7400681314406	1404.9647254430963	853.0142975904514	133.80616432791393	2775.084095592465	2413.7377611965103	2413.7377611965103	2837.1088280153003	1990.3666943777198	2413.7377611965103	1329.6987580086447	2015.4553501892037	1772.9316773448597	1772.9316773448597	2182.713055599096	1547.133775041505	1772.9316773448597	1137.3523967872684	33301.00914710958	38619.804179144165	38619.804179144165	22696.870624122403	15922.933555021758	38619.804179144165	5318.795032034579
409.183_C17H24N6O6_2.52_1680	3284.5119761095557	3663.988119812224	3481.2557613830927	2287.657337075239	799.5270443089294	921.8351244715585	1490.4655305737106	1559.9388553438912	1866.438817565277	1894.4616712540894	2124.7745000090167	3457.9033833090825	3085.4329530286172	1597.886469714158	1794.9221597136204	4.962380340727199	2169.8494547706223	2082.2476302507994	2082.2476302507994	2330.8957246028986	1833.5995358987002	2082.2476302507994	1819.442156691331	2009.6180856315532	1880.4502444096834	1880.4502444096834	2686.545145051928	1696.404314713889	1880.4502444096834	1696.404314713889	26038.193457247467	33315.96208401279	33315.96208401279	18647.16579682319	14668.796287189602	33315.96208401279	7277.768626765324
408.368_C20H47N4O4_7.39_191	9829.836946311421	1141.3180283721706	940.3539949773988	1189.4187916653912	518.6361273958595	42.80490110944714	1631.9219228554246	51.80388497059602	2251.2590687683	2163.8574334797077	36.0357539572555	1748.7096204870604	912.7199471913929	2527.8384577043184	1426.020393890819	1.353829430438328	1752.3895146987177	1650.8680689104376	1650.8680689104376	1087.9711760360015	2213.764961784874	1650.8680689104376	1346.3037315455974	1165.3684100187809	1165.3684100187809	1165.3684100187809	1040.8360116747847	1528.9711583731219	1165.3684100187809	1169.3701705411058	21028.67417638461	26413.889102567002	26413.889102567002	8703.769408288012	17710.11969427899	26413.889102567002	5385.21492618239
408.34__7.81_6095	27168.946456617192	1192.1494347533921	5638.356567870615	7245.670883598438	1598.0368882200141	1570.2046056965887	361.8196728045315	347.90353154281877	2115.253471780338	552.0069367146058	2548.973207770385	4355.75221491609	1310.4366354779506	1108.6525871831157	148.438840124936	23.19356876952125	4426.685879402877	3580.3622189900334	3580.3622189900334	2934.856208173295	4225.8682298067715	3580.3622189900334	1041.3912377515041	1842.7290387384633	1440.3206205872698	1440.3206205872698	1856.645180000176	830.3297619488608	1440.3206205872698	1209.5446113305331	53120.23055283452	57285.795503840534	57285.795503840534	23478.84966538636	33806.94583845417	57285.795503840534	4165.564951006017
408.308_C20H37N7O2_7.68_2919	1900.5687070525105	15668.681408409735	325.23100869347775	555.6029731846911	745.3210615892198	4471.926369535318	6623.193979122385	5722.033059200874	1361.904848903938	1748.1166717274427	5224.023077138986	450.5804599607556	1134.9207074199483	870.6705128564977	1023.1225481815653	206.6572034406473	3688.2099805308967	3002.0346622761244	3002.0346622761244	2556.1124589503015	3447.9568656019474	3002.0346622761244	943.5087075118078	1824.3426893899766	1248.4127781619432	1248.4127781619432	650.4620173869555	3186.2475382939147	1248.4127781619432	946.8965305190316	44258.51976637076	48032.55459641799	48032.55459641799	20448.899671602412	27583.65492481558	48032.55459641799	3774.034830047231
407.3_C21H42O7_7.09_4143	1512.4428430361638	6554.94576370867	942.581486698709	1956.0106014826151	840.9305420547306	1071.9554162455906	60352.93813362028	1416.9525617039417	9130.10302802279	486.6924016287452	948.7421500104654	560.6203613698204	1148.963707642544	837.8502103988525	1038.0717680309313	594.50400958448	7127.374063092689	5587.144061577458	5587.144061577458	2716.0824375705447	8458.205685584371	5587.144061577458	966.4540570317646	1244.4539889747662	1055.013592138261	1055.013592138261	1045.7725971706266	1055.013592138261	1055.013592138261	939.501155042831	85528.48875711227	89394.30498523933	89394.30498523933	21728.659500564358	67665.64548467497	89394.30498523933	3865.8162281270584
407.336_C22H46O6_6.72_293	8982.48821806753	1620.3875316863623	889.4895079048007	1131.1405017819043	701.8571344288974	2655.380876966368	1728.3820024013512	2058.438766958804	1284.0007941919519	2349.318131446978	2945.3192995314803	992.779269004483	547.1577282601393	2263.0936352246345	1498.6210928247492	0.5560111363543977	2219.8067425898644	1978.0256563635492	1978.0256563635492	895.9210597993615	3060.1302529277373	1978.0256563635492	1252.6823976846051	1674.3847670438568	1559.5043122555558	1559.5043122555558	941.1343884546418	2306.205883335806	1559.5043122555558	1100.2391136268234	26637.680911078372	31648.410501816787	31648.410501816787	7167.368478394892	24481.0420234219	31648.410501816787	5010.7295907384205
407.336_C22H46O6_6.39_1973	11030.77255691139	1325.6269394454723	1060.645284341014	1310.4323307839225	677.3920807358446	1963.5951706810797	2069.957431311928	1476.4436970388272	1176.3501759732203	2704.640341755849	2580.414149320206	715.2759361149788	602.1377013512774	2305.371199291208	1473.774373895582	0.3079988242206023	2284.5385010418427	2029.5710854860013	2029.5710854860013	858.5210559462439	3200.6211150257586	2029.5710854860013	1264.668838818478	1401.0353182421497	1399.7006566705272	1399.7006566705272	887.9606102279964	2187.664315301568	1399.7006566705272	1075.5832273157132	27414.462012502114	32473.13736777602	32473.13736777602	6868.168447569951	25604.96892020607	32473.13736777602	5058.675355273912
405.357_C23H48O5_7.72_649	5796.938013576415	1759.1081740544676	783.2864089306266	1081.75487274822	289.962885833154	3728.5360946332494	1706.5282374233889	3685.2349703488317	3328.7739293646077	1208.5653081525859	4039.3763082463906	1296.7140254458648	610.8551461551777	1388.7289145502523	699.0038634484565	3.8661718111087198	2368.223542894646	1962.9520827951749	1962.9520827951749	1144.2902017929034	2781.6139637974466	1962.9520827951749	747.1377024967601	1732.818205738928	1342.7214699980586	1342.7214699980586	932.5206408394233	2695.8816038861105	1342.7214699980586	654.9295048018171	28418.682514735752	31407.233324722798	31407.233324722798	9154.321614343227	22252.911710379572	31407.233324722798	2988.5508099870403
405.32_C22H44O6_7.01_2833	9524.941224596047	893.8361266483093	1522.3146531979019	2276.488885057413	1201.0922951836658	3673.1078329453962	1187.126105704786	1717.8413059022196	1969.2327165220565	2094.928421831975	2136.8269902686147	1047.4642109159875	907.8023161271892	810.0389897750304	586.579958112953	125.69570530991851	2347.483681575052	1979.7073586312163	1979.7073586312163	1242.9908636203054	2716.4238536421276	1979.7073586312163	876.3783897997096	1843.5370112121382	1361.7034741907837	1361.7034741907837	1124.2782530498266	1906.3848638670972	1361.7034741907837	858.9206529511098	28169.804178900624	31675.31773809946	31675.31773809946	9943.926908962443	21731.39082913702	31675.31773809946	3505.5135591988383
405.228_C23H32O6_6.7_1701	6637.202098058003	2610.0800662705474	1203.2743778943834	1353.5770472442987	452.1022403828323	2296.3381719067634	2222.6369764934107	2004.9454826336018	1817.6216109579982	2163.607778315124	2513.6884565285472	1134.3501118133781	967.3281898002487	1933.1209380293858	983.0238147493885	1.535441571111506	2163.2381349739303	1893.4020501655637	1893.4020501655637	1192.4836357418499	2594.320464589278	1893.4020501655637	1083.8937957404637	2084.2766304743627	1875.371274493692	1875.371274493692	1168.8122448538807	2193.1223774042674	1875.371274493692	975.1760022748185	25958.857619687165	30294.43280264902	30294.43280264902	9539.869085934799	20754.563716714223	30294.43280264902	4335.575182961855
404.337_C22H45NO5_6.18_3896	7891.850526949714	759.4667871123155	1172.220475760313	941.0784101174345	660.4059018367961	974.0987052092743	825.5073772959952	5464.858837699488	3533.1715748268593	1502.4234266787112	2096.7887383318275	676.916049382716	1205.240770852153	1651.0147545919904	305.4377295995182	16.510147545919903	2154.574254742547	1854.811888361939	1854.811888361939	1120.6262646793134	2588.9975120445647	1854.811888361939	955.5247892201144	1073.1595904847936	1073.1595904847936	1073.1595904847936	850.272598614875	1576.7190906353508	1073.1595904847936	932.8233363444746	25854.891056910565	29676.990213791025	29676.990213791025	8965.010117434507	20711.980096356518	29676.990213791025	3822.0991568804575
404.233__3.4_3075	1332.4494074938498	7422.763404623512	704.8688280941943	723.4180077808836	664.6789387730341	1255.161158799311	779.0655468409517	482.27867185392245	2293.9152212539134	2102.2403644914566	358.6174739426603	1431.3783658228595	5577.1200257979235	1335.5409374416313	1282.984928329345	40.1898893211602	1577.1955283598897	1736.666948166288	1736.666948166288	2357.291585183435	1116.042311149141	1736.666948166288	2215.0812075854833	1017.1133528201312	1269.073043564328	1269.073043564328	1077.3981868018716	1269.073043564328	1269.073043564328	1309.2629328854882	18926.346340318676	27786.671170660607	27786.671170660607	18858.33268146748	8928.338489193127	27786.671170660607	8860.324830341933
403.378_C20H46N6O2_8.64_1831	3925.5892613495407	7446.072050979906	339.67998403001735	285.9047886690647	346.85001007814435	7680.890404056066	2370.5898621619945	11722.99258868767	2525.6416754527413	2089.166339773009	4739.387217811957	952.7172111448772	401.52145869511287	2275.5870170243115	825.4492487906226	1.7925065120317538	3673.3686575524057	2995.6144765760664	2995.6144765760664	1537.522460695237	4453.706492456897	2995.6144765760664	962.3519336470479	2448.115768807368	2182.3766783986603	2182.3766783986603	374.1857343866286	3148.0895617557676	2182.3766783986603	613.4853537428678	44080.42389062887	47929.83162521706	47929.83162521706	12300.179685561896	35629.651939655174	47929.83162521706	3849.4077345881915
402.358_C23H47NO4_6.13_201	3260.7427378999605	1613.902971283819	812.4409515306298	1240.6192908508267	614.8201795366929	845.3777468629527	3052.1430341285827	2580.048967698622	7136.305655336614	779.5041561983071	713.6305655336614	1855.4394703875196	2162.849560155866	988.103859969685	1646.8397666161416	76.85252244208661	1997.250672512799	1836.226339776998	1836.226339776998	1939.1538251905067	1733.2988543634892	1836.226339776998	1353.1533415695965	1427.2611310673228	1427.2611310673228	1427.2611310673228	1427.2611310673228	1317.4718132929133	1427.2611310673228	1317.4718132929133	23967.008070153588	29379.621436431968	29379.621436431968	15513.230601524054	13866.390834907914	29379.621436431968	5412.613366278386
401.341_C27H44O2_8.18_705	13080.635328794888	1703.0285343907074	1536.1661426372746	1083.7454309759048	801.6275727536057	4455.397882900942	947.8471943932119	2165.7706311089905	2267.2642508353056	1080.3049692902669	2289.627251791951	715.6160306126609	490.2657902033855	1739.1533820899042	288.9987815935746	8.601154214094482	2611.1670668288502	2165.8781455366666	2165.8781455366666	1075.7893633278672	3255.9669277454664	2165.8781455366666	830.0113816601175	1619.597338513991	1309.9557868065897	1309.9557868065897	942.6865018647552	1952.4620065994472	1309.9557868065897	645.9466814784956	31334.0048019462	34654.050328586665	34654.050328586665	8606.314906622938	26047.73542196373	34654.050328586665	3320.04552664047
400.414_C25H53NO2_7.46_3105	19159.43240564507	2337.3586408329024	1577.4292305128454	1116.8659515309928	725.3871643964179	472.077360956399	575.7040987273158	27645.310820885705	7599.294103200569	644.7885905745937	437.53511503276	782.9575742691495	875.07023006552	598.7322626764085	161.19714764364844	69.0844918472779	5201.4865320013	4048.639074299849	4048.639074299849	1885.4309233319593	6211.8472252677375	4048.639074299849	590.0967011954987	949.9117629000712	754.1723693327838	754.1723693327838	995.9680907982564	587.2181807018621	754.1723693327838	662.0597135364133	62417.838384015595	64778.22518879759	64778.22518879759	15083.447386655675	49694.7778021419	64778.22518879759	2360.3868047819947
400.273_C16H41N4O3P2_6.67_2942	7265.377103876576	2043.6940608946961	831.5254306895699	1248.815081505191	331.7812644488027	2597.099102253416	2351.9168923648854	2140.76353011213	1763.392335176937	2149.925142937146	2565.033457365859	1199.7350127997468	632.1512849261211	2010.1014805363031	1151.527478649066	4.5808064125081245	2180.154829699055	1892.9637165593094	1892.9637165593094	1006.9594096066967	2778.9680235119226	1892.9637165593094	1031.3903771400733	2092.228795503413	1886.74690785662	1886.74690785662	1015.6302217446583	2250.921017651016	1886.74690785662	891.8393817875935	26161.85795638866	30287.41946494895	30287.41946494895	8055.675276853573	22231.74418809538	30287.41946494895	4125.561508560293
399.358_C23H46N2O3_6.2_4162	3357.441371356204	2110.8087926004655	411.6515072706302	8646.141409801216	853.9579140188606	1094.8178384857188	308.0087518939822	275841.5440421538	1840.7537257739882	459.82349216400183	305715.4734616341	1121.0934666093758	494.85766299554484	2382.323616544924	328.4453515457156	1785.282955290712	50224.40340125285	37922.0265850087	37922.0265850087	2158.068429295099	73685.98474072231	37922.0265850087	1014.8961362762612	1813.01834053235	1453.1882109500439	1453.1882109500439	1453.1882109500439	1738.5707275153213	1453.1882109500439	674.4077885072027	602692.8408150342	606752.4253601392	606752.4253601392	17264.547434360793	589487.8779257785	606752.4253601392	4059.584545105045
399.358_C23H46N2O3_5.92_135	5292.507649559468	1432.602783961607	577.7277647857097	631.7763796045066	285.68971475667655	3982.23465334606	1415.956688247455	3417.437599115104	1452.0134772943657	1780.4301213841154	3468.2242812939576	1230.0557827719238	1083.5613639870119	2594.494413809148	1106.7166974804234	18.48916079322304	2058.288028513125	1860.6199082619223	1860.6199082619223	838.989553494378	2882.2502630294666	1860.6199082619223	1267.6155475083149	1442.3081306279864	1424.279736104531	1424.279736104531	857.6688717957593	3005.966006462126	1424.279736104531	1095.1390307337176	24699.4563421575	29769.918532190757	29769.918532190757	6711.916427955024	23058.002104235733	29769.918532190757	5070.4621900332595
399.308_C19H38N6O3_7.02_103	4910.694797170984	661.4982656484418	3520.490579409882	1104.1622592556773	1829.803775945547	1466.8570818983058	1727.12419999834	1142.0269270824888	1280.6821353219102	1178.0865165095743	1395.2416458533608	1430.671556768914	2478.5405570936	823.3676216796888	1176.6172666493321	8.815499161452772	1652.195955339944	1633.4175428404687	1633.4175428404687	1539.333078575678	1727.502007105259	1633.4175428404687	1577.082305342042	1337.9618905876355	1337.9618905876355	1337.9618905876355	1355.676846045412	1286.6640811814675	1337.9618905876355	1503.2105212974395	19826.35146407933	26134.6806854475	26134.6806854475	12314.664628605424	13820.016056842072	26134.6806854475	6308.329221368168
399.24_C18H38O7S_6.07_1004	15445.633963191916	2628.8743149079796	1381.5902909893784	2216.291820159667	1131.9872592639954	3771.2564024162693	739.7493824861679	565.8664757696821	457.05455809316834	799.4799093088875	3164.7960561023547	397.5783389950797	962.2686415383432	2818.5560890171696	478.8932339458604	1.9390964003118145	2630.842550735072	2310.1134895366395	2310.1134895366395	1147.1980400434904	3473.0289390297885	2310.1134895366395	1347.9263059413422	1090.535100149133	1047.1279504011693	1047.1279504011693	1047.1279504011693	1809.0179991630284	1047.1279504011693	1047.1279504011693	31570.110608820865	36961.81583258623	36961.81583258623	9177.584320347923	27784.231512238308	36961.81583258623	5391.705223765369
399.242__7.45_5690	10763.938880624888	5173.67848819049	2862.3208259339594	1491.6319797120632	1169.1169570716172	1773.8326245224537	1572.2607353721748	1531.9463575421191	1411.0032240519517	1316.9363424484882	2499.4914254634573	873.4781863178749	1209.431334901673	900.3544382045787	1464.7557278253594	483.77253396066914	2646.1909670117157	2281.1218788839888	2281.1218788839888	1834.3041912675371	2727.93956650044	2281.1218788839888	1185.9146145008071	1552.1035464571469	1478.1938537687113	1478.1938537687113	1310.2172794768123	1552.1035464571469	1478.1938537687113	1189.2741459866452	31754.291604140588	36497.95006214382	36497.95006214382	14674.433530140297	21823.51653200352	36497.95006214382	4743.658458003229
397.397__9.0_6128	8295.130621711829	1095.9398087910845	377.9102788934774	1039.2532669570628	566.8654183402161	11072.771171578888	529.0743904508683	13075.695649714318	2758.745035922385	1700.5962550206484	5082.893251117271	1171.5218645697798	529.0743904508683	566.8654183402161	434.596820727499	37.79102788934774	3853.1102185514133	3020.9202919047348	3020.9202919047348	947.1376364767776	5094.702947332692	3020.9202919047348	524.3505119646999	1436.0590597952141	1067.5965378740736	1067.5965378740736	803.0593426486395	3391.7447530689597	1067.5965378740736	547.9699043955422	46237.32262261696	48334.724670475756	48334.724670475756	7577.101091814221	40757.623578661536	48334.724670475756	2097.4020478587995
397.329_C20H40N6O2_8.04_569	5664.1479340820315	2448.936209845901	600.5125032314262	722.1212691016043	523.9440210168696	4548.6256300342775	1292.803813977504	4738.754696285467	2336.852356420928	1837.0528809046948	2917.576669456114	1385.3209867979856	919.3386422887603	2331.4622896883698	1073.7308277377842	1.698240203408681	2374.533599195112	2083.9299356920706	2083.9299356920706	1117.3405286133607	3050.51934277078	2083.9299356920706	1212.118945182946	2086.9526186628113	1611.1869338513402	1611.1869338513402	820.7299556951823	2624.519479572242	1611.1869338513402	996.5347350132722	28494.40319034134	33342.87897107313	33342.87897107313	8938.724228906885	24404.15474216624	33342.87897107313	4848.475780731784
397.163_C23H24O6_5.2_3529	579.1267580446465	297.04287589743865	2278.0410482494212	506.46878840066876	750.086686618712	2827.2498187936067	2307.959035749883	2564.398928610981	2149.821101818872	2201.109080391092	160.2749330381863	292.768877683087	589.8117535805256	495.78379286478963	2256.6710571776634	14.958993750230722	1348.2683533690094	1266.9733456668628	1266.9733456668628	859.8750157498696	1674.0716755838562	1266.9733456668628	1023.0883225604226	1364.4739299317594	669.9492200996187	669.9492200996187	548.1402709905972	2228.890068784378	669.9492200996187	669.9492200996187	16179.220240428114	20271.573530669804	20271.573530669804	6879.000125998957	13392.57340467085	20271.573530669804	4092.3532902416905
395.387_C26H50O2_9.44_3528	6942.50694628629	65.39584179121088	951.404020897939	1305.8072925406302	704.0600708973107	5479.5386791183955	652.9036462703151	8658.093021663783	1970.3134268706763	1535.2201246307652	3084.152280604849	583.8161037328262	801.6264477632302	1199.275356719464	1079.5587753758764	1.0547716417937238	2602.5171796707896	2188.4204254253345	2188.4204254253345	797.9347470169521	3578.9061038337168	2188.4204254253345	946.1301626889704	1420.5137085856977	1139.4170660476702	1139.4170660476702	752.8432593302705	2309.686202617807	1139.4170660476702	940.5926115695534	31230.206156049473	35014.72680680535	35014.72680680535	6383.477976135617	28631.248830669734	35014.72680680535	3784.5206507558814
395.367_C29H46_9.64_2202	642.3262497702825	430.54476886776183	3635.194210656454	3974.97548770885	307.19951075970033	7963.91458954314	1226.4707740178944	9132.203638038365	2087.5603117534183	2750.831982711862	2508.7960045375526	1452.2158690458562	402.61754061688	1608.142893446613	383.9993884496254	9.309076083627282	2984.528580227922	2407.2688935004926	2407.2688935004926	1537.4520969365685	3277.0856900644167	2407.2688935004926	675.4898333182047	2298.178158145485	1530.1793812462347	1530.1793812462347	941.380318956809	2058.469448992083	1530.1793812462347	393.30846453325273	35814.34296273506	38516.30229600788	38516.30229600788	12299.616775492548	26216.685520515333	38516.30229600788	2701.9593332728186
395.367_C29H46_7.18_550	5229.394563951318	27.64220482266407	1428.6794333344433	1791.0212010098744	283.8167781792005	3086.331397699935	2053.7982118240534	2419.5732469774584	2442.46169683062	2193.681853426643	2045.2590593788357	203.61917119370062	979.7136862147403	1438.979235768366	1193.1924973451873	1.1444224926580666	1910.2172052451833	1676.1442912781063	1676.1442912781063	894.7623242597376	2457.5262582964747	1676.1442912781063	973.9255493768735	2049.5286356014444	1615.0002183891202	1615.0002183891202	631.7652321969704	2123.7400326253482	1615.0002183891202	1086.4530917799639	22922.6064629422	26818.3086604497	26818.3086604497	7158.098594077901	19660.210066371797	26818.3086604497	3895.702197507494
394.352_C19H45N4O4_7.04_275	1749.2876368154407	307.02983423740113	3206.1394835656174	2861.653452308472	1821.924913702619	1181.7846339696243	564.7284697332426	993.2273636391185	1003.9370614536529	2323.948935091697	2515.891135819543	2773.2013366796236	2283.3297703236185	554.0187719187082	2398.63936648218	7.879674039709192	1624.0590847794283	1659.1638649862666	1659.1638649862666	1783.1369407888392	1535.190789183694	1659.1638649862666	1764.4782056067813	1465.5361353925325	1785.6062752590299	1785.6062752590299	2052.627342013119	1465.5361353925325	1785.6062752590299	2052.627342013119	19488.70901735314	26546.621839780266	26546.621839780266	14265.095526310713	12281.526313469552	26546.621839780266	7057.912822427125
393.308_C18H40N4O5_5.35_3101	6867.242336415819	2922.8900303890464	323.2737030076931	474.0659095224637	445.1468562182611	2788.622997190963	1827.0644748262273	2275.3098010413673	1284.8322253724289	2238.128161078821	3270.95149337177	510.21472615271693	549.462012779849	2686.373487293961	1199.107888792114	13.42670331980834	2066.335213474094	1854.7570504233317	1854.7570504233317	815.4140208452834	2894.1000800013803	1854.7570504233317	1220.0225612710462	2032.5963179525243	1555.948350099328	1555.948350099328	492.1403178375903	2480.841644167664	1555.948350099328	874.2849507859814	24796.022561689126	29676.112806773308	29676.112806773308	6523.312166762267	23152.800640011043	29676.112806773308	4880.090245084185
