index	V11-arm-healthy-BF3	V11-arm-healthy-BH1	V11-arm-healthy-BF4	V11-arm-healthy-BH2	V11-arm-healthy-BF5	V11-arm-healthy-BH3	V11-arm-psoriasis-BF11	V11-arm-healthy-BF6	V11-arm-psoriasis-BH5	V11-arm-healthy-BH4	V11-arm-healthy-BF8	V11-arm-psoriasis-BF9	V11-arm-psoriasis-BF10	V11-arm-healthy-BF7	V11-arm-healthy-BF12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
305.246_C20H32O2_7.11_3530	2591.570093457944	273.196261682243	1081.4018691588785	597.6168224299065	609.0	295.9626168224299	333.9065420560747	117.62616822429906	256.1214953271028	168.85046728971963	142.28971962616822	328.21495327102804	383.23364485981307	176.4392523364486	102.44859813084112	559.6728971962616	497.19190031152647	497.19190031152647	318.34953271028036	586.6130841121495	497.19190031152647	325.36915887850466	273.196261682243	295.9626168224299	295.9626168224299	273.196261682243	331.0607476635514	295.9626168224299	331.0607476635514	6156.401869158878	7457.878504672897	7457.878504672897	1591.7476635514017	5866.130841121495	7457.878504672897	1301.4766355140187
305.245_C18H34O2_8.04_3056	375.375	391.125	546.0	189.0	291.375	196.875	769.125	527.625	635.25	441.0	320.25	417.375	325.5	296.625	228.375	345.78409090909093	396.725	396.725	370.65	409.7625	396.725	536.8125	320.25	375.375	375.375	391.125	350.4375	375.375	526.3125	3803.625	5950.875	5950.875	1853.25	4097.625	5950.875	2147.25
305.157_C10H20N6O5_2.26_1432	1312.8608617594255	1730.9299820466786	367.56193895870734	1514.8895870736085	390.697486535009	363.0	84.07001795332135	66.79982046678636	161.94883303411132	548.7360861759425	1313.1867145421902	101.34021543985637	171.07271095152603	575.7818671454219	939.4335727109515	829.443447037702	642.8206463195692	642.8206463195692	863.9008976660683	532.2805206463196	642.8206463195692	129.60794434470375	575.7818671454219	390.697486535009	390.697486535009	548.7360861759425	379.12971274685816	390.697486535009	131.64452423698384	9123.877917414722	9642.309694793537	9642.309694793537	4319.504488330342	5322.805206463196	9642.309694793537	518.431777378815
304.696__3.06_4839	887.7717391304348	1112.6739130434783	408.375	449.804347826087	88.77717391304348	260.4130434782609	47.34782608695652	325.5163043478261	260.4130434782609	982.4673913043479	544.5	100.61413043478261	272.25	710.2173913043479	508.9891304347826	570.8641304347826	464.00869565217397	464.00869565217397	613.154347826087	389.4358695652174	464.00869565217397	170.15625	508.9891304347826	408.375	408.375	449.804347826087	366.94565217391306	408.375	180.51358695652175	6279.505434782609	6960.13043478261	6960.13043478261	3065.771739130435	3894.358695652174	6960.13043478261	680.625
304.3_C21H37N_5.75_127	526.1921739130435	794.6017391304347	376.0469565217391	964.5278260869565	284.61304347826086	362.99999999999994	123.94608695652173	206.22608695652173	189.81217391304347	443.49130434782603	903.0808695652173	164.55999999999997	189.7069565217391	1126.4573913043478	296.1869565217391	571.3113043478261	463.4966376811595	463.4966376811595	551.0866086956521	419.70165217391303	463.4966376811595	167.00630434782607	443.49130434782603	362.99999999999994	362.99999999999994	443.49130434782603	290.4	362.99999999999994	177.13347826086954	6284.424347826087	6952.449565217392	6952.449565217392	2755.4330434782605	4197.01652173913	6952.449565217392	668.0252173913043
304.3_C18H39O3_6.27_4344	335.2311557788945	505.8668341708543	437.91457286432166	1155.1884422110554	84.56281407035176	102.68341708542714	166.10552763819095	647.8115577889448	157.04522613065328	690.0929648241206	3045.7713567839196	300.5	813.9170854271357	1251.8316582914574	105.7035175879397	760.2416628597533	653.3484087102178	653.3484087102178	522.1753768844221	718.9349246231156	653.3484087102178	359.391959798995	505.8668341708543	437.91457286432166	437.91457286432166	505.8668341708543	386.5728643216081	437.91457286432166	233.30276381909547	8362.658291457286	9800.226130653267	9800.226130653267	2610.8768844221104	7189.349246231157	9800.226130653267	1437.56783919598
304.347__8.82_5718	7685.0	265.0	1060.0	2385.0	265.0	265.0	795.0	265.0	265.0	265.0	265.0	265.0	265.0	265.0	530.0	1228.6363636363637	1007.0	1007.0	689.0	1166.0	1007.0	397.5	265.0	265.0	265.0	265.0	265.0	265.0	265.0	13515.0	15105.0	15105.0	3445.0	11660.0	15105.0	1590.0
304.285_C17H37NO3_5.11_1160	529.1663793103448	189.7926724137931	533.3909482758621	305.7336206896552	633.3724137931034	363.0	113.4375	432.4706896551724	273.8146551724138	777.946551724138	429.0284482758621	461.7297413793104	393.6672413793104	573.6025862068966	25.973275862068967	435.7706896551725	402.4084482758621	402.4084482758621	382.0575	412.5839224137932	402.4084482758621	310.66228448275865	432.4706896551724	429.0284482758621	429.0284482758621	305.7336206896552	447.1002155172414	429.0284482758621	333.7409482758621	4793.477586206897	6036.126724137932	6036.126724137932	1910.2875	4125.8392241379315	6036.126724137932	1242.6491379310346
304.166_C16H21N3O3_2.5_2576	201.85324675324676	251.5	288.73506493506494	633.6493506493506	183.56233766233765	572.8974025974026	137.1818181818182	350.14025974025975	502.3467532467532	230.5961038961039	108.43896103896104	1229.4103896103895	766.9116883116883	511.4922077922078	341.64805194805194	334.0466351829989	420.6909090909091	420.6909090909091	438.19792207792204	411.93740259740264	420.6909090909091	658.9626623376623	288.73506493506494	341.64805194805194	341.64805194805194	502.3467532467532	315.1915584415584	341.64805194805194	634.6292207792208	3674.5129870129877	6310.363636363636	6310.363636363636	2190.9896103896103	4119.374025974026	6310.363636363636	2635.8506493506493
303.289_C18H38O3_7.44_635	846.421125781793	203.96397961547373	1516.5045170257124	174.6919156821867	1112.691104933982	514.435950891823	60.895297660412325	836.1935371785963	181.3927495946259	718.3999305072967	223.3611304146398	298.2458883483901	221.36263608987724	507.50000000000006	236.6452397498263	626.437130161939	510.18033356497574	510.18033356497574	358.5769052582812	585.9820477183229	510.18033356497574	190.47414292332638	514.435950891823	298.2458883483901	298.2458883483901	203.96397961547373	402.8729441741951	298.2458883483901	201.37769284225158	6890.808431781329	7652.705003474636	7652.705003474636	1792.884526291406	5859.820477183229	7652.705003474636	761.8965716933055
303.289_C18H38O3_6.72_4005	765.3191489361702	351.06382978723406	207.12765957446808	277.3404255319149	2787.446808510638	551.1702127659574	168.51063829787233	256.27659574468083	214.14893617021278	473.93617021276594	452.8723404255319	519.5744680851063	888.1914893617021	266.8085106382979	165.0	595.8510638297871	556.3191489361702	556.3191489361702	373.531914893617	647.7127659574469	556.3191489361702	447.6063829787234	351.06382978723406	351.06382978723406	351.06382978723406	351.06382978723406	359.8404255319149	351.06382978723406	366.86170212765956	6554.361702127659	8344.787234042553	8344.787234042553	1867.659574468085	6477.127659574468	8344.787234042553	1790.4255319148936
303.23_C20H30O2_7.42_1644	99.74959083469722	69.31751227495909	617.9402618657938	76.92553191489361	885.0662847790508	379.55564648117837	353.35024549918165	516.5	911.2716857610475	239.22995090016366	248.52864157119475	1045.6800327332242	699.9378068739771	178.3657937806874	38.88543371522095	304.5513316470764	424.020294599018	424.020294599018	335.26006546644845	468.4004091653028	424.020294599018	752.5599427168576	239.22995090016366	353.35024549918165	353.35024549918165	239.22995090016366	434.92512274959086	353.35024549918165	805.6047463175123	3350.06464811784	6360.30441898527	6360.30441898527	1676.3003273322422	4684.004091653028	6360.30441898527	3010.2397708674303
303.232_C18H32O2_6.22_4112	487.98507462686564	251.49999999999997	307.8059701492537	315.3134328358209	270.2686567164179	589.3358208955224	446.69402985074623	270.2686567164179	1752.9925373134326	465.46268656716416	296.54477611940297	2207.194029850746	1542.783582089552	506.75373134328356	127.62686567164178	353.53324287652646	655.9019900497512	655.9019900497512	674.9208955223882	646.3925373134329	655.9019900497512	1487.4160447761192	307.8059701492537	446.69402985074623	446.69402985074623	465.46268656716416	377.25	446.69402985074623	1647.8880597014922	3888.865671641791	9838.529850746268	9838.529850746268	3374.6044776119406	6463.925373134329	9838.529850746268	5949.664179104477
302.305_C18H39NO2_5.62_427	369.46534327703444	12.801601228339548	771.1016670322439	47.42158368063172	709.208708050011	360.7825180960737	203.26716385172188	372.9162096951086	500.8209037069533	586.6472910726036	342.63763983329676	1000.7512612415003	688.7261460846677	507.5	16.363785917964467	372.4405770803007	432.69412151787674	432.69412151787674	301.69477955692037	498.1937924983548	432.69412151787674	598.3913687212108	369.46534327703444	372.9162096951086	372.9162096951086	360.7825180960737	440.2081048475543	372.9162096951086	594.7735248958105	4096.846347883308	6490.411822768151	6490.411822768151	1508.4738977846018	4981.937924983548	6490.411822768151	2393.5654748848433
302.269__6.02_4846	566.9055706521739	674.801856884058	367.43546195652175	1007.1320199275362	411.2420742753623	184.88790760869566	40.74615036231884	202.830615942029	265.0	448.4476902173913	644.1372282608696	132.80004528985506	160.34420289855072	551.2432065217391	613.1125452898551	515.6523797760211	418.0711050724638	418.0711050724638	516.0538949275362	369.0797101449275	418.0711050724638	149.72259963768116	551.2432065217391	411.2420742753623	411.2420742753623	448.4476902173913	389.338768115942	411.2420742753623	146.57212409420288	5672.176177536232	6271.066576086957	6271.066576086957	2580.2694746376815	3690.797101449275	6271.066576086957	598.8903985507246
302.269_C17H35NO3_4.7_223	287.0639413726035	433.1517435398722	358.239441511531	566.0549805501529	448.0989510975271	517.3355445957211	85.87593776048902	296.4059460961378	173.5850236176716	487.1943595443179	425.2551055848847	383.7977563212003	290.02518060572385	507.5	315.5834954153932	421.9894099371038	371.6778271742151	371.6778271742151	435.46433036954716	339.78457557654906	371.6778271742151	233.32097457627117	433.1517435398722	383.7977563212003	383.7977563212003	487.1943595443179	336.91146846346214	383.7977563212003	231.80510211169772	4641.883509308142	5575.167407613227	5575.167407613227	2177.3216518477357	3397.8457557654906	5575.167407613227	933.2838983050847
301.285_C17H36N2O2_4.8_370	319.7674418604651	1089.2558139534883	567.9069767441861	1010.2093023255813	603.9767441860465	363.0	66.76744186046511	257.09302325581393	153.74418604651163	843.6744186046511	979.0	69.06976744186046	195.69767441860463	1332.7906976744187	821.1627906976744	744.3488372093024	578.2077519379844	578.2077519379844	691.9767441860465	521.3232558139536	578.2077519379844	121.31976744186045	821.1627906976744	567.9069767441861	567.9069767441861	843.6744186046511	443.8372093023256	567.9069767441861	111.40697674418604	8187.837209302326	8673.116279069767	8673.116279069767	3459.8837209302324	5213.232558139535	8673.116279069767	485.2790697674418
301.237_C17H32O4_6.16_3060	2083.168975069252	410.62465373961214	1864.264542936288	382.0096952908587	3984.6329639889195	433.51662049861494	105.8753462603878	516.5	263.25761772853184	2234.8282548476454	200.30470914127423	175.98199445983377	94.42936288088642	161.67451523545705	131.62880886426592	1127.5594308738355	869.5132040627885	869.5132040627885	744.8473684210527	931.8461218836565	869.5132040627885	159.88608033240996	433.51662049861494	382.0096952908587	382.0096952908587	410.62465373961214	188.143351800554	382.0096952908587	140.9286703601108	12403.15373961219	13042.698060941828	13042.698060941828	3724.2368421052633	9318.461218836565	13042.698060941828	639.5443213296398
301.141_C16H22O4_6.37_158	391.3814953271028	112.27841121495327	673.091214953271	289.4330841121495	721.844953271028	290.78467289719623	240.00355140186915	516.5	321.871214953271	308.1622429906542	259.6015887850467	403.4492523364486	421.5026168224299	248.4992523364486	324.767476635514	376.0313084112149	368.21140186915886	368.21140186915886	264.50592523364486	420.06414018691595	368.21140186915886	346.70665887850464	308.1622429906542	321.871214953271	321.871214953271	290.78467289719623	397.4153738317757	321.871214953271	362.6602336448598	4136.344392523364	5523.171028037383	5523.171028037383	1322.5296261682242	4200.641401869159	5523.171028037383	1386.8266355140186
300.29__8.44_5138	410.8681318681319	191.47252747252747	1452.0000000000002	187.4835164835165	470.70329670329676	363.00000000000006	837.6923076923077	239.34065934065936	351.03296703296706	634.2527472527473	446.76923076923083	275.24175824175825	490.6483516483517	542.5054945054945	179.5054945054945	465.2637362637363	471.50109890109894	471.50109890109894	345.44835164835166	534.5274725274726	471.50109890109894	488.6538461538462	410.8681318681319	410.8681318681319	410.8681318681319	351.03296703296706	458.7362637362638	410.8681318681319	420.8406593406594	5117.901098901099	7072.516483516484	7072.516483516484	1727.2417582417584	5345.274725274726	7072.516483516484	1954.6153846153848
300.29_C18H37NO2_7.77_3005	244.5744680851064	267.74468085106383	476.2765957446809	149.31914893617022	1176.531914893617	363.0	507.17021276595744	265.17021276595744	854.7234042553192	741.4468085106383	337.25531914893617	337.25531914893617	919.0851063829788	381.0212765957447	144.17021276595744	413.31914893617017	477.64964539007093	477.64964539007093	475.2468085106383	478.8510638297873	477.64964539007093	654.5585106382979	337.25531914893617	363.0	363.0	363.0	359.13829787234044	363.0	680.9468085106383	4546.510638297872	7164.744680851064	7164.744680851064	2376.2340425531916	4788.510638297873	7164.744680851064	2618.2340425531916
300.29_C18H37NO2_5.57_63	416.9536063342818	163.01175306198192	552.0	259.2685883953977	626.0962513918099	594.7163181986886	344.12074724730917	395.10033403439314	861.1896573054559	646.0373623654583	295.22405047630826	1634.4540393418285	1159.4185327229989	501.4301620685389	36.262773722627735	407.82738182268054	565.6856117778053	565.6856117778053	504.84473586539644	596.1060497340096	565.6856117778053	999.7957441543981	416.9536063342818	501.4301620685389	501.4301620685389	594.7163181986886	459.19188420141035	501.4301620685389	1010.3040950142274	4486.101200049486	8485.284176667079	8485.284176667079	2524.223679326982	5961.060497340096	8485.284176667079	3999.1829766175924
300.29_C17H37BO3_6.85_260	780.3975265017668	271.404593639576	332.04063604240287	371.1042402826855	162.23056537102474	273.88250883392226	341.660777385159	171.41342756183747	1315.481448763251	359.00618374558303	403.3171378091873	1185.0265017667846	887.9681978798587	454.33303886925796	165.0	340.3754416961131	498.2844522968199	498.2844522968199	518.1757950530036	488.33878091872793	498.2844522968199	932.5342314487634	332.04063604240287	359.00618374558303	359.00618374558303	359.00618374558303	372.4889575971731	359.00618374558303	1036.4973498233217	3744.1298586572443	7474.266784452298	7474.266784452298	2590.878975265018	4883.387809187279	7474.266784452298	3730.1369257950537
300.201_C10H27N4O6_2.28_1599	1307.6061776061777	2011.5444015444016	410.0337837837838	1564.165057915058	290.06756756756755	330.99420849420846	90.03861003861005	297.74131274131275	265.0	542.7895752895753	1412.7364864864865	95.41023166023166	137.1042471042471	757.1428571428571	1137.2490347490348	914.7336784836785	709.9749034749035	709.9749034749035	942.8986486486489	593.5130308880309	709.9749034749035	146.8882722007722	757.1428571428571	410.0337837837838	410.0337837837838	542.7895752895753	353.8875482625483	410.0337837837838	116.25723938223938	10062.070463320464	10649.623552123552	10649.623552123552	4714.493243243244	5935.130308880309	10649.623552123552	587.5530888030888
299.305_C18H38N2O_5.5_2082	433.50000000000006	369.9698275862069	224.2241379310345	1001.5344827586208	142.00862068965517	855.7887931034484	687.6206896551724	504.5043103448276	138.27155172413794	310.17672413793105	332.59913793103453	489.55603448275866	123.32327586206898	1797.5301724137933	224.2241379310345	563.2782131661443	508.9887931034483	508.9887931034483	535.1482758620691	495.90905172413795	508.9887931034483	359.69288793103453	369.9698275862069	369.9698275862069	369.9698275862069	369.9698275862069	383.0495689655173	369.9698275862069	313.9137931034483	6196.060344827587	7634.831896551725	7634.831896551725	2675.7413793103456	4959.0905172413795	7634.831896551725	1438.7715517241381
299.305_C18H38N2O_4.88_3702	564.9882352941177	568.2352941176471	552.0	1633.2705882352943	529.2705882352941	201.31764705882355	120.14117647058825	87.67058823529412	240.2823529411765	681.8823529411765	1643.0117647058826	243.5294117647059	146.11764705882354	1636.5176470588237	1646.258823529412	885.8566844919787	699.6329411764707	699.6329411764707	664.9976470588238	716.9505882352942	699.6329411764707	187.51764705882354	568.2352941176471	552.0	552.0	568.2352941176471	540.635294117647	552.0	193.20000000000002	9744.423529411766	10494.49411764706	10494.49411764706	3324.9882352941186	7169.505882352942	10494.49411764706	750.0705882352942
298.274_C18H35NO2_6.34_1543	284.34999999999997	1008.757894736842	416.4947368421052	645.4394736842105	310.1421052631579	282.7578947368421	223.53157894736842	206.65526315789472	1012.578947368421	350.58157894736837	544.5	495.14473684210526	234.3578947368421	601.8157894736842	926.2868421052631	507.0710526315789	502.8929824561403	502.8929824561403	660.0231578947366	424.32789473684204	502.8929824561403	491.4032894736842	416.4947368421052	416.4947368421052	416.4947368421052	645.4394736842105	363.31842105263155	416.4947368421052	364.75131578947367	5577.781578947368	7543.394736842105	7543.394736842105	3300.1157894736834	4243.278947368421	7543.394736842105	1965.6131578947368
298.274_C18H35NO2_4.96_997	325.68058968058966	296.8894348894349	348.74447174447175	487.5921375921376	404.77886977886976	504.92874692874693	114.54545454545455	264.6928746928747	298.2825552825553	441.0	333.72972972972974	324.9066339066339	397.8132678132678	448.27518427518424	208.96805896805895	369.5709180254634	346.7218673218673	346.7218673218673	405.73857493857497	317.2135135135135	346.7218673218673	283.8869778869779	348.74447174447175	333.72972972972974	333.72972972972974	441.0	329.7051597051597	333.72972972972974	311.5945945945946	4065.2800982800977	5200.828009828009	5200.828009828009	2028.6928746928747	3172.1351351351345	5200.828009828009	1135.5479115479116
297.339__8.67_6274	5709.5	300.5	300.5	300.5	300.5	300.5	300.5	300.5	300.5	300.5	300.5	300.5	300.5	2404.0	601.0	1010.7727272727273	821.3666666666667	821.3666666666667	300.5	1081.8	821.3666666666667	300.5	300.5	300.5	300.5	300.5	300.5	300.5	300.5	11118.5	12320.5	12320.5	1502.5	10818.0	12320.5	1202.0
297.191_C14H24N4O3_3.87_324	56876.0	236.0	236.0	236.0	236.0	236.0	788712.0	168504.0	236.0	236.0	427632.0	45312.0	236.0	22892.0	236.0	61596.0	100803.46666666666	100803.46666666666	236.0	151087.2	100803.46666666666	208624.0	236.0	236.0	236.0	236.0	34102.0	236.0	22774.0	677556.0	1512052.0	1512052.0	1180.0	1510872.0	1512052.0	834496.0
296.775__6.89_5413	236.0	236.0	236.0	2124.0	236.0	3304.0	236.0	236.0	1416.0	4484.0	236.0	236.0	236.0	1416.0	1416.0	1287.2727272727273	1085.6	1085.6	2312.8	472.0	1085.6	531.0	236.0	236.0	236.0	2124.0	236.0	236.0	236.0	14160.0	16284.0	16284.0	11564.0	4720.0	16284.0	2124.0
296.294_C19H37NO_5.88_1781	321.4651162790698	749.8523255813953	512.946511627907	656.9069767441861	320.76627906976745	378.76976744186044	71.98023255813953	206.85581395348837	171.21511627906975	436.7732558139535	545.0930232558139	300.5	285.12558139534883	928.7546511627907	395.54186046511626	495.7932346723044	418.83643410852704	418.83643410852704	478.7034883720929	388.9029069767442	418.83643410852704	207.20523255813953	436.7732558139535	378.76976744186044	378.76976744186044	436.7732558139535	321.1156976744186	378.76976744186044	228.1703488372093	5453.725581395348	6282.546511627906	6282.546511627906	2393.5174418604647	3889.029069767442	6282.546511627906	828.8209302325581
296.183_C16H25NO4_1.52_702	1118.4433833560709	903.3581173260573	215.98772169167805	181.39358799454297	204.55661664392906	716.2489768076398	285.4768076398363	448.2196452933151	530.3431105047749	441.0	68.58663028649386	280.06207366984995	251.18349249658937	128.14870395634378	715.0457025920873	467.3626441771053	432.536971350614	432.536971350614	554.468758526603	371.5710777626194	432.536971350614	336.76637107776264	441.0	285.4768076398363	285.4768076398363	530.3431105047749	265.62278308321964	285.4768076398363	282.76944065484315	5140.989085948158	6488.05457025921	6488.05457025921	2772.343792633015	3715.7107776261937	6488.05457025921	1347.0654843110506
295.226_C18H30O3_6.85_2676	823.7755102040817	221.3265306122449	3302.448979591837	61.530612244897966	2121.4285714285716	114.33673469387756	180.00000000000003	2013.0612244897961	721.8367346938776	219.03061224489798	141.42857142857144	601.9897959183673	275.0510204081633	219.48979591836738	116.1734693877551	850.3664192949906	742.1938775510205	742.1938775510205	267.6122448979592	979.4846938775512	742.1938775510205	444.71938775510205	219.48979591836738	221.3265306122449	221.3265306122449	219.03061224489798	438.5204081632653	221.3265306122449	438.5204081632653	9354.030612244896	11132.908163265307	11132.908163265307	1338.0612244897961	9794.846938775512	11132.908163265307	1778.8775510204082
295.164_C15H22N2O4_3.22_1158	177.69314616019818	473.0990090834021	123.10825763831544	1646.988852188274	330.8365813377374	413.3883567299752	864.4555739058629	442.2545004128819	279.5789430222956	249.3639141205615	544.5	134.52881915772087	537.7555739058629	108.09066886870355	572.1971098265896	461.95639966969446	459.85595375722545	459.85595375722545	612.4838150289017	383.5420231213873	459.85595375722545	454.07972749793555	413.3883567299752	413.3883567299752	413.3883567299752	413.3883567299752	386.54554087530965	413.3883567299752	408.6672584640793	5081.520396366639	6897.839306358382	6897.839306358382	3062.4190751445085	3835.4202312138727	6897.839306358382	1816.3189099917422
295.129_C12H16N5O4_2.89_2135	433.5	962.7328584149599	132.4047195013357	699.0814781834372	307.2715939447907	501.4394479073909	84.53829029385574	136.26491540516474	46.70837043633126	672.8321460373999	778.2154942119323	69.09750667853963	61.37711487088157	1139.1438112199467	716.4523597506678	589.030802234275	449.40400712377567	449.40400712377567	576.5588601959038	385.8265805877115	449.40400712377567	65.43032056990205	672.8321460373999	433.5	433.5	672.8321460373999	221.76825467497773	433.5	65.23731077471061	6479.338824577026	6741.060106856635	6741.060106856635	2882.794300979519	3858.265805877115	6741.060106856635	261.7212822796082
295.128_C14H18N2O5_2.1_436	51.99714693295292	342.9885877318117	152.20399429386592	489.4151212553495	143.28102710413694	567.5392296718973	180.0	252.02567760342367	409.7503566333809	184.6861626248217	372.77460770328105	301.1982881597718	260.8202567760342	296.7047075606277	201.9543509272468	277.7791466735832	280.48930099857347	280.48930099857347	398.87589158345224	221.29600570613405	280.48930099857347	287.94222539229673	252.02567760342367	260.8202567760342	260.8202567760342	409.7503566333809	226.99001426533522	260.8202567760342	281.009272467903	3055.5706134094153	4207.339514978602	4207.339514978602	1994.379457917261	2212.9600570613406	4207.339514978602	1151.768901569187
294.264__5.62_5980	273.76	755.2	207.68	1623.68	320.96000000000004	368.16	292.64	292.64	632.48	273.76	764.64	66.08	236.0	472.0	849.6	563.8254545454546	495.2853333333334	495.2853333333334	730.656	377.59999999999997	495.2853333333334	306.8	368.16	320.96000000000004	320.96000000000004	632.48	292.64	320.96000000000004	264.32	6202.080000000001	7429.280000000002	7429.280000000002	3653.2799999999997	3775.9999999999995	7429.280000000002	1227.2
294.24_C18H31NO2_6.18_2262	514.9632352941177	1097.0955882352941	481.3786764705883	1216.5073529411766	399.28308823529414	186.5808823529412	89.55882352941177	261.2132352941177	533.6213235294118	82.09558823529413	1959.0992647058827	235.0919117647059	503.7683823529412	507.50000000000006	399.28308823529414	645.9090909090909	564.4693627450981	564.4693627450981	623.1801470588235	535.1139705882354	564.4693627450981	340.5101102941177	481.3786764705883	481.3786764705883	481.3786764705883	533.6213235294118	440.3308823529412	481.3786764705883	369.43014705882354	7105.0	8467.040441176472	8467.040441176472	3115.9007352941176	5351.139705882353	8467.040441176472	1362.0404411764707
294.206_C12H27N3O5_5.9_4104	478.48846153846154	251.9576923076923	448.4384615384615	418.3884615384615	353.6653846153846	1659.6846153846154	159.49615384615385	152.56153846153845	177.98846153846154	457.68461538461537	279.69615384615383	300.5	439.1923076923077	367.5346153846154	238.08846153846153	464.1989510489511	412.224358974359	412.224358974359	593.1407692307693	321.76615384615377	412.224358974359	269.29423076923075	367.5346153846154	353.6653846153846	353.6653846153846	418.3884615384615	327.0826923076923	353.6653846153846	239.24423076923077	5106.1884615384615	6183.365384615385	6183.365384615385	2965.7038461538464	3217.661538461538	6183.365384615385	1077.176923076923
294.191_C13H27NO6_2.33_2064	484.2136602451839	184.51313485113835	85.32399299474606	478.8809106830123	609.0	153.58318739054292	4773.877408056042	2277.0840630472853	271.97022767075305	218.6427320490368	859.6392294220666	418.0875656742557	200.51138353765324	244.2399299474606	78.92469352014011	515.8223212864194	755.8994746059544	755.8994746059544	261.5180385288967	1003.0901926444834	755.8994746059544	1416.111646234676	244.2399299474606	271.97022767075305	271.97022767075305	218.6427320490368	451.1506129597198	271.97022767075305	345.0288966725044	5674.045534150613	11338.492119089316	11338.492119089316	1307.5901926444833	10030.901926444834	11338.492119089316	5664.446584938704
293.195__3.4_641	300.5	300.5	48080.0	300.5	300.5	300.5	339865.5	300.5	300.5	300.5	113589.0	300.5	300.5	300.5	300.5	14943.045454545454	33676.03333333333	33676.03333333333	300.5	50363.8	33676.03333333333	85191.75	300.5	300.5	300.5	300.5	300.5	300.5	300.5	164373.5	505140.5	505140.5	1502.5	503638.0	505140.5	340767.0
293.142__2.94_3217	1185.048128342246	325.60427807486633	552.7700534759358	1463.957219251337	1611.614973262032	777.4117647058823	166.58823529411765	265.0267379679144	224.64171122994654	257.45454545454544	393.75401069518716	156.49197860962568	236.0	448.02139037433153	281.4331550802139	687.4632960622265	556.3878787878788	556.3878787878788	609.8139037433154	529.6748663101604	556.3878787878788	195.93048128342247	448.02139037433153	325.60427807486633	325.60427807486633	325.60427807486633	337.59358288770056	325.60427807486633	195.6149732620321	7562.096256684491	8345.818181818182	8345.818181818182	3049.0695187165775	5296.748663101604	8345.818181818182	783.7219251336899
293.098_C10H16N2O8_0.98_412	70.57022471910112	42.596441947565545	106.80898876404494	339.5	132.875468164794	40.05337078651686	16307.44382022472	10019.064606741573	289.91011235955057	86.46441947565543	6952.756554307116	1199.693820224719	396.7191011235955	1506.133895131086	17.801498127340825	1755.8750425604355	2500.559488139825	2500.559488139825	159.70486891385767	3670.9867977528083	2500.559488139825	4548.4417134831465	106.80898876404494	289.91011235955057	289.91011235955057	86.46441947565543	798.2064606741573	289.91011235955057	798.2064606741573	19314.62546816479	37508.392322097374	37508.392322097374	798.5243445692884	36709.86797752808	37508.392322097374	18193.766853932586
292.285_C14H35N4O2_6.74_1068	501.1395348837209	397.3813953488372	978.7953488372092	326.9302325581395	624.2372093023256	363.0	53.260465116279065	489.7813953488372	157.63255813953486	580.953488372093	207.20930232558138	361.1581395348837	213.65581395348835	333.2232558139535	531.6837209302325	484.9395348837208	408.00279069767436	408.00279069767436	365.179534883721	429.41441860465113	408.00279069767436	196.4267441860465	489.7813953488372	363.0	363.0	363.0	425.4697674418604	363.0	185.6441860465116	5334.334883720929	6120.041860465115	6120.041860465115	1825.8976744186048	4294.144186046511	6120.041860465115	785.706976744186
292.284_C14H35N4O2_5.98_3033	496.5833333333333	501.49999999999994	673.5833333333333	914.4999999999999	363.8333333333333	255.66666666666666	417.91666666666663	417.91666666666663	280.25	422.8333333333333	290.0833333333333	280.25	235.99999999999997	270.41666666666663	762.0833333333333	488.090909090909	438.89444444444433	438.89444444444433	474.95	420.8666666666666	438.89444444444433	303.60416666666663	422.8333333333333	417.91666666666663	417.91666666666663	422.8333333333333	390.875	417.91666666666663	280.25	5368.999999999999	6583.416666666665	6583.416666666665	2374.75	4208.666666666666	6583.416666666665	1214.4166666666665
291.253_C16H34O4_5.98_3307	109.25675675675676	421.4189189189189	550.7432432432432	729.1216216216217	2.22972972972973	124.86486486486487	222.97297297297297	332.22972972972974	260.8783783783784	715.7432432432432	548.5135135135135	341.14864864864865	249.72972972972974	133.78378378378378	165.0	348.44594594594594	327.17567567567573	327.17567567567573	450.4054054054054	265.5608108108108	327.17567567567573	268.68243243243245	332.22972972972974	260.8783783783784	260.8783783783784	421.4189189189189	236.35135135135135	260.8783783783784	255.30405405405406	3832.9054054054054	4907.635135135136	4907.635135135136	2252.027027027027	2655.608108108108	4907.635135135136	1074.7297297297298
