index	V21-hand-psoriasis-RF3	V21-hand-psoriasis-RF4	V21-hand-psoriasis-RE9	V21-hand-healthy-RE6	V21-hand-psoriasis-RE7	V21-arm-healthy-RD11	V21-hand-psoriasis-RF5	V21-arm-psoriasis-RE1	V21-arm-healthy-RE4	V21-hand-healthy-RF1	V21-hand-psoriasis-RF8	V21-hand-psoriasis-RF2	V21-hand-healthy-RE12	V21-arm-psoriasis-RD7	V21-arm-healthy-RD8	V21-hand-healthy-RE8	V21-hand-psoriasis-RF6	V21-arm-healthy-RD4	V21-hand-psoriasis-RE5	V21-arm-psoriasis-RD6	V21-arm-psoriasis-RD3	V21-hand-psoriasis-RE10	V21-hand-psoriasis-RF7	V21-hand-psoriasis-RF9	V21-arm-psoriasis-RD9	V21-arm-healthy-RD12	V21-arm-healthy-RD1	V21-arm-psoriasis-RE2	V21-arm-psoriasis-RD10	V21-hand-psoriasis-RE11	V21-hand-psoriasis-RF10	V21-arm-healthy-RD5	V21-arm-healthy-RE3	V21-arm-psoriasis-RD2	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Sex_male	GROUP_MEAN_Batch_4	GROUP_MEAN_DESCRIPTION_hand	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_DESCRIPTION_hand	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Sex_male	GROUP_SUM_Batch_4	GROUP_SUM_DESCRIPTION_hand	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
623.362_C27H46N10O7_5.09_3500	4.0	8.0	4.0	4.0	12.0	8.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	8.0	120.0	4.0	4.0	156.0	8.0	4.0	120.0	4.0	4.0	4.0	8.0	4.0	12.0	4.0	4.0	4.0	8.0	4.0	4.0	8.0	27.333333333333332	29.5	16.705882352941178	16.705882352941178	5.333333333333333	16.705882352941178	10.909090909090908	4.0	6.0	4.0	4.0	4.0	4.0	4.0	328.0	472.0	568.0	568.0	96.0	568.0	240.0
623.304_C28H42N6O10_5.23_1014	8.275862068965518	10.344827586206897	3.4482758620689657	6.206896551724138	10.344827586206897	2.7586206896551726	1.3793103448275863	5.517241379310345	5.517241379310345	8.275862068965518	6.206896551724138	7.586206896551724	0.6896551724137931	6.206896551724138	4.827586206896552	6.206896551724138	2.0689655172413794	4.137931034482759	6.206896551724138	5.517241379310345	6.206896551724138	2.7586206896551726	2.7586206896551726	7.586206896551724	10.344827586206897	6.206896551724138	14.482758620689655	5.517241379310345	2.0689655172413794	0.6896551724137931	3.4482758620689657	4.137931034482759	5.517241379310345	4.137931034482759	5.74712643678161	5.818965517241379	5.517241379310344	5.517241379310344	5.2490421455938705	5.517241379310344	5.391849529780565	5.517241379310345	5.517241379310345	5.517241379310345	5.517241379310345	6.206896551724138	5.517241379310345	5.517241379310345	68.96551724137932	93.10344827586206	187.58620689655172	187.58620689655172	94.48275862068967	187.58620689655172	118.62068965517243
622.384_C21H47N15O7_5.17_3184	4.0	4.0	4.0	8.0	4.0	12.0	20.0	4.0	4.0	4.0	12.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	12.0	32.0	4.0	8.0	4.0	4.0	8.0	4.0	8.0	8.333333333333334	8.0	6.705882352941177	6.705882352941177	5.555555555555555	6.705882352941177	5.818181818181818	4.0	6.0	4.0	4.0	4.0	4.0	4.0	100.0	128.0	228.0	228.0	100.0	228.0	128.0
621.448_C27H52N14O3_8.94_2796	3.221476510067114	6.201342281879194	6.684563758389261	4.10738255033557	4.83221476510067	6.040268456375839	2.577181208053691	14.657718120805368	1.2885906040268456	1.610738255033557	4.671140939597315	4.912751677852349	0.8053691275167785	6.201342281879194	9.503355704697986	4.348993288590604	4.993288590604027	4.187919463087248	1.7718120805369126	5.9597315436241605	8.053691275167784	3.7852348993288585	5.879194630872482	4.268456375838926	2.7382550335570466	3.5436241610738253	7.892617449664429	4.751677852348993	2.3355704697986575	6.684563758389261	3.8657718120805367	3.7852348993288585	3.7046979865771807	8.053691275167784	4.2348993288590595	5.793624161073826	4.938807737860244	4.938807737860244	4.17897091722595	4.938807737860244	5.322757779133617	3.9463087248322144	5.355704697986576	4.510067114093959	4.510067114093959	4.308724832214764	4.510067114093959	4.872483221476509	50.818791946308714	92.69798657718121	167.9194630872483	167.9194630872483	75.2214765100671	167.9194630872483	117.10067114093958
621.37__3.63_5210	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	12.0	4.333333333333333	4.75	4.352941176470588	4.352941176470588	4.0	4.352941176470588	4.363636363636363	4.0	4.0	4.0	4.0	4.0	4.0	4.0	52.0	76.0	148.0	148.0	72.0	148.0	96.0
621.372_C22H49N14O5P_5.34_2683	1.9354838709677422	7.741935483870969	2.709677419354839	1.1612903225806452	4.258064516129033	4.645161290322581	3.8709677419354844	5.806451612903227	3.8709677419354844	3.483870967741936	5.806451612903227	5.419354838709678	0.38709677419354843	1.1612903225806452	5.806451612903227	3.483870967741936	3.483870967741936	6.580645161290323	4.258064516129033	1.9354838709677422	5.419354838709678	2.3225806451612905	1.5483870967741937	5.419354838709678	7.741935483870969	6.193548387096775	5.419354838709678	6.580645161290323	6.193548387096775	3.0967741935483875	3.0967741935483875	6.967741935483872	6.193548387096775	5.03225806451613	4.516129032258065	5.346774193548388	4.383301707779887	4.383301707779887	3.5268817204301075	4.383301707779887	4.310850439882699	5.03225806451613	5.806451612903227	4.451612903225807	4.451612903225807	3.483870967741936	4.451612903225807	4.258064516129033	54.19354838709678	85.5483870967742	149.03225806451616	149.03225806451616	63.483870967741936	149.03225806451616	94.83870967741936
620.914__8.24_1631	4.266666666666667	6.4	10.666666666666666	4.266666666666667	1.0666666666666667	6.4	3.2	3.2	1.0666666666666667	1.0666666666666667	2.1333333333333333	1.0666666666666667	1.0666666666666667	1.0666666666666667	5.333333333333333	8.533333333333333	1.0666666666666667	7.466666666666667	2.1333333333333333	8.533333333333333	2.1333333333333333	3.2	6.4	3.2	3.2	6.4	17.066666666666666	8.533333333333333	6.4	3.2	5.333333333333333	6.4	4.266666666666667	14.933333333333334	5.777777777777779	6.4	5.019607843137257	5.019607843137257	3.7925925925925927	5.019607843137257	4.606060606060606	5.866666666666667	6.4	4.266666666666667	4.266666666666667	3.2	4.266666666666667	3.2	69.33333333333334	102.4	170.6666666666667	170.6666666666667	68.26666666666667	170.6666666666667	101.33333333333334
620.463__8.79_3763	5.333333333333333	10.666666666666666	6.666666666666667	6.666666666666667	5.333333333333333	4.0	12.0	4.0	4.0	2.6666666666666665	6.666666666666667	10.666666666666666	1.3333333333333333	2.6666666666666665	6.666666666666667	6.666666666666667	2.6666666666666665	17.333333333333332	4.0	6.666666666666667	6.666666666666667	2.6666666666666665	1.3333333333333333	1.3333333333333333	5.333333333333333	1.3333333333333333	10.666666666666666	2.6666666666666665	5.333333333333333	1.3333333333333333	2.6666666666666665	1.3333333333333333	6.666666666666667	4.0	5.777777777777779	5.583333333333333	5.2941176470588225	5.2941176470588225	5.037037037037037	5.2941176470588225	5.03030303030303	5.333333333333334	4.666666666666666	4.666666666666666	4.666666666666666	4.666666666666666	4.666666666666666	4.666666666666666	69.33333333333334	89.33333333333333	179.99999999999997	179.99999999999997	90.66666666666667	179.99999999999997	110.66666666666667
620.455__8.49_4048	2.823529411764706	8.470588235294118	8.470588235294118	4.235294117647059	5.647058823529412	7.058823529411765	2.823529411764706	4.235294117647059	7.058823529411765	4.235294117647059	7.058823529411765	2.823529411764706	1.411764705882353	2.823529411764706	7.058823529411765	8.470588235294118	1.411764705882353	4.235294117647059	2.823529411764706	8.470588235294118	11.294117647058824	4.235294117647059	2.823529411764706	4.235294117647059	21.176470588235297	4.235294117647059	2.823529411764706	4.235294117647059	5.647058823529412	4.235294117647059	1.411764705882353	2.823529411764706	2.823529411764706	2.823529411764706	4.705882352941176	6.176470588235295	5.190311418685121	5.190311418685121	4.313725490196078	5.190311418685121	5.454545454545454	4.235294117647059	4.235294117647059	4.235294117647059	4.235294117647059	4.235294117647059	4.235294117647059	4.235294117647059	56.47058823529411	98.82352941176472	176.47058823529412	176.47058823529412	77.6470588235294	176.47058823529412	120.0
620.442__8.01_4040	2.0	6.0	2.0	10.0	4.0	4.0	6.0	6.0	2.0	10.0	4.0	4.0	4.0	6.0	2.0	6.0	6.0	4.0	2.0	8.0	12.0	4.0	6.0	6.0	18.0	6.0	4.0	4.0	2.0	2.0	2.0	10.0	2.0	4.0	5.333333333333333	5.875	5.294117647058823	5.294117647058823	4.777777777777778	5.294117647058823	5.2727272727272725	4.0	4.0	4.0	4.0	4.0	4.0	4.0	64.0	94.0	180.0	180.0	86.0	180.0	116.0
620.411__8.23_1408	7.333333333333333	7.333333333333333	3.3333333333333335	4.666666666666667	6.0	1.3333333333333333	3.3333333333333335	2.6666666666666665	2.6666666666666665	6.0	4.666666666666667	4.0	0.6666666666666666	1.3333333333333333	3.3333333333333335	6.0	7.333333333333333	3.3333333333333335	6.666666666666667	6.0	3.3333333333333335	4.0	4.0	6.666666666666667	9.333333333333334	8.0	4.666666666666667	10.0	8.0	1.3333333333333333	6.0	4.666666666666667	5.333333333333333	12.666666666666666	4.222222222222222	5.416666666666667	5.176470588235294	5.176470588235294	4.962962962962963	5.176470588235294	5.696969696969696	4.666666666666667	4.666666666666667	4.666666666666667	4.666666666666667	5.333333333333334	4.666666666666667	6.0	50.666666666666664	86.66666666666667	176.0	176.0	89.33333333333333	176.0	125.33333333333333
620.404_C24H57N7O9S_7.03_2292	0.5	5.5	7.0	6.5	3.0	4.0	4.5	4.0	6.5	3.0	4.5	1.5	0.5	2.0	6.5	3.5	2.5	9.0	5.5	4.0	3.5	4.5	6.0	4.0	2.0	6.0	7.5	4.0	3.5	1.5	3.5	5.0	2.0	5.5	5.0	4.6875	4.1911764705882355	4.1911764705882355	3.75	4.1911764705882355	3.75	5.5	4.0	4.0	4.0	3.75	4.0	4.0	60.0	75.0	142.5	142.5	67.5	142.5	82.5
620.365_C30H53NO12_5.34_1182	3.333333333333333	7.6811594202898545	6.08695652173913	4.927536231884058	3.4782608695652173	1.7391304347826086	3.333333333333333	5.507246376811594	3.1884057971014492	4.782608695652174	4.492753623188405	4.63768115942029	2.318840579710145	3.913043478260869	6.3768115942028984	3.913043478260869	4.202898550724638	7.101449275362318	3.333333333333333	4.057971014492753	7.101449275362318	3.623188405797101	3.333333333333333	4.492753623188405	6.08695652173913	5.217391304347826	13.623188405797102	5.652173913043478	3.1884057971014492	2.898550724637681	5.942028985507246	5.797101449275362	7.6811594202898545	7.826086956521738	5.5555555555555545	5.878623188405797	5.025575447570332	5.025575447570332	4.26731078904992	5.025575447570332	4.736495388669302	5.0724637681159415	5.72463768115942	4.565217391304348	4.565217391304348	4.057971014492754	4.565217391304348	4.3478260869565215	66.66666666666666	94.05797101449275	170.86956521739128	170.86956521739128	76.81159420289856	170.86956521739128	104.20289855072464
619.453_C33H58N6O5_9.06_2496	5.49618320610687	5.9541984732824424	1.3740458015267174	9.16030534351145	4.580152671755725	5.038167938931297	7.786259541984732	4.580152671755725	1.8320610687022898	4.580152671755725	1.3740458015267174	9.618320610687022	2.748091603053435	2.748091603053435	6.412213740458014	2.2900763358778624	3.6641221374045796	14.198473282442746	8.244274809160304	5.9541984732824424	3.6641221374045796	2.2900763358778624	1.8320610687022898	4.122137404580152	6.870229007633587	4.122137404580152	5.49618320610687	5.038167938931297	5.038167938931297	2.2900763358778624	0.9160305343511449	2.2900763358778624	2.748091603053435	3.206106870229007	5.076335877862594	4.952290076335878	4.634036820835203	4.634036820835203	4.351145038167939	4.634036820835203	4.392782789729353	4.351145038167939	4.809160305343511	4.351145038167939	4.351145038167939	3.893129770992366	4.351145038167939	4.351145038167939	60.91603053435114	79.23664122137404	157.55725190839692	157.55725190839692	78.32061068702289	157.55725190839692	96.64122137404578
619.427_C25H54N12O6_7.46_3011	3.673469387755102	8.571428571428571	11.020408163265307	9.795918367346939	7.346938775510204	2.4489795918367347	2.4489795918367347	6.122448979591836	3.673469387755102	7.346938775510204	4.8979591836734695	3.673469387755102	3.673469387755102	2.4489795918367347	9.795918367346939	2.4489795918367347	7.346938775510204	3.673469387755102	7.346938775510204	6.122448979591836	3.673469387755102	3.673469387755102	6.122448979591836	4.8979591836734695	3.673469387755102	2.4489795918367347	4.8979591836734695	2.4489795918367347	6.122448979591836	2.4489795918367347	7.346938775510204	4.8979591836734695	2.4489795918367347	4.8979591836734695	4.795918367346939	4.362244897959183	5.114045618247299	5.114045618247299	5.782312925170068	5.114045618247299	5.287569573283859	3.673469387755102	3.673469387755102	4.8979591836734695	4.8979591836734695	5.5102040816326525	4.8979591836734695	4.8979591836734695	57.55102040816327	69.79591836734693	173.87755102040816	173.87755102040816	104.08163265306122	173.87755102040816	116.3265306122449
619.403_C29H50N10O5_6.39_3313	4.444444444444445	1.1111111111111112	5.555555555555555	1.1111111111111112	1.1111111111111112	7.777777777777778	1.1111111111111112	2.2222222222222223	4.444444444444445	2.2222222222222223	2.2222222222222223	2.2222222222222223	4.444444444444445	11.11111111111111	6.666666666666666	5.555555555555555	3.333333333333333	20.0	4.444444444444445	20.0	18.88888888888889	2.2222222222222223	10.0	1.1111111111111112	7.777777777777778	4.444444444444445	17.77777777777778	2.2222222222222223	1.1111111111111112	1.1111111111111112	4.444444444444445	7.777777777777778	2.2222222222222223	21.11111111111111	7.037037037037038	9.722222222222221	6.2745098039215685	6.2745098039215685	3.2098765432098766	6.2745098039215685	5.858585858585858	5.0	7.777777777777778	4.444444444444445	4.444444444444445	2.2222222222222223	4.444444444444445	2.7777777777777777	84.44444444444446	155.55555555555554	213.33333333333334	213.33333333333334	57.77777777777778	213.33333333333334	128.88888888888889
619.372_C28H58N5O5Se_6.28_1752	3.75	13.75	6.25	5.0	5.0	6.25	7.5	2.5	2.5	1.25	7.5	11.25	2.5	1.25	5.0	2.5	3.75	12.5	3.75	3.75	2.5	8.75	5.0	3.75	10.0	22.5	6.25	8.75	11.25	1.25	7.5	2.5	2.5	2.5	5.9375	6.40625	5.955882352941177	5.955882352941177	5.555555555555555	5.955882352941177	5.965909090909091	3.75	4.375	5.0	5.0	5.0	5.0	5.0	71.25	102.5	202.5	202.5	100.0	202.5	131.25
619.371_C22H46N14O7_5.16_966	2.896551724137931	5.793103448275862	2.896551724137931	2.896551724137931	2.896551724137931	4.344827586206897	4.344827586206897	7.241379310344827	1.4482758620689655	5.793103448275862	1.4482758620689655	7.241379310344827	2.896551724137931	2.896551724137931	11.586206896551724	2.896551724137931	2.896551724137931	5.793103448275862	7.241379310344827	2.896551724137931	7.241379310344827	1.4482758620689655	5.793103448275862	5.793103448275862	13.03448275862069	5.793103448275862	2.896551724137931	8.689655172413794	2.896551724137931	1.4482758620689655	1.4482758620689655	5.793103448275862	7.241379310344827	8.689655172413794	4.948275862068965	6.155172413793103	4.898580121703854	4.898580121703854	3.7816091954022997	4.898580121703854	4.871473354231975	5.068965517241379	5.793103448275862	4.344827586206897	4.344827586206897	2.896551724137931	4.344827586206897	3.6206896551724137	59.37931034482759	98.48275862068965	166.55172413793105	166.55172413793105	68.0689655172414	166.55172413793105	107.17241379310346
619.31_C22H42N12O7S_6.27_853	6.285714285714286	6.571428571428571	8.714285714285714	9.428571428571429	4.0476190476190474	5.0	2.619047619047619	3.4761904761904763	6.0476190476190474	2.4285714285714284	5.714285714285714	7.571428571428571	1.0476190476190477	4.238095238095238	7.761904761904762	6.428571428571429	3.9523809523809526	8.80952380952381	5.476190476190476	4.333333333333333	5.285714285714286	4.190476190476191	8.857142857142858	1.1428571428571428	2.0476190476190474	11.904761904761905	4.857142857142857	6.428571428571429	4.666666666666667	1.0	4.761904761904762	3.142857142857143	1.9523809523809523	4.857142857142857	5.734126984126984	5.300595238095238	5.148459383753502	5.148459383753502	5.0132275132275135	5.148459383753502	4.82900432900433	5.523809523809524	4.857142857142857	4.857142857142857	4.857142857142857	5.119047619047619	4.857142857142857	4.714285714285714	68.80952380952381	84.80952380952381	175.04761904761907	175.04761904761907	90.23809523809524	175.04761904761907	106.23809523809526
619.315_C26H50O16_3.21_4445	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	24.0	16.0	4.0	4.0	32.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	7.333333333333333	7.75	5.764705882352941	5.764705882352941	4.0	5.764705882352941	4.909090909090909	4.0	4.0	4.0	4.0	4.0	4.0	4.0	88.0	124.0	196.0	196.0	72.0	196.0	108.0
618.96__8.71_5173	2.0	4.0	2.0	2.0	6.0	2.0	6.0	2.0	6.0	2.0	8.0	4.0	2.0	12.0	10.0	4.0	4.0	4.0	2.0	8.0	16.0	6.0	8.0	6.0	2.0	8.0	18.0	2.0	4.0	4.0	2.0	2.0	4.0	38.0	5.333333333333333	8.625	6.235294117647059	6.235294117647059	4.111111111111111	6.235294117647059	6.7272727272727275	4.0	5.0	4.0	4.0	4.0	4.0	4.0	64.0	138.0	212.0	212.0	74.0	212.0	148.0
618.461_C24H55N15O4_7.94_2119	2.6666666666666665	6.666666666666667	1.3333333333333333	6.0	8.0	2.6666666666666665	2.0	5.333333333333333	2.0	2.0	6.0	2.6666666666666665	2.6666666666666665	4.666666666666667	6.0	6.666666666666667	3.3333333333333335	8.0	1.3333333333333333	6.0	11.333333333333334	2.6666666666666665	7.333333333333333	2.6666666666666665	5.333333333333333	6.666666666666667	8.666666666666666	6.0	4.666666666666667	3.3333333333333335	5.333333333333333	6.666666666666667	0.6666666666666666	7.333333333333333	4.888888888888888	5.75	4.843137254901961	4.843137254901961	4.037037037037036	4.843137254901961	4.8181818181818175	6.0	6.0	5.333333333333333	5.333333333333333	3.0	5.333333333333333	5.0	58.66666666666666	92.0	164.66666666666669	164.66666666666669	72.66666666666666	164.66666666666669	105.99999999999999
618.454_C27H57N10O6_8.94_2125	4.897959183673469	14.693877551020407	4.897959183673469	3.265306122448979	4.897959183673469	4.897959183673469	6.530612244897958	14.693877551020407	3.265306122448979	1.6326530612244896	3.265306122448979	1.6326530612244896	3.265306122448979	4.897959183673469	3.265306122448979	6.530612244897958	1.6326530612244896	8.16326530612245	4.897959183673469	4.897959183673469	11.428571428571427	1.6326530612244896	3.265306122448979	3.265306122448979	6.530612244897958	6.530612244897958	6.530612244897958	6.530612244897958	6.530612244897958	4.897959183673469	4.897959183673469	1.6326530612244896	3.265306122448979	3.265306122448979	4.353741496598638	6.020408163265305	5.186074429771908	5.186074429771908	4.444444444444444	5.186074429771908	5.640074211502781	3.265306122448979	5.7142857142857135	4.897959183673469	4.897959183673469	4.081632653061224	4.897959183673469	4.897959183673469	52.24489795918366	96.32653061224488	176.32653061224488	176.32653061224488	79.99999999999999	176.32653061224488	124.08163265306118
618.441__2.47_6346	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444444	4.444444444444445	4.4444444444444455	4.4444444444444455	4.444444444444445	4.4444444444444455	4.444444444444444	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	53.33333333333333	71.11111111111111	151.11111111111114	151.11111111111114	80.0	151.11111111111114	97.77777777777777
618.435_C21H55N13O8_8.26_1326	3.0	4.0	10.0	4.0	2.0	3.0	6.0	3.0	5.0	3.0	10.0	4.0	3.0	3.0	4.0	12.0	7.0	8.0	13.0	4.0	12.0	4.0	2.0	1.0	8.0	4.0	12.0	15.0	12.0	5.0	2.0	5.0	4.0	20.0	5.583333333333333	7.625	6.382352941176471	6.382352941176471	5.277777777777778	6.382352941176471	6.818181818181818	4.0	5.0	4.0	4.0	4.0	4.0	4.5	67.0	122.0	217.0	217.0	95.0	217.0	150.0
618.347_C31H47N5O8_5.27_944	6.0	6.0	4.0	2.0	12.0	4.0	4.0	4.0	2.0	10.0	2.0	4.0	2.0	2.0	6.0	2.0	6.0	4.0	8.0	4.0	4.0	2.0	8.0	2.0	4.0	6.0	38.0	6.0	4.0	2.0	4.0	6.0	6.0	2.0	7.333333333333333	6.375	5.529411764705882	5.529411764705882	4.777777777777778	5.529411764705882	4.545454545454546	5.0	4.0	4.0	4.0	4.0	4.0	4.0	88.0	102.0	188.0	188.0	86.0	188.0	100.0
617.933__8.23_1056	4.0	6.666666666666667	6.0	10.666666666666666	3.3333333333333335	1.3333333333333333	6.0	3.3333333333333335	4.666666666666667	2.6666666666666665	12.0	6.666666666666667	1.3333333333333333	2.6666666666666665	3.3333333333333335	6.666666666666667	4.666666666666667	6.0	4.0	8.0	10.666666666666666	4.666666666666667	2.0	3.3333333333333335	6.0	6.0	10.0	7.333333333333333	4.666666666666667	1.3333333333333333	2.0	4.0	2.6666666666666665	13.333333333333334	4.944444444444445	5.875	5.352941176470588	5.352941176470588	4.888888888888889	5.352941176470588	5.575757575757575	4.333333333333334	5.333333333333334	4.666666666666667	4.666666666666667	4.333333333333334	4.666666666666667	4.666666666666667	59.333333333333336	94.0	182.0	182.0	88.0	182.0	122.66666666666666
617.46_C33H70N2O3Se_7.93_1012	2.840236686390533	8.04733727810651	5.91715976331361	4.497041420118344	2.840236686390533	4.023668639053255	3.7869822485207103	3.550295857988166	4.023668639053255	3.313609467455622	3.313609467455622	4.733727810650888	2.366863905325444	2.6035502958579886	7.100591715976332	5.207100591715977	2.366863905325444	8.284023668639055	4.260355029585799	4.733727810650888	11.124260355029588	3.313609467455622	2.1301775147928996	1.656804733727811	1.656804733727811	6.153846153846154	14.437869822485208	3.7869822485207103	4.9704142011834325	1.656804733727811	5.207100591715977	6.153846153846154	1.4201183431952664	14.911242603550297	5.581854043392506	6.183431952662723	4.893839192481728	4.893839192481728	3.7475345167652865	4.893839192481728	4.51855836471221	4.852071005917161	4.852071005917161	4.023668639053255	4.023668639053255	3.313609467455622	4.023668639053255	3.668639053254438	66.98224852071007	98.93491124260356	166.39053254437874	166.39053254437874	67.45562130177515	166.39053254437874	99.40828402366863
