index	V22-back-psoriasis-BB10	V22-back-healthy-BB4	V22-back-healthy-BB3	V22-back-psoriasis-BB1	V22-back-healthy-BA1	V22-back-healthy-BB8	V22-back-psoriasis-BB5	V22-back-psoriasis-BA8	V22-back-healthy-BA6	V22-back-psoriasis-BC3	V22-back-healthy-BA2	V22-back-psoriasis-BB2	V22-back-healthy-BA5	V22-back-psoriasis-BA7	V22-back-psoriasis-BC4	V22-back-healthy-BC5	V22-back-healthy-BA11	V22-back-healthy-BC1	V22-back-psoriasis-BB11	V22-back-healthy-BC2	V22-back-psoriasis-BB7	V22-back-psoriasis-BB12	V22-back-healthy-BA10	V22-back-psoriasis-BA9	V22-back-healthy-BA3	V22-back-healthy-BB9	V22-back-psoriasis-BA12	V22-back-healthy-BA4	V22-back-healthy-BC6	V22-back-psoriasis-BB6	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_Batch_4	GROUP_MEAN_DESCRIPTION_back	GROUP_MEAN_Body_side_middle	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_DESCRIPTION_back	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_Batch_4	GROUP_SUM_DESCRIPTION_back	GROUP_SUM_Body_side_middle	GROUP_SUM_DESCRIPTION_2_psoriasis
1124.62__5.94_5354	1260417.0902471705	1557729.4508126364	1935724.2887519677	1687877.128857533	1915242.836758288	3904206.9885443533	1459833.9174557147	2347542.1860905304	3959591.038482914	1661439.6021292321	1152500.4611492485	1025933.8730385428	2553659.5973755238	2633366.767511595	1777627.73001486	1302146.838856612	1505502.1204834245	1355416.4822643825	2180109.4802069035	1399305.3079651243	1587882.0791566574	2591182.8682036386	2766887.072874971	1455031.8322009263	2253778.6795807523	1683514.3041144228	1047003.4874122662	4632031.876021675	1748249.3913863397	3129619.469306835	2226592.920963915	2049011.8082418346	2049011.8082418346	2049011.8082418346	2049011.8082418346	1846061.965130886	1831746.114072314	1718063.2601219364	1718063.2601219364	1718063.2601219364	1718063.2601219364	1674658.3654933826	35625486.73542264	61470354.24725504	61470354.24725504	61470354.24725504	61470354.24725504	25844867.511832405
1121.829__7.66_6194	2554259.7652759347	1962560.5141570321	2874865.6898925384	1188547.0376126068	1697895.2105335696	1241454.6105384142	2197048.26390047	1270057.0184473365	3017852.241638265	3872182.8700295947	890441.7418518192	1077980.966048799	2452125.0575833367	2200764.3849779256	1362674.5820362174	5.097559777031252	1171189.8465718154	1203019.0098195986	5.097559777031252	1721338.8879481363	2265681.8087384184	3552336.481819769	1522381.1298506064	1887269.5562502807	1624995.0081622456	5.097559777031252	1200322.400697549	1545778.92922718	2963721.2543659704	1556305.3901667495	1618101.832953755	1735835.4983607174	1735835.4983607174	1735835.4983607174	1735835.4983607174	1870388.2588258162	1585386.968694713	1590650.1991644977	1590650.1991644977	1590650.1991644977	1590650.1991644977	1721787.473208515	25889629.32726008	52075064.95082153	52075064.95082153	52075064.95082153	52075064.95082153	26185435.623561427
1120.828__8.28_5169	1185082.6466586946	2507346.072515997	2225484.2787065697	1285035.6910608076	1409741.4916640085	829752.1212940875	2817845.9951865384	1495065.3749119437	2321411.1973258783	1547294.6801666338	454185.40217337693	1361782.4308894407	4036687.765181178	715289.4092743221	714681.311798569	2492666.328208321	1878135.9948907718	558934.3159984876	2498065.163482804	981489.11927335	992990.9219807977	1862013.531074618	1016678.8661462843	1504458.0800452605	1611837.684396881	4587290.522636045	2444896.4044424864	2331164.9488809053	643981.8246251342	1942882.0648241937	1867924.2458698298	1741805.7213238128	1741805.7213238128	1741805.7213238128	1741805.7213238128	1597670.2646997937	1744986.8396438262	1525876.3801059471	1525876.3801059471	1525876.3801059471	1525876.3801059471	1499761.727478602	29886787.933917277	52254171.63971438	52254171.63971438	52254171.63971438	52254171.63971438	22367383.70579711
112.018__8.91_247	2082834.1606815304	576923.0405923306	1736456.4887089508	1088484.62378716	871270.562343598	2082750.427158894	1169895.9367291117	1985306.9357494928	2191082.9980009226	2092355.5925777631	1700557.1364373043	2214946.121579823	1256430.8108839374	1836211.0253431168	1384700.333465693	1817789.6503631086	3596619.023015973	1313136.0827857822	1985381.3655473918	1691244.107975189	1240632.155907396	1428614.8445985904	2769234.1302585867	1531475.8949225668	4585531.46317382	1119083.6440759222	3455552.2270579543	3775743.63538471	3644994.6701604435	1656880.8006576838	2170552.991957467	1996070.6629974917	1996070.6629974917	1996070.6629974917	1996070.6629974917	1796662.2870432336	1777123.0695360298	1777123.0695360298	1777123.0695360298	1777123.0695360298	1777123.0695360298	1746545.9130004002	34728847.87131947	59882119.88992475	59882119.88992475	59882119.88992475	59882119.88992475	25153272.01860527
112.018__8.41_590	1440866.151455716	1142710.2394743604	899458.3284622092	1052270.4359996757	1661468.4502701417	2822779.104743896	1043687.8740577681	1206496.8814977491	1070945.683695398	1964698.767389528	1367809.9833381248	1781548.7364335537	906855.5404942743	1555220.9880230397	817307.7427598244	1225047.9069175664	2892870.401432955	1392022.1022351878	1596902.7998779742	2416055.9169292576	1462435.927845422	1687472.8122442705	2227379.491349429	1631157.466622312	3762778.0464420314	1457580.0341806703	1903044.1088845362	3036945.7916740775	1579344.056011472	3208507.9796035946	1866378.1923531909	1740455.6583448672	1740455.6583448672	1740455.6583448672	1740455.6583448672	1596544.1909067833	1518462.045096071	1567282.522017256	1567282.522017256	1567282.522017256	1567282.522017256	1576061.893950507	29862051.077651054	52213669.75034601	52213669.75034601	52213669.75034601	52213669.75034601	22351618.672694966
1115.725__7.49_5120	1261480.2721025017	1329984.8589465274	1017219.1888206407	737830.5984669363	1568464.4338075651	1920232.3432802737	2460451.5957233123	1354456.8522621803	1647067.1167822583	1512501.7435378116	1385862.5770172682	1014564.6573234844	3822504.9625772266	1722315.0973399305	3342415.4370435234	2170611.424891048	1048315.6147713225	1189607.387289613	1810825.5387195025	845898.2411712675	1433103.7207803598	2154806.5958746886	1757412.0144201296	3464656.4425431704	1164832.892945475	1428481.2331540699	2822164.6513684653	2873620.416202586	1414175.3137282943	5203357.578740707	1661518.1262378478	1895974.0267210717	1895974.0267210717	1895974.0267210717	1895974.0267210717	2163923.627273327	1421328.273441182	1540483.0886726882	1540483.0886726882	1540483.0886726882	1540483.0886726882	1766570.3180297166	26584290.019805565	56879220.80163215	56879220.80163215	56879220.80163215	56879220.80163215	30294930.781826578
1111.767__8.06_5286	1006746.6087184096	1704810.620192459	1650408.412939127	916810.4072768899	1220489.4212741468	1811617.8779671597	1601317.7017481045	1086585.835761288	1925994.659115683	1384581.2923778612	2000530.9432300075	983653.1475779337	1498509.0340042084	3906639.566363614	2044365.753728133	1844654.3570986737	1449756.1715965373	2789625.9572663107	1950003.3055680222	2164370.496887928	4842271.144469992	2900517.336409373	3358212.629946092	2354758.9777236395	4314795.109187135	864080.3376728034	1240204.3945811086	1373543.4732660893	1386762.3414855727	1826628.627708469	1959885.115195621	1980108.198104759	1980108.198104759	1980108.198104759	1980108.198104759	2003220.29285806	1758214.2490798095	1758214.2490798095	1758214.2490798095	1758214.2490798095	1758214.2490798095	1713973.1647282867	31358161.843129937	59403245.94314277	59403245.94314277	59403245.94314277	59403245.94314277	28045084.10001284
1111.694__7.46_4821	781298.3812631397	1022938.1278248415	956989.7065541493	1916939.5536176402	1373553.9362990619	2779802.6407704586	1047516.0672459843	2421398.1859725364	1431489.5074094504	3309537.8187040263	1902350.0575836725	2270291.2987646004	2323268.390822019	1505769.2132750407	4170285.5913984673	2766802.0675784973	1053949.7425571773	1963275.01318209	850314.170965027	1834471.5337196223	3120556.7297651484	5097290.4718053	1752295.953608477	1245631.025528177	1270407.1741381998	1697658.4534278163	1286052.7027358734	2187186.409997394	2002624.4111712545	2533844.5333559406	1769941.4454152612	1995859.629034703	1995859.629034703	1995859.629034703	1995859.629034703	2254051.838885493	1793383.7436640495	1868410.7956516473	1868410.7956516473	1868410.7956516473	1868410.7956516473	2093615.4261911204	28319063.12664418	59875788.87104109	59875788.87104109	59875788.87104109	59875788.87104109	31556725.744396903
1111.348__7.67_3054	1467686.2440054328	1978329.0449500838	6.723407517375262	6.723407517375262	1311192.2106310062	1446803.3402564651	1774300.5204278142	6.723407517375262	6.723407517375262	2759286.4451308073	1202138.5406991795	1582011.0654308817	6.723407517375262	2599605.5165931447	1899160.92143299	2923162.779959312	1609583.7596596377	1295197.2241471703	1765566.8140627437	2239291.384329487	6.723407517375262	1965218.4002912021	3469681.6834166776	3784397.665897496	2843994.6564422185	1248738.4782021074	1818338.8396666222	6.723407517375262	6.723407517375262	1482504.6341737278	1348009.169983183	1482208.131902211	1482208.131902211	1482208.131902211	1482208.131902211	1635578.374095387	1303194.7173890881	1532257.8498023048	1532257.8498023048	1532257.8498023048	1532257.8498023048	1769933.667245279	21568146.71973093	44466243.957066335	44466243.957066335	44466243.957066335	44466243.957066335	22898097.237335417
111.02__8.86_114	917713.7501595742	739146.7790245615	899657.4283157776	755400.8252059923	1412409.9773714086	1771531.6873098263	1659955.242480874	1561929.2536807505	1716736.9954114398	1045911.6920009434	1937794.002060296	1999474.5105404996	1955315.0469724156	2634666.6229342185	2457517.8706795694	1786655.468867868	718083.7200925992	1907859.1254686578	1347231.9729528087	2048677.943400082	1909569.5384232772	901583.0119973877	991408.8408587055	958112.1424816505	1809843.7362117358	2253166.0974344225	3474181.88980644	1866656.9344537994	2292772.7038793447	2374836.133936079	1631732.2804458085	1670193.364813767	1670193.364813767	1670193.364813767	1670193.364813767	1714148.8898057188	1798249.602539802	1779093.578088847	1779093.578088847	1779093.578088847	1779093.578088847	1610942.2480808124	26107716.487132937	50105800.94441301	50105800.94441301	50105800.94441301	50105800.94441301	23998084.457280062
1107.622__7.67_6034	1815454.5857701602	2065437.064452702	2191966.710695006	2047291.1613303993	946667.6173775318	1467536.4707611524	1659289.960148397	2363880.3208217314	1464882.1906897065	1701808.3770960614	2201512.131791306	1978606.3828101004	961264.2371626185	2046023.5601385366	4474785.855904979	1124803.9969915836	3055341.406119954	1225578.2917446755	2220837.2881436143	1779481.6004313873	1613306.7666096408	3855485.849365345	793364.6974767921	1302168.2922433189	1676686.8262027805	1058254.9344187868	1708338.4438420213	1547237.8560034588	1870979.3591894836	1618227.3639635083	1589437.211969308	1861216.6533232245	1861216.6533232245	1861216.6533232245	1861216.6533232245	2171821.729156272	1507387.1633823058	1705073.4104690412	1705073.4104690412	1705073.4104690412	1705073.4104690412	1897030.4842901304	25430995.39150893	55836499.59969673	55836499.59969673	55836499.59969673	55836499.59969673	30405504.20818781
1101.747__7.81_3740	934555.063364188	1944925.0390797656	2740445.5537325284	839231.5881039203	1798472.6716514484	1467133.4250787087	2495630.5075858487	1214477.1138835254	2129604.6998065906	2255614.519864105	1396468.9415125295	5325375.186640958	1627955.9392925834	4406496.647042833	2195310.957177795	938696.4285506632	1609981.9939401147	1840096.54509927	2129995.111318006	3591921.0474675284	1276345.3257809693	2225570.8524779575	1297817.958908814	1044197.6315969819	4439786.736304673	678730.4125955952	1103780.43456991	1243821.0437145978	1797394.5352468477	2245523.8838767544	1908953.3107488912	2007845.2598422004	2007845.2598422004	2007845.2598422004	2007845.2598422004	2120864.630234554	1712675.2372697154	1797933.6034491481	1797933.6034491481	1797933.6034491481	1797933.6034491481	2162653.0342479004	30543252.97198226	60235357.79526601	60235357.79526601	60235357.79526601	60235357.79526601	29692104.823283754
1100.64__6.26_5155	1793322.4195356693	1322470.9849588673	1151471.3281623311	1203776.7233257059	968564.8842059335	1098949.3475117374	1558440.873283906	1339148.067474726	1853316.5994953166	1195551.8894485666	1262904.5613364775	3771099.869261352	1281103.1569000492	1657279.6603762708	2844790.813611834	1170043.5336913555	1193819.205550815	1485776.4423219506	1549338.86818353	1555511.5545692698	1880335.6390258798	2930997.252162154	3205568.0889467886	1697461.6828925651	1609934.0728702096	5191277.9821418645	1114332.331741463	2417575.9400724685	3373616.7684799666	4498263.984050232	1883869.0282009626	1972534.8175196417	1972534.8175196417	1972534.8175196417	1972534.8175196417	2073867.1481695608	1404123.713640409	1556976.2139265877	1556976.2139265877	1556976.2139265877	1556976.2139265877	1677370.671634418	30141904.4512154	59176044.52558925	59176044.52558925	59176044.52558925	59176044.52558925	29034140.074373852
110.02_C3H9S2_2.46_3861	542151.2845247136	885245.4999054822	1117961.5976684566	1196546.945985733	835339.8642493917	651569.4188197114	1900574.082663556	851802.1441653587	1484248.0990717555	1142845.5238989375	1032877.3815842004	1759928.6525484575	1069153.7285302915	1521667.7653472228	1651542.486265956	2207881.5032262327	1631904.16310717	2075996.2724193933	3839997.6837397846	2356303.529350486	1079456.5372436065	3119889.5610492495	1065940.0058014574	2427791.6371676517	2822031.8181508654	10855929.227313194	1343750.012618387	2101342.4753290415	1868427.2949086153	2728672.174653048	2128884.4924647342	1972292.2790435802	1972292.2790435802	1972292.2790435802	1972292.2790435802	1793329.7494194044	1558076.131089463	1576785.9642271963	1576785.9642271963	1576785.9642271963	1576785.9642271963	1586605.1258065894	34062151.87943575	59168768.3713074	59168768.3713074	59168768.3713074	59168768.3713074	25106616.491871662
1097.592__3.49_3735	2315174.1775213135	5785360.415967517	5256003.579028651	1776818.4110332478	1543294.5490863675	1001581.9522561331	4262458.337852303	885208.1889606961	2001490.9564915763	1648345.843914979	5.467150394411207	1370887.9613986101	1474047.622190755	1652604.7540722252	1630304.2476134219	1122898.0195081178	1105534.3498554677	2226004.954588467	2194454.02966232	3388949.8507356467	1055537.2594985773	2564530.907010409	1131475.978476949	2397230.6377910315	5.467150394411207	1586430.365698272	1755851.8892706807	5.467150394411207	1899534.0687862018	3774958.00433305	1845163.9415075814	1960232.9238018058	1960232.9238018058	1960232.9238018058	1960232.9238018058	2091740.3321380618	1508671.0856385613	1650475.298993602	1650475.298993602	1650475.298993602	1650475.298993602	1766335.1501519643	29522623.064121302	58806987.714054175	58806987.714054175	58806987.714054175	58806987.714054175	29284364.649932865
1096.791__7.8_3099	927756.6356250026	1369464.3251010834	939223.6207600123	1634274.1435170884	1274390.9300778888	3854558.906203788	1476977.5448213506	1105280.5915517528	5780448.932505408	1263487.421322886	1829342.923823024	1265071.8976393153	3469954.9726058296	1128055.6325863856	2904162.078592359	2046811.0942435877	865798.314011437	1975345.9147314462	3073831.0774610657	1687298.7156869567	3165075.722722676	1915097.2864076449	2629214.501373668	1117315.8691042052	999135.1264632968	2049219.1129615654	1765029.5599032762	3732260.4515551375	2133933.21146002	2226454.1066421582	2289775.065847759	2053475.6873820438	2053475.6873820438	2053475.6873820438	2053475.6873820438	1783419.2548497976	2011078.5044875168	1797186.2418631501	1797186.2418631501	1797186.2418631501	1797186.2418631501	1555625.8441692195	36636401.053564146	61604270.62146132	61604270.62146132	61604270.62146132	61604270.62146132	24967869.567897167
1095.7__7.92_4488	1656582.7524025175	2053747.7758958824	1296338.2293174558	931306.486291812	757492.5139950744	2133089.5164362425	2079575.5326983652	971050.6444466978	3956768.6459675753	2643505.0636539534	1133885.261940367	1305793.7492347583	2590571.8518326106	3103741.9172830307	2806397.758339276	1248659.6205504786	1949385.8280750788	2137116.2017242196	1355131.7063346931	1404303.728601332	1390863.0071043768	1382942.38439506	1292300.4817072595	1621100.3538827775	1701354.7360062643	768554.8362147907	1937344.4903389176	4150970.47811525	1907683.6388873032	1440978.0923402468	1905138.959079199	1836951.2428004553	1836951.2428004553	1836951.2428004553	1836951.2428004553	1759022.4241961774	1804519.1874467838	1638841.5531426475	1638841.5531426475	1638841.5531426475	1638841.5531426475	1531039.2231115121	30482223.345267184	55108537.28401366	55108537.28401366	55108537.28401366	55108537.28401366	24626313.938746482
1095.682__6.3_5775	2336088.217259815	1333097.7346060688	1556443.5778898674	1292085.1129411235	1249244.813115177	2227260.9964679442	1443532.3596437718	1664996.9446250412	2998701.920835091	4578423.093544226	1511079.0580630589	4480639.335256126	1742723.8699345964	2121886.718130082	1388553.1810872657	1968528.4463796115	1110716.3338697695	1129642.0305271742	1394625.5971270748	3170694.175139093	1082253.3720204295	1968885.6473231297	1668366.5401922292	1310683.3754003034	1576917.1453025176	6091996.604862854	1022487.70082078	1948382.3131651864	1000162.641850894	3744507.72415575	2017747.387637571	2070453.5527178685	2070453.5527178685	2070453.5527178685	2070453.5527178685	2130689.1699524946	1622641.8427473735	1620957.0449637794	1620957.0449637794	1620957.0449637794	1620957.0449637794	1554264.6521344064	32283958.202201135	62113606.581536055	62113606.581536055	62113606.581536055	62113606.581536055	29829648.379334923
1095.589__6.95_4035	855439.8146106068	1928170.8491290356	1547268.386908453	1323788.591527482	589004.2078845735	1098456.581656308	1113694.547924449	1760164.0994882637	1438996.3328181123	4705496.4354641065	1891932.8173971805	2052032.6345923794	1060151.5408126968	2482415.6839083866	13229088.674687738	26129080.859501045	597938.4189549647	12607771.884604327	4869702.25419305	1199363.3593032528	1361377.6502992501	2666254.9762334824	1309079.829399399	706173.1174589483	1103437.3265039127	1576776.187164982	871630.3483308523	2970264.0769036347	36203789.111027904	2815023.59890038	5828217.610623111	4468792.139919639	4468792.139919639	4468792.139919639	4468792.139919639	2915163.030544241	1493132.3598632826	1562022.2870367174	1562022.2870367174	1562022.2870367174	1562022.2870367174	1906098.3670403217	93251481.76996978	134063764.19758916	134063764.19758916	134063764.19758916	134063764.19758916	40812282.427619375
1092.637__3.42_1978	2577930.142987923	2137630.5561891864	7.721844735158479	2200718.027675431	1464293.4171281024	7.721844735158479	7623306.274493122	1690311.8125261911	7.721844735158479	1379507.5619360623	2261141.4627280463	2682676.966820348	7.721844735158479	1941920.401376595	7.721844735158479	1459428.6549449526	3318686.708431676	1893743.812073941	3556681.6850139955	1775977.9580180391	7.721844735158479	2463260.7486708197	1435761.2008316917	1170469.5031105871	1874709.4648017755	3271282.303602538	1246645.5014229254	2337556.8382271747	1789220.921738836	2134317.8847978036	1563716.5116309314	1856240.8713538724	1856240.8713538724	1856240.8713538724	1856240.8713538724	2190554.4253229485	1782599.4398784377	1831965.1932703056	1831965.1932703056	1831965.1932703056	1831965.1932703056	2038119.1430871994	25019464.186094902	55687226.14061617	55687226.14061617	55687226.14061617	55687226.14061617	30667761.954521276
1090.745__7.99_5081	1072792.3519789404	1533743.3851245556	2741937.8472728184	869874.9599062946	2251570.9578136643	2277419.9690455184	1319729.1416866672	1848708.5445697766	3175656.3013027115	1937437.3545134787	2308187.5464118393	1860966.0360012816	1054922.7412026415	3827950.1726894327	1464950.6914409858	1882678.4977286817	1354994.1993097553	957315.7424593882	2767061.4584632586	1063309.0733887462	1236219.6735043596	5706895.514107422	2559635.970523483	2631609.8087789128	2793158.1672702297	1429759.9430904328	630567.2555121719	1007453.2701998594	1063684.1582882092	2648378.9346143347	1840964.2356520332	1975952.3222733284	1975952.3222733284	1975952.3222733284	1975952.3222733284	2130224.421269094	1708210.9414266185	1854837.290285529	1854837.290285529	1854837.290285529	1854837.290285529	1854837.290285529	29455427.77043253	59278569.66819985	59278569.66819985	59278569.66819985	59278569.66819985	29823141.897767317
1090.633__6.9_4560	1300816.5108615886	2449033.3317870996	1896862.969941953	854191.2641730035	1672727.8745733108	1908131.8197098328	2130395.8731426043	1068066.7583136049	1044637.7743530517	927345.3994064786	696840.241825345	2648196.079356668	2373041.50423057	2048790.9197784625	5935885.456721389	7327701.451998156	1575800.6933770648	1157785.0213681422	2016170.565187231	1292526.2549986239	1291212.2658282486	3667533.827813296	1249846.182818735	551184.050772122	1604541.3392956676	1594003.211684879	1172350.3127953673	1952892.6478078966	2437430.250359922	2352499.3643076736	2014612.6606331407	2006614.7072862664	2006614.7072862664	2006614.7072862664	2006614.7072862664	1997474.1891755525	1638634.6069344892	1638634.6069344892	1638634.6069344892	1638634.6069344892	1638634.6069344892	1658493.5380244097	32233802.57013025	60198441.218587995	60198441.218587995	60198441.218587995	60198441.218587995	27964638.648457736
1085.753__8.37_2150	2063928.0788823823	2968492.0432192115	2075996.7204100343	789734.9975935752	1808549.9616424302	539237.0569303703	1690901.453030615	559964.139242294	5319161.4120147545	3258202.8991008187	780336.8501302593	628797.5393792716	2753734.3341087336	2179335.663520639	1502033.80311857	1484198.5085541108	3190871.041690242	1023993.8870978251	2661811.54159244	2750631.666498523	1664339.702417511	911928.1625066889	865302.2343353842	897436.6805806716	1683498.2030343213	3138280.92332675	3495375.7057208456	3249607.9175345027	1576224.1375466809	2683842.9549072715	2200507.3061296334	2006525.0073222576	2006525.0073222576	2006525.0073222576	2006525.0073222576	1784830.9515423996	1942273.341026232	1749725.7073365226	1749725.7073365226	1749725.7073365226	1749725.7073365226	1677620.577724063	35208116.898074135	60195750.219667725	60195750.219667725	60195750.219667725	60195750.219667725	24987633.321593594
1085.751__7.35_3439	766677.2901509232	1641426.766091598	2311803.207693456	2609087.583807347	2053891.9251087583	1455441.0254090263	1090401.2068222181	1685247.5031051883	2507679.9246428115	1828664.9243232082	2456264.8884191234	2747564.7208430097	1892468.8333103778	1230439.5291683169	1916785.161845589	1417830.3366302808	1714611.6641441423	1243657.564796674	1599070.0739691274	1355990.0518335705	1954499.9296450303	2752109.504746723	1302233.2376442284	1373253.2920663017	1233679.8560126438	2863595.4824152943	1450653.390457023	867703.3262395741	1683842.436325796	3999444.528274646	1750132.5329198348	1833533.972198067	1833533.972198067	1833533.972198067	1833533.972198067	1928849.9028017612	1662634.601208697	1684544.969715492	1684544.969715492	1684544.969715492	1684544.969715492	1756956.2137141982	28002120.526717357	55006019.16594201	55006019.16594201	55006019.16594201	55006019.16594201	27003898.639224656
1083.772__8.57_505	321215.08905091684	1623233.1797732897	3018078.95013145	1827772.700915575	1041341.4354163154	259632.5730928903	3777696.5788786034	607658.8212447194	1123874.4743408794	3930669.2412496367	2258403.3443463566	1317639.185970537	2363783.3004613738	8381462.382588907	438839.10183662566	788698.3163418033	1525705.3958224144	948771.431504708	748671.3657718981	1299309.5224370519	2640234.6653896254	4330300.008470867	848669.8634934671	1873014.6117186893	3976560.7921958277	3915112.5649325177	795821.0679944206	2344853.5498086927	1373587.0275830848	1296774.885265552	1794350.9826051327	2033246.18093429	2033246.18093429	2033246.18093429	2033246.18093429	2306269.2647390408	1449646.2117027496	1449646.2117027496	1449646.2117027496	1449646.2117027496	1449646.2117027496	1572705.943443056	28709615.721682124	60997385.428028695	60997385.428028695	60997385.428028695	60997385.428028695	32287769.706346568
1080.798__8.37_1568	828090.9337246126	1412838.2163142194	2191032.655838786	524611.7982367098	1355561.6235158294	714161.5062851796	1875354.8899870336	1134595.2962756483	2997506.2110236087	1469989.0178842111	1850211.1986643753	919792.7392269844	1728167.7171947865	1659070.9073146707	2224378.766930558	2406968.3735399637	2134561.7506603026	568867.4395004808	2085665.34870587	2095119.443177393	2575185.5526071656	1487543.6516258141	1380417.3464891794	1043281.2604277604	1641710.6781987743	1967385.2081189416	2759879.303400689	1407821.1215352917	2337210.38001306	3860964.2322697975	1761846.304379386	1754598.1522895896	1754598.1522895896	1754598.1522895896	1754598.1522895896	1746314.549901252	1789189.457929581	1693619.3122547287	1693619.3122547287	1693619.3122547287	1693619.3122547287	1573307.2794702426	28189540.870070174	52637944.56868769	52637944.56868769	52637944.56868769	52637944.56868769	24448403.698617525
1080.796__7.35_4050	4.437116438613312	4.437116438613312	1244877.3880173508	1525214.40460894	1538459.1971782008	1110383.9516465429	1425530.1466990532	2161763.128892406	2166351.1072899317	1895753.561281099	2351778.203259582	1625510.9845873553	1020532.3437646232	1801912.9857208661	2090946.7505321372	2950460.575855922	975273.7560907674	4.437116438613312	2138157.669438983	2041428.5310772127	1997944.7899788022	2139133.835055478	2945087.2278487612	1009439.55266809	1083011.3803367373	1175831.4191160891	849792.103206783	2443431.2804155787	2569174.7231694413	1220202.5835022223	1601005.622456226	1583246.5630862757	1583246.5630862757	1583246.5630862757	1583246.5630862757	1562950.495234904	1391668.2925977758	1581985.0908827782	1581985.0908827782	1581985.0908827782	1581985.0908827782	1713711.9851541107	25616089.959299617	47497396.89258827	47497396.89258827	47497396.89258827	47497396.89258827	21881306.933288656
108.518__4.33_5112	864584.831796288	842686.1722623683	1027419.9222149986	846455.4328494834	1854491.3741373282	858409.8068622395	1346455.9838332545	1239416.7036636795	1365867.5379907459	974134.6545880785	1302256.0956024898	1219659.1054654545	2694751.1021300103	2740377.9050307325	3012249.956156959	2189438.5683217496	2538984.409308278	2091076.5837393368	1909058.7969749349	1903516.5776771286	2486850.324047942	2013231.839850943	1821706.8032662245	2466494.3867513966	1395638.3547859776	1836632.1928478295	3278310.9489895897	3864429.5916244755	2196531.7818260314	2227598.5404471187	1861489.804662326	1880290.5428347692	1880290.5428347692	1880290.5428347692	1880290.5428347692	1901777.1007461324	1845561.783492579	1879003.9759072284	1879003.9759072284	1879003.9759072284	1879003.9759072284	1961145.318412939	29783836.874597214	56408716.285043076	56408716.285043076	56408716.285043076	56408716.285043076	26624879.410445854
1078.817__8.52_531	5121411.429711716	543704.6233539683	974435.6311261563	1046895.4092054944	1681480.9861731548	1499855.1086024349	2282045.348864665	687064.7670717547	311303.54070200573	607529.4754015779	237756.18251745377	1275967.3795837327	3311816.1357367644	1845885.640639805	231798.47784442102	5960217.607366452	595267.7490069036	1642949.1073397913	239795.97021931715	6177287.424849448	2382855.153118645	4233597.118216173	2014362.6418810838	2039882.9883378702	1739760.1654063233	2384918.598152102	1059999.5994641471	1265897.2421019818	6209589.53969645	2413047.822565202	2284412.642750779	2067279.2954752333	2067279.2954752333	2067279.2954752333	2067279.2954752333	1819126.8985888944	1662215.046756473	1662215.046756473	1662215.046756473	1662215.046756473	1662215.046756473	1560926.5101117687	36550602.28401247	62018378.864257	62018378.864257	62018378.864257	62018378.864257	25467776.580244523
1071.7__7.54_5097	1542371.2478338631	1985064.0839271124	2443602.8597324067	1059032.831272335	651593.4855039713	1514774.9725767262	863079.6557987434	1538198.6492889987	2183448.791528932	1810907.768471218	1275173.435896319	832433.4097004792	2809658.9692183104	828260.8111556147	2303845.6453755447	1054711.2113508682	966525.3280568438	837025.7517894403	3137856.1979783983	1355374.25709407	1985707.3595361123	3752407.936638256	1335417.8110774113	1938393.0724648803	1168772.1730022728	819615.0876230709	1400425.902930557	3002681.3909520567	1356318.0591458846	3322021.7825627476	1547484.854279731	1702489.9979827814	1702489.9979827814	1702489.9979827814	1702489.9979827814	1879638.7336434105	1345396.0340857408	1457600.4377536415	1457600.4377536415	1457600.4377536415	1457600.4377536415	1676639.5081525405	24759757.668475695	51074699.93948344	51074699.93948344	51074699.93948344	51074699.93948344	26314942.271007746
107.517__6.35_3811	1654138.5591728522	1293070.9384992498	1061468.8634923913	1467567.6062564338	1574875.5693299975	1593936.8522443806	1097380.8054141395	926784.8191961127	1494716.9202525576	2120635.8257035394	1744130.919114091	5059375.068289332	1302269.9863703884	1609218.681382249	2502069.7105011516	2883188.4031158923	1275601.3047979195	1713197.8727145358	1439713.7450280087	2124900.1905306256	1535626.2984131384	2569051.614883793	1445211.7806161079	2909393.566772374	1431058.0827753046	2754059.4427666035	1177970.1696012048	3296766.1857305164	2049660.5361985434	1061270.6204452459	1814882.115534319	1872277.0313202892	1872277.0313202892	1872277.0313202892	1872277.0313202892	1937871.2207899694	1584406.2107871892	1584406.2107871892	1584406.2107871892	1584406.2107871892	1584406.2107871892	1572422.4898976937	29038113.848549105	56168310.93960868	56168310.93960868	56168310.93960868	56168310.93960868	27130197.091059573
