index	V13-leg-psoriasis-BB3	V13-leg-healthy-BA2	V13-leg-psoriasis-BA9	V13-leg-psoriasis-BA12	V13-leg-psoriasis-BB2	V13-leg-psoriasis-BA8	V13-leg-psoriasis-BA7	V13-leg-psoriasis-BB7	V13-leg-psoriasis-BA10	V13-leg-healthy-BA1	V13-leg-healthy-BB9	V13-leg-psoriasis-BA6	V13-leg-psoriasis-BB12	V13-leg-healthy-BC1	V13-leg-psoriasis-BB4	V13-leg-healthy-BB8	V13-leg-psoriasis-BB6	V13-leg-psoriasis-BA5	V13-leg-psoriasis-BB5	V13-leg-psoriasis-BB1	V13-leg-psoriasis-BA11	V13-leg-healthy-BA4	V13-leg-psoriasis-BB10	V13-leg-psoriasis-BA3	V13-leg-psoriasis-BB11	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
816.641_C43H85N5O9_8.44_701	1928645.9724292255	1125844.8146136284	1033781.8296918083	1025051.5212858047	1859953.1019961187	1294284.4999999998	360840.3886837604	1687184.5276559966	1668909.1593017066	1169397.872739929	2665251.348156323	1260459.5660194838	438299.4851818736	1260337.6777057068	3561719.9674804206	1049511.4470667127	1780748.870724134	2382954.7692725607	853372.0630573805	1579548.3409710585	1318048.3183767505	456269.90102488827	3188863.383908981	1118229.112270873	2748924.1996619212	1287768.8435511983	1552657.2855710816	1552657.2855710816	1552657.2855710816	1552657.2855710816	1636306.2672615715	1147621.3436767787	1294284.4999999998	1294284.4999999998	1294284.4999999998	1294284.4999999998	1579548.3409710585	7726613.061307189	38816432.13927704	38816432.13927704	38816432.13927704	38816432.13927704	31089819.077969857
816.602__7.08_5505	823142.1618025211	1609444.8962395529	580574.5718033402	892913.5871999743	1326529.2253690816	3830855.767929606	2002339.4977272681	684230.4669939401	1435877.0	927684.5442648237	2645217.7720534904	1381198.8093482703	1489238.3697529864	895466.9000537463	1898631.9625014234	1560690.9651867435	2935004.4365023705	1118864.561413709	955897.2168535801	1662863.643809478	4739479.4014073955	2040424.023720327	1523381.039722357	1262768.1262959566	1069376.1943040844	1613154.8502531142	1651683.805690241	1651683.805690241	1651683.805690241	1651683.805690241	1663850.844249334	1585067.9307131483	1435877.0	1435877.0	1435877.0	1435877.0	1381198.8093482703	9678929.101518685	41292095.14225603	41292095.14225603	41292095.14225603	41292095.14225603	31613166.040737346
816.567__6.81_5559	945220.2174035402	862080.1864630556	1363848.3578064418	616978.2574267616	978045.6436473107	1379056.6600036344	1434107.7121570052	1539234.7012651183	1428350.1604434587	947510.9356280323	3182976.3476076606	1303384.222845463	1488499.352404722	1075924.0227776	4047029.8488033074	1807108.4854761441	1607747.1061641357	1020083.1526327555	2659986.4311662666	1530030.0	1645700.198122022	1521174.6886251906	2299081.4374299455	2135190.5134608797	3900554.288521627	1566129.1110962806	1708756.117131283	1708756.117131283	1708756.117131283	1708756.117131283	1753796.224300231	1298549.3557013953	1488499.352404722	1488499.352404722	1488499.352404722	1488499.352404722	1488499.352404722	9396774.666577684	42718902.928282075	42718902.928282075	42718902.928282075	42718902.928282075	33322128.261704393
816.051__8.19_1865	1318543.4660469298	1713079.5139791893	1084876.8787946021	1424910.4823782176	1333755.6906744556	1155402.9158159327	983641.1169954925	884594.93745524	1339090.7134371535	1303190.4560964995	1559160.4023984387	1319177.0000000002	871072.1367025684	2782877.543715333	1365095.2445283867	3127842.3384775254	1935798.1899372307	2469300.466207013	1800955.4896100434	4907087.2493449235	1333751.985797537	1703498.7022678445	6379553.531849522	1225495.4822377937	3828134.468743067	2031608.1594891383	1965995.4561396376	1965995.4561396376	1965995.4561396376	1965995.4561396376	1945275.6550819003	1708289.108123517	1365095.2445283867	1365095.2445283867	1365095.2445283867	1365095.2445283867	1333755.6906744556	12189648.95693483	49149886.40349094	49149886.40349094	49149886.40349094	49149886.40349094	36960237.446556106
815.593__9.29_3495	1680362.7338155606	793766.0935868755	981518.7293064877	910164.1480238629	1102061.7365746954	1575404.2916082526	1088591.593174248	2006105.6920556799	1488072.3852448422	2400983.9468058664	1657521.6413969675	2656983.4024857073	1284657.0137807606	2198693.47054437	1890622.8065970668	1754195.8977479492	1915685.0903902561	1074827.8330599056	1481875.9286204325	1349567.2801739995	1549731.8951628138	1534052.0	3491750.972905792	1020554.4994382302	2228110.4333929904	1723202.1750136714	1644634.4606357443	1644634.4606357443	1644634.4606357443	1644634.4606357443	1619823.6034637676	1705858.7695724582	1549731.8951628138	1549731.8951628138	1549731.8951628138	1549731.8951628138	1488072.3852448422	10339213.050082028	41115861.51589361	41115861.51589361	41115861.51589361	41115861.51589361	30776648.465811584
815.57__8.93_2521	646899.3707472939	1038604.3280556524	573573.2455996159	657127.4251268675	745795.631843906	2562499.4753674036	1116059.8351798332	1539895.9802048504	1107035.0813155037	3216390.2449416937	1408278.022805395	1086312.9651507875	1467099.084450451	1975014.4602692092	1249425.6422860376	1576365.456237464	1643046.9670816364	1719924.4999999998	2176741.3851887807	2039140.3502274181	4087287.34910308	1448417.2868677166	1828195.0849022914	2152653.091541027	1471151.867435821	1777178.299862855	1621317.3652771893	1621317.3652771893	1621317.3652771893	1621317.3652771893	1572098.1227764527	1512391.3715525903	1471151.867435821	1471151.867435821	1471151.867435821	1471151.867435821	1471151.867435821	10663069.79917713	40532934.13192973	40532934.13192973	40532934.13192973	40532934.13192973	29869864.3327526
815.551_C40H74N6O11_8.93_3024	1827742.897811106	567345.8528875697	1264567.9161068583	561865.3463000573	809826.5114825808	826181.8312242879	1974621.6841812911	1277127.4103699075	1202080.4624103874	2858466.7924977	1597505.6667361003	1183019.6718394696	1180303.6150427884	1167630.6996996996	1430171.7666510441	1306815.0	1026135.6339287264	2195573.5095037236	2686286.0315922857	1981307.4787793574	3079382.3230745196	1128901.1815688522	3093431.414188755	974232.6354215487	5455001.967314135	1437777.5322316538	1706221.01202451	1706221.01202451	1706221.01202451	1706221.01202451	1790992.637222254	1237222.84984985	1277127.4103699075	1277127.4103699075	1277127.4103699075	1277127.4103699075	1277127.4103699075	8626665.193389922	42655525.30061275	42655525.30061275	42655525.30061275	42655525.30061275	34028860.107222825
815.505__8.18_5241	891592.7945751323	1210356.4853141	950784.1662892231	1419597.9318766878	1347506.1647526934	1362903.0241831453	2201406.2486598366	1301705.1906902345	745267.9355460128	1451843.675729135	1466903.3776538107	1071177.866929635	1804375.5637688555	2151482.962160086	3024003.1312529026	1306815.0	2031036.8147965532	832404.4198166485	1538006.149427528	2102604.1146893403	2928413.7336930037	946137.3866207238	2618363.6913810996	1141293.1418308786	2664915.4028230873	1422256.4812463094	1620435.8549784143	1620435.8549784143	1620435.8549784143	1620435.8549784143	1683018.815104342	1379329.3378645675	1419597.9318766878	1419597.9318766878	1419597.9318766878	1419597.9318766878	1419597.9318766878	8533538.887477856	40510896.374460354	40510896.374460354	40510896.374460354	40510896.374460354	31977357.4869825
815.063__9.98_5483	1253714.5539115688	1757658.6393073956	869158.672149581	1001195.0	1225034.8092142453	1140705.7786885246	1343850.8943888713	965606.7711123946	643245.7024971121	1044762.1282596408	2303981.3230024334	1184063.7453609263	1661475.0682343256	1809898.5912637943	1926710.416287758	2646729.4945621453	1078560.1800329343	1966609.8345970458	7103341.585678472	3212130.175737951	4779145.410450513	1157523.6006648315	1653680.7232039717	966917.1069383342	2585975.4356428343	1786758.9628433734	1891267.025647504	1891267.025647504	1891267.025647504	1891267.025647504	1924269.571796177	1783778.615285595	1343850.8943888713	1343850.8943888713	1343850.8943888713	1343850.8943888713	1253714.5539115688	10720553.77706024	47281675.6411876	47281675.6411876	47281675.6411876	47281675.6411876	36561121.86412736
815.018__7.64_5567	1198718.206391473	1569141.851146436	1293757.9432788808	1198723.0764779137	1505436.2504175517	1925432.505050912	1237386.6927294703	1856593.833213684	1000262.1839389056	702602.500692257	926869.9812797598	1455396.1122408614	1060680.4763204162	1194359.4790271774	1242061.975712402	1286769.369236686	2071004.2588455058	1206680.7977217787	1074341.0687861694	2372340.8573547727	1994446.5	4699628.545047982	4.870086440553806	1252829.7368324664	1781721.1242766099	1729895.2877383828	1484287.6078442603	1484287.6078442603	1484287.6078442603	1484287.6078442603	1406727.2878776954	1240564.4241319317	1252829.7368324664	1252829.7368324664	1252829.7368324664	1252829.7368324664	1252829.7368324664	10379371.726430297	37107190.19610651	37107190.19610651	37107190.19610651	37107190.19610651	26727818.46967621
814.624_C6H12Br2ClNO19P5S2_8.19_3967	1581672.3980849083	1018768.6470073595	1589811.9735009891	870040.7630558062	2215881.366683761	809475.4192963755	434320.2515670304	2121213.840208697	2417804.5627460596	422939.1527876674	1179477.7411333097	1021387.5663211703	2191274.0339970794	2178771.98981624	557875.9053466839	1443079.8517157154	1989748.1467078372	2524801.198075222	1220820.1618195635	1951676.379216022	864257.016643025	1089084.9251974933	2379602.817210159	1713029.5	3931845.973721837	1222020.384609631	1588746.4632744004	1588746.4632744004	1588746.4632744004	1588746.4632744004	1704554.6986422222	1134281.3331654016	1581672.3980849083	1581672.3980849083	1581672.3980849083	1581672.3980849083	1713029.5	7332122.307657786	39718661.58186001	39718661.58186001	39718661.58186001	39718661.58186001	32386539.274202224
814.573__8.82_2762	769747.0882918187	1300050.6292704532	1154151.8576535592	962818.5365524075	851115.5275287901	910566.0888218249	2054638.6982192995	890669.7283350601	936366.4138447217	4182805.370771587	1340197.588116151	1717522.3232061618	1175288.0506929117	1295445.5369322703	1348840.9921970482	2391365.4115730524	1572887.0	1435652.8867363331	3552448.5235920306	1556344.0913697581	5780984.954844377	2305521.767217693	2196980.921599628	1979667.7949536808	4769482.326727024	2135897.717313534	1937262.4043619058	1937262.4043619058	1937262.4043619058	1937262.4043619058	1874535.4634298126	1822859.677666922	1435652.8867363331	1435652.8867363331	1435652.8867363331	1435652.8867363331	1435652.8867363331	12815386.303881206	48431560.109047644	48431560.109047644	48431560.109047644	48431560.109047644	35616173.80516644
814.504__6.11_4675	6331406.666994655	1103216.5	1616167.338186898	841591.2265184645	685331.462121212	1148343.2107960067	2267237.100496952	853728.1674728333	2141934.9419670464	4462096.025103807	1783625.9342698117	966128.2777486969	1030701.8718526372	1620319.3854437228	3250280.5848517977	1303798.8815343669	1365884.658590644	4819201.328960155	4018443.4404287036	883952.3424573725	1132466.016004064	1181652.1814537502	7781933.148097225	5572975.781337795	1761623.0077855818	1909118.1513009097	2396961.579218968	2396961.579218968	2396961.579218968	2396961.579218968	2551017.398561513	1462059.1334890448	1616167.338186898	1616167.338186898	1616167.338186898	1616167.338186898	1616167.338186898	11454708.907805458	59924039.4804742	59924039.4804742	59924039.4804742	59924039.4804742	48469330.572668746
813.591__8.99_2396	1000064.9703182131	962644.4274241116	780637.5217238702	611495.1294851672	973472.5403242497	939415.2312185236	1114924.4999999998	1421096.0744912038	1944320.258395136	3645531.9795144876	1436066.21459555	1857026.1697404275	1189919.4215246635	1040852.5928941013	1429730.1052000688	1633158.6372024834	2287027.8202957916	1006429.9239142807	1346062.6940324248	1624445.7656786821	5637002.891134874	1975970.0382252499	5004103.441867885	2083501.218011383	2937358.7814505	1782370.6483093307	1835290.3339465333	1835290.3339465333	1835290.3339465333	1835290.3339465333	1852001.8136214395	1534612.4258990167	1429730.1052000688	1429730.1052000688	1429730.1052000688	1429730.1052000688	1421096.0744912038	10694223.889855985	45882258.34866333	45882258.34866333	45882258.34866333	45882258.34866333	35188034.45880735
813.591_C45H88NO6Se_7.28_4455	1212286.4271072594	3080389.7043712405	1206207.0413108068	920108.5493541653	1443018.5908994784	1321914.2427643274	1569589.138258246	1168134.231761373	4044352.142089912	2566390.2028438086	2498041.9967860067	1319177.0	688094.7703826851	3153726.266062115	1284584.4385666638	1268975.8019761348	1184278.7160777138	1172592.263871993	1419899.7998425458	1185770.2509846126	2560053.9415911674	913647.9935259497	3971667.4363953862	1688693.7247774808	1957636.8032031055	2246861.994260876	1791969.2589921672	1791969.2589921672	1791969.2589921672	1791969.2589921672	1648318.9215388906	2532216.0998149076	1321914.2427643274	1321914.2427643274	1321914.2427643274	1321914.2427643274	1319177.0	13481171.965565257	44799231.47480418	44799231.47480418	44799231.47480418	44799231.47480418	31318059.50923892
813.573__8.29_1866	940863.8893081144	634029.8841140729	1208816.2717071737	1289135.465258722	1370617.5	3020648.212122697	932574.3283516268	1259231.6416601331	908013.945511564	1045175.477263818	1936423.529890239	1409864.9892199137	1113358.3953841631	1947527.4479615835	2478468.7102116817	888939.0005390042	1637609.1632203057	972872.0844766757	2446814.8681889456	899032.3085554685	3273626.935417483	1039809.0099470796	5216908.541895335	895253.394502156	2147417.162044296	1248650.7249526328	1636521.2862700901	1636521.2862700901	1636521.2862700901	1636521.2862700901	1759006.726686129	1042492.2436054489	1259231.6416601331	1259231.6416601331	1259231.6416601331	1259231.6416601331	1289135.465258722	7491904.349715796	40913032.15675225	40913032.15675225	40913032.15675225	40913032.15675225	33421127.807036452
813.534__7.67_3753	1157632.326292815	1797668.4310389233	787666.2397995127	1512698.0414000656	1421665.3964428648	1037736.9002603936	1535360.2032039466	1131735.7703959246	1245115.82490973	1900549.6095925865	1767837.4720510812	2649230.636044478	1017510.9208504298	1233514.0570751322	4439579.188820748	2411946.4708769424	1059454.8053224462	2047614.449609883	1530539.4577846655	1452474.605415241	1994446.5	2341717.6904557045	2287517.353474756	1295992.378159443	6588480.911604088	1908872.2885150618	1905827.4256352722	1905827.4256352722	1905827.4256352722	1905827.4256352722	1904865.8899890224	1849109.020315755	1530539.4577846655	1530539.4577846655	1530539.4577846655	1530539.4577846655	1452474.605415241	11453233.73109037	47645685.64088181	47645685.64088181	47645685.64088181	47645685.64088181	36192451.909791425
813.534_C46H72N2O10_7.11_1347	411106.6958277672	1265081.1653670508	1435411.126533909	871575.2596228524	929202.2328124514	1396163.3971853738	725384.7709465966	1825794.1654602503	2096410.5303053837	670305.464599708	1599796.5317344433	608958.2065923141	698851.5120072074	1589279.9999999998	1478876.9890335207	595730.2529435521	1934864.9178290719	2585946.8536456553	3403332.3508030693	724331.4719935381	2716828.3003510516	623185.9713566746	1601355.9079188542	1853196.3960359127	5402509.398614433	1057229.8976669048	1561739.1947808254	1561739.1947808254	1561739.1947808254	1561739.1947808254	1721057.9201852218	967693.3149833793	1435411.126533909	1435411.126533909	1435411.126533909	1435411.126533909	1478876.9890335207	6343379.386001429	39043479.869520634	39043479.869520634	39043479.869520634	39043479.869520634	32700100.483519215
813.511__8.22_5076	997939.433247494	1111153.1246068028	1110827.0	1221560.2807784255	2361438.460752422	948182.13609529	2807001.079981546	1805694.177222665	1060165.8717946566	1205932.3896204336	1335301.3622161641	3355868.7932307175	2638180.3478085813	907705.4134681039	1386215.9358302227	1114367.7814452879	2177411.0040565366	1074608.532953068	1008561.7775833578	3573766.6198045546	2771779.6224468397	1767427.647645011	1970163.475356289	2267376.6698737573	2213750.6031002807	1240314.619833634	1767695.1816367402	1767695.1816367402	1767695.1816367402	1767695.1816367402	1934236.4116798262	1160150.0855328608	1386215.9358302227	1386215.9358302227	1386215.9358302227	1386215.9358302227	1970163.475356289	7441887.719001804	44192379.54091851	44192379.54091851	44192379.54091851	44192379.54091851	36750491.8219167
812.62_C38H77N13O6_9.38_4268	1598017.887001609	2210174.3288753796	1110827.0	992232.8612122295	2202126.6424745214	2761178.6818344356	835791.5575540854	1259979.3083246914	881984.3241659217	2356867.8425889504	1934499.3614983014	1911543.9914536024	1206036.7706526013	866234.5331593062	1308881.1184337563	1277341.8143751116	1642105.385206508	1385977.6363776147	1705501.7696871087	1996962.2779116752	7228395.380969068	1201508.4574754157	2346003.8631682456	1899504.2394886464	1203160.8945646342	1641104.3896620777	1812913.517138137	1812913.517138137	1812913.517138137	1812913.517138137	1867169.0310779454	1605920.5879367064	1598017.887001609	1598017.887001609	1598017.887001609	1598017.887001609	1598017.887001609	9846626.337972466	45322837.92845342	45322837.92845342	45322837.92845342	45322837.92845342	35476211.59048096
812.588__9.95_4578	2339422.1186186187	1246930.2345345344	1253711.891066066	1342758.3396396397	1334078.141066066	1007609.3565315315	959035.641066066	1173347.25	1435877.0	1135841.391066066	1981352.2626876875	3475078.4822822823	1574534.9264264263	2127025.141066066	3343234.391066066	1280502.25	993862.625	1489454.5	1598419.5506756757	2368123.891066066	2764599.0	1216209.25	1821794.2844594594	2244897.25	1298118.4676426426	1497976.7548923923	1712232.7054384383	1712232.7054384383	1712232.7054384383	1712232.7054384383	1779892.4792950843	1263716.2422672673	1435877.0	1435877.0	1435877.0	1435877.0	1489454.5	8987860.529354354	42805817.63596096	42805817.63596096	42805817.63596096	42805817.63596096	33817957.1066066
