#SampleID	V8-arm-healthy-BD3	V8-arm-healthy-BE3	V8-arm-healthy-BD4	V8-arm-healthy-BE4	V8-arm-healthy-BE5	V8-arm-healthy-BD6	V8-arm-healthy-BE7	V8-arm-healthy-BD5	V8-arm-healthy-BD8	V8-arm-healthy-BE8	V8-arm-psoriasis-BE10	V8-arm-psoriasis-BE9	V8-arm-healthy-BD7	V8-arm-healthy-BE6	V8-arm-psoriasis-BD10	V8-arm-psoriasis-BD9
82_669.968_9.38	13655105.72379841	8829345.90105337	40642384.69452167	54916235.90923261	52110950.28216106	127033713.7927746	184732914.88524383	24870778.01967454	28519903.44226985	23581136.94827179	13036758.72793922	2382375.601008115	402938879.1300012	173484271.63627756	97668845.88253076	48888479.76719152
828_592.372_6.29_C22H55N7O7P2	18023930.526122894	31888133.65252424	72163200.8188918	78908854.25692713	42578715.358128026	55838734.87138944	60193007.72737892	31043972.158895254	45453149.13487328	16332848.886956925	41569002.90962175	8684308.165748306	51575939.47306094	114173071.58257419	43102598.12940515	34184135.05478528
826_582.46_7.75_C30H63NO9_Amines_2-[2-(2-butoxyethoxy)ethoxy]-N,N-bis[2-[2-(2-butoxyethoxy)ethoxy]ethyl]ethanamine	8361047.511688386	12793940.855984073	51022621.85781784	34869154.990528345	48813059.38867083	356650177.3827907	43056601.09508467	74176580.89138725	43692623.00105465	22894294.61605827	72706555.50613557	35203429.91650641	829668822.5655137	71310692.14415179	295095036.0955063	141038841.0904153
824_286.31_6.18_C18H39NO	8238206.993705045	33844018.45341583	35858258.90621539	39772865.74961384	22887222.80820405	65424133.15011728	296708986.083171	68699742.67236647	75971021.63750492	34426440.35637962	37087724.61638112	21147544.744077373	129845909.78516096	110709475.02764264	17194477.61317708	12085208.985535804
823_484.399_8.48_C24H49N7O3	1159298.4733323809	1108269.7787847521	51265938.97774919	36575233.16560027	87098190.1749434	31694601.5985646	51338410.87642847	84502003.85194711	36594043.92293105	76453384.8388285	89115924.15206492	90632545.70555006	81864146.51397449	84521524.49401617	91221070.1989214	145379624.99967542
822_522.473_8.86_C27H61N4O5	12839054.464312885	19254055.73279766	56571772.85344823	35674215.02999963	173891689.10097432	48628303.30597911	456930426.8155232	26005786.58967698	31052829.17725263	61610675.5599417	76466823.13369295	24802433.80710269	168665163.18992528	418153040.2812525	8557840.779200494	14892893.021382613
81_369.298_7.42_C22H40O4	14973292.949294515	23517161.79766938	76755297.23014428	70121747.97530125	50553645.76244656	55209452.39673846	65332431.7053017	60961144.50481818	82551334.22290431	38650869.31118804	18843148.61848709	14115096.927724028	71681244.13636637	76644786.875095	16409417.652477728	20954169.377554428
817_469.328_9.37_C25H44N2O6_Amino acids, peptides, and analogues_[(2E)-2,6-dimethylhepta-2,6-dienyl] 2,6-bis[(2-methylpropan-2-yl)oxycarbonylamino]hexanoate	150931054.01542535	41889255.30669434	21274000.864681955	7835838.891329057	559676526.7313004	55738634.34230597	189952504.4964324	13453992.031229053	14455977.046608815	66295308.3298568	37162495.44255378	26837540.63622061	36972620.88899952	747788477.2234871	26899727.78279561	12332198.193555988
813_458.347_6.61_C25H47NO6_Fatty acids and conjugates	2729543.36704038	4080771.0522414623	54814395.86308901	29288826.583886106	58263820.0374539	56345413.93132188	98256997.44940132	39320482.38769469	60580402.10024085	50221802.56687355	59335594.4957249	23724757.11031034	66299124.81028316	76272784.34044516	53372306.52960293	38447820.59567822
810_476.306_2.8_C18H43N4O10	60725694.18872325	75867619.24027885	26728805.88501509	32676975.48684641	23601455.218165103	65953515.62496933	55395051.92180198	32542894.90848703	43421415.74132167	20745817.85219897	71787833.41052441	35370853.93624541	99373116.1824832	30645420.55933137	123303370.81849016	44634361.48680273
809_225.257_8.05_C16H32_Fatty acids and conjugates_Pentadecanoic acid_Unsaturated aliphatic hydrocarbons_hexadec-4-ene	14757027.481234122	7599563.6654302515	119126075.91534004	55553129.48309873	32116628.11736023	94615434.04367691	24471714.66979165	23945588.10188377	128626230.96913916	29845586.325213537	13016266.124029394	26574330.34706252	106196273.88016357	139837662.2689561	15190830.477910953	30907327.79646799
806_263.237_6.27_C18H30O_10E,12Z-octadecadienoic acid_Lineolic acids and derivatives_Androstane steroids_7.alpha.,17.alpha.-Dimethyl-5.beta.-androstane-3.alpha.,17.beta.-diol_Fatty aldehydes	35538676.193789266	25013519.36038244	32622281.40627664	40150882.78512985	50309927.53147666	9972595.63102444	60801981.50528771	28158541.232893825	73598695.47576769	27138033.173763115	27071725.64287499	26594302.16601789	156657998.12927806	84660569.40512466	86540890.03919937	58622537.47626803
803_376.379_8.71_C20H47N4O2	3128187.9442058257	3287571.2223712145	134931243.84884396	143049348.92431208	111878469.92803492	29139205.942965224	40043508.08592549	36242758.46131317	116469451.45014974	78587372.70331745	27279090.568560284	28507021.82705934	112278736.12641469	292614215.4541705	20207254.165837936	21034666.848652888
800_432.28_2.7_C15H41B2N6O2Se_Ethers_ Decaethylene glycol 	55349087.12093297	73515499.70784283	24281801.276830927	24096128.63043437	15774027.727071142	79987188.47947091	61365824.66731027	32638630.363863833	44378512.98190349	18118431.12768688	101441248.71232703	61298077.37236288	99163657.86216038	33047168.01314559	178930791.9277635	61001177.85383241
797_493.241_4.86_C19H36N6O7S	12011938.769704852	9314109.819953013	84729138.78901607	94640428.94389741	36293351.60150224	56694156.02781086	36855314.25559399	52194885.0910741	78544003.64760982	33175059.43139486	73166911.2033688	36246859.0806702	84481642.69364934	77887141.11357734	33162593.49393568	40687922.02723516
796_426.364_8.64_C20H43N9O	12700515.430138774	7306296.635148132	111107435.61321595	123744406.45256747	108381233.35861796	31082966.65205607	94811322.54759216	31982508.40336122	102844479.92236896	59891034.47117982	26595751.925389834	27652856.675743226	117923934.07359742	213957317.17062813	16960004.108874608	3746785.761737497
792_367.209_3.49_C15H30N2O8	3447955.647677839	10547167.553872705	31767192.954405595	43535520.520337895	53027050.6349043	52033782.29283644	51008079.73672149	51189791.04765672	42256246.85374587	48838831.42698513	59263019.77102535	45213434.21681621	61405767.6034906	50512657.8750869	54828510.51042108	61190423.48281857
790_277.118_2.71_C14H16N2O4_ PyroGlu-Phe _Amino acids, peptides, and analogues_ PyroGlu-Phe 	27552320.00124752	85553878.09383559	97292883.25844492	62495530.85822073	63045216.24694695	27003512.04747899	112041032.07980452	42065649.42908599	53458895.28739189	37528249.98290625	9117964.362828687	11614781.540795533	37410012.35121933	83166102.31724535	17195582.95932431	6177787.6710121585
788_455.333_8.27_C21H46N2O8_Amines	22683621.451912496	8851792.958831962	34901883.93667438	76847878.51936568	42011920.89089304	590782363.5159311	279819542.1200871	26127188.70425497	11629372.934290444	41930562.914050855	18415311.55051331	14569800.342103893	1279397605.393809	240039490.44485837	355412968.9833828	14057988.881620182
786_246.134_2.18_C9H17N4O4_N.alpha.,N.epsilon.-Bis(2,4-dinitrophenyl)-L-lysine	80760062.54700106	64914651.07305826	148315995.88422567	110200408.91463467	69257739.67665112	38908761.27733708	88652845.60013776	32324364.44929622	145552308.89707768	40650427.03752382	13339977.65059071	11113671.247828774	56645330.56062497	116154231.61202686	34879682.9841588	4153898.0549595635
784_205.097_1.18_C11H12N2O2_L-Tryptophan_Indolyl carboxylic acids and derivatives_5-Hydroxy-L-tryptophan_Indolyl carboxylic acids and derivatives_Pacitron_map00260	18213983.946140993	22666446.03838129	173898911.92314267	21073814.61320768	23135821.89839029	66685741.61629754	149620760.68058398	20864662.725100763	130878522.92216258	60559446.48108439	23870282.464012634	15459301.800307196	69309144.80555312	178789382.74443308	17485082.142633792	19226961.0098109
780_460.414_8.76_C30H53NO2_Terpene glycosides_Ginsenoside Rg3 (R-form)_(8R,10R,12R,14R)-3-amino-17-(2-hydroxy-6-methylhept-5-en-2-yl)-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-12-ol	43751101.96026105	15882742.293867402	43637631.37572193	82183065.35554951	56299382.81358616	116367099.79574396	108939162.9249518	35367224.34587374	30522901.70820252	20012928.503372334	28441604.1972349	42848334.71885078	45533676.06125253	92365810.89446776	14788721.331033608	34315328.8780444
77_371.327_5.34_C21H42N2O3_CocamidopropylBetaine	29211475.71618609	35070784.628950626	40909576.83721344	39322642.56508933	42004415.73909315	164988710.90919277	185943731.00152928	51723049.23848689	62863442.01439902	46951144.09912884	32649098.126149256	15357618.451782327	119781360.52388684	75128731.56942937	27376116.51246349	21522689.84691592
778_576.417_6.95	13686212.209636616	31709339.72222692	35852749.63526568	38577704.96097215	50447041.85824573	77628869.1008301	77848631.62978417	72034050.40985201	41420660.66582509	69610789.27391511	63217229.972788796	80552910.21302253	41924077.43787529	56945982.49046207	41213506.856503695	54218568.23796383
776_190.107_2.16_C8H15NO4_Dobutamine_3-propan-2-ylglutamic acid	24790125.962618627	73941183.10216275	32323431.57696169	58484848.46441949	68015935.72644322	42389479.44821341	134905414.97133148	12428397.252941445	27885642.27203262	50109393.19084355	7331414.466695783	9204842.352626352	100064936.34445652	110968429.402642	15940348.374110848	23555000.701810244
772_675.373_7.85_C27H56N10O5Se	14005635.823795367	8863675.828203592	95266314.16801286	84541168.19455542	89235185.38564338	76702927.22678493	68545496.5257595	73761006.0816669	151801302.16377994	47198492.97070431	21067696.29215822	6006047.471022025	89442448.00854369	47647292.62806165	21791071.933275387	9534098.498319063
771_411.308_8.25_C20H38N6O3	1701493.6256765309	4427314.728962189	113716925.76260224	99878143.93952473	59415962.84514105	62290570.6355605	87822459.24293011	54843479.00036543	94200455.07011716	29582569.07011929	3577240.161131627	9088006.876826497	95040539.01869656	163595438.43165746	14301946.63252339	3579975.1772560333
769_477.355_8.67_C24H48N2O7_Fatty acid esters	3982633.1014842438	6116828.230258727	17944025.063484576	6989656.187976799	36303592.42721875	156071616.11039358	54237286.65770289	136023835.99626318	54036014.14832941	41155619.80509509	104558676.23002256	35493834.44990028	39571790.76841513	156344599.7336135	72964311.54355739	61549117.74371988
766_267.157_3.62_C15H22O4_Terpene lactones	48832475.45276167	10244616.992773823	43826766.76679821	61033187.38582844	27731462.539835773	40951031.66604921	56164040.71190129	69170543.64190438	60061519.61168727	62703157.47101143	48072063.290178	27050731.75754528	54715897.4915847	41876096.55886348	45818956.84158298	57890773.77801348
765_313.273_7.25_C19H36O3_1-Palmitoylglycerol_Monoradylglycerols_ Glycerol 1-myristate 	13286157.743733948	7354904.645315045	51593339.40649078	41617989.91823683	52048171.55126073	50046407.36497896	77330969.95002513	42657773.98589895	75779336.33135441	34896715.89082712	56478457.70472377	41577327.675808825	66389056.22474938	75206874.61984843	42576939.55790717	48389800.03792302
764_348.311_7.23_C19H41NO4_ 1-Hexadecanoyl-sn-glycerol _ 1-Hexadecanoyl-sn-glycerol _Amines	4227468.244652262	15066506.151859032	48888130.08285346	13363280.037138715	73255609.74185312	57404573.60592669	96398031.8003482	52202685.66925674	48254890.67429242	60677897.40707406	65004010.094654605	56077591.40891666	77722122.64027303	93930673.08345117	38220406.80924921	47797096.55541323
763_661.356_7.41_C23H52N12O5P2	12071812.222286278	22808952.30678513	64466174.82200342	55475111.31967204	56093548.07221676	63903651.84871943	85431598.22823183	50912772.73114948	70075938.39684457	38875267.4437849	21831484.47847534	4747726.66930284	67792161.32248564	80083155.06473924	22396849.39702962	12562141.447479324
762_351.214_3.99_C15H30N2O7_Fatty amides_N-[3-[(2,4-dihydroxy-3,3-dimethylbutanoyl)amino]-2-hydroxypropyl]-2,4-dihydroxy-3,3-dimethylbutanamide	29121758.006424397	142806660.53593892	30961470.888031237	40725407.02671597	48380437.34768649	30607639.16577204	29478319.57069779	35278489.84289707	159269585.00245592	40823392.87020993	40307139.2321823	31817404.19107943	68147018.526147	26841420.250491533	35099585.54547661	48754958.78361512
761_529.407_8.0_C26H52N6O5	15140815.0750638	15139728.303279001	67515873.49084617	62173409.08770061	47208048.94737919	85755547.56300841	151080287.44736105	37044346.11420846	88429374.03939418	33681817.92691533	30510301.56778012	15571423.418271234	120629940.00359224	99785044.60141157	21961938.57324153	25830939.15392538
760_340.393_7.44_C23H49N	13481303.723827418	21024149.600127414	86179486.84295812	47326617.03181644	86807894.13322218	71716977.73976782	80010130.73815773	39335098.26761755	72974937.00113252	35638548.20777991	31495917.247932144	26394035.737240355	81449893.59708425	115653789.70403899	3838023.862086354	8213047.5207801275
759_552.497_8.69_C34H65NO4_Ceramides_N-(2-hydroxy-9Z-octadecenoyl)-hexadecasphing-4-enine	38278891.52816207	20596333.33931994	16665184.98166211	55311844.66088592	53664551.02634005	12012818.972877538	14389971.73321236	22492244.749264587	16041390.06756648	9208082.881525086	114896721.84473822	264636562.25204116	76373193.06989257	12117650.69754376	118609424.62367646	49606117.17536674
756_372.383_6.99_C23H49NO2_ Heptadecasphinganine 	67093132.355305105	96198047.40100186	42035885.79500292	73111634.65183999	38847997.66500007	62451377.35007913	87540222.13969186	120375609.20949619	72204332.55000482	43746867.71093103	15276863.10211509	21136677.598222613	65920425.03165763	156429646.6539645	32124690.643569216	12208759.629744332
752_320.242_6.78_C16H33NO5	2609946.64182342	3373486.578797374	127290708.84285516	19953653.7453137	27375602.726846084	45794835.84445422	23014317.29949263	66553379.19484215	72276227.13760519	72339276.31830008	259328490.62346593	518889963.75129837	35216820.35171729	59524992.7975848	377948884.4685211	180467229.96272743
74_640.448_9.08	4526107.508761568	18980171.437757675	39968204.97139311	43802961.82159268	45981130.24350573	128400140.60390411	167186345.0373982	18363869.984603416	50751736.01677609	11132299.673707904	18728132.693038605	4085441.712796215	349753583.75706315	151436682.76592842	92655843.82217512	52997471.64559796
748_496.339_5.98_C24H50NO7P_1-Palmitoyl-sn-glycero-3-phosphocholine_Glycerophosphocholines_Glycerophosphocholines_1-Myristoyl-sn-glycero-3-phosphocholine	6341921.768004405	7985979.6148248175	47014430.29596892	25423232.51297253	64228991.74359248	73783633.17136851	69541763.33296524	60517283.309682	66066850.75637253	61417010.48807257	65833107.04570447	71092636.93058948	70996785.03986351	73241324.67298512	5525749.388164488	74726504.3366281
744_539.912_8.53	13166784.046126045	18402193.235027693	32209710.604167957	39679665.56364647	38462989.25693204	162808763.03695336	165202179.63548195	48000329.73978692	49798669.00586575	22945272.14289456	29968276.62793195	15129085.516945753	308263088.3875539	145137669.69518808	110343299.27930784	45643232.20005917
740_120.081_0.9_C8H9N_Benzeneethanimine	17682813.387527965	14392770.414501827	23524188.124944616	162494578.92627037	197889193.0159242	23556225.82877192	19208490.549670894	24833990.79236909	25416597.90134483	102437237.027332	57653011.32126445	132956298.54494338	106587010.66236444	16279458.556867255	33946178.98698051	91180576.94971564
739_528.429_8.68_C29H57N3O5	1217043.5000173335	1844601.8808740429	32466525.916461635	8828052.887098853	122402700.14450411	45290604.85164142	64018255.87810028	16662802.05794092	59001429.262308	130596344.38808696	37827665.71215599	90531205.20610121	88097122.74399999	123289374.52570008	76629240.51719253	254891024.95982015
737_267.122_2.93_C14H18O5_FIO00017 Biotin	27758847.27218211	28251827.94752148	40557755.79040689	91755539.60922828	60003879.77082204	43595513.46212378	37243891.20972139	46989438.95156629	35747505.49604248	33889519.35522201	37671208.32423606	28669375.295039125	49192876.24835738	81546792.60758547	38865780.19712342	40149930.54793517
736_522.347_7.98	8233275.548623435	16142213.177208235	25295889.03808511	25692471.77785037	70682114.62095489	70337285.61618708	45949141.61423533	68166461.658236	67351971.6488788	76974173.21252954	47782687.43753281	60619487.18750542	49036839.32534935	39244452.012604296	36388987.63392583	75227001.59657335
735_691.495_7.59_C37H70O11_Carbohydrates and carbohydrate conjugates	24331065.467286266	32163652.421208374	53836226.58016245	61609841.37196276	47183750.04214097	58993501.09344931	86191717.90578705	54642443.43112541	51618486.61384855	37999234.60271312	34492601.075212225	13349451.583850967	94463274.20017332	9432788.175413936	33994536.46120564	24782700.01245716
