#SampleID	V9-arm-healthy-BG3	V9-arm-healthy-BG5	V9-arm-psoriasis-BG9	V9-arm-healthy-BG6	V9-arm-healthy-BG4	V9-arm-healthy-BG8	V9-arm-psoriasis-BG10	V9-arm-healthy-BG7	V9-arm-psoriasis-BG11
1603_411.308_7.75_C18H40N6O3_(2S)-6-[[(2S)-2,5-bis(methylamino)pentanoyl]amino]-N-[2-hydroxy-3-(methylamino)propyl]-2-(methylamino)hexanamide	6998216.220365523	80204043.36508097	31034179.0	118818760.65497296	80120236.23476371	124284557.77550972	30930600.032390077	93489717.12507018	22656028.14443595
1601_317.174_3.31_C17H28NO2_NCGC00380746-01!1,7-bis(4-hydroxyphenyl)heptane-3,5-diol_Linear diarylheptanoids_Dibenzylbutanediol lignans_Enterodiol	51471466.59158817	63063007.94357068	43453105.94487554	44346962.59128368	39474187.37980428	52991990.0	44297833.25748565	39311531.96054012	43987988.882257596
1600_283.153_3.06_C13H20N3O4	34771105.0	62761661.28356557	41730932.08152523	38680596.12916066	30542367.07267282	61312605.82273312	40958029.82137542	33234189.80010051	35334013.6897615
159_510.436_7.69_C25H57N4O6	38965983.25748715	66305810.71180286	26687377.55406777	126053303.01059651	83366650.0	101765059.5956044	22312859.14738701	117309402.57051298	16510894.91254743
1599_300.201_2.28_C10H27N4O6_Dicyclohexano-24-crown-8	40225944.17463282	267053362.12782487	23816196.253888976	77931989.0	145885666.45842606	48811649.94923938	30807311.36946595	51393723.0530469	27820642.562295355
1598_295.19_3.44_C17H26O4	34054514.743922964	84615968.92339495	158287696.17354098	31886079.36659859	57413167.01934996	52991990.0	106046871.45830692	46452918.36476345	82692923.27740489
1596_477.268_4.32_C15H36N9O7	228267421.61685407	70974885.0	43691074.81704385	44607140.3798271	54100131.13240214	11722409.37859969	32093347.78077217	49989114.72812721	32021317.53082826
1595_317.115_3.74	36975098.83473531	32103341.655381504	35122480.741017155	27857570.81537375	31994929.46341489	52991990.0	38299984.062753856	36906055.45226254	37738094.74223019
1594_321.241_6.81_C15H32N2O5_ 13-Keto-9Z,11E-octadecadienoic acid _Amino acids, peptides, and analogues	34771105.0	21205640.50198905	13887446.439763132	25818855.387935024	67282390.46782994	99473183.0610813	51814667.18642666	97950033.17694946	25157877.405690506
1592_535.399_7.87	55947282.998791605	101448228.10176654	13034623.51413746	36728498.76765107	60755844.37306325	105035788.6263155	30999084.0	68345982.9729249	21903023.19691172
1591_355.214_4.83_C15H26N6O4_Amino acids, peptides, and analogues_2-[[2-(2,6-diaminohexanoylamino)-3-(1H-imidazol-5-yl)propanoyl]amino]propanoic acid	15657267.93576966	70974885.0	64260860.9684333	30939560.25014729	34413776.42015511	56439312.67509154	38065583.50608353	22948841.2698095	51539504.88618962
1590_347.149_2.64_C19H22O6_Linear diarylheptanoids_Hirsutanonol	42483248.61834067	49276285.28426833	55236375.36556862	54873559.39125805	48684336.12828106	52991989.99999999	57571468.50970721	52807430.45632025	54232043.30268721
1589_267.122_3.4_C14H18O5	50052319.32630758	41291138.19412307	40080469.12493152	41290565.725865	33383618.123437546	52991990.0	57656635.71081006	38575679.96826939	51338887.18793012
1588_837.589_7.84_C37H72N16O6_Amino acids, peptides, and analogues	123100144.5297374	68772403.77968614	24676118.359618384	93185318.82474892	83366650.0	127911568.61723693	19988527.90696735	179518415.92853695	6923747.007798699
1587_217.107_1.14_C10H16O5_Medium-chain keto acids and derivatives	9010212.56087402	21610866.541140664	75292826.05735321	35725517.30036887	40102187.44827641	52991990.0	76835813.77344035	68780330.13034455	75654654.58368324
1586_329.139_3.19_C19H20O5_Prostaglandin F2.alpha.-1-glyceryl ester	34771105.0	35668680.5926956	68687970.84177983	38583967.96974962	44722623.28235338	54004553.00831524	62842423.34218241	54454774.72372758	64858072.78522854
1585_281.153_3.66_C19H20O2_Cyclohexylphenols_6H-Dibenzo[b,d]pyran, 3-(1,1-dimethylbutyl)-6a,7,10,10a-tetrahydro-6,6,9-trimethyl-, (6aR,10aR)-	51896718.72284842	68392096.63873617	51879228.55279121	54473275.87849548	50491261.87707014	52991990.0	49226746.33513856	62758140.00752468	56308039.68274428
1583_173.08_2.72_C8H12O4_2-Hydroxyethyl acrylate	13119563.117257005	123167026.1044154	2918085.294658336	24796340.26346878	50438026.14130759	62695273.64259049	30999084.0	71758918.14871444	25780398.97642725
1581_321.24_6.47_C20H32O3	39629365.01433451	51329630.77219586	37896688.17666532	62494362.83000244	63747008.91249296	52991990.0	48171419.1960341	61656601.85332248	36215128.74796267
1579_519.405_8.45	9845579.66920839	48059960.90926996	142660627.89149046	58831772.92287848	83366650.0	128684138.08386609	6204885.994596956	78253610.16515745	127334703.99498744
1578_730.978_8.16	26876149.17549333	58423167.78695042	14134146.3143177	112043111.17866366	96108031.41058238	25357834.96800385	30999084.0	71795510.87137716	26312359.430253
1575_564.375_5.2_C24H49N7O8	9209380.518953286	77111400.67113164	67537740.3589171	49993121.01927951	67873858.56018122	52991990.0	74535888.375203	43861007.03229879	61387540.9363815
1574_363.18_3.12_C20H26O6_Dibenzylbutanediol lignans_(-)-Secoisolariciresinol_Dibenzylbutanediol lignans_ACMC-20fagw	41342027.26688945	60640762.06290071	49499244.22369002	50106175.648848206	48075283.57322002	52991990.0	47594257.66967721	50806525.43734638	43943638.54924886
1572_591.222_5.39_C22H38N8O5S3	34771105.0	52432743.33401277	121813620.24382973	31001705.107111294	34489777.40305477	85174220.00186847	54022936.83617587	50271835.27912675	49798275.59351815
1571_678.478_6.51_C35H69BN4O3Se	9482211.070075223	63384930.60094871	68338923.93876949	77931989.0	469182896.47287095	18013415.459643148	174869816.13476402	46859069.75764276	74577304.68140563
1570_312.325_8.38_C20H41NO_Diradylglycerols_Hexadecylacetylglycerol_Fatty amides_Octadecanamide, N-ethyl-	20986717.328311205	55570989.85238138	107030895.7473776	77931989.0	71742212.32095033	81633691.09704398	85788880.10160178	56028571.59901927	44386640.132468455
1569_296.331_6.17_C20H41N	50134332.98843031	71341824.23807691	29094074.5969098	40172706.91240724	33837409.71591089	33374813.966122374	30999084.0	72914736.22154127	28302164.608202346
1565_751.389_6.32_C28H56N12O8P2	40217023.64377104	93614121.94606942	3.4226572546360385	77931989.0	151179109.78034198	3.4226572546360385	3.4226572546360385	35808932.02566646	26461795.39220288
1564_483.184_2.7_C18H24N10O5_Morpholines_2-(5-aminotetrazol-1-yl)-N-[(2,4-dimorpholin-4-yl-5-nitrophenyl)methylideneamino]acetamide	50701430.37900377	49078734.66107664	69100768.6340096	60245649.47461658	54152549.86182775	52991990.0	63963164.77844904	59096689.15803429	54278351.11761464
1561_627.468_6.64_C35H70NO3Se_ Decaethylene glycol tridecyl ether 	20606256.70537707	54463447.47826065	32812858.81049458	116504736.4072074	83366650.0	58032675.06361771	13395325.53056458	119523297.09090784	2007073.4336334108
1560_444.368_8.27_C21H45N7O3_Amino acids, peptides, and analogues	7260519.894152182	70974885.0	94502965.29934388	73018636.76130112	61725477.30010542	77009416.60608572	82232740.16212426	58125092.66206946	68525265.34138766
155_552.486_8.59_C28H63N4O6	76141013.82854341	25634202.026421964	42189291.46030939	341957153.20542866	442826318.47066504	49186348.47374416	30999084.0	50112755.65871062	16885161.087472074
1559_288.289_5.34_C17H37NO2_ Heptadecasphinganine _Amines_1-desoxymethylsphinganine	52474949.42456721	23411731.11662516	25127231.663397145	100372670.0563038	78521565.10531713	78865502.9877443	30999084.0	87736310.31616224	18712661.9514633
1557_730.477_8.12	34221180.089538924	54297038.61693998	82466529.90330079	105533473.25250337	44288638.66010851	52991990.0	52934177.34857702	53243596.86111633	41590775.84074937
1556_567.22_6.56_C27H34N3O9	46088713.05449441	55552718.85726672	67189341.67323346	57521214.89393973	46598552.39658045	52991990.0	65303818.31556658	51472614.76073983	49671743.3530969
1555_779.419_7.05_C30H60N12O8P2	41405951.67360754	42737908.91249313	31034179.0	138641182.03623933	136857865.13307557	74325567.73910959	25914947.79142589	57316620.80557293	21018703.956922628
1554_213.111_2.75_C11H16O4	24855914.0572185	55891478.11568319	76809879.4421922	77931989.0	110054352.84081525	43283035.15151303	69961869.61796616	52823094.48414876	64428417.37951894
1552_416.267_6.06_C20H38N3O4P_Fatty amides	20397458.56737626	87520460.51727311	31034179.000000004	100336530.49017625	63370075.72705921	56319523.58377482	24269408.080350187	68566740.25907433	12568270.633129835
1551_515.325_6.94_C24H50N5O2Se	2.565289482558541	55374592.73416746	2.565289482558541	87257680.42685816	124937098.70704798	78956093.26127133	28665260.39387478	63070179.0	36105320.73963915
1550_395.367_8.94_C29H46	82539018.73734228	81090235.71988946	83569040.44235483	75881658.91268317	83366650.0	12984830.253813488	15033914.333802454	11830447.933354596	63078145.01256179
154_664.51_9.33	14745045.109498834	74744137.45234159	8516325.739224972	194059401.26486576	373023460.66015285	39295346.24025641	30999084.0	185748029.5485429	8218205.598897192
1549_655.498_7.28_C34H70O11_ Decaethylene glycol tridecyl ether _Ethers_3,6,9,12,15,18,21,24,27,30-Decaoxatetratetracontan-1-ol	39499333.39665455	70974885.0	21127632.917808607	98514576.95630877	57967845.20098504	61976853.92784382	13454594.358524134	94699923.17071728	11681822.946074584
1546_374.362_6.41_C22H47NO3_Amines_(2S,3S,4R)-2-aminodocosane-1,3,4-triol	71967404.35661398	64626966.40120158	10787956.652146863	77931989.0	46716233.06881999	166456192.72196326	20386172.99656926	80332979.49994598	23676452.25824379
1543_298.274_6.34_C18H35NO2_Carboximidic acids_ACMC-20lypg	34771105.0	53108283.96309103	77333968.27611025	64214936.95372859	59814169.61150058	44400570.88416503	58770161.68701515	70608214.18668726	44249434.26904992
1542_555.423_8.82_C30H56N3O6	77190906.95547627	33690519.180213645	50289643.25036833	77931989.0	47132879.70389786	54793653.90313788	19581605.638453208	32627562.726054285	127390069.84911624
1541_460.293_6.1_C18H45N4O5P2	28639005.967845306	116334143.01059029	12536220.54994034	111896774.52633218	184496750.70199984	46321425.94396391	14904734.719461827	126018459.70391296	22762799.0
153_529.88_8.34	35623373.34468246	44595879.11587428	18833773.877322976	116926024.26974824	93486230.18566193	57926534.43703044	17181038.186794207	63070179.0	16623234.994891958
1539_722.504_6.49_C37H71NO12	77364602.32296506	27129359.43523626	31034179.0	31488695.44308497	277618995.1402528	32206395.77171945	94585782.33323257	28895880.200618945	48662012.44824351
1537_347.315_6.81_C20H42O4_Triethylene glycol_Fatty alcohols_1-O-2''-Hydroxyheptadecyl-rac-glycerol	28616798.97947007	71059843.12142901	26441036.355633125	128022996.8054267	153820217.73168662	52991990.0	11918278.139056953	78970707.33715898	19608745.226975195
1535_239.2_5.69_C15H26O2_Monoterpenoids	50873379.43482362	53689804.39670994	64963177.15230914	57088865.64539497	45947478.10437662	51649812.17879631	56934343.67868329	63070179.0	58009062.03246858
1534_839.441_6.35_C44H68N4O7Se	40607851.65188438	74869964.21576878	31034179.0	25204166.14299028	73548866.74553524	19880409.50899526	38440684.41183241	26353659.83800319	23864309.42439065
1532_461.202_2.7_C21H32O11_Fatty acyl glycosides_apiosylrhododendrin	60001226.31659138	67246278.48008145	43813459.41858377	63717123.32627997	61650185.04355606	40170182.15936261	75110759.34581746	63070179.0	63604081.03345652
1531_714.535_7.63_C36H75NO12	35485517.414030425	24006359.19926314	31034179.0	57540810.95209733	83648387.52514924	86359667.35094486	12448188.845012402	114612846.39557871	6611150.15838657
152_480.533_3.24	25623246.75248504	118789765.75103408	63818443.65478629	47999526.5223139	20746469.55090757	53826216.6810999	32.27922241431725	63070179.0	30004957.51989412
1529_675.264_3.66_C29H42N2O16	42820795.36237996	57120059.29637512	40063046.249713205	47105680.65158639	42171982.92481799	52991989.99999999	42025513.93953995	40123707.31977377	34969195.68291802
1528_253.288_8.63_C18H36_Fatty amides_Palmitamide_Cycloalkanes_Cyclopropane, 1-hexyl-2-nonyl-	54291534.48701757	70974885.0	25407675.96830986	196512074.60932025	41130437.85867553	33231720.09932443	37944319.59432653	107308767.67818336	20313625.64140713
1526_247.226_7.04_C14H30O3_EA278401 DDAO| N,N-dimethyl-1-decanamine oxide|NN-Dimethyldicylamine N-oxide_Fatty alcohols	33660538.74336507	95603279.04989944	31034179.0	115089876.01134826	57248096.0912433	85692394.74384537	11428617.520902453	77635879.0939687	18677236.85846044
1524_209.08_2.52_C11H12O4_Pyranones and derivatives_Nigerapyrone E	57776295.45355287	61886296.04832286	80879285.34603709	70841333.75411175	74144008.88839659	52112862.23935039	67630812.82500243	63070179.0	59018395.56443485
1523_521.344_7.78_C26H44N6O5_Amino acids, peptides, and analogues_2-[[6-amino-2-[[6-amino-2-[(2-amino-3-phenylpropanoyl)amino]hexanoyl]amino]hexanoyl]amino]-3-methylbutanoic acid	28217268.45194797	82351849.81801508	30119337.732645698	24664448.55418014	15769063.300098484	74694861.58998127	104756256.39271156	63070178.99999999	87891723.40617152
1521_260.185_3.14_C13H25NO4_Androstane steroids_Hydroxyvalerenic acid_Fatty acids and conjugates_7-Aminotridecanedioic acid	44359439.26794381	69500173.65765874	55903048.95786518	47495998.75447123	40003696.03445704	52991990.0	54221778.41513815	54575300.78875789	59741046.27760188
1520_623.464_9.44_C31H64N6O4_Amino acids, peptides, and analogues	11526627.90065035	57905628.64307637	55645218.16614039	77931989.0	61983440.97187257	39073854.78451391	52200482.28815884	65862962.34555336	50613242.549696505
1519_371.242_5.67_C16H30N6O4_Amino acids, peptides, and analogues_4-[[1-amino-2-[[1-amino-1-(3-carboxypropylimino)-2-methylpropan-2-yl]diazenyl]-2-methylpropylidene]amino]butanoic acid	72593103.68786696	70974885.0	66803455.20952349	46060030.47957259	38371896.0680221	38786994.69788648	47677183.80079313	39174864.5350867	51310057.01749619
1517_581.331_6.53_C24H48N6O8S	3093528.7889717137	70877145.31411299	78451632.22448799	70029805.86064884	61538985.40909464	78586191.89518607	75258002.42053701	63070179.0	64952265.66642528
1516_769.508_7.1_C27H62N20O5	28094578.99132533	84197469.90888107	39835117.46872195	63387675.82500535	43626268.05405915	77361224.49857064	29812721.585991416	79779950.3567197	22762799.0
1513_368.181_3.09_C17H25N3O6_ Inosine 	50790058.71851217	44304285.99066759	55532758.63850877	58355790.42390635	52524561.74254583	51496215.95301429	61448527.48149475	63070178.99999999	45481026.5743434
1512_611.304_5.19_C27H42N6O10	23587446.90122556	70974885.0	65067306.87779397	75341202.37329775	67568110.33841318	70298850.41191332	70474435.86583814	61594534.30644295	62634930.85016142
1511_267.157_6.55_C15H22O4_Terpene lactones_4alpha,10alpha-Dihydroxy-1beta(H),5beta(H)-guai-11(13)-en-8alpha,12-olide	34771105.0	32543892.75861053	49421393.39447195	100483322.66159132	53395199.89977021	12023188.403841587	98161291.92854306	35094606.3908601	63599077.16743074
1510_846.649_7.64_C15H23Br5N2O6P4	31762362.70112634	143182768.90075526	27976820.44577443	77931989.0	120631816.72931042	35330316.89090194	33197190.71102789	126864233.95315292	8090670.173742033
150_523.361_7.82_C30H56O2Se	571495.2320540296	70974885.0	61342507.9977396	62052744.95920435	60912492.41872795	55549827.87599063	71319945.73719326	49802800.49109349	56638835.77751374
1509_560.393_7.79	147731670.15983126	46985567.37069524	80247993.01479906	38044800.93209796	83366650.0	42914173.451872975	38155551.43986186	27100152.795564204	50353234.43181274
1506_352.117_4.93	30412253.50167533	38087707.92407663	20028735.046653576	18983060.619692337	109080296.55812667	61155954.26474225	30999084.0	179075337.90038648	63477732.36923023
1504_411.345_8.34_C24H44N4_Amines	14686469.282071	70974885.0	30648196.74941141	167798479.47534665	109573328.40945706	66925670.96326393	28508665.432556298	84783769.20987903	15795015.09462568
1503_160.133_2.5_C8H17NO2	45118102.23064814	59357203.45326252	55144112.52663157	34041365.3877283	50174390.13153474	11126702.861760968	60831054.81121247	63070178.99999999	48681153.34613097
1502_663.336_5.7_C29H51N4O11P	9315873.46304715	70974885.0	70090071.99905348	69284138.838266	52753083.8851999	55869323.05520824	60419219.54089624	55903294.17545573	49747064.00511145
1501_199.06_2.48_C9H10O5_ Syringic acid _Benzoic acids and derivatives_ Syringic acid _Benzoic acids and derivatives_bmse000607_map00627_map00627	55172841.7510645	31992212.229089994	57536323.00321893	49500594.59972603	46896453.63604842	52991990.0	46652328.91134578	44613953.82461563	50284062.0311416
14_333.153_5.63_C11H20N6O6	48164475.1262659	61975958.87481969	58577632.34467116	53941047.16061751	47086333.69873419	52991990.0	57446949.17988761	50157999.93631759	50731031.61386097
1499_707.362_6.31_C31H60N4O9Se	34771105.0	2.264425796467087	47913132.61512387	131173202.38816032	155197514.65448806	30472636.08759839	14251297.351187605	38434665.14988498	40973969.59378521
1498_449.825_7.83	105454818.23047124	28898869.66127911	8961062.746500144	91058608.14964063	83366650.0	118756507.27146688	9752046.289693182	146622277.9368469	7948364.494496591
1496_389.181_4.15_C13H25N8O4P	1.2197963304835815	1016442145.9722946	31034179.000000004	94458789.50638212	97492915.77801229	49437508.49421685	55854911.87972584	21035557.270879306	12056929.233308975
1494_576.886_8.28_C13H21O7PS8	40620810.46170888	60414369.24405139	42505219.54136921	70084858.71735406	140131658.76129073	72385620.99855177	19036250.7154206	63070179.0	18119241.74790761
1492_473.295_4.16_C18H36N10O5	40711917.13272293	52760613.63248218	18872431.167899534	64785550.08035963	31123371.3569942	103445935.57517059	42933601.18857108	142787663.46909267	22762799.0
1491_358.243_2.71_C13H33N4O7	13471510.081385901	114581277.04440968	7471103.419157848	66075658.00929347	83366650.0	121021539.57481387	13111692.688283496	146815420.43702352	31286634.68444485
1490_435.165_3.41_C22H26O9	34870897.95837218	29957740.38029743	44396684.14158135	49199157.42979863	51692660.10253834	52991990.00000001	66641460.76779608	42674968.63588849	43782558.690343134
1489_213.11_3.36_C11H16O4_Fatty acids and conjugates	276780515.6445792	34454715.215403594	327816423.88128734	52315035.89970255	45682127.38379929	52991990.0	54383647.47025622	47114118.01848935	72837863.93717337
1488_331.154_3.49_C12H22N6O3S	43647766.211609945	47869313.92936822	83546097.82924053	46171125.88280159	47504724.56730361	52991990.0	57303312.23692092	51981518.39946669	44952091.42770318
1487_647.943_7.67	56123889.665616505	48891808.27694458	49373705.20650476	77931989.0	154741832.74602833	38896979.88370041	49155750.79265187	36805341.30601787	14929379.10449422
1486_311.221_5.77_C18H30O4_ trans-EKODE-(E)-Ib _Fatty acids and conjugates_(R)-Butaprost (free acid)	55287832.05129084	45295982.05718461	66435149.7981124	58125363.60212266	70186758.60674164	52991990.00000001	65218064.09925082	51883980.91044693	45670727.46845396
1485_209.153_3.18_C13H20O2_Androstane steroids_()-Jasmonic Acid_Phenylpropanes_4-(3-hydroxy-2,2-dimethylpropyl)-2,6-dimethylphenol	29208143.249434866	41247229.14983695	31669559.4228338	32022237.55309987	26447905.60426389	52991990.0	42711778.944936894	86754140.21216778	89597223.61908217
1484_143.106_3.45_C8H14O2_.delta.-Octalactone_Delta valerolactones_.delta.-Octalactone	41882469.33749278	37626399.97847615	49686455.21916928	59861514.47245698	43769268.67987682	52991990.0	53730807.60863856	48937914.63041501	51852837.54832774
1483_295.226_4.83_C18H30O3	48086996.49211385	62368498.61397061	51790532.06982336	64979184.78994924	30810745.06991766	52991990.0	50887891.00282936	57071746.02593794	48328938.82702972
1481_527.176_2.86_C20H26N6O11	40438769.00107786	51957836.47223645	55182768.612073205	38398767.30886039	47276661.31190212	52991990.0	52314642.89784113	45213137.68404835	37933626.67213909
1480_666.433_6.54_C33H64NO10P_1-Palmitoyl-2-azelaoylphosphatidylcholine_Glycerophosphocholines_Glycerophosphocholines_ 1,2-Dipentadecanoyl-sn-glycero-3-phosphocholine _Glycerophosphocholines_azelaoyl PC	6650781.489231613	67868006.84503552	66153617.13276349	58353978.29376717	54575243.42869231	63957098.83489449	53611695.74162424	63070179.00000001	57061201.173477896
1478_223.131_3.16_C13H18O3_2-[(E)-4-methoxybut-3-enyl]-3,5,6-trimethylpyran-4-one	40022030.11911868	41227063.44872507	63272639.63752352	56524908.53583864	74145230.2403602	61468721.62206616	18430189.00248488	63070179.0	51040249.86379863
1476_758.417_4.56_C34H63NO17	9702569.075071136	33045842.776683424	8838443.699194007	35856004.23851502	83366650.0	72489187.69584301	46724710.48372329	149723152.75234276	43442347.38484848
1475_511.397_8.74_C25H54N2O8	13412460.472250136	70424216.91309112	54974757.22467774	117676841.82907546	83366650.0	45804159.93278835	36179651.84238704	7145584.439319682	59256647.76045562
1474_595.382_6.49_C29H50N6O7	11394167.037648465	59436749.90926431	72342992.71583605	67199299.82522167	319131966.78474265	52991990.0	87366593.03262961	41729818.34747271	79631949.05954456
1473_325.235_6.58_C14H34N3O3S	40636942.1819984	70974885.0	14811475.646730306	79687512.90514381	61771482.90288217	64240013.03742214	22880127.30462333	95358532.42663804	19416369.88977159
1470_685.381_6.3	35372092.87742274	67496468.80130428	65461798.45908028	77931989.0	63414781.78615888	32031640.06891759	92934784.13302988	58701659.88273995	48067288.99615419
146_501.377_7.82_C28H52O7_Lineolic acids and derivatives_1-Palmitoyl-2-linoleoyl-rac-glycerol_Diradylglycerols	11746578.266110787	79552717.77897216	62846593.9099232	68619269.17274131	64635594.97871747	52991990.0	73191213.10529415	56225717.74679676	48250670.28226633
1468_337.199_3.53_C15H24N6O3_Amino acids, peptides, and analogues	50963667.48489061	34897622.10581171	62175728.62712931	70716302.31082173	41702134.40381897	52991990.0	42266935.20775898	49665576.11120118	85286992.64530408
1467_319.284_6.05_C18H38O4_Ethers_Triethylene glycol_Ethers_Laureth-3	32878627.07404773	70974885.0	17965942.852752764	116978358.78233036	158137584.70438397	72450110.43757737	21265543.751575608	118905238.67250979	22728796.424569454
1466_368.425_8.0_C25H53N_Amines_N-(3,7-dimethyloctyl)-3,7-dimethyl-N-(3-methylbutyl)octan-1-amine	30146337.625488244	263477496.1188921	16932571.78889136	65851264.19725534	76260429.26482421	157300241.10773164	30999084.0	118917668.2272294	80481244.01836888
1465_173.117_3.59_C9H16O3_Jasmonic acid_Fatty acids and conjugates	40978339.37272756	36621339.56086265	56714661.35185784	45233270.616179794	63894399.44994592	52991990.0	59263498.57224751	55180389.0021031	55044498.26847006
1464_246.17_2.35_C12H23NO4_Fatty acids and conjugates_6-aminododecanedioic Acid	34771105.0	63402966.09758734	42497799.923127696	41496617.494435996	53518918.34540633	55349414.26976842	71073560.16995063	39198555.350228265	35783054.842468955
1463_651.445_8.17_C36H60N4O5_Amino acids, peptides, and analogues_ACMC-20mxsp	13268475.34699845	70974885.0	69161969.05770445	68512051.29578598	34848468.484995164	66449353.88642497	81833803.09853923	40590529.3719985	45118822.72335151
1462_533.33_5.04_C27H48O10_Tetracarboxylic acids and derivatives	24816068.205694336	70974885.0	68854897.65215664	49966360.37121793	50527693.22591558	61223017.62212213	54314132.58168107	58207264.94162937	50809151.31278406
1461_468.389_6.46_C22H51N4O6	29771211.04233768	287060445.1138735	57236153.38188929	33248505.15020549	83107834.975103	52991990.0	180387100.13530684	48127804.39360121	36016307.60280247
1460_313.092_3.02_C7H16N6O6S	38545215.71650286	27311992.08345516	49679000.14526449	63018649.65140616	37612855.89816712	52991990.0	49673153.65904101	39687651.03753275	27889086.67816802
145_283.263_7.76_C18H34O2_trans-13-Octadecenoic acid_Fatty acids and conjugates_Fatty acids and conjugates_trans-13-Octadecenoic acid	10197440.918578599	53128328.15169805	62844469.58823279	72955476.7686445	67191600.93409719	52991990.0	38515779.062230535	69148804.20600656	36044462.18631881
1459_522.355_6.13_C29H43N7O2_ 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine _Glycerophosphocholines_1-Palmitoyl-2-glutaryl phosphatidylcholine_Imidazoles_3-[[4-[[1-(1H-imidazol-2-yl)ethyl-(1H-imidazol-2-ylmethyl)amino]methyl]phenyl]methyl-(4-piperidin-1-ylbutyl)amino]propanoic acid	24421070.75109373	70974885.0	82314145.70364566	64054312.13956182	50011481.0977735	54131476.59835322	106203590.621459	30590261.075540405	86376374.43520796
1457_400.342_6.11_C23H45NO4_Fatty acid esters_Tocris-0609	22944671.84830895	4304632.428227747	39631395.11745264	46477778.32923613	42130178.97948657	62644381.10031564	44539835.19794583	84982492.41185537	22762799.0
1456_631.346_7.85_C24H56N6O8Se	13811366.270135354	98481068.79731797	9526220.07865859	164241351.69665778	104115817.678311	52991990.0	7041658.756032329	97852481.04173663	8766685.543556899
1455_225.148_4.55_C13H20O3_Monoterpenoids	36155873.47348195	18505028.133183185	28305235.212032005	77931989.0	28318771.86736645	57359975.20690192	96453949.48949559	30303205.02250914	31502707.19162111
1453_265.142_2.89_C13H18N3O3_Fatty acid esters	10397390.449194957	40541081.4156424	62651183.70595028	63899165.17798592	19955458.343002066	59879717.65333124	51398924.40282727	63070178.99999999	51730956.40685875
1452_689.298_4.29_C24H40N12O12	15693189.609986534	1102994692.00485	24210636.75836397	186463400.23514858	233687744.5891397	52991990.00000001	54291620.37861607	26935351.08802145	18425556.13926073
1451_427.341_8.31_C25H46O5_Diradylglycerols	4327267.758466427	70974885.0	94756800.61274792	59668107.85837469	50504530.46256606	75138897.59990814	70245544.74436545	51803575.44226274	41128132.80156147
1450_705.511_7.9_C39H74N4O2Se	79165574.68621351	70974885.0	5078140.072943691	82893874.56270175	78594635.20738937	94893907.07126524	3781259.290326194	140091837.96987256	2940776.8283572127
144_122.081_0.9_C4H11NO3_Amines_NCIStruc1_001633	8501622.32295342	113001341.34733468	4749287.78715371	30193482.44569866	65060034.78865942	91202759.63709676	47878487.74367855	63070179.0	36155905.83755139
1449_974.371_2.39	53404452.71727947	48333206.76221905	45900875.28952091	54950461.95943914	59411944.66993766	52991990.0	67020592.478024594	54006556.96570745	59531582.97642212
1446_431.389_7.93_C29H50O2	60502000.61624741	70974885.0	74819334.48610628	53168722.6255447	25546223.254108466	48471573.95940163	71547994.71278979	33659447.91408599	60063686.47927077
1444_554.43_7.1_C28H59NO9	21666578.225290734	50077486.58272303	31034179.000000004	110255315.03306024	34138112.58769958	56284099.63186691	37734517.37497664	54565787.84714384	26453836.13918512
1443_239.089_2.79_C10H12N3O4	23810868.526345186	41814526.87551709	14628583.912447393	52538437.34458013	83366650.0	119368230.51090108	57979168.17502999	125067447.24223356	59338416.00997838
1441_217.107_3.8_C10H16O5_Medium-chain keto acids and derivatives	9147468.53883495	70974885.0	6919854.09510254	13348775.620440865	20046744.666134216	66438326.1288765	44221733.561157	222261448.18093124	81799602.73449534
1440_257.1_2.39_C6H17N4O5P	11645052.471775498	815599064.0387182	31034179.0	200559244.47727257	275595788.08237696	31776201.15260357	47557525.39202788	16437820.514014306	12505632.087133238
143_545.402_7.33_C30H62O3Se	42504232.96832363	70974885.0	26904774.66337171	107673488.91239163	76199796.02869023	88821436.65231746	24912977.318739604	106270490.41287844	19881951.47344856
1439_545.417_9.18_C30H52N6O3_Fatty acids and conjugates	12447019.46154244	52692231.23334041	138507112.169328	95961033.45797746	104405768.73204036	37763793.5143717	108627157.30432317	33587383.029414125	22762799.0
1437_474.863_8.46	71169649.53123045	70974885.0	53485129.0520801	61776520.53010187	92922373.75530306	46695268.65524422	42321289.0943163	56763191.53570751	18669237.35457837
1436_297.148_4.54_C19H20O3_NCGC00347453-02!(E)-1,7-bis(4-hydroxyphenyl)hept-4-en-3-one_Linear diarylheptanoids_NCGC00347453-02!(E)-1,7-bis(4-hydroxyphenyl)hept-4-en-3-one	48383751.59997104	55664250.03884017	60558206.32235015	58629279.5037861	55196064.64278146	52991989.99999999	67812210.07436077	52876120.036102705	46187915.96600307
1435_537.359_8.03	34771105.0	22516937.606603995	47203612.75446734	36041165.57149185	20062312.60629464	33303625.92399075	44000997.58757161	70682347.25504412	26825509.880632896
1434_441.828_8.46	37966098.57295545	82046113.36909369	21967228.813851755	52223213.02197699	136972340.39517963	52991990.0	3196489.87742706	73306197.9060145	6086567.334744653
