#SampleID	V11-arm-healthy-BF3	V11-arm-healthy-BH1	V11-arm-healthy-BF4	V11-arm-healthy-BH2	V11-arm-healthy-BF5	V11-arm-healthy-BH3	V11-arm-psoriasis-BF11	V11-arm-healthy-BF6	V11-arm-psoriasis-BH5	V11-arm-healthy-BH4	V11-arm-healthy-BF8	V11-arm-psoriasis-BF9	V11-arm-psoriasis-BF10	V11-arm-healthy-BF7	V11-arm-healthy-BF12
478.828__7.49_4793	18534535.72685064	25381623.37512637	50219258.56109821	24790548.575467106	31802068.937104505	67676088.96949302	4507788.249639608	61099198.73628637	20677989.49943367	17599269.547075674	23577815.10631576	17956750.811800275	21535560.0	21055859.170751113	61354778.2862405
478.27__3.5_4898	94470585.93723288	29701813.68082032	25276943.022784665	42680930.886678495	35282181.66360681	18962780.203673534	15901924.811703354	35782301.861959465	15615000.179602293	14793195.471966965	16267223.0771708	23679029.981161866	2.7547850040906816	12949208.50506876	15613457.5
478.185__3.09_5514	19774071.43216189	13835253.619051168	14455481.061975924	22418243.17740096	15181040.404874593	13113417.881563745	160333404.0172623	27962576.30183729	70544722.74092348	3.295226027652517	41207559.37778109	45004219.95006149	118546445.04703908	38905152.0	18474635.295643426
477.356__7.42_2089	34194024.65168373	25714852.524508957	42876229.47398229	36583484.90295786	32503660.404907506	43095478.76306709	1557573.8574702	32700200.83005535	10628234.585628724	52340435.34924536	31128999.213519987	2848331.3773719724	9041506.15534899	38905152.0	81113565.33136643
477.355_C24H48N2O7_8.67_769	3760398.3123393483	811479.4474450394	38062459.3742923	1120275.8766721322	19114529.424501304	13772225.11593282	19168130.67427868	58147661.34338233	39156325.26933041	34083221.22773265	40102969.0	55369410.26268999	45111141.18617032	30505888.881356657	2147365.5805969755
477.354_C25H44N6O3_8.4_2863	1036624.9896660909	815553.8448835226	38062459.3742923	2402459.762569867	19114529.424501304	13772225.11593282	19168130.67427868	58147661.34338233	39156325.26933041	34083221.22773265	40102969.0	55369410.26268999	45111141.18617032	30505888.881356657	2147365.5805969755
477.343_C25H48O8_8.38_2218	18280651.5	16070936.726445805	21800611.3930934	24627058.61521221	29126304.3862148	23106873.35522315	16170914.29633086	29087796.27915381	20121737.65216398	45869166.92014071	35274969.58122629	46102814.66041594	25660032.60760353	63848020.100329794	7426212.706128636
477.283_C25H42O7_6.53_2441	11484075.505053468	24101312.08295795	27734116.36153046	19029754.06056672	21620825.15296756	19571061.19934016	28090938.71710225	24688451.405909266	27601004.41188208	30837997.0	50355626.52142148	37371832.68405033	38682820.22405049	33384561.07787925	48630851.77599935
477.225_C18H38N6O4Se_7.3_2998	100092881.9170042	399658.6377708443	324353419.60175896	365221.381109784	336721788.93109065	1302283.9410392644	17238251.453044236	293404179.68818784	239785.06483704172	1900192.1676507252	16866026.90247964	125685540.57865232	102479006.11895847	38905152.0	1159922.257161017
476.611__3.75_5260	16043811.494579615	68470552.95420294	40134137.21928524	50322609.67116633	22.422307823414027	33192728.85254401	14997474.499999998	26880737.08871385	22.422307823414027	22.422307823414027	22.422307823414027	26547990.04061438	39722463.64764735	38352213.9942507	19168606.735158414
476.408_C21H49N9O3_8.82_2460	54032084.53418613	25626801.03578005	72985979.56099665	4515440.725215928	37085374.22891592	43384995.1598516	2594922.6172014233	82718664.57330354	9292562.21448711	30837997.0	5098375.982369033	11314070.805377524	66710191.72365689	3881522.458651399	5095566.438841856
