index	V12-leg-healthy-BH8	V12-leg-healthy-BH9	V12-leg-healthy-BH7	V12-leg-healthy-BH10	V12-leg-psoriasis-BA11	V12-leg-psoriasis-BA12	V12-leg-psoriasis-BB11	V12-leg-healthy-BH11	V12-leg-healthy-BH12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
621.37__3.63_5210	8269122.966300525	5603452.795787012	9960692.025820415	8548770.51048477	9342449.59179137	13691970.6816419	8686358.662656114	16807809.680623613	7365866.5	9425952.41316939	9808499.26834508	9808499.26834508	9808499.26834508	9808499.26834508	10573592.978696462	8408946.738392647	8686358.662656114	8686358.662656114	8686358.662656114	8686358.662656114	9342449.59179137	56555714.479016334	88276493.41510573	88276493.41510573	88276493.41510573	88276493.41510573	31720778.936089385
621.372_C22H49N14O5P_5.34_2683	18751057.49011229	7533832.657837805	10045341.9530258	19515081.474698808	15627419.287801571	3932817.672895744	7270119.5	3753942.8255426707	8719127.607721863	11386397.334823206	10572082.27440406	10572082.27440406	10572082.27440406	10572082.27440406	8943452.153565772	9382234.78037383	8719127.607721863	8719127.607721863	8719127.607721863	8719127.607721863	7270119.5	68318384.00893924	95148740.46963654	95148740.46963654	95148740.46963654	95148740.46963654	26830356.460697316
620.914__8.24_1631	15067714.5	51487341.23366907	53371961.955194965	16553446.16869038	3150370.4512763997	3228333.6948022833	8877000.59746542	9393284.039573116	5090601.750468683	25160724.94126603	18468894.932348926	18468894.932348926	18468894.932348926	18468894.932348926	5085234.914514701	15810580.33434519	9393284.039573116	9393284.039573116	9393284.039573116	9393284.039573116	3228333.6948022833	150964349.64759618	166220054.39114034	166220054.39114034	166220054.39114034	166220054.39114034	15255704.743544104
620.442__8.01_4040	40782818.44133419	12221352.341884864	20871156.6535284	13431034.5	2543032.393808912	4567622.803142493	1660816.5015499045	15798357.913786788	8837606.151634451	18657054.333694782	13412644.188963333	13412644.188963333	13412644.188963333	13412644.188963333	2923823.8995004366	14614696.206893394	12221352.341884864	12221352.341884864	12221352.341884864	12221352.341884864	2543032.393808912	111942326.0021687	120713797.70067	120713797.70067	120713797.70067	120713797.70067	8771471.69850131
620.442_C38H57N3O4_6.86_981	12088638.328582382	20476277.4623035	15070526.533448307	15147750.242322247	10900852.670704737	6463283.098988925	15015076.49103885	7673749.432730853	7365866.5	12970468.083231216	12244668.973346643	12244668.973346643	12244668.973346643	12244668.973346643	10793070.753577502	13579582.431015344	12088638.328582382	12088638.328582382	12088638.328582382	12088638.328582382	10900852.670704737	77822808.4993873	110202020.7601198	110202020.7601198	110202020.7601198	110202020.7601198	32379212.26073251
620.411__8.23_1408	23390750.240187086	26843218.162460975	21475183.503515452	16628112.740628071	8887799.5	6707605.5216833465	3794132.6069472884	11472764.000669982	2623193.9979057387	17072203.774227884	13535862.252666436	13535862.252666436	13535862.252666436	13535862.252666436	6463179.209543545	19051648.12207176	11472764.000669982	11472764.000669982	11472764.000669982	11472764.000669982	6707605.5216833465	102433222.6453673	121822760.27399793	121822760.27399793	121822760.27399793	121822760.27399793	19389537.628630634
620.404_C24H57N7O9S_7.03_2292	15067714.500000002	8352472.307546957	50546429.85684228	49838502.01964284	9825668.458733639	7895534.990371728	3561818.3752617803	9139632.19626587	2452323.127246728	22566179.00125745	17408899.536879092	17408899.536879092	17408899.536879092	17408899.536879092	7094340.608122382	12103673.348132936	9139632.19626587	9139632.19626587	9139632.19626587	9139632.19626587	7895534.990371728	135397074.0075447	156680095.83191183	156680095.83191183	156680095.83191183	156680095.83191183	21283021.824367147
620.365_C30H53NO12_5.34_1182	14368929.963435354	14870897.265199851	15048734.340046605	13431034.5	14138068.311320344	10937280.801471252	11594656.902367566	12314528.308777804	6553397.541344633	12764586.986467374	12584169.770440377	12584169.770440377	12584169.770440377	12584169.770440377	12223335.338386387	13899982.231717676	13431034.5	13431034.5	13431034.5	13431034.5	11594656.902367566	76587521.91880424	113257527.9339634	113257527.9339634	113257527.9339634	113257527.9339634	36670006.01515916
619.869__3.56_4422	4511531.056790599	6848348.290111974	16187486.803152556	8361850.005968723	2560182.8547239616	7680719.0	7912388.633694663	16810445.5360102	13521554.829520954	11040202.7535925	9377167.445552625	9377167.445552625	9377167.445552625	9377167.445552625	6051096.829472874	10941702.417744838	7912388.633694663	7912388.633694663	7912388.633694663	7912388.633694663	7680719.0	66241216.521555	84394507.00997363	84394507.00997363	84394507.00997363	84394507.00997363	18153290.488418624
619.453_C33H58N6O5_9.06_2496	27926274.60087695	41481150.79287136	53086199.70621043	13431034.500000002	8364525.922526385	5398333.796080387	5185346.409220849	8235353.194807094	11605876.474841485	25960981.544934552	19412677.266381662	19412677.266381662	19412677.266381662	19412677.266381662	6316068.709275874	20678654.550438475	11605876.474841485	11605876.474841485	11605876.474841485	11605876.474841485	5398333.796080387	155765889.2696073	174714095.39743495	174714095.39743495	174714095.39743495	174714095.39743495	18948206.127827622
619.438_C33H62O10_6.91_373	8247377.08268353	8401547.714241207	11812253.458990997	6871115.558793584	9614581.667627603	8005838.684640101	10033067.263678608	11481062.0	8072046.094986687	9147566.984949334	9170987.725071369	9170987.725071369	9170987.725071369	9170987.725071369	9217829.205315439	8324462.398462368	8401547.714241207	8401547.714241207	8401547.714241207	8401547.714241207	9614581.667627603	54885401.909696	82538889.52564232	82538889.52564232	82538889.52564232	82538889.52564232	27653487.615946315
619.427_C25H54N12O6_7.46_3011	13467470.348739121	6594189.285986476	16608472.265871182	7735623.124868964	6504344.195902025	111433566.49576186	187354315.14056355	11481061.999999998	220179465.53968436	46011047.09419168	64595389.82193083	64595389.82193083	64595389.82193083	64595389.82193083	101764075.27740914	12474266.174369559	13467470.348739121	13467470.348739121	13467470.348739121	13467470.348739121	111433566.49576186	276066282.5651501	581358508.3973775	581358508.3973775	581358508.3973775	581358508.3973775	305292225.8322274
619.403_C29H50N10O5_6.39_3313	21637129.23423622	17264602.56835037	17479417.620531015	11924992.642920146	801860.3628295886	2077297.9380945135	1054582.6241639205	11481062.0	19224067.23816786	16501878.550700938	11438334.692143735	11438334.692143735	11438334.692143735	11438334.692143735	1311246.9750293407	17372010.09444069	11924992.642920146	11924992.642920146	11924992.642920146	11924992.642920146	1054582.6241639205	99011271.30420563	102945012.22929361	102945012.22929361	102945012.22929361	102945012.22929361	3933740.9250880224
619.398__5.46_4625	29972559.622468933	12259070.247911125	14693316.735149547	12456771.865153356	15428595.326568287	12083972.469284287	0.7714883994467723	16457591.123982402	7365866.5	15534196.01577756	13413082.740222925	13413082.740222925	13413082.740222925	13413082.740222925	9170856.189113656	13575044.300151452	12456771.865153356	12456771.865153356	12456771.865153356	12456771.865153356	12083972.469284287	93205176.09466536	120717744.66200633	120717744.66200633	120717744.66200633	120717744.66200633	27512568.56734097
619.372_C28H58N5O5Se_6.28_1752	35575493.01093306	9887837.290806947	24158999.569839783	9534091.149270482	15461414.81589027	7680719.0	18062142.040702164	9155070.613047643	7353426.438749722	15944153.012107939	15207688.214360008	15207688.214360008	15207688.214360008	15207688.214360008	13734758.618864143	9710964.220038716	9887837.290806947	9887837.290806947	9887837.290806947	9887837.290806947	15461414.81589027	95664918.07264763	136869193.92924008	136869193.92924008	136869193.92924008	136869193.92924008	41204275.85659243
619.371_C22H46N14O7_5.16_966	14497491.121571193	15016312.499999998	18127986.488249745	9550664.04218205	16203299.839352177	7306140.26864049	16126936.964178445	10750382.131656067	11085140.491837915	13171329.462582828	13184928.205296453	13184928.205296453	13184928.205296453	13184928.205296453	13212125.690723704	12791315.806704555	14497491.121571193	14497491.121571193	14497491.121571193	14497491.121571193	16126936.964178445	79027976.77549697	118664353.84766808	118664353.84766808	118664353.84766808	118664353.84766808	39636377.072171114
619.31_C22H42N12O7S_6.27_853	10601233.718896192	15016312.5	22582285.020828336	17914459.967156533	2004368.1059940492	5142632.28379184	4524875.188975448	13691135.111629853	18432196.937042017	16372937.209258823	12212166.53714603	12212166.53714603	12212166.53714603	12212166.53714603	3890625.192920446	16465386.233578267	13691135.111629853	13691135.111629853	13691135.111629853	13691135.111629853	4524875.188975448	98237623.25555293	109909498.83431427	109909498.83431427	109909498.83431427	109909498.83431427	11671875.578761337
619.315_C26H50O16_3.21_4445	13416894.219278006	10815864.178323776	8363687.077678315	12585425.624243138	9466470.581138786	9784100.933055492	13120704.142095547	11481062.0	17173357.596768018	12306048.449381875	11800840.705842342	11800840.705842342	11800840.705842342	11800840.705842342	10790425.218763275	12033243.81212157	11481062.0	11481062.0	11481062.0	11481062.0	9784100.933055492	73836290.69629125	106207566.35258108	106207566.35258108	106207566.35258108	106207566.35258108	32371275.656289827
618.461_C24H55N15O4_7.94_2119	21272197.0417362	16301196.462783499	24611714.555387646	13431034.5	6208282.066356068	638318.7954682832	2719153.045733547	15529969.11346353	1524226.931928173	15445056.434216509	11359565.834761882	11359565.834761882	11359565.834761882	11359565.834761882	3188584.6358526326	15915582.788123515	13431034.5	13431034.5	13431034.5	13431034.5	2719153.045733547	92670338.60529906	102236092.51285695	102236092.51285695	102236092.51285695	102236092.51285695	9565753.907557897
618.454_C27H57N10O6_8.94_2125	48785287.058654316	11163622.433829013	17833298.514227897	16492195.963410191	9921121.611117367	7680719.0	3405883.0756536024	11136175.123415094	3991968.369385511	18233757.910487004	14490030.127743665	14490030.127743665	14490030.127743665	14490030.127743665	7002574.562256989	13827909.198619602	11136175.123415094	11136175.123415094	11136175.123415094	11136175.123415094	7680719.0	109402547.46292202	130410271.14969298	130410271.14969298	130410271.14969298	130410271.14969298	21007723.68677097
618.441__2.47_6346	11.807661928954893	11.807661928954893	17730975.535615116	11416226.12834811	9268778.460991012	8078566.138552358	11.807661928954893	11481062.0	11193651.70098731	8636989.830045732	7685477.265275521	7685477.265275521	7685477.265275521	7685477.265275521	5782452.135735099	11304938.91466771	9268778.460991012	9268778.460991012	9268778.460991012	9268778.460991012	8078566.138552358	51821938.980274394	69169295.3874797	69169295.3874797	69169295.3874797	69169295.3874797	17347356.4072053
618.435_C21H55N13O8_8.26_1326	19035661.340120807	59140635.153967656	37983052.26760767	13884593.634064464	8887799.5	5607889.451136391	3862061.946386182	9734555.467101628	1825893.6062781576	23600731.911523398	17773571.374073662	17773571.374073662	17773571.374073662	17773571.374073662	6119250.2991741905	16460127.487092637	9734555.467101628	9734555.467101628	9734555.467101628	9734555.467101628	5607889.451136391	141604391.46914038	159962142.36666295	159962142.36666295	159962142.36666295	159962142.36666295	18357750.897522572
618.405_C25H51N11O7_4.07_499	8216700.499340844	15016312.5	12877265.622066433	10949962.658355325	243412933.91801393	97723230.48688851	17240143.612479895	12806018.72315972	3455623.2935446166	10553647.216077825	46855354.5904277	46855354.5904277	46855354.5904277	46855354.5904277	119458769.33912747	11877990.690757522	12877265.622066433	12877265.622066433	12877265.622066433	12877265.622066433	97723230.48688851	63321883.29646695	421698191.3138493	421698191.3138493	421698191.3138493	421698191.3138493	358376308.0173824
618.347_C31H47N5O8_5.27_944	14768764.430871097	15016312.5	14593014.998655254	12865354.743811242	11298217.404679751	5425598.912895866	9018366.037751945	15003306.447160749	7660452.672932455	13317867.632238468	11738820.905417597	11738820.905417597	11738820.905417597	11738820.905417597	8580727.451775854	14680889.714763176	12865354.743811242	12865354.743811242	12865354.743811242	12865354.743811242	9018366.037751945	79907205.7934308	105649388.14875837	105649388.14875837	105649388.14875837	105649388.14875837	25742182.35532756
617.933__8.23_1056	40670379.63839531	62890912.78990797	32518810.04484502	24202299.3589605	2753688.6330599454	3544166.673638078	3064569.121258825	11481062.0	2020331.6237791365	28963965.90931466	20349579.987093866	20349579.987093866	20349579.987093866	20349579.987093866	3120808.142652283	28360554.701902762	11481062.0	11481062.0	11481062.0	11481062.0	3064569.121258825	173783795.45588794	183146219.8838448	183146219.8838448	183146219.8838448	183146219.8838448	9362424.42795685
617.46_C33H70N2O3Se_7.93_1012	23368941.59307701	15016312.5	49304064.90451633	39590488.57027101	7604755.415856817	4551819.329394504	1524154.1731698918	27422624.29916915	3499960.291042206	26367065.359679285	19098124.564055216	19098124.564055216	19098124.564055216	19098124.564055216	4560242.972807071	25395782.94612308	15016312.5	15016312.5	15016312.5	15016312.5	4551819.329394504	158202392.15807572	171883121.07649693	171883121.07649693	171883121.07649693	171883121.07649693	13680728.918421213
617.44_C33H56N6O5_8.68_2600	30699502.053263422	21892277.218002852	54934675.60673382	7027850.676123454	8325095.171822824	7680719.0	6498759.239961363	19843037.09441148	5715636.542477347	23352163.198502064	18068616.955866285	18068616.955866285	18068616.955866285	18068616.955866285	7501524.470594729	20867657.156207167	8325095.171822824	8325095.171822824	8325095.171822824	8325095.171822824	7680719.0	140112979.19101238	162617552.60279655	162617552.60279655	162617552.60279655	162617552.60279655	22504573.411784187
617.438_C32H60N2O9_8.95_1354	41023412.86955248	28005659.99674102	30172610.572459012	9009324.919800706	8975676.466882698	7680719.0	3588511.4177267514	5016395.573950656	1661403.6850597484	19148134.602927264	15014857.166908119	15014857.166908119	15014857.166908119	15014857.166908119	6748302.294869817	18507492.458270863	8975676.466882698	8975676.466882698	8975676.466882698	8975676.466882698	7680719.0	114888807.61756359	135133714.50217307	135133714.50217307	135133714.50217307	135133714.50217307	20244906.88460945
617.426_C32H58N4O6_6.54_2227	9519219.556831863	40742718.13256376	15224434.5	27082502.363358296	11682836.98641234	5883909.289445375	10976915.62232331	7347784.522732349	5251244.498386195	17527983.928978745	14856840.608005943	14856840.608005943	14856840.608005943	14856840.608005943	9514553.966060342	12371827.028415931	10976915.62232331	10976915.62232331	10976915.62232331	10976915.62232331	10976915.62232331	105167903.57387246	133711565.47205348	133711565.47205348	133711565.47205348	133711565.47205348	28543661.89818103
617.387__8.98_6050	5339264.843860603	15016312.500000002	72680991.0408528	19214442.623530246	32292475.087764442	6318316.031335015	6714544.481984137	24131072.213586606	5677405.222295133	23676581.407354232	20820536.005023222	20820536.005023222	20820536.005023222	20820536.005023222	15108445.200361198	17115377.561765123	15016312.500000002	15016312.500000002	15016312.500000002	15016312.500000002	6714544.481984137	142059488.44412538	187384824.045209	187384824.045209	187384824.045209	187384824.045209	45325335.60108359
