index	V14-arm-healthy-BD5	V14-arm-healthy-BC4	V14-arm-healthy-BC9	V14-arm-healthy-BD1	V14-arm-healthy-BC6	V14-arm-healthy-BC5	V14-arm-healthy-BC3	V14-arm-psoriasis-BC7	V14-arm-healthy-BD2	V14-arm-psoriasis-BD4	V14-arm-healthy-BC2	V14-arm-psoriasis-BC8	V14-arm-healthy-BC10	V14-arm-healthy-BD3	V14-arm-psoriasis-BC11	V14-arm-psoriasis-BC12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
401.217_C16H28N6O6_4.22_1477	1689242.607501842	2258162.9785973495	1879596.0680906414	2062008.658863297	1502071.402299426	1810592.0502873631	3926247.5519962716	2058318.9393441838	2112543.203084805	2468196.719967763	4614067.102517822	1188399.937843041	5595781.229756708	2563379.8907259917	4073651.1139044776	3899107.6595060085	2728517.5221565017	2731335.4446429373	2731335.4446429373	2731335.4446429373	2731335.4446429373	2737534.874113095	2112543.203084805	2185353.0908410773	2185353.0908410773	2185353.0908410773	2185353.0908410773	2468196.719967763	30013692.74372152	43701367.114287	43701367.114287	43701367.114287	43701367.114287	13687674.370565474
401.217_C16H28N6O6_3.94_522	733083.5165739399	2264348.5902651125	2135578.1776388353	2463683.535739837	2306457.5376379057	2327946.272460619	2247382.126264638	2441678.0276415995	3720667.9131474243	1441361.915922718	3186726.0567312897	1563625.224433166	1673197.3080091581	4804658.90394347	3921126.9918948347	1664216.6060320183	2533066.358037476	2430983.6690210355	2430983.6690210355	2430983.6690210355	2430983.6690210355	2206401.753184867	2306457.5376379057	2285403.063951509	2285403.063951509	2285403.063951509	2285403.063951509	1664216.6060320183	27863729.938412234	38895738.70433657	38895738.70433657	38895738.70433657	38895738.70433657	11032008.765924335
401.159_C22H24O7_3.09_206	1609734.7634040464	1958109.6751806012	2328960.6462921416	1807475.1273199054	253161.7276150973	2513679.7900622776	2526973.501045931	2127964.19472909	2765028.753998544	3732251.7500770567	3260278.1720890347	2922759.9688152126	4760373.199412697	334831.903692089	4001829.805614917	2476590.2534137117	2192600.6600102154	2461250.202047647	2461250.202047647	2461250.202047647	2461250.202047647	3052279.1945299977	2328960.6462921416	2495135.0217379946	2495135.0217379946	2495135.0217379946	2495135.0217379946	2922759.9688152126	24118607.260112368	39380003.23276235	39380003.23276235	39380003.23276235	39380003.23276235	15261395.972649988
401.159_C11H30N6O5Se_3.79_875	1818976.7358621377	1610017.6833485744	2322715.307883281	1988176.2905041354	1624786.0942592695	2554038.448287196	2587094.6314899987	2516481.1055698968	2788011.113043096	2496652.680060238	2775240.0387990777	2047210.2060133605	4665987.073580134	3589281.850992961	3817014.442522561	2189164.529810425	2574938.6607318055	2586928.0145016466	2586928.0145016466	2586928.0145016466	2586928.0145016466	2613304.5927952966	2554038.448287196	2506566.8928150674	2506566.8928150674	2506566.8928150674	2506566.8928150674	2496652.680060238	28324325.26804986	41390848.232026346	41390848.232026346	41390848.232026346	41390848.232026346	13066522.963976482
401.142__3.78_5971	1335599.0986680826	3653682.9472613526	1963924.1643005146	2704646.3215928283	1565975.3738241005	2050308.080802116	1485487.1498237127	2139932.537508285	1659990.239839684	3067432.6375108077	2448800.445764458	1720779.11540295	2439601.492925685	6671550.999675523	6043868.8154062545	3417748.100318951	2543596.937679823	2773082.9700390818	2773082.9700390818	2773082.9700390818	2773082.9700390818	3277952.2412294494	2050308.080802116	2289767.015216985	2289767.015216985	2289767.015216985	2289767.015216985	3067432.6375108077	27979566.314478055	44369327.52062531	44369327.52062531	44369327.52062531	44369327.52062531	16389761.206147248
400.414_C25H53NO2_7.46_3105	1031008.1872842403	2217596.267363186	1091702.053835406	2361224.7751618726	1339155.606400227	2634280.7527683745	1375739.3673908452	2785195.3883498763	6270827.023679798	6781511.910345268	5902870.121465552	1124248.7719701023	82091035.85897188	8017144.9915414	16893453.81613916	2336001.430720502	10393871.364169344	9015812.27021173	9015812.27021173	9015812.27021173	9015812.27021173	5984082.263504982	2361224.7751618726	2497752.7639651233	2497752.7639651233	2497752.7639651233	2497752.7639651233	2785195.3883498763	114332585.00586279	144252996.32338768	144252996.32338768	144252996.32338768	144252996.32338768	29920411.31752491
400.378_C24H49NO3_6.75_2845	2196926.522805799	1829199.858398059	1799894.357113801	1637630.2511662692	2260197.9927304527	2844058.285930502	1109111.4522630372	1856191.4307126969	2870968.4580898792	1158146.0033044962	2033539.2780334712	1611919.5767473637	6310048.165395009	4616486.559647027	5816548.7426849445	4403292.185053448	2682551.0165066645	2772134.945004766	2772134.945004766	2772134.945004766	2772134.945004766	2969219.5877005896	2196926.522805799	2115232.9004196348	2115232.9004196348	2115232.9004196348	2115232.9004196348	1856191.4307126969	29508061.18157331	44354159.120076254	44354159.120076254	44354159.120076254	44354159.120076254	14846097.938502949
400.342_C23H45NO4_6.11_1457	2473913.8737463327	2090439.6301454771	2095926.8590293003	2596385.7198958113	1255372.924979533	936566.7096613747	4027175.989349547	2219458.772961429	1798180.7048085362	7615410.7590948725	2166528.0291080656	1903849.359771501	7188129.36294534	11151023.706730956	3772789.947687541	2358694.874886885	3434513.046400025	3478115.451550157	3478115.451550157	3478115.451550157	3478115.451550157	3574040.742880446	2166528.0291080656	2289076.823924157	2289076.823924157	2289076.823924157	2289076.823924157	2358694.874886885	37779643.51040027	55649847.22480251	55649847.22480251	55649847.22480251	55649847.22480251	17870203.71440223
400.273_C16H41N4O3P2_6.67_2942	2731893.698387704	1352817.4521440305	932608.1131424997	2317434.796380236	1125106.4023757668	3033603.550289049	3040072.2923604175	1972601.2715431487	2201311.2414588323	2694869.8846788406	2502086.4627334643	1345028.6898326285	4297287.752103689	4499761.516129708	4721553.5861063795	2615602.469446078	2548543.9343186724	2586477.4486945295	2586477.4486945295	2586477.4486945295	2586477.4486945295	2669931.180321415	2502086.4627334643	2558844.466089771	2558844.466089771	2558844.466089771	2558844.466089771	2615602.469446078	28033983.277505398	41383639.17911247	41383639.17911247	41383639.17911247	41383639.17911247	13349655.901607076
399.358_C23H46N2O3_6.2_4162	1562201.2835003	5827474.130631524	2399772.018147957	4756948.930548463	895873.6360820559	3793098.1289243298	937141.21310399	1159895.1327699907	962812.0042194008	5824718.476082172	4086713.703562062	3615497.481567383	1863891.2754101856	7122497.815848778	1434148.4132736486	1273996.9503213672	3109856.7399980947	2969792.5371246003	2969792.5371246003	2969792.5371246003	2969792.5371246003	2661651.2908029123	2399772.018147957	2131831.6467790715	2131831.6467790715	2131831.6467790715	2131831.6467790715	1434148.4132736486	34208424.13997904	47516680.593993604	47516680.593993604	47516680.593993604	47516680.593993604	13308256.454014562
399.358_C23H46N2O3_5.92_135	1643024.9077647144	2057166.2157331556	1496199.0644368997	2317147.062791443	1857097.2874528577	1804541.348527567	2583126.068024517	2274490.228284375	2611948.4945685673	2437665.8914118046	2907026.7535187704	2787923.9331031167	2783278.794747212	4309827.715069337	3402570.32220755	2871468.7713179924	2397307.610239549	2509031.4286849927	2509031.4286849927	2509031.4286849927	2509031.4286849927	2754823.8292649677	2317147.062791443	2510395.979718161	2510395.979718161	2510395.979718161	2510395.979718161	2787923.9331031167	26370383.71263504	40144502.85895988	40144502.85895988	40144502.85895988	40144502.85895988	13774119.146324838
399.348_C24H46O4_8.65_3484	2021716.327574824	2202303.7072968907	1620902.035965953	2105605.194576684	2030161.8677360548	4518857.7658979	2533565.4393093525	2536119.019521921	1607394.6581484217	1298675.0401095883	3885740.429916352	2302665.015361702	3791928.261948324	4828222.637040423	3069894.8097374644	6931658.3022352	2831490.756855562	2955338.1570235663	2955338.1570235663	2955338.1570235663	2955338.1570235663	3227802.437393175	2202303.7072968907	2418115.2273355275	2418115.2273355275	2418115.2273355275	2418115.2273355275	2536119.019521921	31146398.32541118	47285410.51237706	47285410.51237706	47285410.51237706	47285410.51237706	16139012.186965875
399.308_C19H38N6O3_7.56_1365	2788440.1417337046	858118.5953944689	3690738.8893840285	1890229.0689442416	763435.8795350804	606089.9396526653	1059339.5247090247	6476724.312757993	3338413.293692719	1124838.713871553	4759335.846745234	3706423.4866567077	6470189.178755422	2932938.092704793	5561496.34646549	1756998.9864639482	2650660.76829558	2986484.3935916917	2986484.3935916917	2986484.3935916917	2986484.3935916917	3725296.369243139	2788440.1417337046	2860689.117219249	2860689.117219249	2860689.117219249	2860689.117219249	3706423.4866567077	29157268.45125138	47783750.29746707	47783750.29746707	47783750.29746707	47783750.29746707	18626481.846215695
399.308_C19H38N6O3_7.02_103	2719026.430437465	3638071.7309279507	1685684.8950026755	2420005.40168461	1297325.969200871	5844408.514538749	3252921.105455886	1878039.2244225093	2304968.923840073	2324734.73853201	2630714.9657723047	2231329.9727026536	6069097.534200276	3643168.010206062	3082152.4943504753	1530092.5926077582	3227763.0437515383	2909483.906492646	2909483.906492646	2909483.906492646	2909483.906492646	2209269.8045230815	2719026.430437465	2525360.1837284574	2525360.1837284574	2525360.1837284574	2525360.1837284574	2231329.9727026536	35505393.48126692	46551742.50388233	46551742.50388233	46551742.50388233	46551742.50388233	11046349.022615407
399.272_C22H38O6_6.41_3104	1490759.7739836222	3778422.164417163	1073125.1808773712	2448301.04310357	1733554.4345788748	7556431.860063864	2055564.0214317103	1517017.2967988835	1672142.417643466	3926015.2468446186	3756185.7139632143	1171066.5878344667	2521976.53369988	5816905.595025696	3983212.908951397	6147985.509623177	3082124.4307989483	3165541.6430525607	3165541.6430525607	3165541.6430525607	3165541.6430525607	3349059.5100105084	2448301.04310357	2485138.788401725	2485138.788401725	2485138.788401725	2485138.788401725	3926015.2468446186	33903368.73878843	50648666.28884097	50648666.28884097	50648666.28884097	50648666.28884097	16745297.550052542
399.25__8.11_4554	5687431.943116051	4677035.129032792	1125602.0173875026	2912830.014274155	1731144.1528713168	7063014.005308668	1760406.996512391	1747212.533899812	2135306.3706429387	3318158.755781492	2353062.745767423	1940893.8259758723	6786019.191900272	2938339.4249653476	2993734.443964375	1323018.2848057922	3560926.544707169	3155825.6147628874	3155825.6147628874	3155825.6147628874	3155825.6147628874	2264603.568885469	2912830.014274155	2632946.380020789	2632946.380020789	2632946.380020789	2632946.380020789	1940893.8259758723	39170191.99177886	50493209.8362062	50493209.8362062	50493209.8362062	50493209.8362062	11323017.844427343
399.24_C18H38O7S_6.07_1004	2018353.0329748488	941358.2081090851	1065579.657596763	2420516.4363596225	2071124.856596865	1660403.7752329565	1910546.0686954523	2426599.873882953	3174280.730252603	2229298.7413164056	3138327.666022439	2618601.484653446	3744797.0187533246	3911384.908230356	4777200.813432989	3083519.887722983	2368788.396256756	2574493.322489568	2574493.322489568	2574493.322489568	2574493.322489568	3027044.1602017554	2071124.856596865	2423558.155121288	2423558.155121288	2423558.155121288	2423558.155121288	2618601.484653446	26056672.358824316	41191893.15983309	41191893.15983309	41191893.15983309	41191893.15983309	15135220.801008776
399.242__7.45_5690	5408239.554206402	3146775.266699561	3100773.146203816	2203995.961909617	770862.0179173291	5533254.03199402	2404509.0130903004	3550459.4987999434	4101807.2315055034	991114.4284119982	1250423.7716586955	2841842.7512050364	5013413.92390154	2558026.9895256236	3374307.87715712	2558960.6301364345	3226552.809873855	3050547.880895184	3050547.880895184	3050547.880895184	3050547.880895184	2663337.0371421063	3100773.146203816	2971307.948704426	2971307.948704426	2971307.948704426	2971307.948704426	2841842.7512050364	35492080.90861241	48808766.09432294	48808766.09432294	48808766.09432294	48808766.09432294	13316685.18571053
399.242__3.4_3399	1154966.8816752299	1465194.6110150635	1954994.2921541568	1814178.0017096444	1598846.9111383855	3596196.745935518	6478254.073876297	2114879.57947225	2838778.861111952	1731627.560641736	1604838.763895373	2244683.9773375024	10791261.232866384	4932654.164700752	5274404.40538063	1869909.9830049353	3475469.5036435234	3216604.3778697383	3216604.3778697383	3216604.3778697383	3216604.3778697383	2647101.1011674106	1954994.2921541568	2034936.9358132035	2034936.9358132035	2034936.9358132035	2034936.9358132035	2114879.57947225	38230164.54007876	51465670.04591581	51465670.04591581	51465670.04591581	51465670.04591581	13235505.505837053
399.239_C15H35N4O6P_4.14_2251	974669.2664793435	1191491.8931206302	1326733.5527790093	2599631.6469431627	3315071.6901807557	3060255.0238102726	4389712.735951125	1951261.335756141	5911438.648981952	2008239.5615660502	2353215.447054293	998090.5446063991	9605160.563709935	7761721.508340509	3754138.462226547	4184140.0532782944	3862645.634304635	3461560.745924026	3461560.745924026	3461560.745924026	3461560.745924026	2579173.9914866863	3060255.0238102726	2829943.3353767176	2829943.3353767176	2829943.3353767176	2829943.3353767176	2008239.5615660502	42489101.97735099	55384971.93478441	55384971.93478441	55384971.93478441	55384971.93478441	12895869.957433432
398.362_C24H47NO3_6.4_2992	2068622.096799421	2349384.0843097433	1361178.8460592246	1926208.5680299238	2151240.554920913	2884385.967708193	1944610.8392726653	1392657.759472929	2457128.9668784956	2630668.8258387805	2283648.1863426375	1645170.823489293	5498098.939438719	3157249.7655051393	3270438.0357519193	4168831.6887240284	2552886.9832059164	2574345.246783877	2574345.246783877	2574345.246783877	2574345.246783877	2621553.42665539	2283648.1863426375	2316516.1353261904	2316516.1353261904	2316516.1353261904	2316516.1353261904	2630668.8258387805	28081756.815265078	41189523.94854203	41189523.94854203	41189523.94854203	41189523.94854203	13107767.133276949
398.275__6.05_5269	7100908.660259543	1494993.1853838104	3406214.419478006	2399704.347182832	2714745.1418822072	2006459.5003730145	2219391.3669056864	2802098.904701881	2993006.9483415014	1228545.565829292	2771511.891016857	2413399.5872508152	5223207.0394366635	3814557.9647292467	3556719.619674485	4207605.908423985	3285881.860453579	3147066.878179364	3147066.878179364	3147066.878179364	3147066.878179364	2841673.9171760916	2771511.891016857	2786805.397859369	2786805.397859369	2786805.397859369	2786805.397859369	2802098.904701881	36144700.46498937	50353070.05086982	50353070.05086982	50353070.05086982	50353070.05086982	14208369.585880458
398.232_C24H31NO4_7.17_3616	4644601.171201941	2021445.2400731142	3365034.710790103	1492555.3042641997	3729826.7739356854	2370827.8947501425	1388387.7030167703	1535257.8570122581	3473504.618881952	4725736.84325837	2210354.3149586148	4805041.877588735	2179660.82787705	4003362.265542692	4812522.63175327	2293657.5771396207	2807232.8022992965	3065736.100752782	3065736.100752782	3065736.100752782	3065736.100752782	3634443.357350451	2370827.8947501425	2867931.302770123	2867931.302770123	2867931.302770123	2867931.302770123	4725736.84325837	30879560.82529226	49051777.61204451	49051777.61204451	49051777.61204451	49051777.61204451	18172216.786752254
397.783__7.03_5429	5.1276761981616845	5.1276761981616845	1247404.6610505946	2404234.0497368616	4483383.683862668	4094598.1468418515	1363910.5919490263	7118388.800897797	2579092.935770373	2448747.4068131032	5158647.362398581	2235302.7573884246	2766606.9266609475	8247938.952209843	4889387.957556913	2905951.527345991	2940529.778712104	3246475.3759897104	3246475.3759897104	3246475.3759897104	3246475.3759897104	3919555.6900004456	2579092.935770373	2672849.93121566	2672849.93121566	2672849.93121566	2672849.93121566	2905951.527345991	32345827.565833144	51943606.01583537	51943606.01583537	51943606.01583537	51943606.01583537	19597778.450002227
397.414_C23H50N5_7.06_4496	8.22741318932909	2813775.3107505483	1571756.7882762398	4775026.066822817	6721952.896532463	2865517.512298239	3222595.4721283107	2096254.3790959693	3011233.2272944464	1808089.232139718	2278985.226030968	2476615.9182518423	5187211.2401950145	11634426.128096212	2975188.930111996	3002174.8453729954	4007498.9178034947	3527550.7125506857	3527550.7125506857	3527550.7125506857	3527550.7125506857	2471664.660994504	3011233.2272944464	2920353.221205117	2920353.221205117	2920353.221205117	2920353.221205117	2476615.9182518423	44082488.09583844	56440811.40081097	56440811.40081097	56440811.40081097	56440811.40081097	12358323.30497252
397.382_C29H48_8.33_873	3341558.0938052265	1628949.7952091412	1521064.9468381195	3994880.4683580026	1945159.3797816206	4617371.682044518	2192984.291967054	2598617.3564353795	1684440.5006489686	3377643.933220755	2802647.286020561	2640975.2509490573	5036980.144378381	3209365.222803137	3220962.6993395034	2809220.3522499553	2906854.710168612	2913926.3377530864	2913926.3377530864	2913926.3377530864	2913926.3377530864	2929483.91843893	2802647.286020561	2805933.819135258	2805933.819135258	2805933.819135258	2805933.819135258	2809220.3522499553	31975401.811854735	46622821.40404938	46622821.40404938	46622821.40404938	46622821.40404938	14647419.59219465
397.329_C20H40N6O2_8.04_569	6329346.888129752	4247248.81317334	1135604.7796811112	4240476.719257325	1121868.2929982725	6363183.997379185	2152516.9439156726	1153881.1299755364	2679010.286169128	3097640.0804430535	2497868.7719887854	2188949.404738146	8206811.245431925	3328580.02656189	3323518.276208735	906881.6630035598	3845683.342244217	3310836.707440963	3310836.707440963	3310836.707440963	3310836.707440963	2134174.1108738063	3328580.02656189	2888325.1833060905	2888325.1833060905	2888325.1833060905	2888325.1833060905	2188949.404738146	42302516.76468639	52973387.31905541	52973387.31905541	52973387.31905541	52973387.31905541	10670870.55436903
397.328__3.38_6259	1129755.3754966438	3421119.0743946754	1378312.8050484192	2053924.6753740413	1822478.6655037552	3848543.0575654	8.033530366896422	2350691.320657562	2802649.7055687876	1598664.509482021	2019388.5283267535	1683297.7518972747	2908378.9987275116	6471924.532996894	4410480.473199437	5053564.579069496	2532407.5865939315	2684573.8804274397	2684573.8804274397	2684573.8804274397	2684573.8804274397	3019339.726861158	2053924.6753740413	2202307.9980158014	2202307.9980158014	2202307.9980158014	2202307.9980158014	2350691.320657562	27856483.45253325	42953182.086839035	42953182.086839035	42953182.086839035	42953182.086839035	15096698.63430579
397.304__3.9_6297	1576236.22580982	3017326.335069482	6263581.473622017	1256000.919563604	2845760.2340553273	7756189.59839139	2349358.9243102837	1487852.0665262497	1731789.6691930445	2771430.0930323955	891470.9170343347	3175199.8068639864	2887297.665803436	3635390.827020668	11661087.418127017	2256223.1683766884	3110036.6172612193	3472637.208924984	3472637.208924984	3472637.208924984	3472637.208924984	4270358.510585267	2845760.2340553273	2808595.1635438614	2808595.1635438614	2808595.1635438614	2808595.1635438614	2771430.0930323955	34210402.789873414	55562195.342799746	55562195.342799746	55562195.342799746	55562195.342799746	21351792.552926335
397.294_C23H40O5_6.6_1732	3737719.03899777	5159392.647976905	1281996.8225275183	3043478.197273631	1300570.5180570867	1458960.2437531701	4824050.121338509	1723129.1715436664	1342615.0397672858	4954296.096184515	2839673.7799542327	3666304.7137275054	4146512.6252446785	6403852.669056165	2982535.471376263	1844283.0038194486	3230801.973086086	3169335.635037397	3169335.635037397	3169335.635037397	3169335.635037397	3034109.6913302797	3043478.197273631	3013006.834324947	3013006.834324947	3013006.834324947	3013006.834324947	2982535.471376263	35538821.70394695	50709370.16059835	50709370.16059835	50709370.16059835	50709370.16059835	15170548.456651399
397.26__4.9_2358	2442678.4361397494	2197485.450062895	3050642.1546378336	2669487.491053373	1382561.9206042069	5103277.303530164	3726439.5759424656	4974615.987679528	1843260.695948002	1930856.9735879533	3590548.4430671055	2390949.065094435	5756560.90934381	3163219.29433645	3090882.8284317045	2826106.652443443	3175105.606787823	3133723.323868945	3133723.323868945	3133723.323868945	3133723.323868945	3042682.301447413	3050642.1546378336	2938374.4035406383	2938374.4035406383	2938374.4035406383	2938374.4035406383	2826106.652443443	34926161.674666055	50139573.18190312	50139573.18190312	50139573.18190312	50139573.18190312	15213411.507237064
397.243_C18H36O9_3.58_4217	1229158.9733926803	2506065.4879437983	1475088.7489651002	3079478.25671328	1433421.920225709	1697065.371289645	2009016.5783451058	1384907.7692956792	2166012.816184127	2211465.064180284	6063155.240816296	2233374.6807293296	5913532.51885729	5771752.804561494	6755451.494164947	4527397.720311815	3031249.8833904113	3153521.5903735366	3153521.5903735366	3153521.5903735366	3153521.5903735366	3422519.3457364114	2166012.816184127	2222419.8724548067	2222419.8724548067	2222419.8724548067	2222419.8724548067	2233374.6807293296	33343748.71729452	50456345.445976585	50456345.445976585	50456345.445976585	50456345.445976585	17112596.728682056
397.165_C23H24O6_4.38_2107	2494800.1039040433	2469070.693512414	1201851.7451333231	1833360.1502393263	1646430.8316447977	4109167.231592903	1506103.5544724413	575755.1015179583	3912304.007170399	3336996.914290794	3440527.139097509	3111825.9440477705	2519453.3792602816	3280410.68035675	3584270.253561473	3112758.5334582203	2583043.5923985625	2633442.891453775	2633442.891453775	2633442.891453775	2633442.891453775	2744321.3493752433	2494800.1039040433	2815639.6616540262	2815639.6616540262	2815639.6616540262	2815639.6616540262	3112758.5334582203	28413479.516384188	42135086.2632604	42135086.2632604	42135086.2632604	42135086.2632604	13721606.746876216
397.163_C23H24O6_5.2_3529	2397900.097774916	1418985.5811455066	2082914.4206096802	1302131.8132284663	1184155.4450006222	1847638.0625839322	5042704.156376393	2924456.008410979	3721936.7082813433	5860758.033490773	1817907.9426373567	4949009.304076161	20077753.529447194	3312196.988982879	3523952.7568146973	2979444.635350636	4018747.7041880265	4027740.3427632204	4027740.3427632204	4027740.3427632204	4027740.3427632204	4047524.147628649	2082914.4206096802	2951950.3218808076	2951950.3218808076	2951950.3218808076	2951950.3218808076	3523952.7568146973	44206224.74606829	64443845.48421153	64443845.48421153	64443845.48421153	64443845.48421153	20237620.738143247
396.382__6.92_5463	4251752.112331204	5470265.356408926	2770634.2310302816	6894508.997427347	779232.4685990022	1140681.6418041238	2240602.891436505	468167.34406981565	2696783.3186064074	2294907.1835328997	819517.0888758968	2186161.132460656	6246464.779178271	3279724.782653888	2373959.4137006565	6045744.611269588	3326378.8789410773	3122444.2095865915	3122444.2095865915	3122444.2095865915	3122444.2095865915	2673787.937006723	2770634.2310302816	2535371.3661535317	2535371.3661535317	2535371.3661535317	2535371.3661535317	2294907.1835328997	36590167.66835185	49959107.35338546	49959107.35338546	49959107.35338546	49959107.35338546	13368939.685033616
396.332_C18H43N4O5_6.0_2914	1492314.5683658326	2206513.7382262745	3081285.7859857245	5857645.09551547	1023871.7145983299	1693434.6460944838	1473245.8046230457	3489622.9378515296	1488998.8493887575	2286746.179991733	1843879.4035265467	4245423.750418683	4458225.500597931	4452347.258073017	3874083.5027339295	3947511.3775938316	2642887.487726856	2932196.8820990697	2932196.8820990697	2932196.8820990697	2932196.8820990697	3568677.5497179413	1843879.4035265467	2684015.9829887287	2684015.9829887287	2684015.9829887287	2684015.9829887287	3874083.5027339295	29071762.364995416	46915150.113585114	46915150.113585114	46915150.113585114	46915150.113585114	17843387.748589706
395.387_C26H50O2_9.44_3528	2306140.572541242	2506963.6023602127	2242344.846320918	2714088.5896778787	1614565.416328969	1029693.96961628	3237229.1653382895	1612534.7313410083	1337171.8943918552	2214813.4440803	930209.931023411	1460921.6422999918	2503741.842523545	7438940.95232612	4454082.974193489	2584974.12349626	2532826.4347680653	2511776.1061162357	2511776.1061162357	2511776.1061162357	2511776.1061162357	2465465.38308221	2306140.572541242	2274242.70943108	2274242.70943108	2274242.70943108	2274242.70943108	2214813.4440803	27861090.78244872	40188417.69785977	40188417.69785977	40188417.69785977	40188417.69785977	12327326.915411051
395.367_C29H46_9.64_2202	5626467.069587123	1433192.4311436128	1562855.1464934063	4568919.694838748	2419092.434252461	5882342.550651555	2946524.6224921755	2550644.5662492183	2272100.079959583	2098569.344277953	750773.4858285172	805510.6450533546	14728680.503093958	1135227.830832857	1756137.5428805084	809238.8808613174	3938743.2590158177	3209142.3017810215	3209142.3017810215	3209142.3017810215	3209142.3017810215	1604020.1958644704	2419092.434252461	2185334.712118768	2185334.712118768	2185334.712118768	2185334.712118768	1756137.5428805084	43326175.84917399	51346276.828496344	51346276.828496344	51346276.828496344	51346276.828496344	8020100.979322352
395.367_C29H46_8.94_1550	5526847.090197239	2914230.296999445	987132.4483309002	8211418.1517148735	1690495.8828923025	3930376.9278557906	880861.8638281459	1621272.6188860524	1251751.1509497704	3034036.1899285824	2208812.7113120034	1340208.981690161	10030970.207624199	2670122.5629919465	2580836.99135653	4342421.837725999	3663910.84497242	3326362.244642746	3326362.244642746	3326362.244642746	3326362.244642746	2583755.323917465	2670122.5629919465	2625479.777174238	2625479.777174238	2625479.777174238	2625479.777174238	2580836.99135653	40303019.29469662	53221795.91428394	53221795.91428394	53221795.91428394	53221795.91428394	12918776.619587325
395.367_C29H46_8.48_182	2134024.3495824155	2631776.4415211035	1629114.4532697143	3255169.9792074505	1602379.0268073215	3080279.520333323	1904923.510089732	2477245.6736718235	2467180.9502131054	3237231.0178746013	1746362.173451934	2517011.9923192794	2008762.812536949	2382300.88792777	2051096.852654017	2557972.2702452936	2258388.55499462	2355176.994481615	2355176.994481615	2355176.994481615	2355176.994481615	2568111.5613530027	2134024.3495824155	2424740.9190704376	2424740.9190704376	2424740.9190704376	2424740.9190704376	2517011.9923192794	24842274.10494082	37682831.91170584	37682831.91170584	37682831.91170584	37682831.91170584	12840557.806765014
395.367_C29H46_7.18_550	1423056.7455054945	986796.229563819	1927057.7878953859	2628096.9469139073	2105315.0599860456	1828479.484676141	2000234.4478970799	3398275.585605663	3680492.2197717377	4046613.617667893	2089226.4921698566	3853768.02742595	4461367.883661334	3805835.6144256424	3727729.4428534047	3711050.9420908405	2448723.5374969495	2854587.283006887	2854587.283006887	2854587.283006887	2854587.283006887	3747487.5231287503	2089226.4921698566	3013186.266259785	3013186.266259785	3013186.266259785	3013186.266259785	3727729.4428534047	26935958.912466444	45673396.52811019	45673396.52811019	45673396.52811019	45673396.52811019	18737437.61564375
395.366_C27H48_7.82_2267	2383164.850254994	935782.5393590983	2736951.349495019	4574829.229685623	1441001.074221192	3163176.9435096304	2027920.2240708002	2229526.190571142	1890631.778395422	4647926.171467306	1951051.706585683	2497230.5723446473	5758895.782933517	2402092.0139431916	1098537.3893849535	3467148.853254892	2660499.772041288	2700366.666842319	2700366.666842319	2700366.666842319	2700366.666842319	2788073.8354045884	2383164.850254994	2392628.4320990928	2392628.4320990928	2392628.4320990928	2392628.4320990928	2497230.5723446473	29265497.49245417	43205866.669477105	43205866.669477105	43205866.669477105	43205866.669477105	13940369.177022941
395.365__5.83_5013	2735617.3336506714	1167680.7381256828	2559386.577551083	892501.5432860653	1487403.9546811169	4393549.793630343	2757563.096328421	2030252.5570580673	2397336.4721642276	2279052.2561877174	9552056.329580646	3970703.782737819	4394198.237218236	3108091.4360811915	2005149.6846617642	2533606.892159917	3222307.7738452437	3016509.4178189356	3016509.4178189356	3016509.4178189356	3016509.4178189356	2563753.034561057	2735617.3336506714	2546496.7348555	2546496.7348555	2546496.7348555	2546496.7348555	2279052.2561877174	35445385.51229768	48264150.68510297	48264150.68510297	48264150.68510297	48264150.68510297	12818765.172805285
395.357_C17H44N7O3_7.04_1150	4305992.597329377	2453078.9028294715	1860927.1652790294	602598.4812277374	2619974.7021779087	2543016.8798011416	2339639.531377074	1640778.722952814	2704561.907997793	2582589.211789358	1821486.2813109364	2981614.9270025366	3250292.520823669	2180049.21891293	1444228.8440749736	4084549.9183368576	2425601.653551552	2463461.2383264755	2463461.2383264755	2463461.2383264755	2463461.2383264755	2546752.324831308	2453078.9028294715	2498047.8913153065	2498047.8913153065	2498047.8913153065	2498047.8913153065	2582589.211789358	26681618.18906707	39415379.81322361	39415379.81322361	39415379.81322361	39415379.81322361	12733761.62415654
