index	V10-arm-healthy-BC3	V10-arm-healthy-BC6	V10-back-healthy-BC9	V10-arm-psoriasis-BC7	V10-back-healthy-BC8	V10-back-healthy-BE12	V10-arm-healthy-BC4	V10-arm-healthy-BC5	V10-back-psoriasis-BD11	V10-back-healthy-BC10	V10-back-psoriasis-BD12	V10-back-healthy-BC11	V10-back-psoriasis-BE11	V10-back-healthy-BC12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_DESCRIPTION_back	GROUP_MEAN_Body_side_left	GROUP_MEAN_Body_side_middle	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_DESCRIPTION_back	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_DESCRIPTION_back	GROUP_SUM_Body_side_left	GROUP_SUM_Body_side_middle	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
244.191_C13H25NO3_4.21_1953	64988558.30970583	294415292.1784621	30415142.244952142	35896329.34088126	24064256.71230742	61624930.35211403	116101396.28498378	106439628.74109384	29993810.944937035	55351062.52031633	24839302.150194887	65934732.42436123	15725136.517000377	65154362.17846155	88448936.19467583	70781710.06426941	123568240.97102538	41455859.56051611	123568240.97102538	41455859.56051611	70781710.06426941	26613644.73825339	65071460.24408369	58487996.43621518	106439628.74109384	30415142.244952142	106439628.74109384	30415142.244952142	58487996.43621518	27416556.54756596	884489361.9467583	990943940.8997717	617841204.8551269	373102736.044645	617841204.8551269	373102736.044645	990943940.8997717	106454578.95301355
244.067__4.16_626	9412714.423522258	155679272.34393165	16547953.910478627	527100920.54676956	11508658.9418826	104655204.54381257	6624848.3402129905	251493625.81172076	742145420.6195447	8567918.963002589	229161577.19061834	17035437.437797457	440844670.09144455	32900967.206079613	61442660.19224411	182405656.45505843	190062276.29323143	178151978.7671846	190062276.29323143	178151978.7671846	182405656.45505843	484813147.1120943	16791695.674138043	68778085.87494609	155679272.34393165	32900967.206079613	155679272.34393165	32900967.206079613	68778085.87494609	483972795.31910706	614426601.9224411	2553679190.370818	950311381.4661572	1603367808.9046612	950311381.4661572	1603367808.9046612	2553679190.370818	1939252588.4483771
243.232_C15H30O2_7.34_1356	2372415.732379434	107352930.4287119	169911667.2764336	7942892.566712276	140184876.68354896	11961634.112111486	129676113.34927343	60005236.968125425	43971084.25683114	154309097.26171806	17012553.501275364	112584145.00540082	29264629.714386266	58171402.25542498	94652951.9073128	74622905.65088093	61469917.80904049	81930121.11857006	61469917.80904049	81930121.11857006	74622905.65088093	24547790.00980126	109968537.71705636	59088319.611775205	60005236.968125425	58171402.25542498	60005236.968125425	58171402.25542498	59088319.611775205	23138591.607830815	946529519.073128	1044720679.112333	307349589.04520243	737371090.0671306	307349589.04520243	737371090.0671306	1044720679.112333	98191160.03920504
243.133_C11H18N2O4_2.47_568	145089236.18993455	202844800.33918178	24701036.359909613	14513504.795700567	26998082.16598643	64753572.497069396	259110684.22978628	187062535.70585075	49193433.38672127	19686414.041239105	21569919.021395545	32902221.55149378	8895219.465238845	91303618.42577718	105445220.15062287	82044591.29823466	161724152.25209075	37778168.546092354	161724152.25209075	37778168.546092354	82044591.29823466	23543019.167264055	78028595.4614233	41047827.46910752	187062535.70585075	26998082.16598643	187062535.70585075	26998082.16598643	41047827.46910752	18041711.908548057	1054452201.5062288	1148624278.175285	808620761.2604538	340003516.91483116	808620761.2604538	340003516.91483116	1148624278.175285	94172076.66905622
242.284__2.66_6153	34965467.45959059	43265425.46520456	97751671.0892897	41803925.204692416	45638251.48572661	51932166.47115334	36078710.183015026	60975450.75007341	79853194.20629221	47510276.011794746	36984234.82653385	36351172.11047455	39403321.57527869	44464266.414809644	49893285.74411322	49784109.51813781	43417795.8125152	53320950.46570593	43417795.8125152	53320950.46570593	49784109.51813781	49511168.9531993	45051258.95026813	43864845.940007105	41803925.204692416	45638251.48572661	41803925.204692416	45638251.48572661	43864845.940007105	40603623.389985554	498932857.4411322	696977533.2539294	217088979.062576	479888554.1913534	217088979.062576	479888554.1913534	696977533.2539294	198044675.8127972
242.265__6.21_262	95855905284342.47	39875623595891.055	48111377.268005505	48111377.268005505	48111377.268005505	48111377.268005505	48111377.268005505	48111377.268005505	48111377.268005505	48111377.268005505	91600694521873.72	48111377.268005505	48111377.268005505	48111377.268005505	13573191377125.168	16238053759089.8	27146334642873.066	10177897712543.54	27146334642873.066	10177897712543.54	16238053759089.8	22900209714001.38	48111377.268005505	48111377.268005505	48111377.268005505	48111377.268005505	48111377.268005505	48111377.268005505	48111377.268005505	48111377.268005505	135731913771251.67	227332752627257.22	135731673214365.33	91601079412891.86	135731673214365.33	91601079412891.86	227332752627257.22	91600838856005.52
241.216_C15H28O2_6.93_2459	4941045.912637061	55184578.10972996	274496501.9981306	4661314.020499672	269487943.93854576	40886905.27807153	79468388.31154239	24709839.728958245	44648637.53019809	338404945.1466497	17280300.482259545	212479585.55318987	29110289.442815542	133981337.18264244	143404107.11600977	109267258.04541934	33793033.21667347	151197382.95027813	33793033.21667347	151197382.95027813	109267258.04541934	23925135.36894321	106724862.74709243	49916607.81996402	24709839.728958245	133981337.18264244	24709839.728958245	133981337.18264244	49916607.81996402	23195294.962537542	1434041071.1600976	1529741612.6358707	168965166.08336735	1360776446.552503	168965166.08336735	1360776446.552503	1529741612.6358707	95700541.47577284
241.216_C15H28O2_6.63_4275	25292141.75236747	35845533.923710175	132166229.00573198	30828499.279161848	166477443.48831576	29188991.513760347	58006196.75261792	34240249.14150445	72300723.60540572	93559850.35760261	73809474.55849491	85912282.16281168	17826725.61351922	55225047.64063976	71591396.57390621	65048527.77111741	36842524.16987238	80718529.77180912	36842524.16987238	80718529.77180912	65048527.77111741	48691355.76414543	56615622.19662884	56615622.19662884	34240249.14150445	73809474.55849491	34240249.14150445	73809474.55849491	56615622.19662884	51564611.44228378	715913965.7390622	910679388.7956438	184212620.8493619	726466767.946282	184212620.8493619	726466767.946282	910679388.7956438	194765423.0565817
241.216_C15H28O2_5.76_3451	58166791.0742206	69071669.79808122	170009731.64418346	19462680.28853097	214077092.85659134	181389176.12345806	76831123.76629357	48756744.428409204	36469066.764369376	77680188.63965052	29183512.779578436	119694046.5134786	13476442.812828988	109644786.01009442	112532135.08544612	87422360.96426919	54457801.87110712	105736004.9049148	54457801.87110712	105736004.9049148	87422360.96426919	24647925.66132694	93662487.32487246	72951396.7821874	58166791.0742206	109644786.01009442	58166791.0742206	109644786.01009442	72951396.7821874	24323096.534054704	1125321350.8544612	1223913053.4997687	272289009.35553557	951624044.1442332	272289009.35553557	951624044.1442332	1223913053.4997687	98591702.64530776
241.142_C13H20O4_2.48_1731	3196676.137683038	35235631.164476775	98355473.08556019	92049994.86800458	52412891.63048605	31442787.929177884	19417313.057756897	56864248.57940022	55524803.55315373	69103680.74696958	81387667.04675733	93792044.91827625	89681328.99821869	94572963.6325023	55439371.08822892	62359821.81060169	41352772.7614643	74030404.61567801	41352772.7614643	74030404.61567801	62359821.81060169	79660948.61653358	54638570.104943134	62983964.663184896	35235631.164476775	81387667.04675733	35235631.164476775	81387667.04675733	62983964.663184896	85534498.022488	554393710.8822892	873037505.3484236	206763863.8073215	666273641.541102	206763863.8073215	666273641.541102	873037505.3484236	318643794.4661343
240.232_C15H29NO_4.76_413	79456451.2764936	136613256.69732976	31956478.546519574	33307900.896258395	48800468.45720283	71865855.70183903	235425976.17031923	129623004.93131977	30191778.3952705	62533458.64156754	15402999.975122986	86083993.16001843	9517705.472203173	99646053.74190225	98200499.7324512	76458955.86166908	122885317.99434415	50666532.454627365	122885317.99434415	50666532.454627365	76458955.86166908	22105096.184713766	82770222.21825601	67199657.17170328	129623004.93131977	48800468.45720283	129623004.93131977	48800468.45720283	67199657.17170328	22797389.185196742	982004997.324512	1070425382.0633671	614426589.9717207	455998792.0916463	614426589.9717207	455998792.0916463	1070425382.0633671	88420384.73885506
240.092_C12H16O3P_2.79_241	5567546.559370116	56132386.33808773	11467935.467661237	939828184.9155593	27664558.647285704	130813114.20664714	5400468.590904942	149859268.2638482	691319907.8249075	50094392.488915876	379766566.9816255	30561703.067699704	716179741.7533792	80881072.44272333	54844244.60731439	233966917.682044	231357570.93355408	235416554.76453835	231357570.93355408	235416554.76453835	233966917.682044	681773600.3688679	40328047.77830779	68506729.39040554	56132386.33808773	80881072.44272333	56132386.33808773	80881072.44272333	68506729.39040554	703749824.7891433	548442446.073144	3275536847.548616	1156787854.6677704	2118748992.880845	1156787854.6677704	2118748992.880845	3275536847.548616	2727094401.4754715
239.237_C16H30O_7.65_186	1943226.371540115	107459553.11499852	153869654.39634562	26627057.39372656	110182151.64093234	4363684.3546184	105612766.53096354	82048947.50791465	69132028.05085911	174416809.23540723	17638542.824766822	89502084.36370078	27796120.575267762	23308517.53975324	85270739.50561744	70992938.85005675	64738310.183828674	74467732.5535168	64738310.183828674	74467732.5535168	70992938.85005675	35298437.211155064	97557425.44733216	75590487.77938688	82048947.50791465	69132028.05085911	82048947.50791465	69132028.05085911	75590487.77938688	27211588.98449716	852707395.0561744	993901143.9007946	323691550.9191434	670209592.9816513	323691550.9191434	670209592.9816513	993901143.9007946	141193748.84462026
239.236_C16H30O_7.23_1893	3196464.2255432974	130815038.04715437	74260351.66730854	28690483.847625542	19843141.64415648	4799383.236006359	144399937.05688313	115008600.56680429	58205326.34107003	24540345.302825943	44266888.3892811	33140965.045687772	47160439.458561234	7208964.208138418	55721319.10005087	52538309.216931894	84422104.74880213	34825089.477003984	84422104.74880213	34825089.477003984	52538309.216931894	44580784.50913448	28840655.174256857	38703926.71748444	115008600.56680429	33140965.045687772	115008600.56680429	33140965.045687772	38703926.71748444	45713663.92392117	557213191.0005087	735536329.0370466	422110523.7440106	313425805.29303586	422110523.7440106	313425805.29303586	735536329.0370466	178323138.03653792
239.201_C15H26O2_6.67_3681	15700904.542279443	27656803.74010301	62338374.54123352	57043822.285155974	100564764.69107181	54233601.52422615	64671126.162796356	45505584.74661484	49063913.658632316	168876743.8983317	57655368.0505588	74197697.0875188	23990539.85036648	36174892.19688232	64992049.3131058	59833866.92684083	42115648.29538993	69677321.72209133	42115648.29538993	69677321.72209133	59833866.92684083	46938410.96117839	58285988.032729834	55638711.90469106	45505584.74661484	57655368.0505588	45505584.74661484	57655368.0505588	55638711.90469106	53053867.971894145	649920493.131058	837674136.9757715	210578241.47694963	627095895.498822	210578241.47694963	627095895.498822	837674136.9757715	187753643.84471357
239.149_C10H22O6_1.97_2436	171521392.47606677	1605035846.2006228	19749339.813346237	14668209.048770456	53657180.391698636	367344328.8506634	2256356534.566564	808508810.7415802	34089818.86231515	111258900.3515704	16383412.417662285	8422032.883544179	2370234.496280764	105823984.8634	550767835.1139057	398227858.99743474	971218158.6067209	79899914.77005345	971218158.6067209	79899914.77005345	398227858.99743474	16877918.706257164	141390146.4138186	79740582.62754932	808508810.7415802	34089818.86231515	808508810.7415802	34089818.86231515	79740582.62754932	15525810.733216371	5507678351.139057	5575190025.964087	4856090793.033605	719099232.9304811	4856090793.033605	719099232.9304811	5575190025.964087	67511674.82502866
239.089_C10H16O5_5.54_2456	25079156.183462434	61571624.27091742	27154294.376286447	337331656.5008692	61325108.61631233	54405467.68457242	52069990.48536132	54388809.43811029	222839087.89723527	19511566.77943516	180903678.5804049	80041589.94662742	269932914.46273774	69694198.44236925	50524180.62234545	108303510.2617644	106088247.37574413	109534211.865109	106088247.37574413	109534211.865109	108303510.2617644	252751834.36031175	54397138.56134136	61448366.44361488	54388809.43811029	69694198.44236925	54388809.43811029	69694198.44236925	61448366.44361488	246386001.1799865	505241806.2234545	1516249143.6647017	530441236.8787207	985807906.7859809	530441236.8787207	985807906.7859809	1516249143.6647017	1011007337.441247
239.089_C10H16O5_4.91_2060	10982831.957556764	89552794.36305267	32344902.69850098	450228766.8343566	37280379.85831529	43682018.42975313	26421496.58356266	159271150.2727109	326229977.92200935	8282362.636274225	57655154.07254797	131461777.8802979	615599087.3183835	32074632.8134992	57135434.74935237	144361952.4029158	147291408.0022479	142734477.06995353	147291408.0022479	142734477.06995353	144361952.4029158	362428246.53682435	34812641.27840813	50668586.25115055	89552794.36305267	43682018.42975313	89552794.36305267	43682018.42975313	50668586.25115055	388229372.378183	571354347.4935237	2021067333.6408212	736457040.0112395	1284610293.6295817	736457040.0112395	1284610293.6295817	2021067333.6408212	1449712986.1472974
239.089_C10H16O5_4.21_1606	10132171.751158781	110723197.70859288	15636532.864734298	406310520.45110095	36580723.9976857	104144494.95608073	37729631.63480705	210229737.9325764	518561157.2724056	19992304.71469122	232804370.1281555	82246750.81704348	350062581.9477797	54822063.78669921	68223761.01640698	156426874.28310797	155025051.89564723	157205664.49836394	155025051.89564723	157205664.49836394	156426874.28310797	376934657.44986045	46275847.71075313	93195622.88656211	110723197.70859288	82246750.81704348	110723197.70859288	82246750.81704348	93195622.88656211	378186551.19944036	682237610.1640698	2189976239.9635115	775125259.4782361	1414850980.4852755	775125259.4782361	1414850980.4852755	2189976239.9635115	1507738629.7994418
239.089_C10H12N3O4_3.5_1482	10647400.050498374	134649598.00859746	20585412.65156165	439873256.68690306	42343553.85532583	44172915.131438434	57929163.80343119	63235717.02599707	398663847.972303	19318631.80838564	137631691.196447	181741137.3589228	346938547.3962992	32330037.99126844	60695356.768542685	137861493.63838422	141267027.11508542	135969530.59577242	141267027.11508542	135969530.59577242	137861493.63838422	330776835.81298804	43258234.49338213	60582440.41471413	63235717.02599707	44172915.131438434	63235717.02599707	44172915.131438434	60582440.41471413	372801197.6843011	606953567.6854268	1930060910.9373791	706335135.575427	1223725775.3619518	706335135.575427	1223725775.3619518	1930060910.9373791	1323107343.2519522
239.089_C10H12N3O4_2.79_1443	14200547.424867442	84418486.64718965	22390628.889658477	819600398.2341281	41231775.75284959	149387722.23324662	11816182.731766155	245389792.63315576	775635989.9975815	44217005.00959457	360583520.82177335	26300765.02842658	635001756.4383706	68398296.86160523	70775120.32123601	235612347.7645867	235085081.5342214	235905273.44812292	235085081.5342214	235905273.44812292	235612347.7645867	647705416.3729633	42724390.38122208	76408391.75439744	84418486.64718965	68398296.86160523	84418486.64718965	68398296.86160523	76408391.75439744	705318873.2179761	707751203.2123601	3298572868.7042136	1175425407.671107	2123147461.0331063	1175425407.671107	2123147461.0331063	3298572868.7042136	2590821665.491853
238.179__4.73_5365	25042383.990553897	37769410.57335998	63877074.50149149	34144487.39211257	69782092.64017169	56047504.25908118	41302435.74682062	42408380.73708207	78637162.11077446	44077217.60647431	43695395.01774615	33103733.242018063	36555361.984363645	33936556.17401283	44734678.947106615	45741371.14114735	36133419.68798582	51079121.94845931	36133419.68798582	51079121.94845931	45741371.14114735	48258101.6262492	41855408.24195135	41855408.24195135	37769410.57335998	44077217.60647431	37769410.57335998	44077217.60647431	41855408.24195135	40125378.5010549	447346789.4710661	640379195.9760629	180667098.43992913	459712097.5361338	180667098.43992913	459712097.5361338	640379195.9760629	193032406.5049968
238.108_C12H15NO4_2.93_1122	138998754.26745668	145790198.09027815	59869474.4810217	8312906.685317482	44699794.9976211	81112806.15514582	219189020.1076656	126596017.85366644	35211446.69910483	88574747.34311032	17110230.32512348	54113576.877371594	19203391.41611999	90772145.53842807	104971653.57117654	80682465.0598165	127777379.40087685	54518623.75922743	127777379.40087685	54518623.75922743	80682465.0598165	19959493.781416446	89673446.4407692	70491140.31808376	138998754.26745668	54113576.877371594	138998754.26745668	54113576.877371594	70491140.31808376	18156810.870621733	1049716535.7117654	1129554510.837431	638886897.0043843	490667613.8330469	638886897.0043843	490667613.8330469	1129554510.837431	79837975.12566578
237.221_C16H28O_7.21_2304	2945294.737239355	70822055.26996298	259960898.97874418	4084715.234328184	276287458.15511423	32639113.122346926	102418511.16646671	44331874.833786376	74776705.76613119	358228275.1184613	24217640.90540514	240205936.60131824	27673217.20403535	107757432.30105484	149559685.02844954	116167794.9567425	44920490.24835672	155749630.90584576	44920490.24835672	155749630.90584576	116167794.9567425	32688069.777474962	105087971.73376077	72799380.5180471	44331874.833786376	107757432.30105484	44331874.833786376	107757432.30105484	72799380.5180471	25945429.054720245	1495596850.2844954	1626349129.3943949	224602451.24178362	1401746678.1526117	224602451.24178362	1401746678.1526117	1626349129.3943949	130752279.10989985
236.081__4.23_172	3969412.9453747305	158079831.55597618	1334219.2829690548	412245875.2059964	3834354.2508278834	80672448.902431	1537703.7300497745	163677732.4781544	381559608.068914	11485729.835001914	162625323.71303016	9324290.655851385	312876580.88387036	31705170.094464976	46562089.37311012	123923448.6859223	147902111.1831103	110601969.52081786	147902111.1831103	110601969.52081786	123923448.6859223	317326846.9679527	10405010.24542665	56188809.498447984	158079831.55597618	31705170.094464976	158079831.55597618	31705170.094464976	56188809.498447984	347218094.47639215	465620893.7311012	1734928281.6029122	739510555.9155514	995417725.6873608	739510555.9155514	995417725.6873608	1734928281.6029122	1269307387.871811
235.579__4.97_6082	98842792.74612758	139190557.01572812	46836351.93375079	37.1491825065998	76230085.35436028	31072282.0829877	28139762.765099216	37.1491825065998	58214069.20922962	64552276.98259314	73833963.08268459	57276609.58867557	45767755.69894845	70769155.52589011	61290991.1144395	56480409.734602876	53234637.36506398	58283616.60656892	53234637.36506398	58283616.60656892	56480409.734602876	44453956.28501129	60914443.285634354	57745339.398952596	28139762.765099216	58214069.20922962	28139762.765099216	58214069.20922962	57745339.398952596	51990912.45408903	612909911.144395	790725736.2844403	266173186.82531992	524552549.4591203	266173186.82531992	524552549.4591203	790725736.2844403	177815825.14004517
235.206_C16H26O_7.0_3769	72279684.5042835	76731046.52350293	93288502.29689442	17870291.067122728	308970079.69756985	32300414.24324202	75389266.51132491	68524710.43235955	47668248.71992551	527038082.18807274	14348816.811488247	129696203.98186935	9210474.036360318	97815810.25530702	148203380.06344262	112223687.94780879	62158999.80771873	140037403.58119214	62158999.80771873	140037403.58119214	112223687.94780879	22274457.6587242	85009774.41019867	73834475.50780421	72279684.5042835	93288502.29689442	72279684.5042835	93288502.29689442	73834475.50780421	16109553.939305488	1482033800.634426	1571131631.269323	310794999.03859365	1260336632.2307293	310794999.03859365	1260336632.2307293	1571131631.269323	89097830.6348968
235.205_C16H26O_5.94_952	24949190.087428447	78527025.18453588	77510629.58002418	15785737.527201638	74928135.00225279	102296439.44635287	59699703.333495505	41626059.35553408	33658869.517204374	128018299.04411349	24985633.47261285	116706745.9440909	20675338.755873907	108129977.06308815	81239220.40409163	64821270.236700654	44117543.097639106	76323340.86951262	44117543.097639106	76323340.86951262	64821270.236700654	23776394.81822319	78018827.38228002	67313919.16787414	41626059.35553408	77510629.58002418	41626059.35553408	77510629.58002418	67313919.16787414	22830486.11424338	812392204.0409162	907497783.3138092	220587715.48819554	686910067.8256135	220587715.48819554	686910067.8256135	907497783.3138092	95105579.27289276
235.18_C14H22N2O_3.15_1209	225318416.6092161	80849946.24309838	33838167.496368006	32209199.287449043	66401531.39371425	104078058.925444	118081418.97790901	210917798.57250145	36659757.99508391	189030434.27160925	45516235.70011616	81862216.37185644	28098426.413669042	10.73844364625702	111037799.96001604	89490115.64260563	133475355.9380348	65053871.03403386	133475355.9380348	65053871.03403386	89490115.64260563	35620904.84907954	92970137.64865023	73625738.81840631	118081418.97790901	45516235.70011616	118081418.97790901	45516235.70011616	73625738.81840631	34434478.64126648	1110377999.6001604	1252861618.9964788	667376779.690174	585484839.3063047	667376779.690174	585484839.3063047	1252861618.9964788	142483619.39631817
234.134_C10H19NO5_3.48_1151	10176014.666309046	156919058.6390393	11687126.344924727	301916077.301285	38685001.93453162	88826297.05487218	32196725.099332925	123330818.00912245	864195506.1310319	17867407.486417018	104164446.26635355	42459718.97007362	436217722.68904114	27588753.437528387	54973692.16421513	161159333.85927597	124907738.74301776	181299108.9238638	124907738.74301776	181299108.9238638	161159333.85927597	426623438.0969279	35440863.51693227	65643008.0124729	123330818.00912245	42459718.97007362	123330818.00912245	42459718.97007362	65643008.0124729	369066899.9951631	549736921.6421514	2256230674.0298634	624538693.7150888	1631691980.3147743	624538693.7150888	1631691980.3147743	2256230674.0298634	1706493752.3877115
234.134_C10H19NO5_2.74_94	4219936.994866934	118478238.69512707	12505882.690395838	742447642.7146784	29782246.963261984	110238492.51280771	6618716.5561529035	222826130.9562652	645039698.3262978	41114108.30581879	319456814.6930229	18096091.359816898	496094697.77552056	51432019.62216729	61531186.46566806	201310765.58330002	218918133.1834181	191528894.69434553	218918133.1834181	191528894.69434553	201310765.58330002	550759713.3773799	35448177.63454039	80835256.06748751	118478238.69512707	51432019.62216729	118478238.69512707	51432019.62216729	80835256.06748751	570567198.0509092	615311864.6566806	2818350718.1662	1094590665.9170904	1723760052.2491097	1094590665.9170904	1723760052.2491097	2818350718.1662	2203038853.5095196
233.078_C8H12N2O6_2.71_605	23383200.65759997	26065309.833141614	49374046.96935439	56948699.05222308	36954223.65811627	42046160.181079075	11658430.24277351	26374040.29868674	60104479.51270203	37478905.83623706	46948692.899206206	85738471.88932815	130711307.27819934	59811869.25835416	39888465.88246709	49542702.68335725	28885936.016884983	61018684.16473075	28885936.016884983	61018684.16473075	49542702.68335725	73678294.68558267	37216564.74717666	44497426.54014264	26065309.833141614	49374046.96935439	26065309.833141614	49374046.96935439	44497426.54014264	58526589.28246255	398884658.8246709	693597837.5670016	144429680.0844249	549168157.4825767	144429680.0844249	549168157.4825767	693597837.5670016	294713178.7423307
233.078_C8H12N2O6_1.74_224	19013016.75461201	52268801.33490625	69487264.41101657	65180693.6931254	46584429.94342747	52558037.95503916	28953376.04124353	34449686.56769195	128480367.45799387	46622928.31702905	161542532.25772554	25137104.935946092	306361994.92468596	160361130.36293817	53543577.66238503	85500097.49695577	39973114.87831583	110792865.61842243	39973114.87831583	110792865.61842243	85500097.49695577	165391397.0833827	46603679.130228266	52413419.644972704	34449686.56769195	69487264.41101657	34449686.56769195	69487264.41101657	52413419.644972704	145011449.8578597	535435776.6238503	1197001364.9573808	199865574.39157915	997135790.5658019	199865574.39157915	997135790.5658019	1197001364.9573808	661565588.3335308
233.078_C8H12N2O6_1.31_204	15520871.176670022	74831344.60362871	47120397.94443592	68069401.31607832	226890459.97279316	42904634.594655775	18100954.83751674	28122267.717673276	120133908.30351946	25360161.545655444	66300490.66216938	61246300.25787791	127688569.13667054	130907392.4580961	67100478.5109003	75228368.18053149	40928967.930313416	94283590.54176374	40928967.930313416	94283590.54176374	75228368.18053149	95548092.35460943	45012516.269545846	63773395.46002364	28122267.717673276	66300490.66216938	28122267.717673276	66300490.66216938	63773395.46002364	94101654.8097989	671004785.1090031	1053197154.5274409	204644839.65156707	848552314.8758737	204644839.65156707	848552314.8758737	1053197154.5274409	382192369.4184377
232.154_C11H21NO4_2.55_1255	8720612.800578423	44313146.452539824	25622288.02505308	260684070.68416145	47233056.659291476	66360283.128768705	25140290.753138807	73991899.34218696	191109304.74930003	100156529.38525073	120675316.2294592	31767049.161853854	215299286.2434797	87204404.82416335	51050956.05328252	92734109.8885161	82570004.00652108	98380835.37851335	82570004.00652108	98380835.37851335	92734109.8885161	196941994.4766001	45773101.55591565	70176091.23547783	44313146.452539824	87204404.82416335	44313146.452539824	87204404.82416335	70176091.23547783	203204295.49638987	510509560.53282523	1298277538.4392254	412850020.0326054	885427518.4066201	412850020.0326054	885427518.4066201	1298277538.4392254	787767977.9064004
232.075_C16H9NO_7.41_2926	23312478.745197892	662403898.6174742	95056714.23651642	29031071.857612487	83375372.20950931	16868726.431120835	150412578.22168192	208756942.16389313	86399548.55822235	97926419.83804211	10280374.593055787	59403116.96313101	5.146623148775437	32230727.469206177	142974697.4895773	111104141.07509187	214783393.92117196	53504556.16060302	214783393.92117196	53504556.16060302	111104141.07509187	31427750.038878445	89216043.22301286	71389244.58632016	150412578.22168192	59403116.96313101	150412578.22168192	59403116.96313101	71389244.58632016	19655723.225334138	1429746974.895773	1555457975.0512862	1073916969.6058598	481541005.4454271	1073916969.6058598	481541005.4454271	1555457975.0512862	125711000.15551378
231.17_C11H22N2O3_3.21_2504	48599615.95555967	46239981.05794318	66134437.24826826	66210844.54766487	9908076.652422817	55593956.879532896	68984133.69534636	23311183.934288014	23698249.378332715	108055412.99487308	36224190.74295274	38026897.00010742	64651257.90966261	46668862.27465308	51152255.76929948	50164792.8765434	50669151.83816042	49884593.45342285	50669151.83816042	49884593.45342285	50164792.8765434	47696135.64465323	47634239.115106374	47634239.115106374	48599615.95555967	46668862.27465308	48599615.95555967	46668862.27465308	47634239.115106374	50437724.32630768	511522557.6929948	702307100.2716076	253345759.1908021	448961341.08080566	253345759.1908021	448961341.08080566	702307100.2716076	190784542.57861292
231.17_C11H22N2O3_1.9_1974	174460465.9008016	44658236.33310634	71308927.45108464	27930436.15335209	68065868.2055108	346925845.5670455	37192161.98236795	40951148.78475657	79514722.95054519	90887737.47227369	34384382.4012301	66792647.368669815	11559494.160311567	101736172.14549458	104297921.12111115	85454874.77689645	65038489.8308769	96797310.85801844	65038489.8308769	96797310.85801844	85454874.77689645	38347258.91635974	69687397.82829772	67429257.7870903	40951148.78475657	71308927.45108464	40951148.78475657	71308927.45108464	67429257.7870903	31157409.277291093	1042979211.2111115	1196368246.8765502	325192449.1543845	871175797.722166	325192449.1543845	871175797.722166	1196368246.8765502	153389035.66543895
231.122_C11H18O5_2.75_535	107301857.5989132	62045648.336335175	63825212.77571281	39336859.669767305	66225451.77263017	73853659.42578666	41961940.30956461	32644592.915091846	42589278.32928849	73491869.2948473	51674113.45736547	58216049.38747221	35631558.678070195	53339475.42273943	63290575.72390933	57295540.52668463	56658179.76593443	57649629.83821252	56658179.76593443	57649629.83821252	57295540.52668463	42307952.53362287	62935430.55602399	55777762.40510582	41961940.30956461	58216049.38747221	41961940.30956461	58216049.38747221	55777762.40510582	40963068.9995279	632905757.2390933	802137567.3735847	283290898.82967216	518846668.5439127	283290898.82967216	518846668.5439127	802137567.3735847	169231810.13449147
230.248_C14H31NO_5.02_70	53685796.719975226	1310964.4321098996	245767150.43674207	19974063.473994132	98938944.48516306	35722882.04454986	1732252.3341546995	1323140.8905668443	31168951.701647088	170033439.96257508	19528093.616685092	167685629.01547125	31328328.21449434	79533097.33577769	85573329.76570857	68409481.04742189	15605243.57016016	97745168.5347895	15605243.57016016	97745168.5347895	68409481.04742189	25499859.251705162	66609447.02787645	33525605.1295221	1732252.3341546995	79533097.33577769	1732252.3341546995	79533097.33577769	33525605.1295221	25571507.587820612	855733297.6570857	957732734.6639063	78026217.8508008	879706516.8131055	78026217.8508008	879706516.8131055	957732734.6639063	101999437.00682065
230.175_C12H23NO3_4.91_3190	42023223.079227716	60693649.50557874	61039468.17739638	86226006.060118	132852264.94580068	33051157.86589525	43498168.31838366	76234914.15990734	23269019.99673079	97520289.53605515	81100583.25632581	78592236.45400341	62574708.036539264	35630035.24445047	66113540.72866988	65307551.759743765	61735192.22464309	67292195.9459108	61735192.22464309	67292195.9459108	65307551.759743765	63292579.337428465	60866558.84148756	61807088.10696782	60693649.50557874	62574708.036539264	60693649.50557874	62574708.036539264	61807088.10696782	71837645.64643253	661135407.2866988	914305724.6364127	308675961.12321544	605629763.5131972	308675961.12321544	605629763.5131972	914305724.6364127	253170317.34971386
