index	V15-leg-psoriasis-BF3	V15-leg-psoriasis-BD7	V15-leg-psoriasis-BE4	V15-leg-psoriasis-BF10	V15-leg-psoriasis-BE10	V15-leg-healthy-BD11	V15-leg-psoriasis-BD8	V15-leg-healthy-BF7	V15-leg-psoriasis-BE2	V15-leg-healthy-BF6	V15-leg-psoriasis-BE9	V15-leg-healthy-BE5	V15-leg-psoriasis-BE3	V15-leg-psoriasis-BD9	V15-leg-psoriasis-BF1	V15-leg-psoriasis-BF9	V15-leg-psoriasis-BF2	V15-leg-psoriasis-BE7	V15-leg-healthy-BE12	V15-leg-healthy-BF11	V15-leg-psoriasis-BE8	V15-leg-psoriasis-BE1	V15-leg-healthy-BD12	V15-leg-psoriasis-BF8	V15-leg-healthy-BE6	V15-leg-healthy-BD6	V15-leg-psoriasis-BF4	V15-leg-healthy-BF5	V15-leg-healthy-BE11	V15-leg-healthy-BD10	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Batch_4	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Batch_4	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_DESCRIPTION_2_psoriasis
701.476__6.11_5549	1592591.3135188036	1850795.5096911045	2146607.8008430772	1627426.75550761	2161765.2068992755	5023639.476360157	2270859.5289912443	1568814.5731649166	2959682.972026095	1686989.1565223646	2614693.319002901	2558499.2304450795	3908589.775025009	1474395.4566089958	1412918.4358818794	1606330.48275103	3205747.060985198	4151498.287050775	3640011.1764853545	2491771.1878772075	1785914.720586456	2187981.3145903936	2561335.704093023	4040304.9744593278	6628342.532355679	3482991.0865193196	3176389.5587289818	3008931.2457385147	6135257.044581293	7087351.334842084	3822827.812415416	3001614.207404438	3001614.207404438	3001614.207404438	3001614.207404438	2454138.470730453	3245961.166128917	2559917.4672690514	2559917.4672690514	2559917.4672690514	2559917.4672690514	2174873.2607448343	45873933.74898499	90048426.22213314	90048426.22213314	90048426.22213314	90048426.22213314	44174492.47314815
700.555_C33H69N11O5_7.88_1295	926636.6937386544	5225036.205738565	3338676.136222233	1851852.8076736766	1458519.8085148535	3750046.317584694	4356488.434017626	1730457.5485649912	2567157.6148703545	2673635.5458240625	1012730.7750530662	2734458.437279274	1312994.5362138667	1513563.9981896628	1756621.8717230328	1233713.674698491	1054652.761862297	2607009.1482516425	1199229.268280464	6161667.275471592	1908917.664928983	3220166.153005559	2117429.298376146	2382172.8948834445	4976167.916308448	4215947.061676251	2962143.6459034467	3708638.134895011	4699043.412258394	8660292.279486006	3885584.3746671113	2910535.5773831597	2910535.5773831597	2910535.5773831597	2910535.5773831597	2260503.045860525	3729342.2262398526	2587083.3815609985	2587083.3815609985	2587083.3815609985	2587083.3815609985	1880385.23630133	46627012.496005334	87316067.32149479	87316067.32149479	87316067.32149479	87316067.32149479	40689054.825489454
700.519__8.69_2922	2453214.257475942	1171310.814054573	3109577.8633697764	1554478.5741769378	4881041.397737124	2312296.7165961154	7462611.650495029	591189.798580104	1401367.6008988626	1043074.1382235191	4908104.064688058	3918679.251918629	1382975.90383263	2351588.3579093986	4402367.302652834	2915799.267025378	1367970.8482028465	1786629.798191445	3196390.380041507	2018274.549217518	1505638.8380791834	3178529.273725063	2681304.8120919485	1630740.2049342145	2708734.322886635	12544338.209814826	5466772.966116055	1201425.0124947205	6814211.983271465	1447522.649351156	3373120.1520406785	3113605.3602684494	3113605.3602684494	3113605.3602684494	3113605.3602684494	2940595.499086964	2496800.764344032	2402401.3076926703	2402401.3076926703	2402401.3076926703	2402401.3076926703	2402401.3076926703	40477441.82448814	93408160.80805348	93408160.80805348	93408160.80805348	93408160.80805348	52930718.98356535
700.483__6.2_5356	1533918.6184495948	4778034.859920591	1563244.3654721149	1770938.7249514465	2118395.3996939757	2623878.6707400437	2021216.7602691476	1385152.7843636938	1950850.7977778646	2593800.981486177	2949904.991889193	1838415.6462380816	2708887.71878913	1490032.8952737886	2521218.7682077675	1661238.2685793506	1212364.3747816125	2202692.0814186283	1440994.389017912	6560019.22049145	2698716.710712494	1636067.9917826937	1643904.0213514643	8433265.622403648	3591232.5634140735	3568476.4169391086	4156162.8042341326	3180042.8481788775	5237570.503040686	7707957.976409419	3447620.501805916	2959286.592542605	2959286.592542605	2959286.592542605	2959286.592542605	2633730.6530337324	2901960.7594594606	2361955.424813198	2361955.424813198	2361955.424813198	2361955.424813198	2069806.0799815618	41371446.02167099	88778597.77627815	88778597.77627815	88778597.77627815	88778597.77627815	47407151.754607186
700.463__6.43_421	2397990.390425048	1549100.983933915	1233689.906508643	1045380.1456998358	1439377.7016345093	1454167.2743858413	3499618.035015529	2213705.6709889895	1434608.1912273697	4893417.869788537	1733089.5519518969	2182118.913386991	2711992.7033698577	3664301.130205436	1225232.4110388304	1771016.5678138149	1896463.6905978208	2308958.438694659	1605073.6019503237	1728992.517969229	2583413.9020543713	2621314.73878541	4247562.349030345	4054492.8949884777	3640666.2836081367	3977835.4911857718	2874098.7903637975	1918267.6342292237	1709644.5040534749	6168588.609176013	2978336.726646073	2526139.363135403	2526139.363135403	2526139.363135403	2526139.363135403	2224674.45412829	2197912.29218799	2197912.29218799	2197912.29218799	2197912.29218799	2197912.29218799	2102711.06464624	35740040.71975288	75784180.89406209	75784180.89406209	75784180.89406209	75784180.89406209	40044140.174309224
699.574_C37H74N6O6_9.89_3854	2846208.1687120916	4395446.0614240775	1821575.5500184817	817850.2469470735	3132480.315211043	1493495.470475348	5585950.677649615	1814140.5477735084	2891063.7828566907	2873693.116951017	2081798.3958591437	2534732.927516065	2071717.604526995	1226773.1376872032	2517317.606942253	3679921.9865151816	904120.8330562407	5215752.31511874	1531340.3017222846	20960798.51823032	2389739.220072049	1463822.4434976613	2576996.3381752544	1341680.762473256	1592430.1204684458	3482961.4090255937	4431962.41629391	5211164.047967562	1407325.3573694911	1227978.8137269288	3892254.747450152	3184074.6164754513	3184074.6164754513	3184074.6164754513	3184074.6164754513	2711954.529158984	2174436.737644787	2453528.4135071514	2453528.4135071514	2453528.4135071514	2453528.4135071514	2453528.4135071514	46707056.96940182	95522238.49426354	95522238.49426354	95522238.49426354	95522238.49426354	48815181.52486171
699.524_C36H74O12_7.27_2212	815360.6632883012	1397103.0804806808	1072136.0140916056	1217508.1639450018	1829245.6954416113	2155129.0836711642	3324479.4882877623	3374871.0423647007	3117885.6970084715	3714564.6955975136	958106.5923117286	3409556.8281981447	3046630.32151459	3351656.8286570893	2649684.1023717886	1395488.1648630982	1752896.3161043995	378100.24906727835	2239610.5466867974	3082110.081087327	1129606.902950386	2820061.269339279	2705859.925673296	2783687.0003914293	406592.08791756735	3138311.8810521327	3094236.8203546735	3725954.570125796	3782409.394688838	6496646.496833204	3185968.0528247063	2478849.6668121885	2478849.6668121885	2478849.6668121885	2478849.6668121885	2007437.4094705097	3256591.4617084167	2744773.463032363	2744773.463032363	2744773.463032363	2744773.463032363	1791071.0057730055	38231616.63389648	74365490.00436565	74365490.00436565	74365490.00436565	74365490.00436565	36133873.370469175
699.446_C26H59N12O8P_7.17_3041	5354413.157644837	1993572.1465517206	1373848.24264224	1754220.6830551855	1275963.6993119118	3641383.9095400837	5602546.272829672	2967572.234929326	2212230.1280913535	2044478.2836823345	2900035.844913994	1630092.3794743347	1914417.219712845	1234489.2619144937	1473694.9362716721	2341836.6729793195	2972683.4306385317	5459372.762149821	4104847.583554532	6734977.99169555	2849815.7743215286	1472092.9709050956	4693945.477201067	6057965.81668433	2146923.454325004	3393197.6241985424	3629135.906667789	2399860.7504432234	2547895.0425458564	4018633.032038109	3360317.3136356636	3073204.7563638096	3073204.7563638096	3073204.7563638096	3073204.7563638096	2881796.384849241	3180384.929563934	2698855.4084336925	2698855.4084336925	2698855.4084336925	2698855.4084336925	2277033.4005353367	40323807.76362796	92196142.69091429	92196142.69091429	92196142.69091429	92196142.69091429	51872334.92728634
699.443_C22H54N18O8_6.13_856	1292605.3916917574	3129452.0575946514	2758011.9963391847	1239189.6522701064	929205.5734073162	960309.1215227367	3582760.647373102	3373519.286623676	727087.8820675995	4219551.241761318	3025006.654569067	1881575.508055762	1794987.973979304	1505801.0303818036	1866135.3931308426	3968359.0343057876	2128084.3152147	3471483.7474869164	2330013.246332278	3657554.9873213065	1895571.5156501424	1619379.1817972565	2022434.616735802	5520016.493909464	3537269.695640974	2094088.8871911701	3699345.348568089	4493125.2802166855	3380120.658331351	2893739.7591746706	2903608.524075644	2633192.8726214934	2633192.8726214934	2633192.8726214934	2633192.8726214934	2452915.7716520606	3133629.522899173	2544012.6213357314	2544012.6213357314	2544012.6213357314	2544012.6213357314	2011827.9154324213	34843302.28890773	78995786.1786448	78995786.1786448	78995786.1786448	78995786.1786448	44152483.88973709
699.412_C20H51N20O6P_6.44_3410	2206630.4152386207	1105503.5206547668	1111057.0545766815	987304.8437736504	2537707.55372259	2493485.941761586	2828440.5712903743	1305448.2553533819	3426402.581200623	3635559.4219948766	1327066.9317116647	3963480.6260331543	1759615.593974194	2297194.525183789	1834503.3613980575	1524656.0993573074	2207313.442116434	1686568.4964184898	2983829.185992953	12761709.212087438	4106285.7840252453	1491179.0255896004	1251513.6509196751	8571505.69504344	6437896.107095993	4075619.6285623866	6506197.0435263775	4586761.91689866	3850695.3749964526	2973776.431432313	4193314.646094072	3261163.6097310255	3261163.6097310255	3261163.6097310255	3261163.6097310255	2639729.585488995	3743127.398495665	2515596.747742088	2515596.747742088	2515596.747742088	2515596.747742088	2020566.8883183391	50319775.753128864	97834908.29193076	97834908.29193076	97834908.29193076	97834908.29193076	47515132.53880191
699.014__9.16_6088	1699708.387226317	1216840.1606135431	2013993.2466085204	3235540.8131237747	7615490.8249198105	1659719.7020406441	3514243.5074839694	1564503.9249359232	4331002.696409786	2329437.971980939	1290848.3461816874	1868835.289983683	1648654.8716737346	2017438.8736087421	2271202.0226814155	2702342.1673288876	3457249.9251028355	2776563.8847111305	1851903.1877248466	1066319.6436573747	7298706.672713502	3593444.3985313214	2196363.974835753	4586881.751640342	2701638.4829415185	4111453.1675505824	3278878.06539417	1616047.5930617766	2602122.9515801826	8453724.520149827	2668505.8675369206	3019036.7008798844	3019036.7008798844	3019036.7008798844	3019036.7008798844	3252723.9231085274	2032599.632409718	2465780.461780561	2465780.461780561	2465780.461780561	2465780.461780561	3006052.3489174526	32022070.41044305	90571101.02639653	90571101.02639653	90571101.02639653	90571101.02639653	58549030.61595349
698.541_C39H79N2O3Se_8.23_2154	2642626.0231328714	2685660.7030974333	917422.0176959548	1773390.278571336	731914.7308813184	1167522.7320621083	3256920.0171934576	2727013.503589755	2124951.803098448	3245948.219825314	3629704.156987223	1585916.1305346384	1402912.7859321125	2288231.7312977007	911850.2591257185	2081097.4961354672	1748690.6423827105	1192397.74163524	1468752.0952360565	2215317.8109479635	813805.5763504459	1578390.9073203236	3710900.8161426815	4250734.194031848	3784496.7440988296	4710248.99755881	4643314.822472431	3006886.2857172196	1104047.3098368156	5466441.98135765	2849457.7189089865	2428916.9504749957	2428916.9504749957	2428916.9504749957	2428916.9504749957	2148556.438185669	2866949.894653487	2170134.807023206	2170134.807023206	2170134.807023206	2170134.807023206	1927243.8873534016	34193492.62690784	72867508.51424988	72867508.51424988	72867508.51424988	72867508.51424988	38674015.88734204
697.556_C40H74N4O4_9.42_3186	1474308.4251499637	4000422.357479624	3435305.5376635557	4329832.265827975	6167237.005783707	5464072.794242156	7602537.0255492665	1700378.6571725986	6553921.3599977335	1432994.3798518698	1555184.9009573534	1171004.8522321044	4931649.0530080665	4318874.880024566	1684303.5342306718	1375185.4956081433	1926748.28661121	2341788.6540355906	2051233.255203618	1733648.1457330007	2019141.769560283	1302683.7531280273	1580104.8391507042	4468629.550146746	2667435.1088840477	3766811.2279237444	3949189.0239606197	6014208.550832623	3758962.5386544485	1470978.6781872322	2734319.4190056785	3208292.5302263754	3208292.5302263754	3208292.5302263754	3208292.5302263754	3524274.6043735053	1892440.7004683092	2504611.881459819	2504611.881459819	2504611.881459819	2504611.881459819	3692247.2808120875	32811833.028068144	96248775.90679127	96248775.90679127	96248775.90679127	96248775.90679127	63436942.8787231
697.474__8.13_2596	3581596.4148824285	4487706.570205396	1660678.4126387269	1135810.5399189398	1660783.789455222	3052711.1764823576	2208325.7423185646	1737016.3892739473	1869003.3609058547	2374489.9281003755	3260347.6628817176	3477724.9814801365	2224528.6823405935	2161428.041034612	2362838.2629622053	1825346.247626308	4621194.910575176	2614027.489413345	2612089.5595785645	4072767.792453275	1756721.853958527	2354297.7228824613	2172768.593666939	5582863.737909263	3200399.2937720316	6939007.165232127	1731972.3523243829	2268515.9763118248	7058771.429739334	3841736.649203279	3567333.244607849	2996915.6909842636	2996915.6909842636	2996915.6909842636	2996915.6909842636	2616637.3219018737	3126555.235127195	2368664.0955312904	2368664.0955312904	2368664.0955312904	2368664.0955312904	2216427.212329579	42807998.93529419	89907470.7295279	89907470.7295279	89907470.7295279	89907470.7295279	47099471.794233724
697.471_C35H68O13_6.66_3764	4097938.204994288	2003448.8903092612	2330434.6025728337	1400946.6209473242	967213.704169834	1912614.6174228091	1537477.8072982135	2228909.9024548517	1973162.291507869	7350869.308683636	1449979.2618436012	4908523.897626467	1545252.6634665988	3365216.911549482	4190341.192547038	3776654.0539208646	1771663.9358105473	4113515.4041963005	1643027.369826597	4397790.454569202	2658460.889020559	1430887.6705856773	6495478.06235986	2415211.9483685107	5788005.417987134	3949528.766163921	4177196.580918922	2690176.8048145226	3759319.6586908964	4383458.017693139	4125641.8565244204	3157090.163744025	3157090.163744025	3157090.163744025	3157090.163744025	2511389.0352237625	4166493.39192853	2674318.8469175408	2674318.8469175408	2674318.8469175408	2674318.8469175408	2166941.7464410476	49507702.27829304	94712704.91232075	94712704.91232075	94712704.91232075	94712704.91232075	45205002.63402773
697.447_C28H60N10O10_6.44_1925	6290231.111435328	2382848.088848077	797495.1273089818	1396092.2331124907	1723591.5420185712	2503355.157652602	2936932.6561864875	4545649.477125222	5444609.932741119	1426713.3253569452	1188927.5613599226	2367781.0867000907	2306877.472387258	2262446.7445595013	2387674.9164512455	2341747.683272728	1763837.341089995	1233954.8775276795	3601065.117001567	3166391.355927301	1505051.4157999181	2797494.6059010616	3534144.0156559446	6076913.021129464	2400606.031652015	2260867.169946209	3127079.4567467635	2805398.7720934725	5183520.723353571	3320882.563483625	3093031.2329957136	2836006.019460838	2836006.019460838	2836006.019460838	2836006.019460838	2664655.877104255	2985895.064010387	2394140.47405163	2394140.47405163	2394140.47405163	2394140.47405163	2324312.5778299933	37116374.795948565	85080180.58382514	85080180.58382514	85080180.58382514	85080180.58382514	47963805.78787659
697.427_C34H65O12P_6.54_2476	1557007.3824349735	1281753.1846501555	2270982.8435359835	2253412.54178156	1351962.1579618694	2584007.6083973497	9136911.51412949	2394656.798223388	1915877.567141303	7483324.383449899	2750856.5247086636	1560204.2711496036	2587667.4495003014	2320807.6839103526	2655387.643306001	3971785.6455739634	984971.15358332	10964183.496386256	1959908.3887360585	7452656.797461317	1462787.2685856805	1129690.2890627892	2340923.6765755014	4536982.655809484	3257684.322712535	2402229.2984002195	1825061.1930737626	2450527.3808982074	3927104.720625394	13892643.003996426	4308822.554218825	3555465.294858728	3555465.294858728	3555465.294858728	3555465.294858728	3053227.1219519954	2517267.4946477786	2398443.0483118035	2398443.0483118035	2398443.0483118035	2398443.0483118035	2262197.6926587718	51705870.6506259	106663958.84576184	106663958.84576184	106663958.84576184	106663958.84576184	54958088.195135914
697.426_C30H61N6O10P_7.54_4156	1010949.3777543644	1521012.233737079	1878515.6045811572	3504845.419014262	2116901.746856368	2703200.5663646576	1265017.0501771225	3948277.803632399	2023589.4898459644	1587588.4437516648	2751482.068944605	1851112.3896229437	1880827.8780182954	1038425.3522500665	2846678.6746547143	1883046.4273054486	4105246.0234578457	1421252.7417776836	2600214.990505767	2439584.129555893	1650747.4219292854	3427892.959026299	4303720.4763893	4559906.807886726	7766186.547847691	2607504.5095921266	3245111.1351548904	2647812.0601483216	8005657.917122732	3872255.1858692905	3694426.2517002323	2882152.1144258324	2882152.1144258324	2882152.1144258324	2882152.1144258324	2340636.0229095654	2675506.3132564896	2603859.7500489466	2603859.7500489466	2603859.7500489466	2603859.7500489466	1953317.9585757065	44333115.02040279	86464563.43277498	86464563.43277498	86464563.43277498	86464563.43277498	42131448.41237218
697.417_C41H66O4Se_7.91_3109	1565135.7860171683	4355459.644704988	1647281.5374653218	2432492.9064713554	2533117.061915945	3138740.5950025353	1631446.6094663348	1249256.3146768524	2949661.937769023	2465804.475382591	3038546.608411744	1679130.5322736446	986440.8231783339	2039766.4211258334	4002083.591851144	2806963.7327885716	3923262.515297687	3280231.9701027423	1278131.8409423467	795398.7102998145	1908099.3955194906	7593906.308749076	2896491.888894782	2766868.459980181	8232341.707749614	3924070.997033866	2761895.0009033927	3605345.339989654	8414379.738318497	3357955.821442813	3419753.996833917	3108656.9424575116	3108656.9424575116	3108656.9424575116	3108656.9424575116	2901258.906206574	3017616.2419486586	2786916.0963843763	2786916.0963843763	2786916.0963843763	2786916.0963843763	2764381.730441787	41037047.96200701	93259708.27372535	93259708.27372535	93259708.27372535	93259708.27372535	52222660.31171833
