index	V8-arm-healthy-BD3	V8-arm-healthy-BE3	V8-arm-healthy-BD4	V8-arm-healthy-BE4	V8-arm-healthy-BE5	V8-arm-healthy-BD6	V8-arm-healthy-BE7	V8-arm-healthy-BD5	V8-arm-healthy-BD8	V8-arm-healthy-BE8	V8-arm-psoriasis-BE10	V8-arm-psoriasis-BE9	V8-arm-healthy-BD7	V8-arm-healthy-BE6	V8-arm-psoriasis-BD10	V8-arm-psoriasis-BD9	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
896.604__7.43_4551	256489783.06528482	52502882.2732363	70250750.24969125	30052460.75488246	81020050.0494413	63820216.00100038	29705234.353897218	43667470.081021756	29908330.82424066	49481214.604426585	25771643.26874732	23433739.666613165	60766405.12821276	26723728.190493267	34182354.97861174	59909661.34535643	66199043.79798573	58605370.30219734	58605370.30219734	39836369.1452172	77374371.45917748	58605370.30219734	35824349.814832166	50992048.43883144	46574342.342724174	46574342.342724174	29878847.554389838	60338033.23678459	46574342.342724174	29976999.123679526	794388525.5758288	937685924.8351574	937685924.8351574	318690953.1617376	618994971.6734198	937685924.8351574	143297399.25932866
892.655__7.23_1983	205385601.84930766	37467400.33977896	75504059.58524472	44409292.717733	38672008.8399875	62492981.6890397	118791362.44736445	26689830.658747006	58070383.32210696	36512299.26062427	37184302.613700904	11276179.954046585	84100353.7389144	67752908.25423738	43342316.207652375	10395810.434953675	71320706.89192383	59877943.24458997	59877943.24458997	49008219.30343413	70747667.1857458	59877943.24458997	25549652.302588385	60281682.50557333	43875804.46269269	43875804.46269269	38069704.58988323	60281682.50557333	43875804.46269269	24230241.283873744	855848482.703086	958047091.9134395	958047091.9134395	392065754.42747307	565981337.4859664	958047091.9134395	102198609.21035354
891.564__7.58_1901	21112099.685142554	18610738.877096746	35263110.3597534	39210189.302494906	41753238.68138956	139083549.9196097	91917909.18141596	24781620.628127538	53011070.52030996	29980753.409780316	49200392.83908066	54594868.18965829	372759792.86452883	31612125.79949907	364894990.34846777	115097056.08611993	74924683.2690957	92680219.1682797	92680219.1682797	44610027.03505194	140750411.30150747	92680219.1682797	145946826.86583164	37236649.83112416	45476815.760235116	45476815.760235116	40481713.991942234	84054063.30321495	45476815.760235116	84845962.13788912	899096199.2291485	1482883506.6924753	1482883506.6924753	356880216.28041553	1126003290.4120598	1482883506.6924753	583787307.4633266
89.506__10.04_28	104084420.72219685	77.35374959659804	29932806.943899576	61264169.68050565	59036381.69212362	29299666.50345142	37647992.57491467	69531351.66864206	60038808.93314593	37521905.96307221	84310868.48156647	37849112.32386582	64182649.29903569	37231829.40208497	34703908.86526815	33348361.75733736	49147671.72806852	48749019.51030375	48749019.51030375	44357792.183985375	53140246.83662213	48749019.51030375	47553062.85700945	48342187.13351914	37748552.44939025	37748552.44939025	37748552.44939025	47371358.89920704	37748552.44939025	36276510.594566986	589772060.7368222	779984312.16486	779984312.16486	354862337.471883	425121974.692977	779984312.16486	190212251.4280378
887.666__8.45_3614	5364341.613647479	9664654.413310729	23856199.93189747	336713740.328237	19595118.348071657	1994376580.2535944	1647579041.310648	39887586.81732049	16987782.333976015	28706745.793347497	156689431.66297314	26016522.044234637	3167668406.0633407	1365218996.3394833	1307515207.6280155	20288806.149241373	721301599.4622396	635383072.5644587	635383072.5644587	448773031.28003824	821993113.8488792	635383072.5644587	377627491.87111616	34297166.305333994	34297166.305333994	34297166.305333994	92698088.72816032	31871893.37460898	34297166.305333994	91352976.85360388	8655619193.546875	10166129161.03134	10166129161.03134	3590184250.240306	6575944910.791034	10166129161.03134	1510509967.4844646
887.565__8.94_5276	54552308.17090081	45903669.48748981	33747931.61778866	41712120.2892979	17704178.377386034	18468486.047554124	46709689.4881143	14333886.294233043	44569960.776211314	35877414.68379227	38210123.49304537	31358857.161151875	32872754.96683717	95398691.81461433	174705040.9239711	95786134.85493189	40154257.66785165	51369453.0279575	51369453.0279575	44109343.09936148	58629562.95655352	51369453.0279575	85015039.10827506	38794767.486545086	39961121.891171634	39961121.891171634	39961121.891171634	39158946.19699998	39961121.891171634	66998129.173988625	481851092.01421976	821911248.44732	821911248.44732	352874744.79489183	469036503.65242815	821911248.44732	340060156.4331002
887.389__5.47_62	1437903.2477738764	20400484.822305623	77816388.33776037	2312276.338832643	12969782.575842267	16546764.540243393	114023339.34822996	22227548.67486763	52929650.79231968	21854914.926168934	65486840.22678765	186504671.51092473	4815571.5595148355	98190711.03730842	232822696.08048683	40663146.284491904	37127111.3500973	60687668.14399117	60687668.14399117	65217877.59830003	56157458.68968232	60687668.14399117	131369338.52567278	21127699.874237277	31445347.479679767	31445347.479679767	43670877.57647829	31445347.479679767	31445347.479679767	125995755.86885619	445525336.2011676	971002690.3038588	971002690.3038588	521743020.78640026	449259669.51745856	971002690.3038588	525477354.1026911
885.592__8.87_4324	186562150.8731286	92192769.75195244	97855652.40964562	39906047.76659431	39266385.708956465	57060401.955580056	61549647.6495301	48962953.969945475	40300094.41829506	45696804.05708159	47669901.53352995	11565707.079168785	22272975.662215956	35516297.53216784	29658852.285432372	56856539.37540277	63928515.14625779	57055823.876789205	57055823.876789205	46670445.13487269	67441202.61870575	57055823.876789205	36437750.06838347	47329879.013513535	46683352.79530577	46683352.79530577	42801425.91183795	52909746.67267412	46683352.79530577	38664376.90948116	767142181.7550935	912893182.0286273	912893182.0286273	373363561.0789815	539529620.949646	912893182.0286273	145751000.27353388
883.106__10.03_6129	58554923.453910835	52005106.28254336	35387268.28766388	118873553.63787964	11000889.177125428	166615844.2439074	10950984.242768634	71663222.87044558	8345905.497575283	9600122.673619056	83594468.9232885	10476378.261622777	10255887.604480471	8256000.60631376	58204013.30149245	37315209.20340741	46792475.71485277	46943736.14175278	46943736.14175278	38094687.97564515	55792784.30786042	46943736.14175278	47397517.42245278	23194078.73239465	36351238.74553564	36351238.74553564	10975936.709947031	47759611.25244993	36351238.74553564	47759611.25244993	561509708.5782332	751099778.2680445	751099778.2680445	304757503.8051612	446342274.46288335	751099778.2680445	189590069.6898111
882.722__9.38_2344	15081716.402697677	36311444.22489242	85242292.19039467	39565365.157117374	45944417.550543614	9355473.622248663	172103457.3756983	41732307.18370903	43355739.4218763	44710050.227035426	10103258.657677243	11036337.683833005	93775739.54042874	62017706.32153885	12531594.58633076	42780058.70198607	57432975.76818175	47852934.92800051	47852934.92800051	52724004.64979203	42981865.20620899	47852934.92800051	19112812.40745677	44032894.82445586	42256182.94284755	42256182.94284755	42137707.6920764	42256182.94284755	42256182.94284755	11783966.135081884	689195709.218181	765646958.8480082	765646958.8480082	421792037.19833624	343854921.6496719	765646958.8480082	76451249.62982708
882.433__5.46_177	1637189.699733381	22759301.33612893	85618057.8049356	1417052.7397180349	12548675.531784933	19115634.554528262	109818056.72163022	14810116.428082572	55799282.858157516	15387882.378423834	47569701.97517464	128387976.56885071	3565468.134642412	119148093.74313432	190958480.16927314	30926327.061070774	38468734.327575	53716706.10657933	53716706.10657933	57129592.6243557	50303819.588802956	53716706.10657933	99460621.44359232	17251758.46647605	26842814.198599853	26842814.198599853	35164501.655651785	25020980.807799518	26842814.198599853	87978839.27201268	461624811.9309	859467297.7052693	859467297.7052693	457036740.9948456	402430556.71042365	859467297.7052693	397842485.7743693
876.66__7.81_1380	7028955.4515602905	22107682.555996772	57182415.901790895	59038692.145848215	53337771.438463554	46865376.24139703	109053442.34512563	26245402.478752725	61179504.87136816	12576821.373016179	36275334.187969215	23615226.426419295	109749398.18082683	74066563.59788845	42736715.713096954	43342565.43297944	53202668.88183623	49025116.771406226	49025116.771406226	48758941.75884092	49291291.78397154	49025116.771406226	36492460.44011623	55260093.67012723	45103970.83718824	45103970.83718824	44806552.81321639	45103970.83718824	45103970.83718824	39506024.950533085	638432026.5820347	784401868.3424996	784401868.3424996	390071534.07072735	394330334.2717723	784401868.3424996	145969841.7604649
875.57__8.0_2934	13664807.941744762	26403690.919666793	29444462.307162523	15358743.103445116	21854981.74064129	67861675.82069057	27466393.159419	19535916.46410269	21762819.661761865	39587421.78856912	51749144.82486753	60654869.19434107	237873488.15878895	41394533.949941866	155260543.68053368	68025717.62254542	46850744.584661216	56118700.64613889	56118700.64613889	35558722.33511147	76678678.95716631	56118700.64613889	83922568.83057192	26935042.0395429	34515942.04786582	34515942.04786582	33526907.47399406	48653069.06392655	34515942.04786582	64340293.40844324	562208935.0159346	897899210.3382223	897899210.3382223	284469778.68089175	613429431.6573305	897899210.3382223	335690275.3222877
874.645__8.11_2827	25222188.00070172	22876629.518174518	17474161.60873347	30858893.519019056	29327282.5960503	130437377.47046815	103146437.47675547	63320651.35455551	20466919.61704362	14573396.264727246	51818688.04879061	8278896.669234331	392923100.41837233	80609153.18530387	167247495.03481916	19885999.819618147	77603015.91915877	73654204.41264796	73654204.41264796	42686172.15975693	104622236.66553901	73654204.41264796	61807769.89311556	30093088.05753468	30093088.05753468	30093088.05753468	30093088.05753468	44271419.677628614	30093088.05753468	35852343.93420438	931236191.0299053	1178467270.6023674	1178467270.6023674	341489377.2780554	836977893.3243121	1178467270.6023674	247231079.57246223
873.556__8.55_4917	21854373.52036526	38456754.564170815	53610037.111560754	105613525.02264428	44441372.49734824	38558409.31651079	34559681.93154082	38090967.183419265	51849379.22571342	37776344.6136149	43195813.85031078	40852719.29221126	53433726.430191614	37475870.05764247	41601299.15003106	43937721.794152714	46310036.78956023	45331749.72258928	45331749.72258928	47796510.228685446	42866989.216493115	45331749.72258928	42396888.52167645	38507581.9403408	41227009.22112116	41227009.22112116	39654736.928191036	42769510.47209188	41227009.22112116	42398556.50017092	555720441.4747227	725307995.5614284	725307995.5614284	382372081.82948357	342935913.7319449	725307995.5614284	169587554.0867058
868.607__7.63_3913	19971497.330670323	15195404.38768276	34224074.61264604	27505411.487475798	19168020.687179577	34836786.33300789	122332270.14444223	35747417.07132031	89909671.4081277	65904311.12442098	45977908.54329138	62674026.74570391	79920904.76380043	50483361.361965865	62376308.83452323	30284596.851986386	49599927.55939499	49781998.2305153	49781998.2305153	51155089.31027031	48408907.150760286	49781998.2305153	50328210.243876226	35292101.7021641	40862662.80730584	40862662.80730584	48230634.95262863	35292101.7021641	40862662.80730584	54177108.68890731	595199130.71274	796511971.6882448	796511971.6882448	409240714.4821625	387271257.2060823	796511971.6882448	201312840.9755049
867.493__5.99_4194	173534791.2010998	31385073.05064596	91121662.01202172	84035253.67145994	37065924.57457522	35737790.01092107	71803711.52754492	55364856.00914105	27058445.226429705	37884883.31542556	34307616.37224563	41408781.39087128	44721001.62707153	44681343.05477484	41749660.65414697	42110914.19452223	61199561.27342594	55873231.743306085	55873231.743306085	47821573.369692914	63924890.11691926	55873231.743306085	39894243.15294653	44701172.34092319	41930287.4243346	41930287.4243346	39646832.353148416	43415957.91079688	41930287.4243346	41579221.02250913	734394735.2811112	893971707.8928974	893971707.8928974	382572586.9575433	511399120.93535405	893971707.8928974	159576972.61178613
866.625__8.41_2047	6322389.227497675	12829159.049376767	56101366.35522651	55753987.994665995	64221670.62974123	51885554.48617087	25149074.61667695	51112909.388123095	56966492.1584094	49563745.65463968	23451762.034866843	28401917.361213814	149844749.12866357	151252788.55792472	27658559.98487911	9012844.37293014	60916990.60392637	51220560.6875629	51220560.6875629	51328013.23738825	51113108.13773754	51220560.6875629	22131270.938472476	53819771.240418434	50338327.52138139	50338327.52138139	38982831.50792675	51499231.937146984	50338327.52138139	25555161.009872977	731003887.2471164	819528971.0010064	819528971.0010064	410624105.899106	408904865.10190034	819528971.0010064	88525083.7538899
865.622__8.42_476	9316477.885731917	3085385.9782580365	43046874.640498094	72232783.37063593	52319971.92216775	70914823.78942846	109710285.69071053	14787935.31137943	56323952.410144515	49645876.287968114	43604371.38340399	10351493.504495442	134229494.1967039	120589040.43310928	13018327.937625932	7853026.227381162	61350241.826394655	50689382.560602665	50689382.560602665	57692401.07134363	43686364.04986167	50689382.560602665	18706804.76322663	54321962.16615613	46625123.83568605	46625123.83568605	50982924.10506793	28917404.975938763	46625123.83568605	11684910.721060686	736202901.9167359	811030120.9696426	811030120.9696426	461539208.57074904	349490912.39889336	811030120.9696426	74827219.05290651
865.407__5.48_503	10629167.848504826	39040816.51145925	83417622.10264295	4109085.305256684	19935467.576906025	8503834.318975385	117773969.73342292	7656561.347546291	57471352.99059853	8771395.991302865	68073500.10365018	152673833.59702355	3836259.286485027	89434252.59040426	194661148.9426305	43882462.7463028	37548315.46695875	56866920.687069505	56866920.687069505	62476540.17617822	51257301.197960794	56866920.687069505	114822736.34740175	15282317.712705426	41461639.62888102	41461639.62888102	53557158.307554714	27255815.297403812	41461639.62888102	110373666.85033686	450579785.60350496	909870730.9931121	909870730.9931121	499812321.40942574	410058409.58368635	909870730.9931121	459290945.389607
860.667__8.43_300	6142797.122438627	3556054.335921637	56842090.98066668	69659080.01469001	84942724.71434143	50049691.66706681	146318289.11605865	29219224.915604256	81120433.16157897	41003525.051997684	46665384.16242099	23451031.45425051	140105186.60070515	61928618.93531745	14647941.14116033	24748525.856747657	64240643.051365614	55025037.45193543	55025037.45193543	59690588.473124795	50359486.43074606	55025037.45193543	27378220.65364487	59385354.95799206	48357537.9147439	48357537.9147439	54297001.54886922	39634458.29133554	48357537.9147439	24099778.655499086	770887716.6163874	880400599.2309669	880400599.2309669	477524707.78499836	402875891.4459685	880400599.2309669	109512882.61457948
859.604__8.73_3284	101771020.16721132	28850823.491777956	27847667.41040873	23183244.2068101	38713171.61791406	40471659.190485105	36586293.554214604	62876529.99740953	61722254.444164515	110803891.48491	35963881.97193736	57949638.184447646	35087895.957048826	46475139.87533713	72619407.59947437	48125716.87217816	51199132.61647432	51815514.75160809	51815514.75160809	47315760.54841861	56315268.95479757	51815514.75160809	53664661.157009386	39592415.404199585	43473399.53291112	43473399.53291112	37649732.58606433	54923985.65817134	43473399.53291112	53037677.52831291	614389591.3976918	829048236.0257294	829048236.0257294	378526084.3873489	450522151.6383806	829048236.0257294	214658644.62803754
858.65__8.12_4287	23603583.4964648	30185070.896420468	69639180.33950451	68283824.70539771	65622374.80625842	30416004.12691391	47566682.266926646	25826970.115889195	61304402.94912809	31764161.47960568	36213088.22092766	32605418.247831788	77901227.17181635	31771364.745980132	31273860.810037553	40122238.57035179	46990403.92502549	44006215.809340924	44006215.809340924	43001498.171168566	45010933.447513275	44006215.809340924	35053651.462287195	39669023.50645339	34409253.23437972	34409253.23437972	34409253.23437972	35698049.69019467	34409253.23437972	34409253.23437972	563884847.1003059	704099452.9494548	704099452.9494548	344011985.3693485	360087467.5801062	704099452.9494548	140214605.84914878
857.559__7.25_1653	25255172.683164794	22902308.291567262	56241932.82365492	35031872.70063142	33879750.83471517	35689835.5611913	181978829.5829775	51963625.79524631	86735643.68637295	25744287.995850068	54533722.24138163	18743241.300094657	33130790.31224471	73756688.4084614	47474952.43174864	25723811.793970663	55192561.55633981	50549154.15270459	50549154.15270459	55821337.669459894	45276970.635949284	50549154.15270459	36618931.941798896	35360854.13091136	35360854.13091136	35360854.13091136	34455811.7676733	41582393.996469975	35360854.13091136	36599382.11285965	662310738.6760777	808786466.4432734	808786466.4432734	446570701.35567915	362215765.0875943	808786466.4432734	146475727.76719558
855.207__10.03_4550	6951247.8609535815	21875616.49375725	28851262.305636782	36943327.44947806	52911729.01152691	122171999.09914158	53560724.474676475	73995092.4516313	32404491.158670682	31301349.894383445	50164729.076169655	30286026.30065072	55480337.31019558	26033057.237097062	141350881.91598657	142187664.34524155	45206686.22892905	56654346.02407482	56654346.02407482	37884569.99221745	75424122.0559322	56654346.02407482	90997325.40951212	34673909.30407437	43554028.26282386	43554028.26282386	34122338.67193075	64737714.88091344	43554028.26282386	95757805.4960781	542480234.7471486	906469536.3851972	906469536.3851972	303076559.9377396	603392976.4474576	906469536.3851972	363989301.63804847
