index	V18-leg-psoriasis-GD6	V18-leg-healthy-GC2	V18-leg-healthy-GD9	V18-leg-healthy-GC5	V18-leg-psoriasis-GD7	V18-leg-psoriasis-GC12	V18-leg-healthy-GD12	V18-leg-healthy-GC3	V18-leg-psoriasis-GC9	V18-leg-psoriasis-GC8	V18-leg-healthy-GD8	V18-leg-healthy-GD4	V18-leg-healthy-GC10	V18-leg-healthy-GE1	V18-leg-healthy-GC1	V18-leg-psoriasis-GD5	V18-leg-psoriasis-GC7	V18-leg-healthy-GC6	V18-leg-healthy-GC4	V18-leg-healthy-GC11	V18-leg-psoriasis-GD1	V18-leg-psoriasis-GD2	V18-leg-psoriasis-GD10	V18-leg-psoriasis-GD11	V18-leg-healthy-GD3	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
98.513__10.04_5	1340277.0633388313	2571143.499899129	1391933.710125271	1335906.5188179004	1037979.4061354125	873034.9562451439	1645380.4406851053	1468664.9233393765	17507843.19693025	9287095.637157345	2215447.4566731644	1827979.0	772828.8856013414	775148.7128242527	865537.2547266259	2862654.3342797947	715732.7298700945	1514251.646264364	1442127.6946347514	685218.6544976213	2264744.4080996714	4221437.688472076	12786855.259826066	5906038.408951622	28315235.486627772	3344771.706051191	4225219.878960919	4225219.878960919	4225219.878960919	4225219.878960919	5345790.280846029	1455396.3089870638	1514251.646264364	1514251.646264364	1514251.646264364	1514251.646264364	2862654.3342797947	46826803.884716675	105630496.97402297	105630496.97402297	105630496.97402297	105630496.97402297	58803693.08930631
98.513__1.96_2602	1675214.3319200343	1270638.9629159279	935885.0450745902	1244627.3214649644	1371753.4478899895	1579104.952684828	1492809.0	4237715.271471531	6608722.595527983	1190290.6122008648	1094357.4495647824	2576768.0655951276	1519062.7934000904	1107385.516177157	4125311.545929429	1052236.2850114682	2792313.93399856	1696694.5226796216	3955640.1972907814	2231824.656308924	1288421.8143366142	3132448.2930999	5714374.632835439	4328404.823286335	2970022.685102874	2175624.5023554144	2447681.1502307127	2447681.1502307127	2447681.1502307127	2447681.1502307127	2793935.065708365	1607878.658039856	1675214.3319200343	1675214.3319200343	1675214.3319200343	1675214.3319200343	1675214.3319200343	30458743.0329758	61192028.755767815	61192028.755767815	61192028.755767815	61192028.755767815	30733285.722792014
98.512__6.24_2325	1027968.9507204045	483643.4903244767	1864353.1872781098	623551.2089722455	2428139.828503136	1060546.1293438298	1373136.5110737535	1622110.0	1741124.9118452878	826872.604053564	1320024.960926784	639911.916503381	1768345.6551371173	1576916.729344632	1273292.11068588	1905048.4449948317	1474743.1504567068	3544219.1832965636	2354501.228479264	5244321.722523495	2857312.871063904	5010404.142345165	5437994.733011726	4579566.645447802	6203310.59292339	2135117.0355335064	2329654.4363702177	2329654.4363702177	2329654.4363702177	2329654.4363702177	2577247.4919805783	1599513.364672316	1741124.9118452878	1741124.9118452878	1741124.9118452878	1741124.9118452878	1905048.4449948317	29891638.49746909	58241360.909255445	58241360.909255445	58241360.909255445	58241360.909255445	28349722.41178636
98.512__5.67_2114	1071068.2583331305	617714.9499274446	1599879.8343616198	379667.3048273353	1753183.453502214	591089.5645241926	1570066.5971146864	1059695.3814854024	1103720.413501469	2178920.6238620686	1025681.7024310724	1035307.3288931036	1220853.818864984	1159651.3515220883	1847800.0	1914383.9111815577	1792991.5664594814	2920580.8998735114	2116469.524966086	4265878.597481403	3467896.8924432057	2838539.3416651506	4423417.664316912	5966514.6404388	5360273.879294415	1869965.7979316537	2131249.9000508534	2131249.9000508534	2131249.9000508534	2131249.9000508534	2463793.3027480165	1395460.2079898352	1753183.453502214	1753183.453502214	1753183.453502214	1753183.453502214	1914383.9111815577	26179521.17104315	53281247.50127134	53281247.50127134	53281247.50127134	53281247.50127134	27101726.330228183
98.512__5.19_2012	569234.3094932996	1221296.4732552469	2360076.084597996	954423.4766654986	1267460.6745813314	1860061.3679442704	1120815.1110800623	1012775.4282145703	3579383.949403465	816580.1362549224	2515203.2943711076	1640356.3273197666	2213742.786912956	2273510.2228520126	1283119.9440040567	1598380.0	855024.8236543759	1977561.518712901	3851023.708141787	4458392.382920537	2185596.906293952	3958105.2128341068	3022083.2343110577	3000410.0161528536	3340701.337511273	2158785.5783256977	2117412.749099336	2117412.749099336	2117412.749099336	2117412.749099336	2064756.4209930578	2095652.1528129284	1977561.518712901	1977561.518712901	1977561.518712901	1977561.518712901	1860061.3679442704	30222998.09655977	52935318.72748341	52935318.72748341	52935318.72748341	52935318.72748341	22712320.630923636
98.512__4.61_1741	1054034.8014063889	411655.90193935944	1267511.6884912336	785765.3932072715	1886026.9789704569	634035.2308155469	1138361.6600428508	1397355.0410793917	1273445.9509460924	2124554.0	1157948.2635119443	964233.079615167	1978556.0115359982	1222496.6492154612	3248210.755510295	2737501.66967311	1738978.654219876	6146740.0354665145	7528671.758763075	3535958.0258640666	4191742.7641969966	3727493.077419966	5299577.723963175	3539971.9560100148	8345389.450030099	2794918.122448052	2693448.660875774	2693448.660875774	2693448.660875774	2693448.660875774	2564305.7097837836	1332433.3647853127	1886026.9789704569	1886026.9789704569	1886026.9789704569	1886026.9789704569	2124554.0	39128853.71427272	67336216.52189435	67336216.52189435	67336216.52189435	67336216.52189435	28207362.80762162
98.512__3.65_1856	564100.2195083885	981074.0129557604	1680669.672188753	726188.8256517256	916586.067677892	1710716.1295852754	858208.6223489437	2396504.867371412	1058777.3222837998	2966436.4211402135	1463145.02962151	1632826.6203005353	2061794.0	1197868.757062598	1654905.81379635	1447393.8825993692	1442458.9796373483	3023099.6052239626	4408928.693920505	3735010.0355658666	4698207.778705994	3226858.9427730283	5242632.958954022	6218551.233382678	18027459.951708414	3131977.464836881	2933616.177758573	2933616.177758573	2933616.177758573	2933616.177758573	2681156.3578407275	1667787.7429925515	1680669.672188753	1680669.672188753	1680669.672188753	1680669.672188753	1710716.1295852754	43847684.507716335	73340404.44396433	73340404.44396433	73340404.44396433	73340404.44396433	29492719.936248004
98.512__2.39_1840	708759.0509314649	936460.2476237202	1963752.981780948	1547979.9325021831	1811947.3605306055	1189826.285960002	1358805.3381915241	1147171.1383179463	3449877.0872088205	2064918.7071457098	1113356.486456482	2464727.9482884007	4387592.165098555	2655009.874922242	2978347.7198313144	4240392.112225545	1905177.4371023662	12497336.532340262	2441302.021629107	1297132.6361003644	2958015.856920033	2142967.3733295714	2979920.0	13189749.058890214	6434879.179724868	3087418.1573434225	3194616.18132209	3194616.18132209	3194616.18132209	3194616.18132209	3331050.030022212	2202527.5017050277	2142967.3733295714	2142967.3733295714	2142967.3733295714	2142967.3733295714	2142967.3733295714	43223854.20280792	79865404.53305225	79865404.53305225	79865404.53305225	79865404.53305225	36641550.33024433
98.512__10.13_1904	1966025.644569391	2839774.761651078	1573937.3161081695	1475481.0908893486	728366.907342779	797309.6578097722	1817288.630119323	1622110.0000000002	16056166.90210024	10257404.84748282	2446915.8463817146	2018964.9582887266	853573.5031870909	856135.7043241621	955967.9774146646	3161742.4426671467	790511.981323665	1672459.591624831	1266594.2718723333	756809.8168504384	1929753.022671863	4662490.524576313	14122816.890291803	6523097.141696174	30435041.532450303	3613646.785797299	4463469.638547767	4463469.638547767	4463469.638547767	4463469.638547767	5545062.360230179	1598023.658054085	1817288.630119323	1817288.630119323	1817288.630119323	1817288.630119323	3161742.4426671467	50591055.001162186	111586740.96369417	111586740.96369417	111586740.96369417	111586740.96369417	60995685.96253197
98.512__1.43_3070	999991.6835354697	480175.3933162817	959342.0132935556	1042285.8376291482	1580609.1946569667	985368.3367979004	1885208.189802171	788394.0287430625	2480052.21192552	1504597.321585051	3909963.2149568065	1446997.4236839036	1547315.5213710635	3378949.5979587496	2688358.750859929	1632507.7473850243	2122891.313951991	1731958.7067178837	3187513.9481784906	1477406.1255168943	2098968.892935347	2502849.0	4599210.033409036	2093603.3759110325	3748340.5121699194	2019443.5188712757	2034914.3350516476	2034914.3350516476	2034914.3350516476	2034914.3350516476	2054604.4647357578	1639637.1140444735	1731958.7067178837	1731958.7067178837	1731958.7067178837	1731958.7067178837	2093603.3759110325	28272209.26419786	50872858.37629119	50872858.37629119	50872858.37629119	50872858.37629119	22600649.112093337
98.013__7.04_2832	962659.3730270006	1528250.8753144206	1565094.2098048783	1354589.1715779942	1876302.5279350309	2228301.746192856	1492809.0000000002	1511567.274259369	1540064.2222956775	1633397.0009302052	1136060.5961312316	2383425.3001478254	1812503.1167536457	4226426.663316126	1963556.2022378992	3557879.2739681425	7471133.008188755	6206015.2650285885	2036534.804148199	5063138.147564694	3806253.0598784224	10777808.062334804	2969449.8570973915	3494219.274956101	2069892.834405056	2453561.6757635665	2986693.234699772	2986693.234699772	2986693.234699772	2986693.234699772	3665224.30970949	1888029.6594957723	2036534.804148199	2036534.804148199	2036534.804148199	2036534.804148199	2969449.8570973915	34349863.46068993	74667330.8674943	74667330.8674943	74667330.8674943	74667330.8674943	40317467.40680439
98.013__2.41_3525	2593848.2427452276	950606.9778219132	1658299.0	1521014.2173673175	2013364.4831292066	1388107.909809114	2072702.0767516275	987740.0628930817	1789425.0721174004	3995431.6953106034	1737925.2502482622	1277354.447379455	1742518.989584023	1523229.2866159107	1624898.5972194637	1216200.0233918128	2771740.4756261725	2802125.0261061457	10796749.083371952	2346485.927463312	7750329.257707161	3219341.606752731	2849752.2439148184	3059895.3684210526	2946192.7856118283	2427702.9806024497	2665411.124294384	2665411.124294384	2665411.124294384	2665411.124294384	2967948.7617204823	1698112.125124131	2013364.4831292066	2013364.4831292066	2013364.4831292066	2013364.4831292066	2771740.4756261725	33987841.728434294	66635278.107359596	66635278.107359596	66635278.107359596	66635278.107359596	32647436.378925305
98.013_H5N2O2S_7.49_2288	887104.4529565016	1537738.9999999998	851959.3688630192	3853179.834394134	2276931.8564357087	2053412.0967032723	2290913.145961811	1392930.9759093756	1995463.531083116	549379.6513097868	1591263.791627917	1779516.7585441193	1356156.347250162	3548603.755707988	1143553.183788983	3699192.9441293185	3876176.021398498	4731010.758836526	1876696.1024645758	4376956.703553958	4725290.448867196	5576007.374518791	4296258.749172795	3219973.3002891093	1320945.3375985224	2260816.076035792	2592264.6196546075	2592264.6196546075	2592264.6196546075	2592264.6196546075	3014108.220624008	1685390.2750860183	2053412.0967032723	2053412.0967032723	2053412.0967032723	2053412.0967032723	3219973.3002891093	31651425.064501088	64806615.49136519	64806615.49136519	64806615.49136519	64806615.49136519	33155190.42686409
98.013_H5N2O2S_5.11_3747	1444342.4559276018	1893722.693614882	1733625.93124183	2427408.0338863754	1383108.9922574158	1271632.2332830569	1082075.1336551032	2874890.1450980394	1981587.7878531928	1333990.7507491203	2300510.0018099546	1591145.9040925088	2529328.2644746103	1356533.6143790851	1503841.7295324283	1598380.0	1931321.9914731022	3423247.794087481	1703323.4108597287	3130944.352941177	1974467.8045449976	4470939.676520865	3453367.0914228256	3039958.0380291604	5156473.527621921	2336219.324092509	2263606.6943742586	2263606.6943742586	2263606.6943742586	2263606.6943742586	2171190.6201873943	2097116.3477124183	1931321.9914731022	1931321.9914731022	1931321.9914731022	1931321.9914731022	1931321.9914731022	32707070.53729513	56590167.35935646	56590167.35935646	56590167.35935646	56590167.35935646	23883096.822061338
98.013_CH6O3P_5.96_3396	1188437.7687274243	854799.986253126	825807.5809322034	969113.3580925257	1383788.3706585164	2003892.9866282302	1115755.7542789665	1857250.5904417895	2314890.0	1424567.4831897751	1461887.767998055	1009162.4344609615	1425932.6829744375	1043942.064781884	2218152.168380106	2058507.4100514033	1815038.7417407616	2330679.042032509	2786911.443567658	3540860.3107460407	5778443.661926924	3688338.8717004727	8349988.005425119	4734316.676090581	2890501.0022575716	1737911.1562284164	2362838.6465334813	2362838.6465334813	2362838.6465334813	2362838.6465334813	3158200.906921746	1443910.2254862464	1857250.5904417895	1857250.5904417895	1857250.5904417895	1857250.5904417895	2058507.4100514033	24330756.18719783	59070966.16333704	59070966.16333704	59070966.16333704	59070966.16333704	34740209.97613921
979.617__7.57_3001	974474.0	2157285.9595495244	1543299.0917831596	1593457.4820723655	834169.7957487358	2975731.3828724786	1776707.178211759	3023795.0038246857	1764067.8297186482	918542.7518755851	1493305.7439265659	1845301.352319658	1313862.9056558823	1052607.9894434942	1264939.613131608	2441703.0395738683	3167273.1010107966	2331313.2296468075	1091182.5773470637	3595411.307737405	1390899.6349704727	2647335.0286897984	5601021.458063387	2668580.1611691066	3744404.7240177253	1987633.8684762644	2128426.8936944236	2128426.8936944236	2128426.8936944236	2128426.8936944236	2307618.0166993523	1685082.3301420622	1776707.178211759	1776707.178211759	1776707.178211759	1776707.178211759	2441703.0395738683	27826874.158667702	53210672.342360586	53210672.342360586	53210672.342360586	53210672.342360586	25383798.183692876
979.434__4.56_5212	2218793.3407153976	1211590.7675278608	1581877.7323309826	3224212.6201325473	1289303.9127177792	1351238.4046942214	8.741636129349645	1407184.8759220592	1413338.9877571214	2252055.2661875733	1623837.5857518609	2130861.2228902695	1809509.9371392473	2124960.6185029587	1439214.2306999962	1809509.9371392473	1850910.3258478472	2732714.1287598633	1892607.930184845	3177270.03411794	2598189.090365302	3675149.919865049	3484844.5013291067	5557582.585595331	3127399.0	1963089.2446854687	2199366.6279124217	2199366.6279124217	2199366.6279124217	2199366.6279124217	2500083.2974739973	1851058.9336620462	1892607.930184845	1892607.930184845	1892607.930184845	1892607.930184845	2218793.3407153976	27483249.42559656	54984165.69781054	54984165.69781054	54984165.69781054	54984165.69781054	27500916.272213973
978.692__6.81_6029	1104844.4638964254	1541348.5168380218	936285.6406421058	4116472.2773716026	1471758.4552358512	716260.799086106	1596442.8241729736	3101773.8291327525	2980804.758558237	2944221.6860393165	1088095.167999429	1827979.0	3333975.6263291924	710796.613203865	967195.7048883812	889383.2616640488	2085439.6055024038	2236879.3432100527	2220043.037983721	2828190.3949045646	4776899.18982341	1531364.1962968253	2154868.6998453042	4083478.339687753	1879118.733316674	2027471.1935709526	2124956.8066251604	2124956.8066251604	2124956.8066251604	2124956.8066251604	2249029.4050577893	1853548.866658337	1879118.733316674	1879118.733316674	1879118.733316674	1879118.733316674	2085439.6055024038	28384596.709993336	53123920.165629014	53123920.165629014	53123920.165629014	53123920.165629014	24739323.45563568
978.691__7.53_4572	1345046.049412483	1537739.0000000002	1433645.6359309861	4231212.969669533	2692345.386623926	1838310.5278954047	1423174.2468480375	1851574.2874004727	1980256.0243531512	1979247.6683673856	1278265.735109042	2073800.4334941579	1027743.5687378783	2493834.997656993	1358643.3420513042	5574657.28438155	2723840.9980100836	2468455.453153728	1855840.408878711	3184229.1930648	4258442.459577452	2340545.4963593856	2818545.0165347205	1998596.4684173227	2607061.73998169	2058944.357998381	2335002.1756764078	2335002.1756764078	2335002.1756764078	2335002.1756764078	2686348.489084806	1853707.348139592	1998596.4684173227	1998596.4684173227	1998596.4684173227	1998596.4684173227	2340545.4963593856	28825221.011977334	58375054.391910195	58375054.391910195	58375054.391910195	58375054.391910195	29549833.379932866
976.712__7.48_5753	1005197.0405738367	2307573.4592907988	1628583.555030505	2491461.0946212388	1980710.6741705157	2365401.6840452966	2330652.297288059	2752588.530377736	1783233.624572371	2006280.977633389	2332208.3704560557	1786507.4976140277	1154986.5669617343	988936.9501666762	2454661.7125949264	1598380.0	2466550.810957151	4.370992044935585	3264667.7324101194	1934159.6088919516	2005848.2494209402	4675208.720271057	2976553.79176819	1703025.920547803	2825474.8227270367	2018033.3263873507	2112754.3225353383	2112754.3225353383	2112754.3225353383	2112754.3225353383	2233308.317632777	2319112.8782894285	2006280.977633389	2006280.977633389	2006280.977633389	2006280.977633389	2005848.2494209402	28252466.569422908	52818858.06338346	52818858.06338346	52818858.06338346	52818858.06338346	24566391.49396055
975.718__8.45_3720	923075.149107481	3897359.8748141127	738715.538029451	2651348.9294209797	1923062.5635320575	4694496.691972851	1146681.7184125062	2156983.136205507	1382025.2652479517	5202541.976008232	1294189.8817233043	1264169.2217948625	2419465.5643607476	936949.1471869424	867602.1905440564	2688612.4254617393	1291320.8996448913	1430163.2526813755	2479965.0	1923060.0042260105	3718771.498871516	9279877.370642282	6939606.972592335	4313915.086290079	2913575.426971545	1865730.6347408143	2739101.391429712	2739101.391429712	2739101.391429712	2739101.391429712	3850664.1726701288	1676611.628453693	2156983.136205507	2156983.136205507	2156983.136205507	2156983.136205507	3718771.498871516	26120228.8863714	68477534.7857428	68477534.7857428	68477534.7857428	68477534.7857428	42357305.899371415
975.661__9.34_4891	1310565.7577320656	1624474.9767865287	1131485.780081812	3307582.9638721133	1626206.7093116457	1514319.0	3481750.2622441645	2465652.2792664557	2073940.660269344	2074102.8466991887	1088218.6260554718	4843823.29100275	2118568.0875782534	1102208.5135846657	1311821.3946082834	1409138.4843354844	1678990.5444956536	4127247.0212061745	2313510.9444313925	3444552.0197862107	8747498.934578018	2755390.488453725	2797558.9602133743	2934758.2162214452	2457276.134938019	2487012.3068173067	2549625.7159100897	2549625.7159100897	2549625.7159100897	2549625.7159100897	2629315.509300904	2385393.5396847054	2118568.0875782534	2118568.0875782534	2118568.0875782534	2118568.0875782534	2073940.660269344	34818172.29544229	63740642.89775224	63740642.89775224	63740642.89775224	63740642.89775224	28922470.602309942
974.658__7.53_3150	1104756.9066458452	1723854.2079559963	2733005.5172668193	1594250.4321264694	1873187.626624368	1689321.0638598735	929527.809324144	1325318.766146336	4171600.4632766275	1117409.40037995	1295617.0301398272	2473658.6516490113	1284917.7181074638	1359590.0	838806.5593830629	1662974.0079801786	2533296.1711127367	1458143.4807022722	1624623.661414176	1740867.2285991241	1826793.2920798673	3358410.9546293844	1787743.589440916	4971248.65513291	4595351.731620894	1784109.4853168281	2042970.9970239303	2042970.9970239303	2042970.9970239303	2042970.9970239303	2372431.102832969	1526196.9564143708	1689321.0638598735	1689321.0638598735	1689321.0638598735	1689321.0638598735	1826793.2920798673	24977532.794435594	51074274.92559826	51074274.92559826	51074274.92559826	51074274.92559826	26096742.13116266
973.655__5.42_3754	6.469032901296112	1893641.1869990032	2877813.9764705882	13402024.842273181	1583328.14775673	1077281.5800199402	1355482.3399401796	1622110.0000000002	6.469032901296112	1633424.338544367	1098338.2821136592	1783641.751545364	4133705.5548953144	6.469032901296112	1900918.8490129611	2062644.671545364	1756821.1411365904	6.469032901296112	1270291.6456630111	2138662.2771684946	2149006.260777667	3286204.023529412	6969212.056191426	2816384.0400398807	5115478.333160519	2756580.1412362913	2477057.6469966103	2477057.6469966103	2477057.6469966103	2477057.6469966103	2121301.7452370166	1838641.4692721837	1783641.751545364	1783641.751545364	1783641.751545364	1783641.751545364	1756821.1411365904	38592121.97730808	61926441.17491526	61926441.17491526	61926441.17491526	61926441.17491526	23334319.197607182
973.642__8.82_4479	1317810.1876261842	2407505.894655614	1012594.1661166331	816850.2454864886	1059149.2681316976	2668970.606897422	1561596.6554395093	1258229.5917456127	2836908.409690946	2068442.9065654606	2584111.722074468	1266671.3260114149	2299948.982916602	1212610.0071924988	1183677.9568353007	1429699.7318585962	1611628.9020034168	3519367.018364653	2265152.700681395	2737782.1936636125	3308693.45328273	3692120.390394471	2103920.8195177824	4143155.711872962	3127399.0	1946678.3900845572	2139759.913961019	2139759.913961019	2139759.913961019	2139759.913961019	2385500.0352583337	1913374.678060452	2103920.8195177824	2103920.8195177824	2103920.8195177824	2103920.8195177824	2103920.8195177824	27253497.4611838	53493997.84902547	53493997.84902547	53493997.84902547	53493997.84902547	26240500.38784167
970.7__9.45_4004	1251802.0444888491	1153046.9360879355	1184098.017067416	2912821.8429862405	1590529.6580946236	1175202.4621895098	2064650.5067933635	1480530.06445654	3599398.6262616822	4130523.642953536	3375398.1065123207	1735611.3046851836	2061794.0	1269719.1221188179	2335551.8300410244	1341446.7116382958	2047033.5290988842	1637708.3319035613	2819324.040862607	3060389.5026226463	5567594.790826219	6520260.1835690625	2457948.144471059	2730909.41295492	2160997.40583541	2089402.9294266477	2466571.6087407884	2466571.6087407884	2466571.6087407884	2466571.6087407884	2946604.473322422	2063222.2533966817	2064650.5067933635	2064650.5067933635	2064650.5067933635	2064650.5067933635	2457948.144471059	29251641.011973068	61664290.21851971	61664290.21851971	61664290.21851971	61664290.21851971	32412649.206546642
970.671__7.82_2660	854314.1816843394	2583299.5932913003	1003911.2257800443	2729795.044751363	3096510.0988052976	1646456.9456458602	704483.6858114649	2050132.623079082	2870117.8074928904	3156317.967103583	1812172.4166656681	1520538.8101020255	1978861.3802645463	1931587.7283194887	2037940.6606148023	805659.5286387404	2965259.727575283	2111564.0	5118104.607145763	667498.9581699602	696384.1210154246	2025371.9525272409	2439061.552598382	1964120.4919502796	2500139.8886400773	2053573.6159025417	2050784.1999069161	2050784.1999069161	2050784.1999069161	2050784.1999069161	2047234.0340943022	2008401.0204396741	2025371.9525272409	2025371.9525272409	2025371.9525272409	2025371.9525272409	2025371.9525272409	28750030.622635584	51269604.9976729	51269604.9976729	51269604.9976729	51269604.9976729	22519574.375037324
97.514__7.06_3244	1133885.1192185727	956119.0863776483	1857979.1148165588	2314031.6455251705	499580.0841002627	1356673.0761983404	853000.222312883	773852.4632747128	987530.0021027395	1368062.9195151452	1649357.0933993543	1198320.7545555863	4510463.887055183	1041841.4941027823	1944945.3749959832	1798778.1465998262	1406980.6450170665	2825903.147496343	3505457.3210191512	3972803.565932175	1724337.8010654813	3368218.4480618704	3466007.9723956655	7062466.063311319	3127399.0	2180819.5836331095	2188159.777937993	2188159.777937993	2188159.777937993	2188159.777937993	2197501.8434169353	1901462.2449062709	1724337.8010654813	1724337.8010654813	1724337.8010654813	1724337.8010654813	1406980.6450170665	30531474.17086353	54703994.44844982	54703994.44844982	54703994.44844982	54703994.44844982	24172520.27758629
97.514__6.52_3288	768930.8048460683	637063.4646849941	2168415.167710951	1541842.4739057126	1518559.949930114	1514319.0	1494522.4010012823	2013906.783643799	657992.6011135613	1506162.2072854443	1135447.8666552594	1930437.7075478772	3005328.302889838	2507773.6519928556	1267499.5959437299	1217471.9142738492	2061687.8293667196	3310498.131545201	2335691.043146657	3872956.7848165757	1821978.0818752127	3038436.826417474	2309405.887801774	3837322.1302436106	6024924.44236378	2374736.272703465	2139943.0020400938	2139943.0020400938	2139943.0020400938	2139943.0020400938	1841115.2030139843	2091160.975677375	1930437.7075478772	1930437.7075478772	1930437.7075478772	1930437.7075478772	1518559.949930114	33246307.81784851	53498575.05100234	53498575.05100234	53498575.05100234	53498575.05100234	20252267.233153827
97.514__5.2_3857	868788.5434988108	662452.1868506977	1854897.3945690205	781375.5183292013	704295.933049375	1132491.0906967607	1689871.4170037291	1950538.1554806118	2314890.0	938086.0833663426	2151792.18109052	1120830.8087763016	4073982.239683364	1370511.645946334	1546026.6896968568	1246178.6567612651	2948649.9585772203	2386510.9747009836	3024907.5739867217	1986053.8296376138	2679668.5382120726	2373235.2479953794	3732517.689553247	4869440.8417908	2789505.6320840325	1956375.446273999	2047899.9532534906	2047899.9532534906	2047899.9532534906	2047899.9532534906	2164385.6894092066	1902717.7750248162	1950538.1554806118	1950538.1554806118	1950538.1554806118	1950538.1554806118	2314890.0	27389256.247835986	51197498.831337266	51197498.831337266	51197498.831337266	51197498.831337266	23808242.583501272
97.514__4.44_3929	1296717.7513935028	541322.1919672163	1041124.5535578587	1055127.317527701	1685242.6950367026	1374143.1048956614	806092.9459269132	1076469.0060037	1156210.051220434	1620984.2002029084	1671281.9363583918	1922201.14539776	3345967.5014820267	1390347.5462173505	2530989.2362450017	928833.0078577254	2145252.243808311	2111564.0	1352942.4341840895	3069128.6272653122	3586687.2256619385	4147259.8426624755	4155586.4915952175	4381031.891623068	1866009.4667648051	1698611.993492723	2010340.6565942431	2010340.6565942431	2010340.6565942431	2010340.6565942431	2407086.227814358	1530814.7412878713	1671281.9363583918	1671281.9363583918	1671281.9363583918	1671281.9363583918	1685242.6950367026	23780567.908898123	50258516.414856076	50258516.414856076	50258516.414856076	50258516.414856076	26477948.505957942
97.514__3.89_4067	701394.6089660533	784703.1115003887	1657015.2701884278	2197032.4915840523	1019987.2622515085	1126069.4610150668	1374462.879923	1401994.8598304521	1454618.331338985	2124554.0	1363672.1936312146	2519346.0440565655	2188771.167326843	1656621.2371102802	1940691.5591937215	3632863.074079147	1510696.0808499611	5160547.407400141	1773243.2308444083	4502802.382873432	9246996.822455855	3866513.67851627	6112753.90177174	3395604.82547144	4487482.282415874	2357741.8655627714	2688017.526583793	2688017.526583793	2688017.526583793	2688017.526583793	3108368.3678832753	1856967.395019065	1940691.5591937215	1940691.5591937215	1940691.5591937215	1940691.5591937215	2124554.0	33008386.117878802	67200438.16459483	67200438.16459483	67200438.16459483	67200438.16459483	34192052.04671603
97.514__2.54_3455	1038323.4143716892	1046706.7590046508	872272.4563943692	1406557.158744912	1046276.9086025392	1107954.132346606	1384941.8242387332	2101647.9712113948	1849475.5177973297	1086453.2002957838	1728292.193377395	2009466.5104188544	1845147.5719678507	3637845.8241273747	2554399.894257322	2859270.661059019	2752098.2726421556	1204758.798246788	5381877.608256058	1324375.8184617686	3611310.342846342	4090375.6718187868	4299760.765735	3444594.0	4329586.158802057	2201991.1819649665	2320550.777400991	2320550.777400991	2320550.777400991	2320550.777400991	2471444.807955932	1786719.8826726228	1849475.5177973297	1849475.5177973297	1849475.5177973297	1849475.5177973297	2752098.2726421556	30827876.54750953	58013769.435024776	58013769.435024776	58013769.435024776	58013769.435024776	27185892.88751525
969.668__7.79_1917	414590.91076999326	2673269.615086788	1524432.5242186966	2496030.996278809	2636468.8228977127	1513409.6239051824	1290961.9578941716	2654455.5323037715	3648878.773532185	3243306.132767241	2046915.0334810887	2017224.1203526254	2471939.788368336	1522265.4276060716	1656353.167121249	1598380.0	2897486.0180317713	1616091.3222481073	4316344.03120174	1070558.487263503	1036506.8616183691	1808605.3380680545	2276186.711997343	3381146.138153188	2706411.2440787368	2147375.23196455	2180728.743169789	2180728.743169789	2180728.743169789	2180728.743169789	2223178.666521913	2032069.5769168572	2046915.0334810887	2046915.0334810887	2046915.0334810887	2046915.0334810887	2276186.711997343	30063253.247503698	54518218.57924473	54518218.57924473	54518218.57924473	54518218.57924473	24454965.331741042
