#SampleID	V9-arm-healthy-BG3	V9-arm-healthy-BG5	V9-arm-psoriasis-BG9	V9-arm-healthy-BG6	V9-arm-healthy-BG4	V9-arm-healthy-BG8	V9-arm-psoriasis-BG10	V9-arm-healthy-BG7	V9-arm-psoriasis-BG11
9_332.15_5.5_C10H25N3O7S	8172.958232100944	8654.301936152742	7198.252051091372	6558.619181307515	5878.306247865339	6118.0	6536.33035954354	5565.255003887808	5065.0754670820115
99_491.154_5.54_C20H28N4O7S_Nitrobenzenes_1-methoxy-3-[2-methyl-5-nitro-3-[(3-nitro-4-pentoxyphenyl)methyl]imidazol-4-yl]sulfanylpropan-2-ol	7348.459621574174	7968.923729640105	8441.1287915732	7600.5	5476.689164147079	5170.534233882766	6043.038720374525	4200.178776943334	4682.020676875061
995_606.348_5.19_C29H51NO12	3924.54984375	11008.0575	8552.93765625	7600.5	630.208125	908.893125	713.33859375	6581.55796875	5705.91703125
994_315.159_2.89_C19H22O4_Eicosanoids_15-Keto-17-phenyltrinorprostaglandin F2.alpha.	6119.5	7780.947771560106	5339.1708536730575	5212.637556058261	4556.1701789895615	6510.271738699052	5182.036413065048	4322.5328808985205	4709.41876016986
985_583.441_6.66_C32H66BO3Se_ Decaethylene glycol tridecyl ether 	6119.5	9632.942336495258	3877.0072391412878	10489.916749875189	7679.162880678982	7804.4247378931595	2017.9379680479285	10887.088492261608	1675.7592361457816
982_601.323_5.25_C26H44N6O10	4245.423578751165	9499.045666356009	7577.017940354148	7059.778657968313	6484.006523765144	6751.585274930103	6648.8541472506995	6156.7003727865795	2563.5
981_620.442_6.86_C38H57N3O4_Anthraquinones_N-[2-[[5-(1-hexadecoxybutan-2-ylamino)-9,10-dioxoanthracen-1-yl]amino]ethyl]acetamide	6993.6306690052625	8144.463041844149	6419.295414683037	6417.133550488598	2329.048358807317	4985.258832372839	5676.334753194687	5752.0	4054.215985968429
977_555.35_5.34_C30H50O9_Terpene lactones_[(4Z)-7,10-dihydroxy-3,7-dimethyl-12-oxo-2-[(2E,4E)-8,9,11-trihydroxy-6,10-dimethyltrideca-2,4-dien-2-yl]-1-oxacyclododec-4-en-6-yl] acetate	15424.25352112676	6754.475672215109	10634.039692701665	5661.695902688861	6065.123559539053	6118.0	4190.947503201024	6053.37323943662	1386.5377720870679
976_433.222_3.75_C24H32O7	6119.5	7270.954001924222	4671.701493563019	5044.024579649059	4010.8840885142254	6476.4030787556685	4510.772689787877	4270.781302973382	4239.941288312641
975_271.274_4.74_C16H34N2O_N-[3-(3-Aminopropylamino)propyl]dodecanamide_Fatty amides	8989.217490247074	10753.5	3081.0851755526646	13254.259752925876	87368.1089076723	5157.671326397919	1072.087126137841	6143.525357607282	594.3091677503251
965_732.546_6.63_C37H73N5O9	6119.499999999999	10125.595181729565	3816.059183957666	11838.475699763265	8669.220651719816	8295.11391171146	3034.610708814928	11686.787773290627	1516.879264726361
961_478.228_2.7_C21H35NO11	8265.577235772358	6908.857917150601	7090.904374758034	6132.794425087108	6787.493612078978	5558.262485481999	7052.490902051877	5752.0	5482.548974061169
960_333.134_2.39_C16H18N3O5_Orcinol .beta.-D-glucoside_(2R)-5-[[(1R)-1-carboxy-2-(1H-indol-3-yl)ethyl]amino]-2-$l^{2}-azanyl-5-oxopentanoic acid	6758.253763440861	4864.14623655914	7531.518279569893	6232.980645161289	7263.999999999999	3473.832258064516	6695.767741935483	4416.980645161289	3850.701075268817
957_435.165_3.03_C22H26O9	6119.5	9129.329239230063	5794.1736938588465	3952.1537121906513	3480.991475710357	7307.501924839597	6235.046929422549	4649.92254812099	4679.089734188818
956_494.84_6.72_C8H16O4P2S8	3690.129716331589	10753.5	9349.710685761498	4528.257091710273	3663.475488846048	4851.069402368495	4196.5600385568705	7877.80501239328	4966.57105480584
955_347.255_7.58_C20H36O3	126476.6002223634	10753.5	4194.821473951715	11262.480781448538	23860.609116899614	5328.926302414231	2268.209656925032	8358.899142312579	1219.5042884371028
954_583.309_5.11_C19H40N14O6	4460.647524752475	6624.766336633664	7135.89702970297	8193.040594059405	6451.779207920792	6046.006930693069	6591.307920792079	5752.0	6227.536633663365
950_842.603_9.17	1198482.8985148515	10753.499999999998	3247.34405940594	5696.160891089107	258563.1163366337	4631.457920792079	3247.34405940594	8943.50495049505	6441.4529702970285
94_234.134_2.74_C10H19NO5	2938.2449695930773	4872.873596996042	1077.0130198767397	4265.567609485327	7448.890902412148	10804.846985837312	3884.0	10671.52818252316	4185.67144198196
946_250.086_7.34_C16H11NO2_Isoxadifen-ethyl_Diphenylmethanes_Diphenylmethanes_Isoxadifen-ethyl	6119.5	6267.025328043943	1654.524565151053	11458.422947818128	8661.043942630455	10046.661580714068	2481.7868477265797	9676.914555996338	875.8149221849252
944_618.347_5.27_C31H47N5O8	4260.152866242038	14654.361066878982	5573.296576433121	7600.5	6011.011146496815	3661.068869426752	5129.530652866242	5303.002786624204	4718.038614649681
939_435.271_4.56_C16H34N8O6	9625.242551739822	10753.5	8336.387764384808	2078.798044120992	6206.231180350239	4751.887764384807	7321.445189902206	1768.2011598817373	2980.4257448260173
931_547.349_5.18_C28H50O10_3-O-alpha-mycarosylerythronolide B	1001.1563972770116	8581.111712340724	6766.749345435504	6961.641124105428	5526.383312969106	6118.0	6324.104730319427	6368.956536917438	4575.418223075581
92_427.34_7.73_C23H48O5	6119.5	7637.229848894904	2970.3175236806496	13986.521628326567	9532.839512855213	10251.197598105551	2314.065324763193	10110.700281912495	1464.3187866486246
926_569.33_5.2_C30H48O10_Terpene lactones_[(4E)-2-[(2E,4E)-7-[3-(3,4-dihydroxypentan-2-yl)oxiran-2-yl]-6-methylhepta-2,4-dien-2-yl]-7,8,10-trihydroxy-3,7-dimethyl-12-oxo-1-oxacyclododec-4-en-6-yl] acetate	5602.970211541229	7512.7886026766455	7117.653763131386	7799.209094833789	7264.0	5370.9068930781405	6301.250827457187	5538.1597352137	4742.663404806447
922_760.577_7.25_C41H85N2O5Se	6119.5	9349.323328202498	3574.1564049940143	12366.685821788953	8165.089661364802	8485.874123482128	2601.336967675731	11046.393492389261	1723.7585941508466
920_318.201_2.32_C14H27N3O5	9267.328630374017	6047.693331558631	2976.954079595368	6110.539065619592	7263.999999999999	4077.237854385731	4054.03327565553	6906.262744576067	2654.0236922667373
905_483.149_3.02_C22H26O12_Carbohydrates and carbohydrate conjugates_NCGC00385097-01_C20H22O9_beta-D-Glucopyranoside, 4-hydroxy-2-(hydroxymethyl)phenyl, 6-benzoate_Hydrolyzable tannins_4-Hydroxy-2-methoxyphenol 1-O-(6-O-syringoyl)glucoside	7894.537869381674	7836.689346908369	7300.340700273156	6948.964489694562	6716.142041221754	5824.132108269183	6674.005463123914	5752.0	4824.281102557737
904_309.144_3.22_C11H28N3O2Se_ Nifenazone _Benzoic acids and derivatives_Benzoic acids and derivatives_9-Oxo-11.alpha.,16R-dihydroxy-17-cyclobutyl-5Z,13E-dien-1-oic acid_map00360	8760.191777418955	19282.351343518403	249.24903738666004	11128.310934459487	6176.0061276031975	6118.0	214.5466815716474	19506.776797913302	159.32687450834266
903_567.446_7.32_C30H62O9_ Decaethylene glycol tridecyl ether _Ethers_Tetradecyloctaglycol	6119.5	6503.655921275874	2899.8580760095006	9880.074991516796	8289.46182558534	8562.52400746522	2541.658635900916	10938.061163895489	1661.2147947064814
8_433.209_4.15_C20H38O5Se	1874.1188252286954	5543.566939496068	480.3419033862944	4029.2370406034343	8603.019483229016	8326.757438613386	3884.0	10812.243171240572	3547.897801316001
896_297.148_3.43_C12H24N3O3_Tetradecanedioic acid	6119.5	7095.10525667098	4965.140629814507	4841.068681826587	4141.1369630862155	7982.841930116473	4539.751093855919	4008.014173907685	5888.326431256548
880_471.259_4.85_C24H38O9_Tetracarboxylic acids and derivatives	18334.46914556962	8102.92405063291	9298.853639240506	7600.5	4854.538765822785	4525.825158227848	4761.002373417721	5507.957278481013	3089.373417721519
877_553.43_6.92_C25H56N6O7_ Decaethylene glycol tridecyl ether 	6119.5	8671.537214047901	7040.283965202449	7228.252711846202	6573.6482654924275	4206.950864568789	6856.915852217807	6951.557458919557	4656.498496402105
875_401.159_3.79_C11H30N6O5Se	7197.929836911885	7387.908482928546	6822.696703038835	7050.806054206265	6684.008917047989	5424.345887598263	6891.1969963627835	5752.0	4591.206852047401
871_143.106_1.66_C8H14O2_.gamma.-Octalactone_Gamma butyrolactones_3-Hydroxycarbofuran_Fatty alcohols_1,7-Octadiene-3,6-diol	7494.17322627353	7935.832565486377	6586.119784125312	7057.575885217851	6978.769777543767	6118.0	6503.056996182704	5288.407529287877	4585.019876266948
870_276.171_3.37_C15H21N3O2_Eicosanoids_9-Oxoprosta-5Z,10,12Z,14E-tetraenoic acid	6164.931943351692	10535.619590873328	2016.8701809598745	7089.731904012589	5892.365656963021	6118.0	4238.315499606609	8278.674468922109	2688.9596774193546
869_715.274_5.37_C34H42N4O13	7232.902161428422	8579.969510285058	11105.720789391253	7354.259580244336	7264.0	5639.327555601964	6388.7096167902255	5040.883784065992	3509.5048553826878
861_705.383_7.43_C27H54N12O6P2	6119.5	8615.266687078996	2405.829148805879	14423.732700551132	17890.075321494183	7135.044703000613	1914.920085731782	8176.8211879975515	1251.6307409675446
855_229.118_1.69_C10H16N2O4_ PyroGlu-Val _Amino acids, peptides, and analogues_ PyroGlu-Val _Amino acids, peptides, and analogues_Pyroglutamylvaline	5204.7687478200205	17973.776072549703	1851.4712242762469	17113.598883850715	7264.0	9653.240320892919	1437.2179979072198	9557.594698290895	711.9581444018138
854_496.202_2.42_C20H33NO13_NCGC00180666-02!(2R,3S,4S,5R,6S)-2-[(3,4,5-trihydroxyoxan-2-yl)oxymethyl]-6-(3,4,5-trimethoxyphenoxy)oxane-3,4,5-triol_Carbohydrates and carbohydrate conjugates_Carbohydrates and carbohydrate conjugates_NCGC00180666-02!(2R,3S,4S,5R,6S)-2-[(3,4,5-trihydroxyoxan-2-yl)oxymethyl]-6-(3,4,5-trimethoxyphenoxy)oxane-3,4,5-triol	8707.300766516608	5566.605852293465	7572.318347730867	6705.496228251613	5652.580910086384	6117.999999999999	7051.629577807518	5449.367137121304	5994.4341160725135
852_659.447_6.26_C31H54N12O4	10773.296811594202	5834.811594202898	4283.0	2800.7095652173907	4749.784927536231	9283.55768115942	4995.591884057972	4151.406376811594	5035.318260869565
848_329.316_5.38_C19H40N2O2_Cabergoline N-oxide	7967.9879146310095	8579.582840490271	4283.0	18022.593811605384	126038.48084340447	5756.554641295963	1820.4677294934434	8391.625696408673	680.2433359046885
847_520.339_5.78_C26H50NO7P_Glycerophosphocholines_1,2-Bis(O-decanoyl)-sn-glyceryl-3-phosphorylcholine_Glycerophosphocholines_1-18:2-lysophosphatidylcholine	3183.7366244507625	10302.943654691137	8027.4428792969775	7600.5	6417.894417162058	7172.9023003360035	8113.879167743604	5427.1512018609465	6678.512923235979
835_310.347_6.46_C21H43N	3291.8877551020405	10753.5	2743.239795918367	7132.423469387755	14155.117346938774	7242.153061224491	3401.6173469387754	11631.336734693878	3182.1581632653056
833_480.425_8.01_C27H53N5O2	6119.5	8057.397984538929	1243.4986195472115	10105.115819988956	8674.078685808945	7618.118580894534	549.0992545554942	8373.341247929322	518.6876035339592
820_837.332_3.22_C38H52N4O17_NCGC00380723-01!(2S,3R,4S,5S,6R)-2-[4-[(3S,3aR,6S,6aR)-6-[3,5-dimethoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-3-yl]-2,6-dimethoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol	7332.85394736842	9908.009210526316	5012.186842105263	6610.069736842104	6032.031578947368	5315.8697368421035	6106.769736842104	5752.0	4765.267105263158
814_765.531_7.25_C40H76O13_(3S,4S,6R)-6-[[(3S,4S,6R)-6-[[(3S,4R,6R)-4,6-dihydroxy-2-(hydroxymethyl)-2,3,4,5,5,6-hexamethyloxan-3-yl]methoxymethyl]-4-hydroxy-2-(hydroxymethyl)-2,3,4,5,5,6-hexamethyloxan-3-yl]methoxymethyl]-2-(hydroxymethyl)-2,3,4,5,5,6-hexamethyloxane-3,4-diol	6119.5	7716.811149524632	3641.552074330164	9969.09039181792	7623.3702103140295	7380.071161048689	2130.6297176606167	8966.804091040047	1566.4580092192452
811_436.254_4.24_C20H37NO9	13912.120897652097	7448.897133220909	6592.5834738617195	6015.623297444546	5902.92956284862	6118.0	5979.910494227525	5385.490725126476	4299.821507329096
799_346.259_3.92_C18H35NO5_Prostaglandin F1.alpha.	18675.027632405272	29732.645174795893	4283.0	3495.795897006489	4016.713418463471	17513.946409880682	3340.6862047310024	1878.351475821645	13005.006280092108
798_453.281_3.71_C23H38N3O6	8147.638453038674	8174.140994475138	4283.0	11886.389834254143	4442.015248618784	3778.505193370165	1622.3341436464086	11049.666740331491	5496.437790055249
797_493.241_4.86_C19H36N6O7S	14567.423864718958	4492.959907907271	9273.140997141949	7600.5	6530.058034296601	4070.575817719911	4701.738329628452	3964.3763893299465	5278.594315655763
795_479.176_2.41_C15H32N8O5Se_NCGC00180666-02!(2R,3S,4S,5R,6S)-2-[(3,4,5-trihydroxyoxan-2-yl)oxymethyl]-6-(3,4,5-trimethoxyphenoxy)oxane-3,4,5-triol_Carbohydrates and carbohydrate conjugates_Carbohydrates and carbohydrate conjugates_NCGC00180666-02!(2R,3S,4S,5R,6S)-2-[(3,4,5-trihydroxyoxan-2-yl)oxymethyl]-6-(3,4,5-trimethoxyphenoxy)oxane-3,4,5-triol	8667.557560479414	5760.903630976074	6577.239396753793	5767.517756844014	5400.179381716864	5614.884082968467	6017.8369819999125	5752.0	4528.641103887489
790_277.118_2.71_C14H16N2O4_ PyroGlu-Phe _Amino acids, peptides, and analogues_ PyroGlu-Phe 	8187.199008059517	9047.350278983262	695.7768133911966	19240.818350898942	7264.0	13424.664600123991	2094.085554866708	17191.76689398636	601.2052076875387
787_327.159_3.11_C20H22O4_(-)-Secoisolariciresinol_Dibenzylbutanediol lignans_Dibenzylbutanediol lignans_(-)-Secoisolariciresinol	7455.135444151274	8021.019055995309	6167.324245089417	6501.832307241278	5889.7632659044275	6118.0	5903.215332746995	5625.205951333918	4454.427733802404
784_205.097_1.18_C11H12N2O2_L-Tryptophan_Indolyl carboxylic acids and derivatives_5-Hydroxy-L-tryptophan_Indolyl carboxylic acids and derivatives_Pacitron_map00260	2548.2391308880874	14295.343578622516	3861.2483683299615	2483.4861229851745	7264.0	11879.94278207561	6926.754217319682	17109.032174656462	981.746481222762
779_261.132_2.3_C12H20O6_Ethers_Tetraethylene glycol_Alcohols and polyols	4335.429824561404	234796.31754385965	2280.998245614035	12529.30701754386	20614.15964912281	3313.324561403509	3884.0	448.0228070175439	2737.5385964912284
778_576.417_6.95	3635.324591786245	7221.180356259279	6878.703859475508	8719.832137555666	6187.408708560119	7011.254948045523	2588.86862939139	8949.418233547749	2563.5
776_190.107_2.16_C8H15NO4_Dobutamine_3-propan-2-ylglutamic acid	10199.374396135268	10753.5	718.6316425120772	12833.094429347828	5674.9171950483105	9403.901117149759	521.1161684782609	12376.914855072464	473.49599939613535
770_673.249_3.66_C29H40N2O16	8298.305060785977	9463.267741023466	10655.040995193669	5246.223918575064	4991.091037602489	6118.000000000001	6198.431721798133	5362.979643765902	5117.360192253323
76_573.173_6.17_C20H28N8O10S	8934.706293706293	7168.770784770783	8402.299922299922	7192.793317793316	6814.019425019425	5716.804195804196	8430.791763791764	5752.0	6402.284382284382
762_351.214_3.99_C15H30N2O7_Fatty amides_N-[3-[(2,4-dihydroxy-3,3-dimethylbutanoyl)amino]-2-hydroxypropyl]-2,4-dihydroxy-3,3-dimethylbutanamide	30935.133663366334	8339.83498349835	4283.0	6015.989438943894	4367.811881188119	19735.01798679868	4629.315181518152	4028.564356435643	14465.373102310232
754_573.362_5.3_C30H52O10	17550.849611355192	10485.093612706996	10044.058127745859	6564.340655626901	4840.889489692464	7988.517742480568	3884.0	5523.444406894221	3978.507603920243
74_640.448_9.08	20122.396551724134	21636.6724137931	2125.8103448275865	7600.5	91992.25862068967	6086.2241379310335	2038.448275862069	22393.810344827587	2329.655172413793
748_496.339_5.98_C24H50NO7P_1-Palmitoyl-sn-glycero-3-phosphocholine_Glycerophosphocholines_Glycerophosphocholines_1-Myristoyl-sn-glycero-3-phosphocholine	931.9218858976147	8085.615846003627	8372.453619751708	7197.020504951875	5734.749616403961	6509.813363091086	10862.927604965824	5752.0	6033.622541498116
738_665.46_8.39_C32H62N6O7	1173.4430487804875	8769.308597560977	6811.716402439023	7600.5	3632.4828658536585	6498.4275	6427.983841463414	3806.738231707317	4591.814268292683
735_691.495_7.59_C37H70O11_Carbohydrates and carbohydrate conjugates	6119.5	7589.307124820518	2898.1045452294898	11593.630143090559	7465.08100212903	8192.258305688962	2193.045551319503	9717.512699905928	1584.0345595880576
732_388.342_5.96_C22H45NO4_Sorbitane Monopalmitate - Polysorbate 40 in-source fragment_Fatty acid esters	3740.9684724689173	10110.314387211369	4283.0	15724.619893428062	22476.240674955592	3236.974245115452	4292.509325044404	11038.424511545292	1160.1376554174067
729_516.394_7.68_C24H51N8O2S	5353.75	12278.992433234422	4283.0	709.173293768546	13076.494658753709	15968.472848664687	801.9504451038575	15814.056083086054	2015.0434718100887
724_361.331_7.74_C21H44O4_Glycerol ethers	6119.5	6340.980628188776	1997.2283960459185	12260.465082908164	8319.670998086733	8424.069355867347	1473.2852359693875	8617.255102040815	978.6126434948981
71_429.318_6.72_C24H44O6	9310.362386980107	343.59001808318266	207.33396021699815	16806.131211573236	459.337432188065	12236.07493670886	3884.0	15017.384159132007	2367.4841229656413
716_502.379_8.17	1058.7103871377194	9510.2737465623	7143.0594457372545	5635.2384176010155	7863.966151893378	6118.0	7879.4973556166715	5706.423101332769	3440.161624709118
715_686.541_7.59_C29H69N10O8	7828.941820956256	10753.5	3785.2757578840287	16334.38052899288	10657.013865717192	11809.158952187185	3117.7492370295013	367.56622583926764	1941.0997355035609
710_326.305_7.01_C19H39BO3_N-Oleoylethanolamine_Amines_Amines_Palmitoleoyl ethanolamide	2485.4375	5271.3125	259222.9375	3195.5625	9668.625	6118.0	137409.1875	3646.21875	96658.9375
705_401.341_8.18_C27H44O2_Cholestane steroids_Spectrum_001201	16429.92316220365	15238.899113082041	4434.859372334982	1383.8440218318271	1175.2836431860824	1916.3944226505207	4813.503581784071	852.1680880095515	2563.5
700_509.404_6.95_C27H56O8_Ethers	6310.61059255375	7356.044887257472	4247.491557420031	5223.551966439434	6421.608809648664	7037.528264289459	5717.0114315679075	5752.0	2966.789302569481
69_608.946_8.99	2399.21568627451	18386.716577540108	3271.657754010696	17837.80510992276	26485.88710635769	6118.000000000001	2584.6096256684496	15536.73915626857	319.8954248366013
698_707.49_6.86_C29H62N12O8	5375.4877274787905	7000.377177643935	8422.799300563436	7480.989443688881	6710.741920860049	6118.0	6671.516352567839	6379.5037886147275	5280.395440709799
697_539.189_5.99_C19H35N6O6PS2	7893.933147632312	7804.239554317549	8377.381615598886	7585.387186629528	6205.002785515319	6118.0	7431.114206128133	5527.816155988859	5402.2451253481895
692_347.134_2.36_C15H22O9_Carbohydrates and carbohydrate conjugates_Ononin	9795.006505659032	5632.173246591214	5911.831744051332	4800.480527582212	7264.0	4948.725425541395	5574.396577845111	4767.78896711523	4329.527849567775
673_279.232_6.49_C18H30O2_Eicosanoids_5S-Hydroxy-6E,8Z,11Z-eicosatrienoic acid	6119.500000000001	6287.756929087425	3661.956435205661	11962.030148901667	6633.292606516292	6467.742223205072	5300.769902697922	5725.697589562141	2988.026536930562
671_422.274_4.31_C20H39NO8	14877.6523910121	7023.47148069906	6643.466103322451	6113.778375264069	6317.589398886114	5847.001344344151	6044.736700595353	5752.0	5062.1355867101975
669_348.274_4.3_C18H37NO5	9793.78411405295	7726.622810590631	7342.846028513239	6023.3018329938905	6116.753971486762	6118.0	7828.797148676171	5690.612219959266	6398.3564154786145
65_457.35_7.37_C26H48O6	6119.499999999999	7970.037921750586	2941.440367760784	11915.561914036392	8542.948664337133	9186.669912737963	2447.8701094116973	10246.490519562352	1733.2215061770826
652_357.3_7.37_C21H40O4_Monoolein_Monoradylglycerols_ 1-Hexadecanoyl-sn-glycerol 	11273.195203944419	4624.871134020618	3247.1766024204394	6929.837965038099	11051.43119677275	5763.56611385029	4367.487001344688	7606.6203496190055	2563.5
649_405.357_7.72_C23H48O5_Ethers_ACMC-20lwdo	6119.499999999999	8548.070846668605	2426.790369508292	15921.917006109978	9321.688172825136	10943.7028658714	1529.4298807099212	11390.602633110271	1001.5184026767528
63_300.29_5.57_C18H37NO2_ D-erythro-C18-Sphingosine _Amines_C17_Sphingosine 	4472.514183859224	5574.60141080097	5446.270858616505	6632.745145631068	6411.08328276699	7277.897830703883	5892.705628033979	6869.962226941748	2563.5
639_688.52_6.63_C37H77N2O4Se	6119.5	10018.2707061541	3804.8730819996704	10995.613718858274	8212.508331958423	7917.1851592146495	3147.58971291866	10194.454957927734	1815.8588929219602
634_625.319_5.36_C28H44N6O10	2015.2437945569027	9376.136649841286	7738.154134360201	6331.622209502005	5888.459593068636	6118.0	7108.4302440547435	5828.925534682833	5290.572097621897
632_343.103_3.42_C10H23N4O3PS2	1971.595287258593	5770.164945949228	6119.490829588242	8065.934653224826	5715.670108101543	1152.0767642414673	6316.510627960646	5752.0	4800.436292967327
6310_504.963_2.55	901745.0357142857	23344.392857142862	1628.678571428571	7600.5	99566.55	2280.15	1520.1	5754.664285714286	868.6285714285713
62_887.389_5.47	2255.269849643894	8877.37061461356	785.6080189923504	4234.6188340807175	7264.000000000001	7999.788973885519	6478.39198100765	9959.976787127409	5162.01951991559
627_433.244_4.47_C17H32N6O7	13922.153906300906	331.9137290675702	7011.248582784909	7194.895679937446	7264.0	5826.535479246758	5776.363849612302	5668.565843487327	4536.035967941617
6228_403.157_1.21	1825.0120481927715	2112381.2530120485	4351.951807228916	8189.1566265060255	22602.07228915663	4539.132530120482	3884.0000000000014	3041.686746987952	2199.373493975904
6206_609.206_2.1	6119.5	1250274.1830985914	5774.739436619718	4395.69718309859	5085.218309859155	4826.647887323944	5774.739436619718	3275.225352112676	2930.4647887323945
6205_409.464_9.11	2563.5	7690.499999999999	5127.0	2563.5	17944.5	5127.0	30762.0	7690.499999999999	2563.5
61_628.499_7.3_C33H65N5O6	6119.5	9423.190967373364	3551.904786086073	12722.414862891963	8481.609908594644	9166.819887012822	2714.2317030595405	11733.249777834199	1815.3791576742412
619_317.123_2.42_C14H20O8	11159.197332125654	6178.503849479188	6694.76059121413	6251.20606035654	5480.1363580221505	6054.412779447486	5733.291613487587	5752.0	5227.928362633291
616_291.086_2.24_C7H20N2O6P2_ (+)-Catechin _Flavans_Flavans_ (+)-Catechin _map00941	9325.103966161136	6884.029582234597	8410.274325029783	5909.254072576867	6789.279076927196	6118.0	7276.462098598526	5228.72105692907	5843.0024227983995
6159_403.157_1.68	6119.5	720346.4580419579	3466.2902097902092	172715.3986013986	247433.2097902098	1497.7797202797206	5178.038461538462	2096.8916083916088	2011.3041958041958
6143_613.686_3.79	28842.35294117647	9934.588235294117	3097.8823529411766	10361.882352941175	7264.0	32474.35294117647	1709.1764705882354	11750.588235294117	1175.0588235294115
613_657.254_3.5_C28H41N4O12P_Linear diarylheptanoids_NCGC00380480-01![(2R,3S,4S,5R,6R)-6-[1,7-bis(4-hydroxyphenyl)-5-oxoheptan-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(3,4-dimethoxyphenyl)prop-2-enoate	6882.900767136847	8128.2670131155655	4283.0	5092.753031427865	4305.257609502598	10416.561247216036	4890.314773570898	4806.583766394457	3655.5473892600844
612_716.551_7.25_C40H78NO7P_Glycerophosphoethanolamines_1-octadecyl-2-(9Z,12Z-heptadecadienoyl)-glycero-3-phosphoethanolamine	6119.5	8066.707661971832	3794.4347605633807	14119.668873239438	9209.244169014086	9649.848169014085	3210.410366197183	12847.847154929581	2064.771014084507
608_309.206_4.06_C18H28O4_Fatty acids and conjugates_(3E,6E,9E)-octadeca-3,6,9-trienedioic acid	9995.45760915642	10724.684612123781	8461.825561678677	7600.5	6936.785290377278	8926.8554472234	9716.224883425179	5310.791649003815	1403.681432810513
606_578.353_5.1_C28H51NO11_(3R)-N-(3-dodecoxypropyl)-3-[(3R)-3-[(3R)-3-[(1S,2R)-1,2,3-trihydroxypropyl]dioxolan-3-yl]dioxolan-3-yl]dioxolane-3-carboxamide	4116.47355425601	8213.512150747241	6673.665497076025	6509.963352826511	5350.593372319689	6214.7014944769335	6302.158804418455	5752.0	5033.654061078621
6060_680.314_4.83	896.4418604651163	232825.87209302324	4283.0	16932.79069767442	18094.84496124031	1759.6821705426355	10093.271317829458	1593.6744186046512	996.046511627907
6058_768.365_4.82	1640.297872340425	481518.5531914893	4283.0	36208.056737588646	34567.758865248215	3736.234042553191	21171.992907801417	1518.7943262411347	2065.560283687943
6053_336.164_3.31_Deoxygalactonojirimycin	380.2843049327354	756961.6708520179	4283.0	47374.20538116592	56746.869058295975	430.2206278026907	10448.215246636772	341.87174887892377	944.9488789237668
604_523.42_7.35_C31H62NSe_ Decaethylene glycol 	6119.5	10055.216920609462	2964.056134723336	14843.590717722534	10326.349538893344	10619.565356856456	2131.0287690457103	13375.057939053728	1423.139534883721
603_575.341_5.26_C29H50O11	1675.5753614322052	9817.312167949254	8327.500273690313	6939.182277747368	397.4560324564511	6297.066683839392	5803.858196219853	5752.0	4795.401487587339
6038_751.339_4.84	5221.944444444444	622218.4166666665	3275.583333333333	19985.80555555556	37313.16666666666	4937.11111111111	31758.91666666667	2658.444444444445	2563.5
6026_513.194_4.17	551.6941986234021	273779.2989183874	4283.0	34659.872173058015	32836.33333333333	1318.1701081612584	11021.249754178958	1751.944936086529	1629.8141592920356
6017_654.296_3.44	6032.3943661971825	1616922.9859154932	4283.0	30946.183098591548	22742.12676056338	5006.8873239436625	3016.1971830985917	3981.380281690141	4041.704225352113
6002_407.193_3.54	2250.1731343283577	1948445.3731343285	4283.0	52284.56268656716	90684.5343283582	6.392537313432835	25506.22388059701	1150.6567164179105	792.6746268656717
5986_707.313_4.8	1822.2218181818184	367574.8472727273	4283.0	26367.705454545456	17022.978181818184	1464.0072727272727	12662.105454545457	809.8763636363636	1059.0690909090906
5983_491.212_4.17	494.37513873473915	530279.1331853496	4283.0	31307.256381797997	26534.63485016648	865.1564927857935	10196.487236403997	575.1864594894563	351.76692563817977
5963_341.12_3.19_Flavans_Epigallocatechin	723.705953096813	374671.07095610345	4283.0	44004.412507516536	46443.37883343356	1666.3265183403491	8231.189416716777	1668.9019843656044	893.6867107636801
595_641.44_6.2_C34H60N2O9	8330.458556149732	7590.2459893048135	4865.227718360071	5396.872103386809	4617.127005347594	6118.0	5222.383689839572	3424.335115864528	4467.176024955435
5942_812.391_4.86	2466.4817518248183	258498.62773722628	4337.605839416059	21177.722627737232	12190.65693430657	4904.6131386861325	3884.0000000000014	2438.1313868613142	1899.4744525547449
5940_587.903_7.27	520183.4385964912	19896.982456140347	4701.684210526316	6337.0526315789475	90558.52631578947	1362.8070175438595	3884.0	4701.684210526316	749.543859649123
593_495.388_6.69_C26H54O8_ Decaethylene glycol _Ethers_Laureth-7	6119.5	8278.225686208065	2927.032954930532	11336.93883429346	8437.900881057269	8359.100135547273	3033.828702134869	10342.597848187055	1201.7113690274484
592_721.505_7.27_C38H72O12	4498.373032455774	9226.437526117845	4283.0	12159.329015183172	8691.286251567071	8900.096670845522	2704.39323025491	10644.558573617496	1630.5110739657337
5909_663.287_4.83	4204.1399999999985	907171.38	4204.1399999999985	61165.10999999999	51833.97	3024.93	25532.46	2563.5	2563.5
