id	SiriusMF	SiriusScore	connectedCompounds	ZodiacMF	ZodiacScore	2	3	4	5	6	7	8	9	10
1786	C22H44N2O3	0.999999698	10	C27H44O	0.960860861	C22H44N2O3	0.039139139							
1785	C26H44N6O5	0.952876374	6	C26H44N6O5	0.954354354	C23H48N6O5S	0.045345345	C19H44N12O3S	1.00E-04	C21H46N9O4S	1.00E-04	C24H42N9O4	1.00E-04	
1784	C13H18N3O4	0.999972495	14	C13H18N3O4	0.842442442	C15H20O5	0.157557558							
1783	C32H66O9	0.992631613	72	C32H66O9	1									
1782	C24H56N12O8	0.659808351	8	C25H52N16O4	0.420520521	C34H60N2O9	0.217317317	C24H56N12O8	0.163763764	C39H60O7	0.1003003	C35H56N6O5	0.091991992	C40H56N4O3
1799	C9H17NO	1	59	C9H17NO	1									
1798	C28H54N5O7	0.960838595	1	C28H54N5O7	0.961061061	C22H48N14O4	0.013313313	C29H56N4O5S	0.007607608	C26H52N8O6	0.006206206	C25H52N10O3S	0.003403403	C19H52N14O4S
1797	C33H66N2O11	0.712243189	37	C33H66N2O11	1									
1795	C18H38O10	0.991848503	6	C18H38O10	0.999299299	C14H34N6O8	4.00E-04	C17H36N4O6	1.00E-04	C16H36N3O9	1.00E-04	C15H30N10O4	1.00E-04	
1794	C11H22N2O4S	0.816718665	7	C19H18O2	0.9997998	C11H22N2O4S	2.00E-04							
1793	C21H40N4O3S	0.708817157	5	C21H40N4O3S	0.711811812	C17H43N5O3PS	0.256956957	C15H38N7O7	0.010610611	C13H36N10O6	0.008608609	C15H34N10O6	0.006106106	C17H40N4O8
3504	C18H32O11	0.999949272	5	C18H32O11	1									
3501	C31H57N5O12	0.482416058	21	C30H61NO16	1									
3500	C27H46N10O7	0.872807281	6	C27H46N10O7	0.878378378	C26H50N6O11	0.088888889	C23H42N16O5	0.027827828	C28H52N3O12	0.004304304	C25H44N13O6	3.00E-04	C22H46N12O9
900	C29H45N5O8	0.789892195	13	C28H49NO12	0.978978979	C23H49N3O14	0.014114114	C24H45N7O10	0.005905906	C29H45N5O8	6.01E-04	C22H50N5O11P	3.00E-04	C26H47N4O11
901	C12H20O3	0.999999972	36	C12H20O3	1									
902	C13H20O2	1	47	C13H20O2	1									
903	C30H62O9	0.97789353	15	C30H62O9	1									
3508	C18H30N7O4PS8	0.872178968	22	C17H34N3O8PS8	0.267267267	C16H34N3O9P5S4	0.220820821	C18H30N7O4PS8	0.206206206	C17H33NO12P4S4	0.066066066	C16H32N3O11P3S5	0.042642643	C18H33NO11S8
904	C11H28N3O2Se	0.999999954	6	C11H28N3O2Se	1									
905	C22H26O12	0.739281552	7	C22H26O12	0.796996997	C19H18N10O6	0.064964965	C17H23N8O7P	0.055255255	C29H22O7	0.034534535	C28H22N2O6	0.012712713	C18H22N6O10
3507	C23H43NO6	0.997756322	9	C23H43NO6	1									
906	C10H10O3	1	12	C10H10O3	1									
907	C19H41N11O4	0.993302021	5	C19H41N11O4	0.967467467	C20H47N4O9	0.026326326	C21H43N8O5	0.004004004	C23H45N5O6	0.001401401	C18H45N7O8	7.01E-04	C17H39N14O3
908	C21H26N4O4	0.762747482	5	C21H26N4O4	0.908808809	C11H26N8O8	0.086986987	C20H30O8	0.001001001	C13H30N6O6S	6.01E-04	C16H26N6O6	6.01E-04	C16H32N4O4S
909	C8H14O2	1	43	C8H14O2	1									
3516	C29H65N15O7	0.518228056	7	C29H65N15O7	0.516916917	C33H69N9O9	0.212912913	C30H61N19O3	0.081281281	C28H69N11O11	0.076076076	C25H61N21O5	0.056856857	C31H67N12O8
3515	C26H55NO2	1	25	C26H55NO2	1									
3512	C24H48N16O5	0.40338901	5	C24H48N16O5	0.403603604	C29H52N8O8	0.217417417	C25H48N14O6	0.166866867	C23H52N12O9	0.115015015	C23H53N12O7P	0.067067067	C22H53N14O6P
3511	C39H69N7O8	0.986543503	38	C39H69N7O8	1									
910	C31H56O3Se	0.473625975	6	C31H56O3Se	0.473973974	C26H58N3O2SSe	0.182582583	C21H52N10O2Se	0.063463463	C24H56N6OSSe	0.054454454	C27H59NO3PSe	0.050750751	C17H48N16Se
911	C16H30OSe	1	9	C16H30OSe	1									
912	C21H42N8O11	0.886234339	1	C21H42N8O11	0.885885886	C22H38N12O7	0.048548549	C27H38N10O5	0.037837838	C26H42N6O9	0.021821822	C20H43N10O8P	0.003603604	C19H42N12O7S
913	C33H50O4	0.960632243	41	C33H50O4	0.9996997	C29H53NO4P	2.00E-04	C26H57NO4PS	1.00E-04					
914	C26H34O14	0.594387735	10	C26H34O14	0.593393393	C22H30N6O12	0.122122122	C27H30N4O10	0.042742743	C21H34N2O16	0.041741742	C32H30N2O8	0.02982983	not_explainable
915	C25H44Se	0.976974591	0	C25H44Se	0.977277277	C19H44N4OSe	0.017417417	C21H47NPSe	0.002902903	C17H42N7Se	0.002102102	C21H46NO2Se	3.00E-04	
3519	C27H58N10O7	0.768846626	1	C27H58N10O7	0.773873874	C33H58N6O6	0.154454454	C30H60N5O9	0.039439439	C23H54N16O5	0.009109109	C32H58N8O5	0.007407407	C31H56N9O5
916	C28H59N	1	22	C28H59N	1									
3518	C20H35NO7	0.996979421	3	C20H35NO7	1									
917	C8H16O4	0.997163976	21	C8H16O4	0.90960961	C10H14O4	0.09039039							
919	C20H41NO2	1	123	C20H41NO2	1									
3530	C20H32O2	0.999999749	36	C20H32O2	1									
3526	C29H62N6O10	0.575053209	6	C29H62N6O10	0.653653654	C30H58N10O6	0.345145145	C35H58N8O4	5.01E-04	C34H62N4O8	2.00E-04	C31H54N14O2	2.00E-04	C28H56N13O5
3524	C27H49N5O7	0.946328909	40	C26H53NO11	1									
3523	C9H18N2O3	1	13	C9H18N2O3	1									
3522	C16H32O2	0.999998628	38	C16H32O2	1									
3520	C28H58N10O7	0.565824403	1	C28H58N10O7	0.564064064	C24H54N16O5	0.180680681	C29H54N14O3	0.111411411	C27H58N12O6	0.063863864	C25H56N15O5	0.041341341	C33H58N8O5
920	C14H27N3O5	0.990253751	5	C14H27N3O5	0.988788789	C12H25N6O4	0.011211211							
921	C9H12O4	1	29	C9H12O4	1									
922	C39H83N5O4Se	0.791807156	104	C41H85N2O5Se	1									
923	C10H16N6O4	0.99993502	5	C10H16N6O4	1									
924	C18H35NO2	0.999989483	65	C18H35NO2	1									
925	C28H46O4	0.972220343	5	C28H46O4	0.976176176	C23H46N2O6	0.023623624	C26H44N3O3	2.00E-04					
926	C27H40N10O4	0.822235952	34	C30H48O10	0.842242242	C25H48N2O12	0.086886887	C26H44N6O8	0.058958959	C27H40N10O4	0.007407407	C26H52N2O7S2	0.003203203	C20H45N10O7P
3529	C19H20N6O4	0.744338119	1	C23H24O6	0.845445445	C18H24N2O8	0.078878879	C19H20N6O4	0.066266266	C17H25N4O5P	0.008608609	C11H26N8O4P2	2.00E-04	C17H18N9O3
927	C5H11NO2	0.999999315	0	C5H11NO2	1									
928	C13H18O4	0.999998945	5	C13H18O4	1									
3528	C26H50O2	1	35	C26H50O2	1									
929	C11H23NO6	0.999699891	6	C11H23NO6	1									
2210	C19H32N6O2	0.997474387	7	C19H32N6O2	0.997197197	C18H36N2O6	0.001901902	C14H32N8O4	8.01E-04	C16H36N6O2S	1.00E-04			
3540	C34H69N6O11P	0.634676079	6	C34H69N6O11P	0.9998999	C36H75O13P	1.00E-04							
2207	C22H48N12O3	0.864320779	5	C22H48N12O3	0.821721722	C24H50N9O4	0.11021021	C26H52N6O5	0.036236236	C17H48N14O5	0.021121121	C20H53N10O4P	0.010610611	C16H48N16O4
2206	C17H26O4	0.999998169	7	C17H26O4	1									
3536	C18H38O5	0.988573367	5	C18H38O5	1									
2205	C23H34N4O7	0.931470468	1	C23H34N4O7	0.933433433	C21H32N7O6	0.031931932	C19H37N5O7P	0.017517518	C17H35N8O6P	0.006306306	C19H30N10O5	0.003403403	C20H36N3O10
3535	C30H69N12O7P	0.932250522	0	C30H69N12O7P	0.931231231	C35H74N8O5S	0.022422422	C31H68N10O10	0.014614615	C32H64N14O6	0.012512513	C34H70N8O8	0.010810811	C31H72N12O4S2
2204	C41H72N2O12	0.636595194	48	C37H72N2O15	0.9998999	C41H72N2O12	1.00E-04							
2203	C21H34N4O6	0.992621784	5	C21H34N4O6	0.999099099	C19H32N7O5	7.01E-04	C19H38N2O9	1.00E-04	C20H38O10	1.00E-04			
3534	C29H58N9O9P	0.535453964	5	C29H58N9O9P	0.534334334	C28H57N11O8S	0.291591592	C27H63N7O10P2	0.047747748	C36H53N9O6	0.042242242	C34H58N7O7P	0.017017017	C25H54N15O7P
3533	C35H64N4O4Se	0.65854644	7	C35H64N4O4Se	0.632232232	C32H68N4O4SSe	0.178078078	C33H69N2O5PSe	0.091191191	C34H68O8Se	0.073573574	C30H64N6O6Se	0.014014014	C29H65N8O3PSe
2202	C26H50S	0.933647637	8	C29H46	0.9997998	C26H50S	2.00E-04							
930	C22H44N2OSe	0.997308016	58	C22H44N2OSe	1									
3532	C18H39NO11	0.700224028	7	C18H39NO11	0.9998999	C19H35N5O7	1.00E-04							
931	C29H46N4O6	0.413756924	13	C28H50O10	0.9998999	C29H46N4O6	1.00E-04							
3531	C20H20N6O6	0.545981347	5	C20H20N6O6	0.543343343	C15H20N8O8	0.403803804	C14H21N10O5P	0.037137137	C13H25N6O9P	0.01031031	C17H22N5O9	0.003303303	C18H25N4O7P
932	C22H58N16O7	0.840520657	1	C22H58N16O7	0.845445445	C21H58N18O6	0.086586587	C18H54N22O5	0.062262262	C20H56N19O6	0.003803804	C23H60N15O7	0.001401401	C24H60N13O8
934	C5H11NO2	0.999998564	0	C5H11NO2	1									
936	C24H49N7O4	0.872325191	8	C28H53NO6	0.873373373	C24H49N7O4	0.126426426	C20H52N8O4P	1.00E-04	C26H51N4O5	1.00E-04			
937	C19H34O5	0.736686105	0	C19H34O5	0.74004004	C20H30N4O	0.086386386	C15H30N6O3	0.04004004	C20H38S2	0.038938939	C10H32N9O2S	0.018918919	C15H36N4O2
938	C25H52N10O6Se	0.993343475	6	C25H52N10O6Se	0.996996997	C27H54N7O7Se	0.001901902	C23H50N13O5Se	0.001001001	C22H54N9O9Se	1.00E-04			
2208	C27H57N11O10	0.864333257	5	C27H57N11O10	0.916416416	C28H53N15O6	0.035535536	C23H53N17O8	0.022222222	C32H57N9O8	0.010610611	C28H63N4O15	0.006106106	C25H55N14O9
3539	C11H17N3O8S8	0.458792873	76	C12H20NO7P3S6	0.96016016	C10H26O5P3S8	0.016516517	C12H22NO5P5S5	0.011611612	C13H21O7P2S7	0.01041041	C10H23O9S9	0.001301301	
939	C16H34N8O6	0.893121265	10	C16H34N8O6	0.754554555	C20H38N2O8	0.244744745	C21H34N6O4	5.01E-04	C18H36N5O7	2.00E-04			
2221	C16H27NO5S9	0.260869984	90	C16H27NO5S9	0.416416416	C15H26NO6P3S6	0.332732733	C12H27NO8S9	0.128028028	C12H28NO8PS8	0.055355355	C12H30NO6P3S7	0.027027027	C12H29NO6P2S8
3552	C32H54N10O5P2	0.975397344	6	C32H54N10O5P2	0.978678679	C27H54N12O7P2	0.017717718	C31H58N6O9P2	0.001901902	C26H58N8O11P2	6.01E-04	C25H59N10O8P3	4.00E-04	C29H56N9O8P2
3551	C30H61N21O7	0.206688569	5	C30H61N21O7	0.202702703	C34H65N15O9	0.149149149	C37H69N11O8S	0.11021021	C41H61N15O4	0.1003003	C44H69N5O10	0.081481481	C33H69N11O13
2220	C18H44N8O3S	0.847866644	0	C18H44N8O3S	0.847447447	C11H36N18O2	0.028228228	C16H42N11O2S	0.028028028	C14H40N14OS	0.016416416	C26H40N6O	0.014314314	C21H40N8O3
3550	C39H74N6O6	0.403554477	6	C39H74N6O6	0.41001001	C38H78N2O10	0.314914915	C34H74N8O8	0.111511512	C35H70N12O4	0.071371371	C37H72N9O5	0.038938939	C30H70N14O6
2218	C21H44N6O6	0.73935863	46	C25H48O8	1									
2217	C26H52N6O3	0.85706628	1	C26H52N6O3	0.602102102	C29H50N7	0.296296296	C22H48N12O	0.026726727	C23H54N5O6	0.018618619	C37H52	0.013413413	C28H58O5
3548	C4H4NS	0.999999998	0	C4H4NS	1									
2216	C15H22N6O4	0.992580265	5	C15H22N6O4	0.993493493	C10H24N9O3S	0.002602603	C8H22N12O2S	0.001301301	C11H25N7O4P	0.001301301	C10H22N8O6	5.01E-04	C13H20N9O3
3547	C14H20O4S3	0.874136831	3	C14H20O4S3	0.547447447	C13H18O7P2	0.414314314	C13H16O9S	0.037837838	C12H17N2O6PS	3.00E-04	C14H22O2P2S2	1.00E-04	
3546	C22H41NO3	0.99972734	2	C15H39N6O4	0.986286286	C22H41NO3	0.008008008	C13H37N9O3	0.005705706					
2215	C19H36O10	0.412264783	7	C19H36O10	0.825025025	C20H32N4O6	0.113713714	C16H28N10O4	0.050650651	C18H30N7O5	0.005905906	C17H34N3O9	0.004704705	
2214	C10H20O6	0.999999802	12	C10H20O6	1									
3545	C36H73N9O11	0.569903623	7	C40H77N3O13	0.946446446	C36H73N9O11	0.041141141	C38H79N3O13	0.005005005	C41H73N7O9	0.001901902	C34H78N7O12P	0.001001001	C36H80N4O13P
940	C20H41NO3	0.94495364	6	C20H41NO3	0.9996997	C18H39N4O2	3.00E-04							
2213	C36H74O11	0.972350911	72	C36H74O11	1									
2212	C32H70N6O10	0.93843697	57	C36H74O12	1									
941	C11H14N4O4	0.995294816	6	C10H18O8	0.964964965	C11H14N4O4	0.035035035							
2211	C21H36N10O6	0.752514471	8	C24H44O12	0.475275275	C21H36N10O6	0.32962963	C20H40N6O10	0.173573574	C22H42N3O11	0.021121121	C23H38N7O7	3.00E-04	C19H41N8O7P
942	C9H18O5	0.999999935	12	C9H18O5	1									
943	C23H43NO5	0.976285577	6	C23H43NO5	0.9995996	C21H41N4O4	4.00E-04							
944	C22H43N13O8	0.43768288	11	C31H47N5O8	0.274774775	C22H43N13O8	0.231931932	C27H43N11O6	0.145845846	C30H51NO12	0.141541542	C26H47N7O10	0.068668669	C21H43N15O7
945	C10H16N3O4	0.520808107	6	C10H16N3O4	0.480980981	C13H14N4O	0.197697698	C12H18O5	0.141741742	C7H20N3O4S	0.133433433	C5H18N6O3S	0.046046046	C8H14N6O3
946	C16H11NO2	0.999953238	6	C16H11NO2	1									
947	C13H24O4	0.977210656	57	C15H22O4	1									
948	C21H42O4	0.999946108	26	C21H42O4	1									
949	C20H40N2Se	1	15	C20H40N2Se	1									
2219	C28H63N7O13	0.654333175	5	C28H63N7O13	0.693293293	C29H59N11O9	0.153453453	C33H63N5O11	0.12972973	C30H55N15O5	0.015415415	C27H64N9O10P	0.005105105	C24H59N13O11
2231	C27H56N12O5	0.977570947	6	C27H56N12O5	0.963563564	C35H64O9	0.01041041	C31H60N6O7	0.009009009	C21H56N16O6	0.008108108	C24H60N12O5S	0.004904905	C29H58N9O6
2230	C28H52N10O5	0.702860494	6	C28H52N10O5	0.704604605	C24H48N16O3	0.236436436	C23H52N12O7	0.026626627	C26H50N13O4	0.025325325	C16H52N18O5S	0.002802803	C31H56N6O4S
3560	C31H68N4O8SSe	0.311549888	6	C31H68N4O8SSe	0.501701702	C36H68N2O6SSe	0.17957958	C28H66BN6O8SSe	0.066466466	C33H65N6O5PSe	0.063363363	C33H65BClN5O5Se	0.041841842	C32H65BN5O6PSe
2229	C20H38O2	0.999997632	58	C20H38O2	1									
3559	C27H49N5O8	0.622472718	6	C26H53NO12	0.997997998	C27H49N5O8	0.001701702	C23H45N11O6	2.00E-04	C27H57NO7S2	1.00E-04			
2228	C16H30O8	0.999946449	7	C16H30O8	1									
2227	C32H58N4O6	0.965899956	9	C32H58N4O6	0.969269269	C28H54N10O4	0.030730731							
3558	C21H44O8S	0.680293927	6	C21H44O8S	0.638738739	C20H44N2O5S2	0.171271271	C20H45N2O5PS	0.084184184	C21H46O6P2	0.041941942	C17H41N6O6P	0.01971972	C17H40N6O6S
3557	C28H56N10O11S	0.609076441	10	C24H52N16O9S	0.584984985	C27H60N6O15S	0.23003003	C28H56N10O11S	0.083283283	C23H56N12O13S	0.054454454	C29H65N4O11PS2	0.023523524	C33H62N3O11S2
3556	C20H48N6O3	0.976397262	5	C20H48N6O3	0.97997998	C18H46N9O2	0.01981982	C16H44N12O	2.00E-04					
2225	C20H38O3	0.999992115	27	C20H38O3	1									
2224	C30H59NO3	0.978559667	1	C30H59NO3	0.980580581	C26H55N7O	0.013113113	C28H57N4O2	0.006306306					
3555	C22H43N11O5	0.906303774	7	C22H43N11O5	0.905605606	C20H41N14O4	0.082282282	C18H39N17O3	0.010910911	C24H45N8O6	4.00E-04	C18H46N12O5P	3.00E-04	C19H47N11O5S
951	C31H42N8O13	0.325061424	7	C35H46N2O15	0.355155155	C29H47N6O14P	0.298298298	C31H42N8O13	0.131231231	C36H42N6O11	0.045645646	C28H46N8O13S	0.043443443	C27H50N4O17S
2223	C14H27NO5	0.999999997	6	C14H27NO5	1									
952	C16H26O	1	91	C16H26O	1									
953	C8H8O3	1	9	C8H8O3	1									
3553	C17H31N5O5	0.995669143	7	C17H31N5O5	0.882682683	C16H35NO9	0.116516517	C15H29N8O4	5.01E-04	C13H27N11O3	3.00E-04			
954	C19H40N14O6	0.975286235	6	C19H40N14O6	0.976776777	C28H48O11	0.016016016	C29H44N4O7	0.006206206	C27H42N7O6	4.00E-04	C23H44N8O8	3.00E-04	C24H44N6O9
955	C20H36O3	0.999973367	1	C20H36O3	0.9998999	C18H34N3O2	1.00E-04							
956	C8H16O4P2S8	0.540062091	65	C8H16O4P2S8	0.544144144	C8H17O4P3S7	0.455855856							
957	C22H26O9	0.89615061	5	C22H26O9	0.994994995	C23H22N4O5	0.002402402	C20H24N3O8	6.01E-04	C19H29N2O6P	5.01E-04	C16H27N4O8P	4.00E-04	C23H26NO6
959	C22H51BN4O4Se	0.998405483	7	C22H51BN4O4Se	1									
3574	C29H50N6O4S2	0.226155217	1	C29H50N6O4S2	0.221621622	C29H51N6O4PS	0.144344344	C25H51N6O9P	0.081081081	C26H54N6O4S3	0.071271271	C21H47N12O7P	0.062562563	C36H51O6P
2243	C18H44N8O7P2	0.452904567	5	C27H40N2O11	0.993593594	C28H44NO7P2	0.003603604	C18H44N8O7P2	0.001801802	C25H38N5O10	6.01E-04	C20H42N8O7P2	2.00E-04	C26H41N4O8P
2242	C23H54B2N4O4Se	0.614960334	6	C23H54B2N4O4Se	0.611211211	C24H54BN5O3Se	0.363063063	C25H56B2NO5Se	0.019019019	C21H52B2N7O3Se	0.006506507	C26H56BN2O4Se	2.00E-04	
3572	C33H70N16O6	0.996981275	8	C33H70N16O6	0.997197197	C32H74N12O10	0.001101101	C37H74N10O8	8.01E-04	C36H78N6O12	7.01E-04	C28H70N18O8	1.00E-04	C31H75N14O7P
2240	C28H63N5O12	0.68014539	12	C29H59N9O8	0.9997998	C28H63N5O12	2.00E-04							
3570	C24H51N11O8	0.316741136	7	C24H51N11O8	0.301301301	C25H47N15O4	0.294294294	C28H55N5O10	0.273573574	C29H51N9O6	0.061461461	C26H53N8O9	0.024624625	C22H56N9O9P
2238	C18H19NO4	0.996214346	3	C18H19NO4	0.997297297	C13H25NO4S	0.002402402	C10H25N3O4P2	1.00E-04	C14H15N7O2	1.00E-04	C16H17N4O3	1.00E-04	
960	C16H18N3O5	0.787856003	5	C16H18N3O5	0.893093093	C18H20O6	0.106506507	C10H24N2O8S	2.00E-04	C12H21N4O5P	1.00E-04	C14H16N6O4	1.00E-04	
3568	C37H73N5O5	0.648607568	8	C37H73N5O5	0.623023023	C31H74N9O4P	0.147447447	C34H75N4O8	0.094794795	C32H73N7O7	0.087887888	C33H69N11O3	0.036936937	C33H76N6O5P
2237	C20H43NO2	1	26	C20H43NO2	1									
2236	C31H38N4O10	0.337078224	3	C31H38N4O10	0.930930931	C33H44N2O6P2	0.031831832	C36H39N2O6P	0.007907908	C25H42N2O16	0.005705706	C30H38N6O9	0.004204204	C26H49N2O9P3
3567	C20H41NO3	0.992297051	42	C20H41NO3	1									
961	C18H27N11O5	0.966990393	5	C21H35NO11	0.968268268	C18H27N11O5	0.01981982	C17H31N7O9	0.011311311	C22H31N5O7	3.00E-04	C16H32N9O6P	3.00E-04	
3566	C14H34N6O12	0.312706436	7	C14H34N6O12	0.31021021	C25H34O9	0.273873874	C17H38N2O11S	0.13013013	C17H40N2O9P2	0.092392392	C18H34N6O7S	0.09039039	C19H35N4O8P
2235	C20H38O4	0.998021009	57	C20H38O4	1									
962	C23H58N8O4P2	0.647934299	8	C23H58N8O4P2	0.633633634	C26H52N8O6	0.247347347	C23H56N8O6S	0.05015015	C16H48N18O5	0.032332332	C30H56N2O8	0.013513514	C22H48N14O4
963	C26H59BN3O3Se	0.999014746	5	C26H59BN3O3Se	1									
2234	C34H70O9	0.998355662	64	C34H70O9	1									
3565	C30H38N4O3	0.346720368	5	C30H38N4O3	0.346446446	C15H34N16O4	0.282782783	C18H42N6O10	0.142142142	C17H43N8O7P	0.136936937	C23H42N4O8	0.037037037	C19H38N10O6
3564	C35H72N10O3S2Se	0.751558151	7	C35H72N10O3S2Se	0.778278278	C37H77BN5O3PS2Se	0.085285285	C38H77BClN5O2S2Se	0.041641642	C34H72N12O2S2Se	0.030630631	C26H68N18O3S2Se	0.01981982	C38H74ClN6O4PSe
964	C19H20N3O6	0.905226241	10	C21H22O7	0.928528529	C19H20N3O6	0.06986987	C17H18N6O5	0.001601602					
965	C33H69N11O7	0.869530529	82	C37H73N5O9	0.991291291	C33H75N6O11	0.007107107	C39H75N2O10	0.001601602					
966	C22H46N14O7	0.470687685	5	C22H46N14O7	0.472072072	C26H50N8O9	0.344744745	C28H46N10O6	0.106206206	C24H48N11O8	0.038138138	C20H44N17O6	0.015715716	C23H46N12O8
967	C20H40N6O6S	0.526598707	6	C20H40N6O6S	0.525025025	C25H40N4O4S	0.195695696	C13H40N12O4S2	0.071671672	C15H42N9O5S2	0.066466466	C20H42N6O4P2	0.043543544	C23H38N7O3S
968	C26H54N2O3	0.995653799	3	C26H54N2O3	1									
3585	C17H37N9O5	0.985053388	5	C17H37N9O5	0.985385385	C13H33N15O3	0.007307307	C15H35N12O4	0.003203203	C12H37N11O7	0.001601602	C15H39N9O5	0.001101101	C19H33N11O2
2254	C38H78O11	0.974224544	82	C38H78O11	1									
3584	C24H50N5O3	0.699292174	4	C26H52N2O4	0.867367367	C24H50N5O3	0.097797798	C22H52N5O3	0.018218218	C22H48N8O2	0.016316316	C20H50N8O2	3.00E-04	
2252	C20H38O3	0.99998604	53	C20H38O3	1									
3583	C35H65N2O3PS	0.952100424	20	C35H65N2O3PS	0.794594595	C29H56N10O5	0.065365365	C30H62N3O10	0.063663664	C37H60N4O2S	0.056256256	C39H62NO3S	0.007307307	C31H58N7O6
2251	C15H35N4O6P	0.995158486	6	C15H35N4O6P	0.994594595	C11H30N10O6	0.004804805	C19H32N3O6	6.01E-04					
2250	C25H49N5O4	0.901856222	8	C22H51N4O7	0.986486486	C25H49N5O4	0.013513514							
3581	C26H53N6O8P	0.924811395	5	C26H53N6O8P	0.887387387	C22H56N7O8P2	0.031731732	C29H55N4O6P	0.021721722	C28H55N3O9P	0.01951952	C28H59O10P	0.019019019	C27H49N10O4P
970	C14H22N2O	0.990822072	0	C14H22N2O	0.989489489	C12H27O2P	0.008308308	C8H23N6P	8.01E-04	C14H28	8.01E-04	C12H20N5	5.01E-04	C10H25N3OP
2249	C20H40N6O5	0.571984559	1	C20H40N6O5	0.56986987	C24H44O7	0.18958959	C16H36N12O3	0.05965966	C31H40O2	0.055955956	C17H42N5O8	0.028128128	C16H43N7O5P
2248	C19H42N3O5	0.922469712	0	C19H42N3O5	0.924024024	C22H40N4O2	0.052352352	C21H44O6	0.021021021	C24H42NO3	0.001301301	C20H38N7O	7.01E-04	C20H45N2O3P
3579	C30H60N12O10	0.568128024	16	C26H56N18O8	0.814114114	C41H60N6O7	0.081281281	C29H65ClN10O10	0.04964965	C28H60N16O6S	0.020520521	C30H60N12O10	0.01021021	C45H64O9
971	C20H34O2	0.999984634	186	C20H34O2	1									
2247	C16H30N6O	0.937176047	61	C20H34O3	1									
3578	C24H46O11	0.977265601	10	C24H46O11	0.998198198	C25H42N4O7	0.001501502	C21H38N10O5	2.00E-04	C20H42N6O9	1.00E-04			
2246	C32H67NO10	0.702291854	37	C32H67NO10	0.998898899	C30H65N4O9	0.001101101							
3577	C30H67N13O7	0.437807035	5	C30H67N13O7	0.435635636	C26H63N19O5	0.260760761	C27H69N12O10	0.119419419	C32H63N15O4	0.0995996	C28H65N16O6	0.041841842	C36H67N9O6
2245	C33H64N6O10	0.490853	41	C32H65N8O7P	0.559359359	C36H69N2O9P	0.31021021	C32H70N3O11S	0.046746747	C33H71NO12P	0.021421421	C29H60N12O8	0.01961962	C33H64N6O10
3576	C35H72O7Se	0.580144337	14	C35H72O7Se	0.999199199	C34H73N2O4PSe	7.01E-04	C36H68N4O3Se	1.00E-04					
974	C10H14O2	0.99999967	116	C10H14O2	1									
975	C16H34N2O	1	8	C16H34N2O	1									
3575	C13H25N4O3	0.892377317	5	C13H25N4O3	0.537537538	C15H27NO4	0.462462462							
976	C24H32O7	0.960505357	5	C24H32O7	0.994294294	C25H28N4O3	0.005705706							
977	C26H46N6O7	0.685179079	25	C30H50O9	1									
978	C17H33N5O3	0.695120261	7	C17H33N5O3	0.697497497	C14H35N4O6	0.286486486	C12H33N7O5	0.015415415	C13H36N6O3P	6.01E-04			
3596	C18H31NO7	0.999714474	5	C18H31NO7	1									
2264	C17H40BN2O5	0.99501067	15	C17H40BN2O5	0.999399399	C15H38BN5O4	5.01E-04	C23H40NO2	1.00E-04					
3594	C28H46O4	0.351556637	1	C28H46O4	0.972272272	C23H46N2O6	0.027127127	C22H44N6O2	4.00E-04	C21H44N5O5	1.00E-04	C26H44N3O3	1.00E-04	
2262	C16H29N4O	0.992963605	14	C18H31NO2	0.58978979	C16H29N4O	0.41021021							
3593	C31H43N3O7	0.368640223	5	C31H43N3O7	0.474474474	C21H39N13O6	0.222522523	C29H48NO8P	0.140540541	C28H47N3O7S	0.040640641	C33H45O8	0.037837838	C36H43NO5
2261	C24H51NO2	0.999999999	60	C24H51NO2	1									
3591	C42H86O13	0.856309058	92	C45H84NO10	0.92992993	C41H86N2O10S	0.07007007							
980	C18H28O5	0.999959866	76	C18H28O5	1									
981	C38H57N3O4	0.625806554	5	C38H57N3O4	0.63003003	C33H57N5O6	0.165465465	C34H53N9O2	0.087187187	C23H53N15O5	0.029329329	C32H58N7O3P	0.016416416	C31H62N3O7P
982	C30H48O12	0.303656789	9	C26H44N6O10	0.292592593	C30H48O12	0.217417417	C31H44N4O8	0.161161161	C27H52O12S	0.143243243	C23H48N6O10S	0.04024024	C29H49N2O9P
2258	C13H32N8O5P2	0.426391191	12	C22H35O5PS	0.78048048	C19H39O5PS2	0.096496496	C13H32N8O5P2	0.064364364	C18H30N6O5S	0.022222222	C13H30N8O7S	0.016816817	C18H36NO7S2
3589	C28H52N6O10	0.968463117	12	C28H52N6O10	0.993893894	C24H48N12O8	0.002602603	C27H56N2O14	0.002502503	C26H50N9O9	4.00E-04	C32H56O12	3.00E-04	C29H48N10O6
983	C36H75N	0.99999993	16	C36H75N	1									
984	C20H34N6O9	0.376290883	5	C20H34N6O9	0.384984985	C19H34N8O6S	0.321821822	C17H38N6O9S	0.163663664	C16H37N7O9P	0.037837838	C18H32N9O8	0.03013013	C22H39N4O5PS
3588	C26H59N7O6S	0.914894071	5	C26H59N7O6S	0.906206206	C24H55N9O8	0.05025025	C22H55N13O4S	0.025125125	C34H55N5O4	0.011111111	C33H59NO8	0.006306306	C28H61N4O7S
